time,raw_value,voltage_calc,voltage_default
1.297,32822.67645760138,0.0083,32788.7199
1.298,32822.67645760138,0.0083,32788.7199
1.299,32824.71444936175,0.0087,32790.7966
1.300,32823.69545348157,0.0085,32789.7583
1.301,32824.71444936175,0.0087,32790.7966
1.302,32823.69545348157,0.0085,32789.7583
1.303,32822.67645760138,0.0083,32788.7199
1.304,32824.71444936175,0.0087,32790.7966
1.305,32823.69545348157,0.0085,32789.7583
1.306,32825.73344524194,0.0088,32791.8350
1.307,32823.69545348157,0.0085,32789.7583
1.308,32823.69545348157,0.0085,32789.7583
1.309,32822.67645760138,0.0083,32788.7199
1.310,32822.67645760138,0.0083,32788.7199
1.311,32822.67645760138,0.0083,32788.7199
1.312,32823.69545348157,0.0085,32789.7583
1.313,32822.67645760138,0.0083,32788.7199
1.314,32823.69545348157,0.0085,32789.7583
1.315,32823.69545348157,0.0085,32789.7583
1.316,32823.69545348157,0.0085,32789.7583
1.317,32825.73344524194,0.0088,32791.8350
1.318,32824.71444936175,0.0087,32790.7966
1.319,32824.71444936175,0.0087,32790.7966
1.320,32823.69545348157,0.0085,32789.7583
1.321,32825.73344524194,0.0088,32791.8350
1.322,32823.69545348157,0.0085,32789.7583
1.323,32823.69545348157,0.0085,32789.7583
1.324,32824.71444936175,0.0087,32790.7966
1.325,32823.69545348157,0.0085,32789.7583
1.326,32824.71444936175,0.0087,32790.7966
1.327,32823.69545348157,0.0085,32789.7583
1.328,32823.69545348157,0.0085,32789.7583
1.329,32823.69545348157,0.0085,32789.7583
1.330,32824.71444936175,0.0087,32790.7966
1.331,32823.69545348157,0.0085,32789.7583
1.332,32823.69545348157,0.0085,32789.7583
1.333,32822.67645760138,0.0083,32788.7199
1.334,32822.67645760138,0.0083,32788.7199
1.335,32824.71444936175,0.0087,32790.7966
1.336,32823.69545348157,0.0085,32789.7583
1.337,32824.71444936175,0.0087,32790.7966
1.338,32824.71444936175,0.0087,32790.7966
1.339,32825.73344524194,0.0088,32791.8350
1.340,32826.752441122124,0.0090,32792.8733
1.341,32825.73344524194,0.0088,32791.8350
1.342,32824.71444936175,0.0087,32790.7966
1.343,32825.73344524194,0.0088,32791.8350
1.344,32825.73344524194,0.0088,32791.8350
1.345,32823.69545348157,0.0085,32789.7583
1.346,32824.71444936175,0.0087,32790.7966
1.347,32822.67645760138,0.0083,32788.7199
1.348,32822.67645760138,0.0083,32788.7199
1.349,32822.67645760138,0.0083,32788.7199
1.350,32823.69545348157,0.0085,32789.7583
1.351,32822.67645760138,0.0083,32788.7199
1.352,32822.67645760138,0.0083,32788.7199
1.353,32825.73344524194,0.0088,32791.8350
1.354,32822.67645760138,0.0083,32788.7199
1.355,32823.69545348157,0.0085,32789.7583
1.356,32825.73344524194,0.0088,32791.8350
1.357,32823.69545348157,0.0085,32789.7583
1.358,32825.73344524194,0.0088,32791.8350
1.359,32825.73344524194,0.0088,32791.8350
1.360,32823.69545348157,0.0085,32789.7583
1.361,32822.67645760138,0.0083,32788.7199
1.362,32823.69545348157,0.0085,32789.7583
1.363,32822.67645760138,0.0083,32788.7199
1.364,32823.69545348157,0.0085,32789.7583
1.365,32823.69545348157,0.0085,32789.7583
1.366,32823.69545348157,0.0085,32789.7583
1.367,32821.657461721195,0.0082,32787.6816
1.368,32822.67645760138,0.0083,32788.7199
1.369,32823.69545348157,0.0085,32789.7583
1.370,32823.69545348157,0.0085,32789.7583
1.371,32823.69545348157,0.0085,32789.7583
1.372,32822.67645760138,0.0083,32788.7199
1.373,32822.67645760138,0.0083,32788.7199
1.374,32822.67645760138,0.0083,32788.7199
1.375,32823.69545348157,0.0085,32789.7583
1.376,32824.71444936175,0.0087,32790.7966
1.377,32822.67645760138,0.0083,32788.7199
1.378,32823.69545348157,0.0085,32789.7583
1.379,32823.69545348157,0.0085,32789.7583
1.380,32822.67645760138,0.0083,32788.7199
1.381,32825.73344524194,0.0088,32791.8350
1.382,32825.73344524194,0.0088,32791.8350
1.383,32825.73344524194,0.0088,32791.8350
1.384,32822.67645760138,0.0083,32788.7199
1.385,32822.67645760138,0.0083,32788.7199
1.386,32823.69545348157,0.0085,32789.7583
1.387,32822.67645760138,0.0083,32788.7199
1.388,32823.69545348157,0.0085,32789.7583
1.389,32825.73344524194,0.0088,32791.8350
1.390,32823.69545348157,0.0085,32789.7583
1.391,32821.657461721195,0.0082,32787.6816
1.392,32823.69545348157,0.0085,32789.7583
1.393,32825.73344524194,0.0088,32791.8350
1.394,32824.71444936175,0.0087,32790.7966
1.395,32824.71444936175,0.0087,32790.7966
1.396,32824.71444936175,0.0087,32790.7966
1.397,32824.71444936175,0.0087,32790.7966
1.398,32825.73344524194,0.0088,32791.8350
1.399,32822.67645760138,0.0083,32788.7199
1.400,32823.69545348157,0.0085,32789.7583
1.401,32821.657461721195,0.0082,32787.6816
1.402,32825.73344524194,0.0088,32791.8350
1.403,32823.69545348157,0.0085,32789.7583
1.404,32824.71444936175,0.0087,32790.7966
1.405,32823.69545348157,0.0085,32789.7583
1.406,32824.71444936175,0.0087,32790.7966
1.407,32823.69545348157,0.0085,32789.7583
1.408,32826.752441122124,0.0090,32792.8733
1.409,32823.69545348157,0.0085,32789.7583
1.410,32822.67645760138,0.0083,32788.7199
1.411,32822.67645760138,0.0083,32788.7199
1.412,32823.69545348157,0.0085,32789.7583
1.413,32822.67645760138,0.0083,32788.7199
1.414,32823.69545348157,0.0085,32789.7583
1.415,32823.69545348157,0.0085,32789.7583
1.416,32823.69545348157,0.0085,32789.7583
1.417,32823.69545348157,0.0085,32789.7583
1.418,32824.71444936175,0.0087,32790.7966
1.419,32823.69545348157,0.0085,32789.7583
1.420,32823.69545348157,0.0085,32789.7583
1.421,32822.67645760138,0.0083,32788.7199
1.422,32824.71444936175,0.0087,32790.7966
1.423,32822.67645760138,0.0083,32788.7199
1.424,32824.71444936175,0.0087,32790.7966
1.425,32823.69545348157,0.0085,32789.7583
1.426,32823.69545348157,0.0085,32789.7583
1.427,32822.67645760138,0.0083,32788.7199
1.428,32822.67645760138,0.0083,32788.7199
1.429,32823.69545348157,0.0085,32789.7583
1.430,32822.67645760138,0.0083,32788.7199
1.431,32822.67645760138,0.0083,32788.7199
1.432,32822.67645760138,0.0083,32788.7199
1.433,32822.67645760138,0.0083,32788.7199
1.434,32822.67645760138,0.0083,32788.7199
1.435,32823.69545348157,0.0085,32789.7583
1.436,32824.71444936175,0.0087,32790.7966
1.437,32822.67645760138,0.0083,32788.7199
1.438,32823.69545348157,0.0085,32789.7583
1.439,32822.67645760138,0.0083,32788.7199
1.440,32822.67645760138,0.0083,32788.7199
1.441,32824.71444936175,0.0087,32790.7966
1.442,32824.71444936175,0.0087,32790.7966
1.443,32822.67645760138,0.0083,32788.7199
1.444,32822.67645760138,0.0083,32788.7199
1.445,32823.69545348157,0.0085,32789.7583
1.446,32822.67645760138,0.0083,32788.7199
1.447,32821.657461721195,0.0082,32787.6816
1.448,32823.69545348157,0.0085,32789.7583
1.449,32822.67645760138,0.0083,32788.7199
1.450,32823.69545348157,0.0085,32789.7583
1.451,32825.73344524194,0.0088,32791.8350
1.452,32824.71444936175,0.0087,32790.7966
1.453,32823.69545348157,0.0085,32789.7583
1.454,32824.71444936175,0.0087,32790.7966
1.455,32822.67645760138,0.0083,32788.7199
1.456,32824.71444936175,0.0087,32790.7966
1.457,32823.69545348157,0.0085,32789.7583
1.458,32823.69545348157,0.0085,32789.7583
1.459,32823.69545348157,0.0085,32789.7583
1.460,32820.63846584101,0.0080,32786.6432
1.461,32820.63846584101,0.0080,32786.6432
1.462,32821.657461721195,0.0082,32787.6816
1.463,32823.69545348157,0.0085,32789.7583
1.464,32823.69545348157,0.0085,32789.7583
1.465,32822.67645760138,0.0083,32788.7199
1.466,32825.73344524194,0.0088,32791.8350
1.467,32825.73344524194,0.0088,32791.8350
1.468,32824.71444936175,0.0087,32790.7966
1.469,32822.67645760138,0.0083,32788.7199
1.470,32824.71444936175,0.0087,32790.7966
1.471,32825.73344524194,0.0088,32791.8350
1.472,32821.657461721195,0.0082,32787.6816
1.473,32822.67645760138,0.0083,32788.7199
1.474,32824.71444936175,0.0087,32790.7966
1.475,32823.69545348157,0.0085,32789.7583
1.476,32823.69545348157,0.0085,32789.7583
1.477,32822.67645760138,0.0083,32788.7199
1.478,32825.73344524194,0.0088,32791.8350
1.479,32823.69545348157,0.0085,32789.7583
1.480,32821.657461721195,0.0082,32787.6816
1.481,32822.67645760138,0.0083,32788.7199
1.482,32825.73344524194,0.0088,32791.8350
1.483,32822.67645760138,0.0083,32788.7199
1.484,32820.63846584101,0.0080,32786.6432
1.485,32823.69545348157,0.0085,32789.7583
1.486,32826.752441122124,0.0090,32792.8733
1.487,32822.67645760138,0.0083,32788.7199
1.488,32823.69545348157,0.0085,32789.7583
1.489,32824.71444936175,0.0087,32790.7966
1.490,32823.69545348157,0.0085,32789.7583
1.491,32824.71444936175,0.0087,32790.7966
1.492,32823.69545348157,0.0085,32789.7583
1.493,32823.69545348157,0.0085,32789.7583
1.494,32824.71444936175,0.0087,32790.7966
1.495,32823.69545348157,0.0085,32789.7583
1.496,32823.69545348157,0.0085,32789.7583
1.497,32825.73344524194,0.0088,32791.8350
1.498,32825.73344524194,0.0088,32791.8350
1.499,32824.71444936175,0.0087,32790.7966
1.500,32823.69545348157,0.0085,32789.7583
1.501,32823.69545348157,0.0085,32789.7583
1.502,32823.69545348157,0.0085,32789.7583
1.503,32823.69545348157,0.0085,32789.7583
1.504,32823.69545348157,0.0085,32789.7583
1.505,32823.69545348157,0.0085,32789.7583
1.506,32823.69545348157,0.0085,32789.7583
1.507,32824.71444936175,0.0087,32790.7966
1.508,32823.69545348157,0.0085,32789.7583
1.509,32823.69545348157,0.0085,32789.7583
1.510,32823.69545348157,0.0085,32789.7583
1.511,32823.69545348157,0.0085,32789.7583
1.512,32823.69545348157,0.0085,32789.7583
1.513,32825.73344524194,0.0088,32791.8350
1.514,32823.69545348157,0.0085,32789.7583
1.515,32824.71444936175,0.0087,32790.7966
1.516,32821.657461721195,0.0082,32787.6816
1.517,32824.71444936175,0.0087,32790.7966
1.518,32823.69545348157,0.0085,32789.7583
1.519,32823.69545348157,0.0085,32789.7583
1.520,32824.71444936175,0.0087,32790.7966
1.521,32823.69545348157,0.0085,32789.7583
1.522,32823.69545348157,0.0085,32789.7583
1.523,32822.67645760138,0.0083,32788.7199
1.524,32822.67645760138,0.0083,32788.7199
1.525,32824.71444936175,0.0087,32790.7966
1.526,32824.71444936175,0.0087,32790.7966
1.527,32823.69545348157,0.0085,32789.7583
1.528,32823.69545348157,0.0085,32789.7583
1.529,32823.69545348157,0.0085,32789.7583
1.530,32823.69545348157,0.0085,32789.7583
1.531,32822.67645760138,0.0083,32788.7199
1.532,32823.69545348157,0.0085,32789.7583
1.533,32821.657461721195,0.0082,32787.6816
1.534,32822.67645760138,0.0083,32788.7199
1.535,32824.71444936175,0.0087,32790.7966
1.536,32824.71444936175,0.0087,32790.7966
1.537,32822.67645760138,0.0083,32788.7199
1.538,32823.69545348157,0.0085,32789.7583
1.539,32823.69545348157,0.0085,32789.7583
1.540,32824.71444936175,0.0087,32790.7966
1.541,32822.67645760138,0.0083,32788.7199
1.542,32823.69545348157,0.0085,32789.7583
1.543,32825.73344524194,0.0088,32791.8350
1.544,32823.69545348157,0.0085,32789.7583
1.545,32823.69545348157,0.0085,32789.7583
1.546,32823.69545348157,0.0085,32789.7583
1.547,32824.71444936175,0.0087,32790.7966
1.548,32823.69545348157,0.0085,32789.7583
1.549,32822.67645760138,0.0083,32788.7199
1.550,32822.67645760138,0.0083,32788.7199
1.551,32822.67645760138,0.0083,32788.7199
1.552,32821.657461721195,0.0082,32787.6816
1.553,32823.69545348157,0.0085,32789.7583
1.554,32822.67645760138,0.0083,32788.7199
1.555,32822.67645760138,0.0083,32788.7199
1.556,32823.69545348157,0.0085,32789.7583
1.557,32822.67645760138,0.0083,32788.7199
1.558,32821.657461721195,0.0082,32787.6816
1.559,32816.562482320274,0.0074,32782.4898
1.560,32812.48649879953,0.0068,32778.3364
1.561,32808.41051527879,0.0062,32774.1830
1.562,32806.37252351842,0.0059,32772.1063
1.563,32814.5244905599,0.0071,32780.4131
1.564,32828.79043288249,0.0093,32794.9500
1.565,32832.86641640323,0.0099,32799.1034
1.566,32827.77143700231,0.0091,32793.9117
1.567,32823.69545348157,0.0085,32789.7583
1.568,32827.77143700231,0.0091,32793.9117
1.569,32827.77143700231,0.0091,32793.9117
1.570,32833.88541228342,0.0101,32800.1418
1.571,32836.94239992397,0.0105,32803.2568
1.572,32835.92340404379,0.0104,32802.2185
1.573,32837.96139580416,0.0107,32804.2952
1.574,32843.05637520508,0.0115,32809.4870
1.575,32842.037379324895,0.0113,32808.4486
1.576,32831.847420523045,0.0097,32798.0651
1.577,32815.54348644009,0.0073,32781.4514
1.578,32803.31553587787,0.0054,32768.9912
1.579,32803.31553587787,0.0054,32768.9912
1.580,32817.58147820045,0.0076,32783.5281
1.581,32826.752441122124,0.0090,32792.8733
1.582,32819.619469960824,0.0079,32785.6048
1.583,32815.54348644009,0.0073,32781.4514
1.584,32812.48649879953,0.0068,32778.3364
1.585,32820.63846584101,0.0080,32786.6432
1.586,32837.96139580416,0.0107,32804.2952
1.587,32857.32231752767,0.0136,32824.0239
1.588,32852.227338126744,0.0129,32818.8321
1.589,32822.67645760138,0.0083,32788.7199
1.590,32805.35352763824,0.0057,32771.0679
1.591,32801.277544117496,0.0051,32766.9145
1.592,32810.44850703916,0.0065,32776.2597
1.593,32819.619469960824,0.0079,32785.6048
1.594,32830.82842464286,0.0096,32797.0267
1.595,32830.82842464286,0.0096,32797.0267
1.596,32825.73344524194,0.0088,32791.8350
1.597,32825.73344524194,0.0088,32791.8350
1.598,32822.67645760138,0.0083,32788.7199
1.599,32816.562482320274,0.0074,32782.4898
1.600,32820.63846584101,0.0080,32786.6432
1.601,32831.847420523045,0.0097,32798.0651
1.602,32838.980391684345,0.0108,32805.3335
1.603,32834.9044081636,0.0102,32801.1801
1.604,32821.657461721195,0.0082,32787.6816
1.605,32808.41051527879,0.0062,32774.1830
1.606,32810.44850703916,0.0065,32776.2597
1.607,32820.63846584101,0.0080,32786.6432
1.608,32835.92340404379,0.0104,32802.2185
1.609,32841.01838344471,0.0111,32807.4103
1.610,32832.86641640323,0.0099,32799.1034
1.611,32821.657461721195,0.0082,32787.6816
1.612,32812.48649879953,0.0068,32778.3364
1.613,32815.54348644009,0.0073,32781.4514
1.614,32825.73344524194,0.0088,32791.8350
1.615,32835.92340404379,0.0104,32802.2185
1.616,32833.88541228342,0.0101,32800.1418
1.617,32828.79043288249,0.0093,32794.9500
1.618,32824.71444936175,0.0087,32790.7966
1.619,32819.619469960824,0.0079,32785.6048
1.620,32817.58147820045,0.0076,32783.5281
1.621,32819.619469960824,0.0079,32785.6048
1.622,32822.67645760138,0.0083,32788.7199
1.623,32827.77143700231,0.0091,32793.9117
1.624,32828.79043288249,0.0093,32794.9500
1.625,32827.77143700231,0.0091,32793.9117
1.626,32825.73344524194,0.0088,32791.8350
1.627,32820.63846584101,0.0080,32786.6432
1.628,32820.63846584101,0.0080,32786.6432
1.629,32820.63846584101,0.0080,32786.6432
1.630,32825.73344524194,0.0088,32791.8350
1.631,32824.71444936175,0.0087,32790.7966
1.632,32823.69545348157,0.0085,32789.7583
1.633,32819.619469960824,0.0079,32785.6048
1.634,32818.60047408064,0.0077,32784.5665
1.635,32820.63846584101,0.0080,32786.6432
1.636,32824.71444936175,0.0087,32790.7966
1.637,32824.71444936175,0.0087,32790.7966
1.638,32823.69545348157,0.0085,32789.7583
1.639,32821.657461721195,0.0082,32787.6816
1.640,32819.619469960824,0.0079,32785.6048
1.641,32819.619469960824,0.0079,32785.6048
1.642,32821.657461721195,0.0082,32787.6816
1.643,32825.73344524194,0.0088,32791.8350
1.644,32824.71444936175,0.0087,32790.7966
1.645,32823.69545348157,0.0085,32789.7583
1.646,32820.63846584101,0.0080,32786.6432
1.647,32822.67645760138,0.0083,32788.7199
1.648,32825.73344524194,0.0088,32791.8350
1.649,32824.71444936175,0.0087,32790.7966
1.650,32824.71444936175,0.0087,32790.7966
1.651,32825.73344524194,0.0088,32791.8350
1.652,32824.71444936175,0.0087,32790.7966
1.653,32822.67645760138,0.0083,32788.7199
1.654,32820.63846584101,0.0080,32786.6432
1.655,32823.69545348157,0.0085,32789.7583
1.656,32824.71444936175,0.0087,32790.7966
1.657,32827.77143700231,0.0091,32793.9117
1.658,32827.77143700231,0.0091,32793.9117
1.659,32827.77143700231,0.0091,32793.9117
1.660,32827.77143700231,0.0091,32793.9117
1.661,32825.73344524194,0.0088,32791.8350
1.662,32825.73344524194,0.0088,32791.8350
1.663,32826.752441122124,0.0090,32792.8733
1.664,32825.73344524194,0.0088,32791.8350
1.665,32822.67645760138,0.0083,32788.7199
1.666,32822.67645760138,0.0083,32788.7199
1.667,32823.69545348157,0.0085,32789.7583
1.668,32822.67645760138,0.0083,32788.7199
1.669,32826.752441122124,0.0090,32792.8733
1.670,32826.752441122124,0.0090,32792.8733
1.671,32827.77143700231,0.0091,32793.9117
1.672,32825.73344524194,0.0088,32791.8350
1.673,32823.69545348157,0.0085,32789.7583
1.674,32823.69545348157,0.0085,32789.7583
1.675,32820.63846584101,0.0080,32786.6432
1.676,32821.657461721195,0.0082,32787.6816
1.677,32820.63846584101,0.0080,32786.6432
1.678,32824.71444936175,0.0087,32790.7966
1.679,32825.73344524194,0.0088,32791.8350
1.680,32825.73344524194,0.0088,32791.8350
1.681,32822.67645760138,0.0083,32788.7199
1.682,32821.657461721195,0.0082,32787.6816
1.683,32820.63846584101,0.0080,32786.6432
1.684,32823.69545348157,0.0085,32789.7583
1.685,32824.71444936175,0.0087,32790.7966
1.686,32824.71444936175,0.0087,32790.7966
1.687,32822.67645760138,0.0083,32788.7199
1.688,32825.73344524194,0.0088,32791.8350
1.689,32820.63846584101,0.0080,32786.6432
1.690,32821.657461721195,0.0082,32787.6816
1.691,32822.67645760138,0.0083,32788.7199
1.692,32825.73344524194,0.0088,32791.8350
1.693,32826.752441122124,0.0090,32792.8733
1.694,32824.71444936175,0.0087,32790.7966
1.695,32823.69545348157,0.0085,32789.7583
1.696,32821.657461721195,0.0082,32787.6816
1.697,32826.752441122124,0.0090,32792.8733
1.698,32826.752441122124,0.0090,32792.8733
1.699,32826.752441122124,0.0090,32792.8733
1.700,32824.71444936175,0.0087,32790.7966
1.701,32825.73344524194,0.0088,32791.8350
1.702,32822.67645760138,0.0083,32788.7199
1.703,32822.67645760138,0.0083,32788.7199
1.704,32823.69545348157,0.0085,32789.7583
1.705,32825.73344524194,0.0088,32791.8350
1.706,32826.752441122124,0.0090,32792.8733
1.707,32826.752441122124,0.0090,32792.8733
1.708,32827.77143700231,0.0091,32793.9117
1.709,32825.73344524194,0.0088,32791.8350
1.710,32822.67645760138,0.0083,32788.7199
1.711,32823.69545348157,0.0085,32789.7583
1.712,32823.69545348157,0.0085,32789.7583
1.713,32823.69545348157,0.0085,32789.7583
1.714,32823.69545348157,0.0085,32789.7583
1.715,32823.69545348157,0.0085,32789.7583
1.716,32825.73344524194,0.0088,32791.8350
1.717,32823.69545348157,0.0085,32789.7583
1.718,32821.657461721195,0.0082,32787.6816
1.719,32824.71444936175,0.0087,32790.7966
1.720,32823.69545348157,0.0085,32789.7583
1.721,32822.67645760138,0.0083,32788.7199
1.722,32822.67645760138,0.0083,32788.7199
1.723,32824.71444936175,0.0087,32790.7966
1.724,32823.69545348157,0.0085,32789.7583
1.725,32821.657461721195,0.0082,32787.6816
1.726,32823.69545348157,0.0085,32789.7583
1.727,32824.71444936175,0.0087,32790.7966
1.728,32825.73344524194,0.0088,32791.8350
1.729,32823.69545348157,0.0085,32789.7583
1.730,32822.67645760138,0.0083,32788.7199
1.731,32821.657461721195,0.0082,32787.6816
1.732,32824.71444936175,0.0087,32790.7966
1.733,32825.73344524194,0.0088,32791.8350
1.734,32824.71444936175,0.0087,32790.7966
1.735,32826.752441122124,0.0090,32792.8733
1.736,32823.69545348157,0.0085,32789.7583
1.737,32823.69545348157,0.0085,32789.7583
1.738,32822.67645760138,0.0083,32788.7199
1.739,32822.67645760138,0.0083,32788.7199
1.740,32826.752441122124,0.0090,32792.8733
1.741,32825.73344524194,0.0088,32791.8350
1.742,32824.71444936175,0.0087,32790.7966
1.743,32823.69545348157,0.0085,32789.7583
1.744,32823.69545348157,0.0085,32789.7583
1.745,32823.69545348157,0.0085,32789.7583
1.746,32822.67645760138,0.0083,32788.7199
1.747,32824.71444936175,0.0087,32790.7966
1.748,32823.69545348157,0.0085,32789.7583
1.749,32823.69545348157,0.0085,32789.7583
1.750,32825.73344524194,0.0088,32791.8350
1.751,32824.71444936175,0.0087,32790.7966
1.752,32824.71444936175,0.0087,32790.7966
1.753,32824.71444936175,0.0087,32790.7966
1.754,32825.73344524194,0.0088,32791.8350
1.755,32824.71444936175,0.0087,32790.7966
1.756,32823.69545348157,0.0085,32789.7583
1.757,32822.67645760138,0.0083,32788.7199
1.758,32823.69545348157,0.0085,32789.7583
1.759,32822.67645760138,0.0083,32788.7199
1.760,32822.67645760138,0.0083,32788.7199
1.761,32822.67645760138,0.0083,32788.7199
1.762,32822.67645760138,0.0083,32788.7199
1.763,32823.69545348157,0.0085,32789.7583
1.764,32822.67645760138,0.0083,32788.7199
1.765,32823.69545348157,0.0085,32789.7583
1.766,32822.67645760138,0.0083,32788.7199
1.767,32825.73344524194,0.0088,32791.8350
1.768,32825.73344524194,0.0088,32791.8350
1.769,32823.69545348157,0.0085,32789.7583
1.770,32823.69545348157,0.0085,32789.7583
1.771,32823.69545348157,0.0085,32789.7583
1.772,32823.69545348157,0.0085,32789.7583
1.773,32823.69545348157,0.0085,32789.7583
1.774,32823.69545348157,0.0085,32789.7583
1.775,32823.69545348157,0.0085,32789.7583
1.776,32822.67645760138,0.0083,32788.7199
1.777,32822.67645760138,0.0083,32788.7199
1.778,32823.69545348157,0.0085,32789.7583
1.779,32823.69545348157,0.0085,32789.7583
1.780,32823.69545348157,0.0085,32789.7583
1.781,32825.73344524194,0.0088,32791.8350
1.782,32825.73344524194,0.0088,32791.8350
1.783,32823.69545348157,0.0085,32789.7583
1.784,32822.67645760138,0.0083,32788.7199
1.785,32823.69545348157,0.0085,32789.7583
1.786,32823.69545348157,0.0085,32789.7583
1.787,32822.67645760138,0.0083,32788.7199
1.788,32824.71444936175,0.0087,32790.7966
1.789,32822.67645760138,0.0083,32788.7199
1.790,32823.69545348157,0.0085,32789.7583
1.791,32823.69545348157,0.0085,32789.7583
1.792,32824.71444936175,0.0087,32790.7966
1.793,32823.69545348157,0.0085,32789.7583
1.794,32823.69545348157,0.0085,32789.7583
1.795,32824.71444936175,0.0087,32790.7966
1.796,32823.69545348157,0.0085,32789.7583
1.797,32826.752441122124,0.0090,32792.8733
1.798,32824.71444936175,0.0087,32790.7966
1.799,32822.67645760138,0.0083,32788.7199
1.800,32822.67645760138,0.0083,32788.7199
1.801,32820.63846584101,0.0080,32786.6432
1.802,32824.71444936175,0.0087,32790.7966
1.803,32825.73344524194,0.0088,32791.8350
1.804,32824.71444936175,0.0087,32790.7966
1.805,32824.71444936175,0.0087,32790.7966
1.806,32822.67645760138,0.0083,32788.7199
1.807,32825.73344524194,0.0088,32791.8350
1.808,32824.71444936175,0.0087,32790.7966
1.809,32822.67645760138,0.0083,32788.7199
1.810,32822.67645760138,0.0083,32788.7199
1.811,32822.67645760138,0.0083,32788.7199
1.812,32824.71444936175,0.0087,32790.7966
1.813,32823.69545348157,0.0085,32789.7583
1.814,32823.69545348157,0.0085,32789.7583
1.815,32823.69545348157,0.0085,32789.7583
1.816,32824.71444936175,0.0087,32790.7966
1.817,32824.71444936175,0.0087,32790.7966
1.818,32823.69545348157,0.0085,32789.7583
1.819,32821.657461721195,0.0082,32787.6816
1.820,32824.71444936175,0.0087,32790.7966
1.821,32823.69545348157,0.0085,32789.7583
1.822,32822.67645760138,0.0083,32788.7199
1.823,32825.73344524194,0.0088,32791.8350
1.824,32823.69545348157,0.0085,32789.7583
1.825,32824.71444936175,0.0087,32790.7966
1.826,32822.67645760138,0.0083,32788.7199
1.827,32825.73344524194,0.0088,32791.8350
1.828,32823.69545348157,0.0085,32789.7583
1.829,32822.67645760138,0.0083,32788.7199
1.830,32824.71444936175,0.0087,32790.7966
1.831,32822.67645760138,0.0083,32788.7199
1.832,32823.69545348157,0.0085,32789.7583
1.833,32822.67645760138,0.0083,32788.7199
1.834,32822.67645760138,0.0083,32788.7199
1.835,32822.67645760138,0.0083,32788.7199
1.836,32822.67645760138,0.0083,32788.7199
1.837,32823.69545348157,0.0085,32789.7583
1.838,32821.657461721195,0.0082,32787.6816
1.839,32823.69545348157,0.0085,32789.7583
1.840,32825.73344524194,0.0088,32791.8350
1.841,32822.67645760138,0.0083,32788.7199
1.842,32823.69545348157,0.0085,32789.7583
1.843,32822.67645760138,0.0083,32788.7199
1.844,32822.67645760138,0.0083,32788.7199
1.845,32823.69545348157,0.0085,32789.7583
1.846,32823.69545348157,0.0085,32789.7583
1.847,32823.69545348157,0.0085,32789.7583
1.848,32824.71444936175,0.0087,32790.7966
1.849,32825.73344524194,0.0088,32791.8350
1.850,32824.71444936175,0.0087,32790.7966
1.851,32822.67645760138,0.0083,32788.7199
1.852,32823.69545348157,0.0085,32789.7583
1.853,32822.67645760138,0.0083,32788.7199
1.854,32822.67645760138,0.0083,32788.7199
1.855,32823.69545348157,0.0085,32789.7583
1.856,32823.69545348157,0.0085,32789.7583
1.857,32821.657461721195,0.0082,32787.6816
1.858,32823.69545348157,0.0085,32789.7583
1.859,32822.67645760138,0.0083,32788.7199
1.860,32822.67645760138,0.0083,32788.7199
1.861,32823.69545348157,0.0085,32789.7583
1.862,32823.69545348157,0.0085,32789.7583
1.863,32823.69545348157,0.0085,32789.7583
1.864,32824.71444936175,0.0087,32790.7966
1.865,32822.67645760138,0.0083,32788.7199
1.866,32820.63846584101,0.0080,32786.6432
1.867,32823.69545348157,0.0085,32789.7583
1.868,32824.71444936175,0.0087,32790.7966
1.869,32822.67645760138,0.0083,32788.7199
1.870,32824.71444936175,0.0087,32790.7966
1.871,32823.69545348157,0.0085,32789.7583
1.872,32823.69545348157,0.0085,32789.7583
1.873,32823.69545348157,0.0085,32789.7583
1.874,32824.71444936175,0.0087,32790.7966
1.875,32823.69545348157,0.0085,32789.7583
1.876,32822.67645760138,0.0083,32788.7199
1.877,32822.67645760138,0.0083,32788.7199
1.878,32822.67645760138,0.0083,32788.7199
1.879,32822.67645760138,0.0083,32788.7199
1.880,32821.657461721195,0.0082,32787.6816
1.881,32824.71444936175,0.0087,32790.7966
1.882,32824.71444936175,0.0087,32790.7966
1.883,32825.73344524194,0.0088,32791.8350
1.884,32825.73344524194,0.0088,32791.8350
1.885,32821.657461721195,0.0082,32787.6816
1.886,32823.69545348157,0.0085,32789.7583
1.887,32823.69545348157,0.0085,32789.7583
1.888,32822.67645760138,0.0083,32788.7199
1.889,32822.67645760138,0.0083,32788.7199
1.890,32826.752441122124,0.0090,32792.8733
1.891,32823.69545348157,0.0085,32789.7583
1.892,32823.69545348157,0.0085,32789.7583
1.893,32823.69545348157,0.0085,32789.7583
1.894,32822.67645760138,0.0083,32788.7199
1.895,32822.67645760138,0.0083,32788.7199
1.896,32821.657461721195,0.0082,32787.6816
1.897,32822.67645760138,0.0083,32788.7199
1.898,32822.67645760138,0.0083,32788.7199
1.899,32820.63846584101,0.0080,32786.6432
1.900,32822.67645760138,0.0083,32788.7199
1.901,32823.69545348157,0.0085,32789.7583
1.902,32823.69545348157,0.0085,32789.7583
1.903,32823.69545348157,0.0085,32789.7583
