time,channel_0
2.577,32793.12557707602
2.578,32794.144572956204
2.579,32790.06858943546
2.580,32789.049593555275
2.581,32791.08758531565
2.582,32794.144572956204
2.583,32795.16356883638
2.584,32794.144572956204
2.585,32792.10658119583
2.586,32794.144572956204
2.587,32793.12557707602
2.588,32792.10658119583
2.589,32791.08758531565
2.590,32791.08758531565
2.591,32791.08758531565
2.592,32792.10658119583
2.593,32793.12557707602
2.594,32792.10658119583
2.595,32792.10658119583
2.596,32791.08758531565
2.597,32792.10658119583
2.598,32793.12557707602
2.599,32792.10658119583
2.600,32792.10658119583
2.601,32792.10658119583
2.602,32792.10658119583
2.603,32793.12557707602
2.604,32792.10658119583
2.605,32789.049593555275
2.606,32790.06858943546
2.607,32792.10658119583
2.608,32791.08758531565
2.609,32792.10658119583
2.610,32789.049593555275
2.611,32791.08758531565
2.612,32791.08758531565
2.613,32791.08758531565
2.614,32793.12557707602
2.615,32792.10658119583
2.616,32791.08758531565
2.617,32792.10658119583
2.618,32792.10658119583
2.619,32792.10658119583
2.620,32792.10658119583
2.621,32792.10658119583
2.622,32792.10658119583
2.623,32792.10658119583
2.624,32792.10658119583
2.625,32794.144572956204
2.626,32792.10658119583
2.627,32792.10658119583
2.628,32792.10658119583
2.629,32794.144572956204
2.630,32792.10658119583
2.631,32792.10658119583
2.632,32792.10658119583
2.633,32793.12557707602
2.634,32793.12557707602
2.635,32792.10658119583
2.636,32794.144572956204
2.637,32793.12557707602
2.638,32793.12557707602
2.639,32794.144572956204
2.640,32792.10658119583
2.641,32793.12557707602
2.642,32793.12557707602
2.643,32791.08758531565
2.644,32793.12557707602
2.645,32793.12557707602
2.646,32791.08758531565
2.647,32792.10658119583
2.648,32793.12557707602
2.649,32794.144572956204
2.650,32792.10658119583
2.651,32792.10658119583
2.652,32792.10658119583
2.653,32792.10658119583
2.654,32792.10658119583
2.655,32791.08758531565
2.656,32791.08758531565
2.657,32792.10658119583
2.658,32793.12557707602
2.659,32793.12557707602
2.660,32793.12557707602
2.661,32793.12557707602
2.662,32792.10658119583
2.663,32791.08758531565
2.664,32793.12557707602
2.665,32794.144572956204
2.666,32791.08758531565
2.667,32793.12557707602
2.668,32791.08758531565
2.669,32794.144572956204
2.670,32793.12557707602
2.671,32791.08758531565
2.672,32793.12557707602
2.673,32793.12557707602
2.674,32792.10658119583
2.675,32793.12557707602
2.676,32790.06858943546
2.677,32791.08758531565
2.678,32792.10658119583
2.679,32793.12557707602
2.680,32793.12557707602
2.681,32792.10658119583
2.682,32792.10658119583
2.683,32792.10658119583
2.684,32793.12557707602
2.685,32794.144572956204
2.686,32794.144572956204
2.687,32793.12557707602
2.688,32790.06858943546
2.689,32793.12557707602
2.690,32792.10658119583
2.691,32791.08758531565
2.692,32790.06858943546
2.693,32791.08758531565
2.694,32792.10658119583
2.695,32792.10658119583
2.696,32793.12557707602
2.697,32793.12557707602
2.698,32790.06858943546
2.699,32792.10658119583
2.700,32793.12557707602
2.701,32791.08758531565
2.702,32791.08758531565
2.703,32791.08758531565
2.704,32792.10658119583
2.705,32793.12557707602
2.706,32791.08758531565
2.707,32791.08758531565
2.708,32792.10658119583
2.709,32791.08758531565
2.710,32791.08758531565
2.711,32792.10658119583
2.712,32792.10658119583
2.713,32792.10658119583
2.714,32790.06858943546
2.715,32791.08758531565
2.716,32793.12557707602
2.717,32794.144572956204
2.718,32793.12557707602
2.719,32793.12557707602
2.720,32792.10658119583
2.721,32792.10658119583
2.722,32792.10658119583
2.723,32793.12557707602
2.724,32792.10658119583
2.725,32792.10658119583
2.726,32792.10658119583
2.727,32793.12557707602
2.728,32792.10658119583
2.729,32792.10658119583
2.730,32791.08758531565
2.731,32792.10658119583
2.732,32793.12557707602
2.733,32794.144572956204
2.734,32792.10658119583
2.735,32792.10658119583
2.736,32793.12557707602
2.737,32793.12557707602
2.738,32793.12557707602
2.739,32792.10658119583
2.740,32792.10658119583
2.741,32793.12557707602
2.742,32791.08758531565
2.743,32793.12557707602
2.744,32793.12557707602
2.745,32792.10658119583
2.746,32792.10658119583
2.747,32793.12557707602
2.748,32793.12557707602
2.749,32792.10658119583
2.750,32791.08758531565
2.751,32791.08758531565
2.752,32792.10658119583
2.753,32793.12557707602
2.754,32791.08758531565
2.755,32793.12557707602
2.756,32791.08758531565
2.757,32791.08758531565
2.758,32791.08758531565
2.759,32790.06858943546
2.760,32791.08758531565
2.761,32792.10658119583
2.762,32791.08758531565
2.763,32792.10658119583
2.764,32792.10658119583
2.765,32793.12557707602
2.766,32794.144572956204
2.767,32792.10658119583
2.768,32792.10658119583
2.769,32789.049593555275
2.770,32791.08758531565
2.771,32792.10658119583
2.772,32792.10658119583
2.773,32791.08758531565
2.774,32791.08758531565
2.775,32792.10658119583
2.776,32791.08758531565
2.777,32791.08758531565
2.778,32791.08758531565
2.779,32792.10658119583
2.780,32792.10658119583
2.781,32790.06858943546
2.782,32792.10658119583
2.783,32793.12557707602
2.784,32792.10658119583
2.785,32792.10658119583
2.786,32793.12557707602
2.787,32791.08758531565
2.788,32792.10658119583
2.789,32791.08758531565
2.790,32792.10658119583
2.791,32793.12557707602
2.792,32793.12557707602
2.793,32793.12557707602
2.794,32792.10658119583
2.795,32791.08758531565
2.796,32791.08758531565
2.797,32792.10658119583
2.798,32789.049593555275
2.799,32790.06858943546
2.800,32794.144572956204
2.801,32791.08758531565
2.802,32791.08758531565
2.803,32791.08758531565
2.804,32791.08758531565
2.805,32793.12557707602
2.806,32792.10658119583
2.807,32793.12557707602
2.808,32793.12557707602
2.809,32793.12557707602
2.810,32792.10658119583
2.811,32792.10658119583
2.812,32792.10658119583
2.813,32792.10658119583
2.814,32791.08758531565
2.815,32792.10658119583
2.816,32792.10658119583
2.817,32792.10658119583
2.818,32793.12557707602
2.819,32789.049593555275
2.820,32792.10658119583
2.821,32792.10658119583
2.822,32791.08758531565
2.823,32792.10658119583
2.824,32792.10658119583
2.825,32792.10658119583
2.826,32792.10658119583
2.827,32792.10658119583
2.828,32791.08758531565
2.829,32793.12557707602
2.830,32790.06858943546
2.831,32794.144572956204
2.832,32792.10658119583
2.833,32792.10658119583
2.834,32792.10658119583
2.835,32794.144572956204
2.836,32790.06858943546
2.837,32792.10658119583
2.838,32791.08758531565
2.839,32793.12557707602
2.840,32792.10658119583
2.841,32792.10658119583
2.842,32791.08758531565
2.843,32792.10658119583
2.844,32792.10658119583
2.845,32791.08758531565
2.846,32792.10658119583
2.847,32794.144572956204
2.848,32794.144572956204
2.849,32793.12557707602
2.850,32792.10658119583
2.851,32791.08758531565
2.852,32790.06858943546
2.853,32790.06858943546
2.854,32791.08758531565
2.855,32792.10658119583
2.856,32792.10658119583
2.857,32791.08758531565
2.858,32792.10658119583
2.859,32791.08758531565
2.860,32791.08758531565
2.861,32794.144572956204
2.862,32791.08758531565
2.863,32792.10658119583
2.864,32792.10658119583
2.865,32790.06858943546
2.866,32791.08758531565
2.867,32794.144572956204
2.868,32792.10658119583
2.869,32792.10658119583
2.870,32793.12557707602
2.871,32792.10658119583
2.872,32792.10658119583
2.873,32789.049593555275
2.874,32793.12557707602
2.875,32792.10658119583
2.876,32791.08758531565
2.877,32792.10658119583
2.878,32792.10658119583
2.879,32791.08758531565
2.880,32792.10658119583
2.881,32793.12557707602
2.882,32793.12557707602
2.883,32792.10658119583
2.884,32792.10658119583
2.885,32795.16356883638
2.886,32793.12557707602
2.887,32793.12557707602
2.888,32792.10658119583
2.889,32793.12557707602
2.890,32792.10658119583
2.891,32791.08758531565
2.892,32793.12557707602
2.893,32793.12557707602
2.894,32794.144572956204
2.895,32792.10658119583
2.896,32793.12557707602
2.897,32792.10658119583
2.898,32791.08758531565
2.899,32792.10658119583
2.900,32792.10658119583
2.901,32792.10658119583
2.902,32792.10658119583
2.903,32793.12557707602
2.904,32793.12557707602
2.905,32792.10658119583
2.906,32793.12557707602
2.907,32802.29653999768
2.908,32842.037379324895
2.909,32922.53805385951
2.910,33006.09571603469
2.911,33050.93153476283
2.912,33061.12149356468
2.913,33066.2164729656
2.914,33098.82434113152
2.915,33166.07806922373
2.916,33248.61673551872
2.917,33312.813475970375
2.918,33344.40234825612
2.919,33361.72527821926
2.920,33386.1811793437
2.921,33420.82703926999
2.922,33445.282940394434
2.923,33472.795829159426
2.924,33501.32771380461
2.925,33519.66963964794
2.926,33533.93558197053
2.927,33547.18252841294
2.928,33556.3534913346
2.929,33565.524454256265
2.930,33596.094330661814
2.931,33635.83516998903
2.932,33680.670988717175
2.933,33722.44981980476
2.934,33766.266642652714
2.935,33811.102461380855
2.936,33853.900288348625
2.937,33903.831086477694
2.938,33959.87585988787
2.939,34021.01561269897
2.940,34077.060386109144
2.941,34151.447085362655
2.942,34242.13771869912
2.943,34345.05630259781
2.944,34453.06986589742
2.945,34546.817486874446
2.946,34634.45113257036
2.947,34740.426704109595
2.948,34859.64922209125
2.949,35058.353418727325
2.950,35241.77267716063
2.951,35450.66683259856
2.952,35646.31404159409
2.953,35846.03723411035
2.954,36059.00737306902
2.955,36254.65458206455
2.956,36409.54195585267
2.957,36529.7834697145
2.958,36624.55008657171
2.959,36705.05076110633
2.960,36764.152522157056
2.961,36801.855369723904
2.962,36820.19729556723
2.963,36828.34926260872
2.964,36834.463237889824
2.965,36832.42524612945
2.966,36822.2352873276
2.967,36810.00733676538
2.968,36793.703402682426
2.969,36777.39946859946
2.970,36759.057542756134
2.971,36740.71561691281
2.972,36721.354695189286
2.973,36698.936785825215
2.974,36677.53787234133
2.975,36651.04397945652
2.976,36623.531090691526
2.977,36598.0561936869
2.978,36564.42932964079
2.979,36532.84045735506
2.980,36503.289576829695
2.981,36476.79568394488
2.982,36449.28279517988
2.983,36421.76990641489
2.984,36393.23802176971
2.985,36366.7441288849
2.986,36344.32621952083
2.987,36318.8513225162
2.988,36298.4714049125
2.989,36280.12947906917
2.990,36265.86353674658
2.991,36254.65458206455
2.992,36240.388639741956
2.993,36232.23667270048
2.994,36224.08470565899
2.995,36215.932738617514
2.996,36209.81876333641
2.997,36203.70478805529
2.998,36197.590812774186
2.999,36186.38185809215
3.000,36181.28687869122
3.001,36174.15390752993
3.002,36169.058928129
3.003,36161.92595696771
3.004,36155.8119816866
3.005,36148.6790105253
3.006,36142.565035244195
3.007,36136.45105996308
3.008,36130.337084681974
3.009,36127.28009704142
3.010,36118.10913411975
3.011,36113.014154718825
3.012,36106.90017943772
3.013,36100.786204156604
3.014,36095.69122475568
3.015,36089.57724947457
3.016,36082.444278313276
3.017,36074.2923112718
3.018,36068.178335990684
3.019,36063.08335658976
3.020,36053.9123936681
3.021,36046.7794225068
3.022,36039.64645134551
3.023,36032.513480184214
3.024,36026.3995049031
3.025,36019.26653374181
3.026,36011.11456670032
3.027,36006.0195872994
3.028,36001.94360377866
3.029,35997.86762025792
3.030,35987.67766145607
3.031,35982.582682055145
3.032,35976.46870677404
3.033,35972.392723253295
3.034,35967.29774385237
3.035,35962.202764451446
3.036,35958.1267809307
3.037,35953.03180152978
3.038,35949.974813889225
3.039,35945.89883036848
3.040,35941.82284684775
3.041,35936.72786744682
3.042,35933.67087980626
3.043,35929.594896285525
3.044,35925.51891276478
3.045,35922.461925124226
3.046,35916.34794984312
3.047,35913.29096220256
3.048,35911.25297044219
3.049,35904.1199992809
3.050,35898.006023999784
3.051,35894.949036359234
3.052,35889.854056958306
3.053,35882.72108579701
3.054,35877.626106396085
3.055,35870.49313523479
3.056,35862.341168193314
3.057,35854.18920115183
3.058,35847.056229990536
3.059,35836.86627118869
3.060,35829.733300027394
3.061,35820.56233710572
3.062,35810.37237830387
3.063,35804.258403022766
3.064,35792.030452460545
3.065,35782.85948953888
3.066,35770.63153897666
3.067,35759.422584294625
3.068,35746.17563785222
3.069,35734.96668317018
3.070,35721.71973672778
3.071,35709.491786165556
3.072,35694.206847962785
3.073,35680.95990152038
3.074,35665.6749633176
3.075,35651.40902099501
3.076,35636.12408279224
3.077,35618.80115282909
3.078,35603.51621462632
3.079,35588.23127642354
3.080,35572.94633822076
3.081,35556.642404137805
3.082,35541.35746593503
3.083,35526.072527732256
3.084,35509.76859364929
3.085,35494.483655446515
3.086,35480.21771312393
3.087,35465.95177080134
3.088,35451.685828478745
3.089,35437.41988615615
3.090,35425.19193559394
3.091,35408.888001510975
3.092,35395.64105506857
3.093,35382.39410862616
3.094,35369.14716218376
3.095,35355.900215741356
3.096,35342.65326929895
3.097,35330.42531873673
3.098,35315.14038053395
3.099,35302.91242997173
3.100,35293.741467050066
3.101,35283.551508248216
3.102,35272.34255356618
3.103,35259.095607123774
3.104,35249.92464420211
3.105,35239.73468540026
3.106,35229.54472659841
3.107,35221.39275955693
3.108,35214.25978839563
3.109,35205.08882547397
3.110,35198.97485019286
3.111,35190.82288315138
3.112,35183.689911990085
3.113,35178.594932589156
3.114,35174.51894906842
3.115,35171.46196142786
3.116,35167.38597790712
3.117,35165.34798614676
3.118,35162.2909985062
3.119,35159.23401086564
3.120,35156.177023225086
3.121,35154.13903146472
3.122,35153.120035584536
3.123,35151.082043824164
3.124,35150.06304794398
3.125,35149.04405206379
3.126,35147.00606030342
3.127,35140.892085022315
3.128,35141.9110809025
3.129,35140.892085022315
3.130,35139.87308914213
3.131,35142.930076782686
3.132,35142.930076782686
3.133,35140.892085022315
3.134,35142.930076782686
3.135,35140.892085022315
3.136,35142.930076782686
3.137,35143.94907266287
3.138,35143.94907266287
3.139,35150.06304794398
3.140,35150.06304794398
3.141,35152.10103970435
3.142,35152.10103970435
3.143,35154.13903146472
3.144,35158.21501498546
3.145,35158.21501498546
3.146,35162.2909985062
3.147,35165.34798614676
3.148,35166.36698202694
3.149,35169.42396966749
3.150,35173.499953188235
3.151,35176.55694082879
3.152,35180.63292434953
3.153,35182.6709161099
3.154,35186.74689963064
3.155,35189.80388727119
3.156,35194.89886667212
3.157,35196.93685843249
3.158,35202.03183783341
3.159,35209.16480899471
3.160,35214.25978839563
3.161,35215.27878427582
3.162,35220.37376367675
3.163,35226.487738957854
3.164,35230.5637224786
3.165,35236.677697759704
3.166,35239.73468540026
3.167,35244.82966480119
3.168,35248.905648321925
3.169,35252.98163184267
3.170,35260.11460300396
3.171,35263.17159064452
3.172,35266.228578285074
3.173,35272.34255356618
3.174,35274.38054532655
3.175,35277.43753296711
3.176,35280.49452060766
3.177,35287.62749176896
3.178,35288.646487649145
3.179,35291.703475289694
3.180,35294.76046293025
3.181,35297.81745057081
3.182,35300.874438211365
3.183,35301.89343409155
3.184,35303.931425851915
3.185,35306.98841349247
3.186,35309.026405252844
3.187,35313.10238877359
3.188,35316.159376414136
3.189,35317.17837229432
3.190,35322.27335169525
3.191,35323.292347575436
3.192,35326.349335215986
3.193,35327.36833109617
3.194,35329.40632285654
3.195,35333.482306377286
3.196,35333.482306377286
3.197,35337.55828989802
3.198,35337.55828989802
3.199,35342.65326929895
3.200,35345.71025693951
3.201,35347.74824869987
3.202,35348.767244580056
3.203,35352.8432281008
3.204,35356.91921162154
3.205,35357.93820750173
3.206,35359.97619926209
3.207,35359.97619926209
3.208,35359.97619926209
3.209,35364.052182782834
3.210,35366.090174543206
3.211,35367.10917042339
3.212,35369.14716218376
3.213,35370.16615806394
3.214,35375.26113746487
3.215,35378.31812510543
3.216,35380.3561168658
3.217,35382.39410862616
3.218,35384.43210038653
3.219,35387.48908802709
3.220,35390.54607566765
3.221,35392.58406742801
3.222,35393.6030633082
3.223,35398.698042709126
3.224,35399.71703858931
3.225,35402.77402622987
3.226,35406.850009750604
3.227,35409.90699739116
3.228,35410.92599327135
3.229,35412.96398503172
3.230,35415.00197679208
3.231,35417.03996855245
3.232,35421.115952073196
3.233,35422.13494795338
3.234,35423.15394383357
3.235,35425.19193559394
3.236,35427.2299273543
3.237,35429.267919114674
3.238,35428.24892323449
3.239,35431.305910875046
3.240,35433.34390263542
3.241,35435.38189439579
3.242,35439.457877916524
3.243,35440.47687379671
3.244,35440.47687379671
3.245,35439.457877916524
3.246,35441.495869676895
3.247,35443.53386143727
3.248,35446.590849077824
3.249,35447.60984495801
3.250,35451.685828478745
3.251,35451.685828478745
3.252,35455.76181199949
3.253,35457.79980375986
3.254,35459.83779552022
3.255,35462.89478316078
3.256,35466.97076668152
3.257,35467.98976256171
3.258,35472.065746082444
3.259,35474.103737842815
3.260,35476.14172960319
3.261,35476.14172960319
3.262,35482.255704884294
3.263,35486.33168840504
3.264,35486.33168840504
3.265,35489.38867604559
3.266,35492.44566368615
3.267,35494.483655446515
3.268,35494.483655446515
3.269,35494.483655446515
3.270,35499.57863484744
3.271,35498.55963896726
3.272,35502.635622488
3.273,35505.69261012855
3.274,35506.711606008736
3.275,35506.711606008736
3.276,35506.711606008736
3.277,35507.73060188892
3.278,35508.74959776911
3.279,35511.806585409664
3.280,35510.78758952948
3.281,35512.82558128985
3.282,35512.82558128985
3.283,35515.8825689304
3.284,35514.86357305022
3.285,35515.8825689304
3.286,35518.93955657096
3.287,35520.97754833133
3.288,35521.99654421151
3.289,35525.05353185207
3.290,35527.091523612435
3.291,35529.129515372806
3.292,35531.16750713318
3.293,35531.16750713318
3.294,35531.16750713318
3.295,35535.24349065392
3.296,35537.28148241429
3.297,35538.30047829447
3.298,35542.37646181521
3.299,35542.37646181521
3.300,35544.414453575584
3.301,35545.43344945577
3.302,35545.43344945577
3.303,35548.49043709633
3.304,35550.52842885669
3.305,35551.54742473688
3.306,35551.54742473688
3.307,35552.56642061706
3.308,35552.56642061706
3.309,35551.54742473688
3.310,35551.54742473688
3.311,35552.56642061706
3.312,35551.54742473688
3.313,35551.54742473688
3.314,35552.56642061706
3.315,35552.56642061706
3.316,35551.54742473688
3.317,35551.54742473688
3.318,35551.54742473688
3.319,35552.56642061706
3.320,35552.56642061706
3.321,35552.56642061706
3.322,35551.54742473688
3.323,35552.56642061706
3.324,35554.60441237743
3.325,35553.58541649725
3.326,35555.62340825762
3.327,35555.62340825762
3.328,35555.62340825762
3.329,35558.680395898176
3.330,35559.69939177836
3.331,35559.69939177836
3.332,35560.71838765854
3.333,35560.71838765854
3.334,35561.737383538726
3.335,35561.737383538726
3.336,35563.7753752991
3.337,35561.737383538726
3.338,35559.69939177836
3.339,35560.71838765854
3.340,35559.69939177836
3.341,35556.642404137805
3.342,35558.680395898176
3.343,35557.66140001799
3.344,35557.66140001799
3.345,35557.66140001799
3.346,35557.66140001799
3.347,35556.642404137805
3.348,35554.60441237743
3.349,35552.56642061706
3.350,35552.56642061706
3.351,35550.52842885669
3.352,35549.509432976505
3.353,35547.47144121614
3.354,35548.49043709633
3.355,35546.452445335955
3.356,35543.3954576954
3.357,35545.43344945577
3.358,35543.3954576954
3.359,35542.37646181521
3.360,35541.35746593503
3.361,35541.35746593503
3.362,35538.30047829447
3.363,35535.24349065392
3.364,35533.20549889355
3.365,35534.224494773734
3.366,35531.16750713318
3.367,35528.11051949262
3.368,35528.11051949262
3.369,35525.05353185207
3.370,35523.0155400917
3.371,35521.99654421151
3.372,35521.99654421151
3.373,35518.93955657096
3.374,35516.901564810585
3.375,35513.844577170035
3.376,35513.844577170035
3.377,35510.78758952948
3.378,35508.74959776911
3.379,35505.69261012855
3.380,35502.635622488
3.381,35499.57863484744
3.382,35498.55963896726
3.383,35492.44566368615
3.384,35490.40767192578
3.385,35486.33168840504
3.386,35483.27470076448
3.387,35480.21771312393
3.388,35477.16072548337
3.389,35473.08474196263
3.390,35467.98976256171
3.391,35464.93277492115
3.392,35459.83779552022
3.393,35455.76181199949
3.394,35450.66683259856
3.395,35448.62884083819
3.396,35445.57185319764
3.397,35442.51486555708
3.398,35436.400890275974
3.399,35432.32490675523
3.400,35431.305910875046
3.401,35429.267919114674
3.402,35428.24892323449
3.403,35425.19193559394
3.404,35421.115952073196
3.405,35420.09695619301
3.406,35421.115952073196
3.407,35421.115952073196
3.408,35420.09695619301
3.409,35419.077960312825
3.410,35421.115952073196
3.411,35423.15394383357
3.412,35425.19193559394
3.413,35427.2299273543
3.414,35430.28691499486
3.415,35431.305910875046
3.416,35433.34390263542
3.417,35439.457877916524
3.418,35441.495869676895
3.419,35446.590849077824
3.420,35449.64783671837
3.421,35453.723820239116
3.422,35459.83779552022
3.423,35463.913779040966
3.424,35470.02775432208
3.425,35470.02775432208
3.426,35471.04675020226
3.427,35474.103737842815
3.428,35478.17972136356
3.429,35481.236709004115
3.430,35484.293696644665
3.431,35488.36968016541
3.432,35490.40767192578
3.433,35488.36968016541
3.434,35492.44566368615
3.435,35494.483655446515
3.436,35498.55963896726
3.437,35498.55963896726
3.438,35498.55963896726
3.439,35502.635622488
3.440,35503.654618368186
3.441,35503.654618368186
3.442,35505.69261012855
3.443,35506.711606008736
3.444,35508.74959776911
3.445,35507.73060188892
3.446,35509.76859364929
3.447,35509.76859364929
3.448,35508.74959776911
3.449,35509.76859364929
3.450,35512.82558128985
3.451,35510.78758952948
3.452,35510.78758952948
3.453,35509.76859364929
3.454,35510.78758952948
3.455,35510.78758952948
3.456,35510.78758952948
3.457,35511.806585409664
3.458,35512.82558128985
3.459,35513.844577170035
3.460,35513.844577170035
3.461,35512.82558128985
3.462,35513.844577170035
3.463,35514.86357305022
3.464,35515.8825689304
3.465,35516.901564810585
3.466,35516.901564810585
3.467,35514.86357305022
3.468,35516.901564810585
3.469,35515.8825689304
3.470,35516.901564810585
3.471,35516.901564810585
3.472,35516.901564810585
3.473,35514.86357305022
3.474,35513.844577170035
3.475,35510.78758952948
3.476,35513.844577170035
3.477,35510.78758952948
3.478,35512.82558128985
3.479,35510.78758952948
3.480,35508.74959776911
3.481,35507.73060188892
3.482,35503.654618368186
3.483,35502.635622488
3.484,35500.59763072763
3.485,35496.521647206886
3.486,35497.54064308707
3.487,35493.46465956633
3.488,35491.426667805965
3.489,35489.38867604559
3.490,35486.33168840504
3.491,35482.255704884294
3.492,35480.21771312393
3.493,35478.17972136356
3.494,35476.14172960319
3.495,35474.103737842815
3.496,35471.04675020226
3.497,35470.02775432208
3.498,35469.008758441894
3.499,35470.02775432208
3.500,35471.04675020226
3.501,35471.04675020226
3.502,35475.122733723
3.503,35476.14172960319
3.504,35479.198717243744
3.505,35482.255704884294
3.506,35485.31269252485
3.507,35487.35068428522
3.508,35492.44566368615
3.509,35492.44566368615
3.510,35497.54064308707
3.511,35503.654618368186
3.512,35504.673614248364
3.513,35508.74959776911
3.514,35510.78758952948
3.515,35516.901564810585
3.516,35518.93955657096
3.517,35523.0155400917
3.518,35528.11051949262
3.519,35531.16750713318
3.520,35531.16750713318
3.521,35536.262486534106
3.522,35538.30047829447
3.523,35543.3954576954
3.524,35545.43344945577
3.525,35544.414453575584
3.526,35548.49043709633
3.527,35549.509432976505
3.528,35551.54742473688
3.529,35551.54742473688
3.530,35551.54742473688
3.531,35553.58541649725
3.532,35552.56642061706
3.533,35553.58541649725
3.534,35553.58541649725
3.535,35552.56642061706
3.536,35552.56642061706
3.537,35552.56642061706
3.538,35551.54742473688
3.539,35551.54742473688
3.540,35551.54742473688
3.541,35549.509432976505
3.542,35550.52842885669
3.543,35549.509432976505
3.544,35548.49043709633
3.545,35546.452445335955
3.546,35546.452445335955
3.547,35544.414453575584
3.548,35546.452445335955
3.549,35542.37646181521
3.550,35539.319474174656
3.551,35538.30047829447
3.552,35538.30047829447
3.553,35535.24349065392
3.554,35535.24349065392
3.555,35536.262486534106
3.556,35533.20549889355
3.557,35532.18650301336
3.558,35530.14851125299
3.559,35528.11051949262
3.560,35533.20549889355
3.561,35542.37646181521
3.562,35553.58541649725
3.563,35558.680395898176
3.564,35569.88935058021
3.565,35573.96533410095
3.566,35576.00332586132
3.567,35578.04131762169
3.568,35579.060313501875
3.569,35581.09830526225
3.570,35586.19328466317
3.571,35586.19328466317
3.572,35584.1552929028
3.573,35583.13629702261
3.574,35580.07930938206
3.575,35581.09830526225
3.576,35580.07930938206
3.577,35578.04131762169
3.578,35577.022321741504
3.579,35572.94633822076
3.580,35562.75637941891
3.581,35555.62340825762
3.582,35555.62340825762
3.583,35552.56642061706
3.584,35551.54742473688
3.585,35547.47144121614
3.586,35546.452445335955
3.587,35544.414453575584
3.588,35544.414453575584
3.589,35546.452445335955
3.590,35547.47144121614
3.591,35547.47144121614
3.592,35547.47144121614
3.593,35548.49043709633
3.594,35547.47144121614
3.595,35548.49043709633
3.596,35548.49043709633
3.597,35549.509432976505
3.598,35551.54742473688
3.599,35551.54742473688
3.600,35551.54742473688
3.601,35551.54742473688
3.602,35552.56642061706
3.603,35552.56642061706
3.604,35551.54742473688
3.605,35551.54742473688
3.606,35551.54742473688
3.607,35549.509432976505
3.608,35550.52842885669
3.609,35551.54742473688
3.610,35552.56642061706
3.611,35554.60441237743
3.612,35553.58541649725
3.613,35553.58541649725
3.614,35554.60441237743
3.615,35556.642404137805
3.616,35556.642404137805
3.617,35556.642404137805
3.618,35560.71838765854
3.619,35559.69939177836
3.620,35558.680395898176
3.621,35557.66140001799
3.622,35558.680395898176
3.623,35559.69939177836
3.624,35556.642404137805
3.625,35558.680395898176
3.626,35560.71838765854
3.627,35562.75637941891
3.628,35563.7753752991
3.629,35563.7753752991
3.630,35563.7753752991
3.631,35565.81336705947
3.632,35567.85135881984
3.633,35569.88935058021
3.634,35569.88935058021
3.635,35572.94633822076
3.636,35572.94633822076
3.637,35572.94633822076
3.638,35572.94633822076
3.639,35572.94633822076
3.640,35573.96533410095
3.641,35572.94633822076
3.642,35573.96533410095
3.643,35574.98432998113
3.644,35574.98432998113
3.645,35573.96533410095
3.646,35573.96533410095
3.647,35574.98432998113
3.648,35576.00332586132
3.649,35574.98432998113
3.650,35572.94633822076
3.651,35578.04131762169
3.652,35577.022321741504
3.653,35572.94633822076
3.654,35573.96533410095
3.655,35574.98432998113
3.656,35578.04131762169
3.657,35577.022321741504
3.658,35578.04131762169
3.659,35578.04131762169
3.660,35578.04131762169
3.661,35581.09830526225
3.662,35581.09830526225
3.663,35584.1552929028
3.664,35581.09830526225
3.665,35586.19328466317
3.666,35587.212280543354
3.667,35589.250272303725
3.668,35589.250272303725
3.669,35591.2882640641
3.670,35592.30725994428
3.671,35593.32625582447
3.672,35596.38324346502
3.673,35598.42123522539
3.674,35599.440231105575
3.675,35602.49721874613
3.676,35603.51621462632
3.677,35604.5352105065
3.678,35609.630189907424
3.679,35609.630189907424
3.680,35612.68717754798
3.681,35615.74416518854
3.682,35616.76316106872
3.683,35620.83914458946
3.684,35620.83914458946
3.685,35622.87713634983
3.686,35627.97211575075
3.687,35628.99111163094
3.688,35632.048099271495
3.689,35632.048099271495
3.690,35635.10508691205
3.691,35634.086091031866
3.692,35636.12408279224
3.693,35638.16207455261
3.694,35638.16207455261
3.695,35641.21906219316
3.696,35641.21906219316
3.697,35643.25705395353
3.698,35646.31404159409
3.699,35642.238058073344
3.700,35639.181070432795
3.701,35639.181070432795
3.702,35640.20006631297
3.703,35640.20006631297
3.704,35640.20006631297
3.705,35640.20006631297
3.706,35638.16207455261
3.707,35635.10508691205
3.708,35635.10508691205
3.709,35637.14307867242
3.710,35634.086091031866
3.711,35632.048099271495
3.712,35633.06709515168
3.713,35631.02910339131
3.714,35630.01010751112
3.715,35625.93412399039
3.716,35624.9151281102
3.717,35624.9151281102
3.718,35623.89613223002
3.719,35619.820148709274
3.720,35618.80115282909
3.721,35618.80115282909
3.722,35617.7821569489
3.723,35612.68717754798
3.724,35613.70617342817
3.725,35611.668181667796
3.726,35610.64918578761
3.727,35610.64918578761
3.728,35607.59219814705
3.729,35604.5352105065
3.730,35602.49721874613
3.731,35604.5352105065
3.732,35601.478222865946
3.733,35599.440231105575
3.734,35598.42123522539
3.735,35598.42123522539
3.736,35599.440231105575
3.737,35597.4022393452
3.738,35598.42123522539
3.739,35598.42123522539
3.740,35599.440231105575
3.741,35598.42123522539
3.742,35599.440231105575
