time,channel_0
0.270,32822.67645760138
0.271,32822.67645760138
0.272,32823.69545348157
0.273,32823.69545348157
0.274,32824.71444936175
0.275,32823.69545348157
0.276,32824.71444936175
0.277,32824.71444936175
0.278,32825.73344524194
0.279,32826.752441122124
0.280,32825.73344524194
0.281,32825.73344524194
0.282,32825.73344524194
0.283,32826.752441122124
0.284,32825.73344524194
0.285,32824.71444936175
0.286,32825.73344524194
0.287,32822.67645760138
0.288,32823.69545348157
0.289,32822.67645760138
0.290,32824.71444936175
0.291,32824.71444936175
0.292,32824.71444936175
0.293,32825.73344524194
0.294,32823.69545348157
0.295,32823.69545348157
0.296,32821.657461721195
0.297,32822.67645760138
0.298,32824.71444936175
0.299,32825.73344524194
0.300,32823.69545348157
0.301,32821.657461721195
0.302,32824.71444936175
0.303,32825.73344524194
0.304,32826.752441122124
0.305,32823.69545348157
0.306,32824.71444936175
0.307,32825.73344524194
0.308,32823.69545348157
0.309,32826.752441122124
0.310,32823.69545348157
0.311,32825.73344524194
0.312,32828.79043288249
0.313,32828.79043288249
0.314,32826.752441122124
0.315,32822.67645760138
0.316,32823.69545348157
0.317,32824.71444936175
0.318,32824.71444936175
0.319,32823.69545348157
0.320,32823.69545348157
0.321,32823.69545348157
0.322,32823.69545348157
0.323,32823.69545348157
0.324,32827.77143700231
0.325,32828.79043288249
0.326,32826.752441122124
0.327,32823.69545348157
0.328,32824.71444936175
0.329,32825.73344524194
0.330,32825.73344524194
0.331,32826.752441122124
0.332,32826.752441122124
0.333,32824.71444936175
0.334,32823.69545348157
0.335,32824.71444936175
0.336,32827.77143700231
0.337,32829.80942876267
0.338,32825.73344524194
0.339,32822.67645760138
0.340,32826.752441122124
0.341,32827.77143700231
0.342,32827.77143700231
0.343,32826.752441122124
0.344,32825.73344524194
0.345,32824.71444936175
0.346,32828.79043288249
0.347,32826.752441122124
0.348,32823.69545348157
0.349,32821.657461721195
0.350,32822.67645760138
0.351,32823.69545348157
0.352,32824.71444936175
0.353,32825.73344524194
0.354,32826.752441122124
0.355,32827.77143700231
0.356,32823.69545348157
0.357,32824.71444936175
0.358,32822.67645760138
0.359,32823.69545348157
0.360,32823.69545348157
0.361,32825.73344524194
0.362,32829.80942876267
0.363,32829.80942876267
0.364,32829.80942876267
0.365,32826.752441122124
0.366,32822.67645760138
0.367,32824.71444936175
0.368,32825.73344524194
0.369,32824.71444936175
0.370,32824.71444936175
0.371,32826.752441122124
0.372,32825.73344524194
0.373,32825.73344524194
0.374,32827.77143700231
0.375,32825.73344524194
0.376,32824.71444936175
0.377,32823.69545348157
0.378,32822.67645760138
0.379,32824.71444936175
0.380,32825.73344524194
0.381,32827.77143700231
0.382,32826.752441122124
0.383,32826.752441122124
0.384,32825.73344524194
0.385,32825.73344524194
0.386,32827.77143700231
0.387,32829.80942876267
0.388,32828.79043288249
0.389,32826.752441122124
0.390,32823.69545348157
0.391,32823.69545348157
0.392,32827.77143700231
0.393,32825.73344524194
0.394,32824.71444936175
0.395,32826.752441122124
0.396,32827.77143700231
0.397,32828.79043288249
0.398,32826.752441122124
0.399,32825.73344524194
0.400,32825.73344524194
0.401,32827.77143700231
0.402,32825.73344524194
0.403,32823.69545348157
0.404,32822.67645760138
0.405,32824.71444936175
0.406,32828.79043288249
0.407,32826.752441122124
0.408,32824.71444936175
0.409,32827.77143700231
0.410,32830.82842464286
0.411,32828.79043288249
0.412,32825.73344524194
0.413,32825.73344524194
0.414,32826.752441122124
0.415,32823.69545348157
0.416,32823.69545348157
0.417,32825.73344524194
0.418,32824.71444936175
0.419,32824.71444936175
0.420,32825.73344524194
0.421,32826.752441122124
0.422,32826.752441122124
0.423,32827.77143700231
0.424,32829.80942876267
0.425,32826.752441122124
0.426,32826.752441122124
0.427,32827.77143700231
0.428,32828.79043288249
0.429,32828.79043288249
0.430,32828.79043288249
0.431,32827.77143700231
0.432,32825.73344524194
0.433,32824.71444936175
0.434,32826.752441122124
0.435,32825.73344524194
0.436,32825.73344524194
0.437,32827.77143700231
0.438,32825.73344524194
0.439,32825.73344524194
0.440,32822.67645760138
0.441,32824.71444936175
0.442,32827.77143700231
0.443,32828.79043288249
0.444,32830.82842464286
0.445,32828.79043288249
0.446,32823.69545348157
0.447,32823.69545348157
0.448,32824.71444936175
0.449,32823.69545348157
0.450,32824.71444936175
0.451,32825.73344524194
0.452,32827.77143700231
0.453,32828.79043288249
0.454,32824.71444936175
0.455,32825.73344524194
0.456,32824.71444936175
0.457,32822.67645760138
0.458,32824.71444936175
0.459,32824.71444936175
0.460,32823.69545348157
0.461,32823.69545348157
0.462,32825.73344524194
0.463,32828.79043288249
0.464,32827.77143700231
0.465,32824.71444936175
0.466,32825.73344524194
0.467,32825.73344524194
0.468,32824.71444936175
0.469,32822.67645760138
0.470,32826.752441122124
0.471,32828.79043288249
0.472,32827.77143700231
0.473,32826.752441122124
0.474,32823.69545348157
0.475,32822.67645760138
0.476,32823.69545348157
0.477,32819.619469960824
0.478,32822.67645760138
0.479,32825.73344524194
0.480,32829.80942876267
0.481,32826.752441122124
0.482,32823.69545348157
0.483,32824.71444936175
0.484,32826.752441122124
0.485,32827.77143700231
0.486,32824.71444936175
0.487,32824.71444936175
0.488,32825.73344524194
0.489,32827.77143700231
0.490,32826.752441122124
0.491,32826.752441122124
0.492,32825.73344524194
0.493,32825.73344524194
0.494,32828.79043288249
0.495,32828.79043288249
0.496,32826.752441122124
0.497,32826.752441122124
0.498,32824.71444936175
0.499,32825.73344524194
0.500,32825.73344524194
0.501,32826.752441122124
0.502,32826.752441122124
0.503,32826.752441122124
0.504,32824.71444936175
0.505,32826.752441122124
0.506,32825.73344524194
0.507,32826.752441122124
0.508,32828.79043288249
0.509,32828.79043288249
0.510,32825.73344524194
0.511,32827.77143700231
0.512,32825.73344524194
0.513,32825.73344524194
0.514,32827.77143700231
0.515,32827.77143700231
0.516,32825.73344524194
0.517,32825.73344524194
0.518,32825.73344524194
0.519,32825.73344524194
0.520,32824.71444936175
0.521,32824.71444936175
0.522,32825.73344524194
0.523,32827.77143700231
0.524,32825.73344524194
0.525,32824.71444936175
0.526,32823.69545348157
0.527,32822.67645760138
0.528,32825.73344524194
0.529,32824.71444936175
0.530,32827.77143700231
0.531,32824.71444936175
0.532,32825.73344524194
0.533,32828.79043288249
0.534,32824.71444936175
0.535,32824.71444936175
0.536,32826.752441122124
0.537,32826.752441122124
0.538,32827.77143700231
0.539,32824.71444936175
0.540,32823.69545348157
0.541,32827.77143700231
0.542,32826.752441122124
0.543,32824.71444936175
0.544,32824.71444936175
0.545,32823.69545348157
0.546,32822.67645760138
0.547,32824.71444936175
0.548,32825.73344524194
0.549,32825.73344524194
0.550,32826.752441122124
0.551,32824.71444936175
0.552,32825.73344524194
0.553,32827.77143700231
0.554,32827.77143700231
0.555,32827.77143700231
0.556,32826.752441122124
0.557,32826.752441122124
0.558,32825.73344524194
0.559,32825.73344524194
0.560,32825.73344524194
0.561,32826.752441122124
0.562,32825.73344524194
0.563,32824.71444936175
0.564,32826.752441122124
0.565,32823.69545348157
0.566,32827.77143700231
0.567,32825.73344524194
0.568,32825.73344524194
0.569,32825.73344524194
0.570,32824.71444936175
0.571,32823.69545348157
0.572,32823.69545348157
0.573,32822.67645760138
0.574,32823.69545348157
0.575,32825.73344524194
0.576,32825.73344524194
0.577,32823.69545348157
0.578,32822.67645760138
0.579,32823.69545348157
0.580,32823.69545348157
0.581,32824.71444936175
0.582,32826.752441122124
0.583,32827.77143700231
0.584,32826.752441122124
0.585,32827.77143700231
0.586,32828.79043288249
0.587,32828.79043288249
0.588,32825.73344524194
0.589,32824.71444936175
0.590,32824.71444936175
0.591,32826.752441122124
0.592,32824.71444936175
0.593,32824.71444936175
0.594,32822.67645760138
0.595,32823.69545348157
0.596,32824.71444936175
0.597,32826.752441122124
0.598,32823.69545348157
0.599,32824.71444936175
0.600,32824.71444936175
0.601,32826.752441122124
0.602,32825.73344524194
0.603,32825.73344524194
0.604,32825.73344524194
0.605,32824.71444936175
0.606,32826.752441122124
0.607,32825.73344524194
0.608,32828.79043288249
0.609,32826.752441122124
0.610,32823.69545348157
0.611,32826.752441122124
0.612,32825.73344524194
0.613,32825.73344524194
0.614,32825.73344524194
0.615,32828.79043288249
0.616,32826.752441122124
0.617,32825.73344524194
0.618,32824.71444936175
0.619,32825.73344524194
0.620,32825.73344524194
0.621,32824.71444936175
0.622,32823.69545348157
0.623,32825.73344524194
0.624,32825.73344524194
0.625,32824.71444936175
0.626,32823.69545348157
0.627,32824.71444936175
0.628,32822.67645760138
0.629,32822.67645760138
0.630,32825.73344524194
0.631,32826.752441122124
0.632,32824.71444936175
0.633,32823.69545348157
0.634,32824.71444936175
0.635,32825.73344524194
0.636,32824.71444936175
0.637,32823.69545348157
0.638,32824.71444936175
0.639,32827.77143700231
0.640,32827.77143700231
0.641,32825.73344524194
0.642,32825.73344524194
0.643,32827.77143700231
0.644,32823.69545348157
0.645,32822.67645760138
0.646,32823.69545348157
0.647,32820.63846584101
0.648,32824.71444936175
0.649,32826.752441122124
0.650,32827.77143700231
0.651,32827.77143700231
0.652,32825.73344524194
0.653,32823.69545348157
0.654,32824.71444936175
0.655,32828.79043288249
0.656,32827.77143700231
0.657,32826.752441122124
0.658,32825.73344524194
0.659,32826.752441122124
0.660,32824.71444936175
0.661,32824.71444936175
0.662,32824.71444936175
0.663,32824.71444936175
0.664,32825.73344524194
0.665,32825.73344524194
0.666,32823.69545348157
0.667,32823.69545348157
0.668,32824.71444936175
0.669,32825.73344524194
0.670,32824.71444936175
0.671,32823.69545348157
0.672,32823.69545348157
0.673,32825.73344524194
0.674,32826.752441122124
0.675,32825.73344524194
0.676,32824.71444936175
0.677,32826.752441122124
0.678,32827.77143700231
0.679,32828.79043288249
0.680,32826.752441122124
0.681,32824.71444936175
0.682,32824.71444936175
0.683,32824.71444936175
0.684,32825.73344524194
0.685,32825.73344524194
0.686,32823.69545348157
0.687,32826.752441122124
0.688,32824.71444936175
0.689,32822.67645760138
0.690,32822.67645760138
0.691,32823.69545348157
0.692,32824.71444936175
0.693,32822.67645760138
0.694,32822.67645760138
0.695,32821.657461721195
0.696,32824.71444936175
0.697,32825.73344524194
0.698,32825.73344524194
0.699,32825.73344524194
0.700,32823.69545348157
0.701,32824.71444936175
0.702,32823.69545348157
0.703,32824.71444936175
0.704,32823.69545348157
0.705,32824.71444936175
0.706,32823.69545348157
0.707,32825.73344524194
0.708,32825.73344524194
0.709,32824.71444936175
0.710,32825.73344524194
0.711,32825.73344524194
0.712,32828.79043288249
0.713,32828.79043288249
0.714,32824.71444936175
0.715,32823.69545348157
0.716,32825.73344524194
0.717,32825.73344524194
0.718,32825.73344524194
0.719,32825.73344524194
0.720,32825.73344524194
0.721,32821.657461721195
0.722,32823.69545348157
0.723,32826.752441122124
0.724,32826.752441122124
0.725,32826.752441122124
0.726,32825.73344524194
0.727,32823.69545348157
0.728,32824.71444936175
0.729,32826.752441122124
0.730,32824.71444936175
0.731,32826.752441122124
0.732,32825.73344524194
0.733,32825.73344524194
0.734,32824.71444936175
0.735,32824.71444936175
0.736,32825.73344524194
0.737,32826.752441122124
0.738,32825.73344524194
0.739,32825.73344524194
0.740,32826.752441122124
0.741,32824.71444936175
0.742,32824.71444936175
0.743,32825.73344524194
0.744,32824.71444936175
0.745,32825.73344524194
0.746,32826.752441122124
0.747,32824.71444936175
0.748,32822.67645760138
0.749,32825.73344524194
0.750,32825.73344524194
0.751,32827.77143700231
0.752,32826.752441122124
0.753,32825.73344524194
0.754,32826.752441122124
0.755,32825.73344524194
0.756,32827.77143700231
0.757,32825.73344524194
0.758,32824.71444936175
0.759,32825.73344524194
0.760,32824.71444936175
0.761,32822.67645760138
0.762,32824.71444936175
0.763,32826.752441122124
0.764,32825.73344524194
0.765,32824.71444936175
0.766,32823.69545348157
0.767,32824.71444936175
0.768,32825.73344524194
0.769,32824.71444936175
0.770,32824.71444936175
0.771,32823.69545348157
0.772,32823.69545348157
0.773,32825.73344524194
0.774,32825.73344524194
0.775,32826.752441122124
0.776,32828.79043288249
0.777,32824.71444936175
0.778,32825.73344524194
0.779,32828.79043288249
0.780,32825.73344524194
0.781,32823.69545348157
0.782,32824.71444936175
0.783,32824.71444936175
0.784,32826.752441122124
0.785,32828.79043288249
0.786,32825.73344524194
0.787,32828.79043288249
0.788,32827.77143700231
0.789,32825.73344524194
0.790,32822.67645760138
0.791,32826.752441122124
0.792,32827.77143700231
0.793,32826.752441122124
0.794,32824.71444936175
0.795,32825.73344524194
0.796,32825.73344524194
0.797,32825.73344524194
0.798,32828.79043288249
0.799,32826.752441122124
0.800,32826.752441122124
0.801,32826.752441122124
0.802,32828.79043288249
0.803,32828.79043288249
0.804,32826.752441122124
0.805,32823.69545348157
0.806,32824.71444936175
0.807,32826.752441122124
0.808,32826.752441122124
0.809,32825.73344524194
0.810,32824.71444936175
0.811,32824.71444936175
0.812,32829.80942876267
0.813,32829.80942876267
0.814,32824.71444936175
0.815,32825.73344524194
0.816,32827.77143700231
0.817,32826.752441122124
0.818,32827.77143700231
0.819,32824.71444936175
0.820,32825.73344524194
0.821,32824.71444936175
0.822,32824.71444936175
0.823,32826.752441122124
0.824,32826.752441122124
0.825,32824.71444936175
0.826,32824.71444936175
0.827,32824.71444936175
0.828,32824.71444936175
0.829,32825.73344524194
0.830,32828.79043288249
0.831,32829.80942876267
0.832,32826.752441122124
0.833,32826.752441122124
0.834,32826.752441122124
0.835,32825.73344524194
0.836,32824.71444936175
0.837,32825.73344524194
0.838,32825.73344524194
0.839,32828.79043288249
0.840,32827.77143700231
0.841,32825.73344524194
0.842,32825.73344524194
0.843,32825.73344524194
0.844,32824.71444936175
0.845,32824.71444936175
0.846,32825.73344524194
0.847,32826.752441122124
0.848,32825.73344524194
0.849,32825.73344524194
0.850,32827.77143700231
0.851,32824.71444936175
0.852,32822.67645760138
0.853,32824.71444936175
0.854,32824.71444936175
0.855,32826.752441122124
0.856,32825.73344524194
0.857,32825.73344524194
0.858,32824.71444936175
0.859,32824.71444936175
0.860,32825.73344524194
0.861,32828.79043288249
0.862,32828.79043288249
0.863,32826.752441122124
0.864,32825.73344524194
0.865,32826.752441122124
0.866,32827.77143700231
0.867,32827.77143700231
0.868,32826.752441122124
0.869,32824.71444936175
0.870,32825.73344524194
0.871,32826.752441122124
0.872,32827.77143700231
0.873,32826.752441122124
0.874,32827.77143700231
0.875,32823.69545348157
0.876,32822.67645760138
0.877,32823.69545348157
0.878,32823.69545348157
0.879,32826.752441122124
0.880,32825.73344524194
0.881,32826.752441122124
0.882,32825.73344524194
0.883,32826.752441122124
0.884,32825.73344524194
0.885,32823.69545348157
0.886,32823.69545348157
0.887,32824.71444936175
0.888,32825.73344524194
0.889,32827.77143700231
0.890,32827.77143700231
0.891,32825.73344524194
0.892,32825.73344524194
0.893,32825.73344524194
0.894,32826.752441122124
0.895,32827.77143700231
0.896,32828.79043288249
0.897,32827.77143700231
0.898,32825.73344524194
0.899,32825.73344524194
0.900,32825.73344524194
0.901,32826.752441122124
0.902,32827.77143700231
0.903,32824.71444936175
0.904,32826.752441122124
0.905,32826.752441122124
0.906,32824.71444936175
0.907,32826.752441122124
0.908,32825.73344524194
0.909,32825.73344524194
0.910,32822.67645760138
0.911,32822.67645760138
0.912,32824.71444936175
0.913,32825.73344524194
0.914,32828.79043288249
0.915,32826.752441122124
0.916,32826.752441122124
0.917,32827.77143700231
0.918,32823.69545348157
0.919,32822.67645760138
0.920,32824.71444936175
0.921,32824.71444936175
0.922,32826.752441122124
0.923,32826.752441122124
0.924,32827.77143700231
0.925,32826.752441122124
0.926,32825.73344524194
0.927,32823.69545348157
0.928,32822.67645760138
0.929,32827.77143700231
0.930,32828.79043288249
0.931,32827.77143700231
0.932,32828.79043288249
0.933,32826.752441122124
0.934,32829.80942876267
0.935,32826.752441122124
0.936,32824.71444936175
0.937,32825.73344524194
0.938,32823.69545348157
0.939,32824.71444936175
0.940,32827.77143700231
0.941,32825.73344524194
0.942,32825.73344524194
0.943,32824.71444936175
0.944,32824.71444936175
0.945,32826.752441122124
0.946,32825.73344524194
0.947,32825.73344524194
0.948,32824.71444936175
0.949,32825.73344524194
0.950,32826.752441122124
0.951,32827.77143700231
0.952,32823.69545348157
0.953,32825.73344524194
0.954,32821.657461721195
0.955,32825.73344524194
0.956,32826.752441122124
0.957,32825.73344524194
0.958,32826.752441122124
0.959,32823.69545348157
0.960,32823.69545348157
0.961,32825.73344524194
0.962,32823.69545348157
0.963,32822.67645760138
0.964,32824.71444936175
0.965,32825.73344524194
0.966,32824.71444936175
0.967,32826.752441122124
0.968,32828.79043288249
0.969,32825.73344524194
0.970,32826.752441122124
0.971,32827.77143700231
0.972,32826.752441122124
0.973,32826.752441122124
0.974,32826.752441122124
0.975,32825.73344524194
0.976,32826.752441122124
0.977,32824.71444936175
0.978,32825.73344524194
0.979,32828.79043288249
0.980,32825.73344524194
0.981,32824.71444936175
0.982,32824.71444936175
0.983,32825.73344524194
0.984,32825.73344524194
0.985,32825.73344524194
0.986,32824.71444936175
0.987,32825.73344524194
0.988,32826.752441122124
0.989,32828.79043288249
0.990,32827.77143700231
0.991,32826.752441122124
0.992,32828.79043288249
0.993,32827.77143700231
0.994,32824.71444936175
0.995,32822.67645760138
0.996,32824.71444936175
0.997,32822.67645760138
0.998,32823.69545348157
0.999,32824.71444936175
1.000,32824.71444936175
1.001,32824.71444936175
1.002,32826.752441122124
1.003,32827.77143700231
1.004,32826.752441122124
1.005,32825.73344524194
1.006,32825.73344524194
1.007,32825.73344524194
1.008,32827.77143700231
1.009,32825.73344524194
1.010,32826.752441122124
1.011,32826.752441122124
1.012,32827.77143700231
1.013,32826.752441122124
1.014,32827.77143700231
1.015,32827.77143700231
1.016,32827.77143700231
1.017,32825.73344524194
1.018,32823.69545348157
1.019,32826.752441122124
1.020,32825.73344524194
1.021,32826.752441122124
1.022,32824.71444936175
1.023,32825.73344524194
1.024,32825.73344524194
1.025,32827.77143700231
1.026,32825.73344524194
1.027,32826.752441122124
1.028,32826.752441122124
1.029,32824.71444936175
1.030,32824.71444936175
1.031,32825.73344524194
1.032,32826.752441122124
1.033,32823.69545348157
1.034,32825.73344524194
1.035,32825.73344524194
1.036,32827.77143700231
1.037,32827.77143700231
1.038,32827.77143700231
1.039,32825.73344524194
1.040,32824.71444936175
1.041,32824.71444936175
1.042,32825.73344524194
1.043,32825.73344524194
1.044,32823.69545348157
1.045,32826.752441122124
1.046,32827.77143700231
1.047,32827.77143700231
1.048,32825.73344524194
1.049,32826.752441122124
1.050,32826.752441122124
1.051,32829.80942876267
1.052,32830.82842464286
1.053,32827.77143700231
1.054,32826.752441122124
1.055,32825.73344524194
1.056,32825.73344524194
1.057,32828.79043288249
1.058,32827.77143700231
1.059,32825.73344524194
1.060,32825.73344524194
1.061,32826.752441122124
1.062,32828.79043288249
1.063,32825.73344524194
1.064,32823.69545348157
1.065,32824.71444936175
1.066,32826.752441122124
1.067,32828.79043288249
1.068,32827.77143700231
1.069,32825.73344524194
1.070,32827.77143700231
1.071,32826.752441122124
1.072,32823.69545348157
1.073,32825.73344524194
1.074,32826.752441122124
1.075,32828.79043288249
1.076,32825.73344524194
1.077,32824.71444936175
1.078,32824.71444936175
1.079,32825.73344524194
1.080,32825.73344524194
1.081,32826.752441122124
1.082,32823.69545348157
1.083,32827.77143700231
1.084,32830.82842464286
1.085,32827.77143700231
1.086,32822.67645760138
1.087,32819.619469960824
1.088,32819.619469960824
1.089,32830.82842464286
1.090,32836.94239992397
1.091,32828.79043288249
1.092,32820.63846584101
1.093,32812.48649879953
1.094,32819.619469960824
1.095,32833.88541228342
1.096,32835.92340404379
1.097,32831.847420523045
1.098,32824.71444936175
1.099,32822.67645760138
1.100,32826.752441122124
1.101,32828.79043288249
1.102,32824.71444936175
1.103,32823.69545348157
1.104,32826.752441122124
1.105,32831.847420523045
1.106,32836.94239992397
1.107,32829.80942876267
1.108,32822.67645760138
1.109,32818.60047408064
1.110,32821.657461721195
1.111,32828.79043288249
1.112,32832.86641640323
1.113,32832.86641640323
1.114,32822.67645760138
1.115,32820.63846584101
1.116,32820.63846584101
1.117,32825.73344524194
1.118,32830.82842464286
1.119,32830.82842464286
1.120,32824.71444936175
1.121,32824.71444936175
1.122,32824.71444936175
1.123,32823.69545348157
1.124,32821.657461721195
1.125,32821.657461721195
1.126,32825.73344524194
1.127,32827.77143700231
1.128,32828.79043288249
1.129,32828.79043288249
1.130,32820.63846584101
1.131,32820.63846584101
1.132,32822.67645760138
1.133,32829.80942876267
1.134,32831.847420523045
1.135,32826.752441122124
1.136,32822.67645760138
1.137,32822.67645760138
1.138,32825.73344524194
1.139,32826.752441122124
1.140,32826.752441122124
1.141,32825.73344524194
1.142,32823.69545348157
1.143,32820.63846584101
1.144,32823.69545348157
1.145,32829.80942876267
1.146,32830.82842464286
1.147,32824.71444936175
1.148,32825.73344524194
1.149,32824.71444936175
1.150,32824.71444936175
1.151,32823.69545348157
1.152,32822.67645760138
1.153,32825.73344524194
1.154,32825.73344524194
1.155,32828.79043288249
1.156,32827.77143700231
1.157,32829.80942876267
1.158,32828.79043288249
1.159,32826.752441122124
1.160,32823.69545348157
1.161,32825.73344524194
1.162,32828.79043288249
1.163,32826.752441122124
1.164,32826.752441122124
