time,raw_value,voltage_calc,voltage_default
0.060,32785.99260591472,0.0027,32751.3392
0.061,32787.011601794904,0.0029,32752.3776
0.062,32785.99260591472,0.0027,32751.3392
0.063,32785.99260591472,0.0027,32751.3392
0.064,32785.99260591472,0.0027,32751.3392
0.065,32783.95461415435,0.0024,32749.2625
0.066,32783.95461415435,0.0024,32749.2625
0.067,32785.99260591472,0.0027,32751.3392
0.068,32787.011601794904,0.0029,32752.3776
0.069,32787.011601794904,0.0029,32752.3776
0.070,32785.99260591472,0.0027,32751.3392
0.071,32788.03059767509,0.0031,32753.4159
0.072,32784.97361003453,0.0026,32750.3009
0.073,32785.99260591472,0.0027,32751.3392
0.074,32787.011601794904,0.0029,32752.3776
0.075,32787.011601794904,0.0029,32752.3776
0.076,32787.011601794904,0.0029,32752.3776
0.077,32784.97361003453,0.0026,32750.3009
0.078,32785.99260591472,0.0027,32751.3392
0.079,32785.99260591472,0.0027,32751.3392
0.080,32788.03059767509,0.0031,32753.4159
0.081,32785.99260591472,0.0027,32751.3392
0.082,32785.99260591472,0.0027,32751.3392
0.083,32785.99260591472,0.0027,32751.3392
0.084,32787.011601794904,0.0029,32752.3776
0.085,32787.011601794904,0.0029,32752.3776
0.086,32783.95461415435,0.0024,32749.2625
0.087,32782.93561827417,0.0023,32748.2242
0.088,32784.97361003453,0.0026,32750.3009
0.089,32784.97361003453,0.0026,32750.3009
0.090,32784.97361003453,0.0026,32750.3009
0.091,32787.011601794904,0.0029,32752.3776
0.092,32787.011601794904,0.0029,32752.3776
0.093,32787.011601794904,0.0029,32752.3776
0.094,32785.99260591472,0.0027,32751.3392
0.095,32785.99260591472,0.0027,32751.3392
0.096,32783.95461415435,0.0024,32749.2625
0.097,32784.97361003453,0.0026,32750.3009
0.098,32785.99260591472,0.0027,32751.3392
0.099,32784.97361003453,0.0026,32750.3009
0.100,32785.99260591472,0.0027,32751.3392
0.101,32787.011601794904,0.0029,32752.3776
0.102,32788.03059767509,0.0031,32753.4159
0.103,32787.011601794904,0.0029,32752.3776
0.104,32785.99260591472,0.0027,32751.3392
0.105,32787.011601794904,0.0029,32752.3776
0.106,32787.011601794904,0.0029,32752.3776
0.107,32784.97361003453,0.0026,32750.3009
0.108,32785.99260591472,0.0027,32751.3392
0.109,32785.99260591472,0.0027,32751.3392
0.110,32784.97361003453,0.0026,32750.3009
0.111,32787.011601794904,0.0029,32752.3776
0.112,32788.03059767509,0.0031,32753.4159
0.113,32785.99260591472,0.0027,32751.3392
0.114,32787.011601794904,0.0029,32752.3776
0.115,32785.99260591472,0.0027,32751.3392
0.116,32785.99260591472,0.0027,32751.3392
0.117,32785.99260591472,0.0027,32751.3392
0.118,32787.011601794904,0.0029,32752.3776
0.119,32787.011601794904,0.0029,32752.3776
0.120,32784.97361003453,0.0026,32750.3009
0.121,32783.95461415435,0.0024,32749.2625
0.122,32785.99260591472,0.0027,32751.3392
0.123,32782.93561827417,0.0023,32748.2242
0.124,32787.011601794904,0.0029,32752.3776
0.125,32785.99260591472,0.0027,32751.3392
0.126,32784.97361003453,0.0026,32750.3009
0.127,32788.03059767509,0.0031,32753.4159
0.128,32787.011601794904,0.0029,32752.3776
0.129,32785.99260591472,0.0027,32751.3392
0.130,32787.011601794904,0.0029,32752.3776
0.131,32784.97361003453,0.0026,32750.3009
0.132,32785.99260591472,0.0027,32751.3392
0.133,32785.99260591472,0.0027,32751.3392
0.134,32784.97361003453,0.0026,32750.3009
0.135,32787.011601794904,0.0029,32752.3776
0.136,32787.011601794904,0.0029,32752.3776
0.137,32785.99260591472,0.0027,32751.3392
0.138,32785.99260591472,0.0027,32751.3392
0.139,32784.97361003453,0.0026,32750.3009
0.140,32785.99260591472,0.0027,32751.3392
0.141,32785.99260591472,0.0027,32751.3392
0.142,32783.95461415435,0.0024,32749.2625
0.143,32783.95461415435,0.0024,32749.2625
0.144,32785.99260591472,0.0027,32751.3392
0.145,32787.011601794904,0.0029,32752.3776
0.146,32785.99260591472,0.0027,32751.3392
0.147,32789.049593555275,0.0032,32754.4543
0.148,32788.03059767509,0.0031,32753.4159
0.149,32787.011601794904,0.0029,32752.3776
0.150,32785.99260591472,0.0027,32751.3392
0.151,32785.99260591472,0.0027,32751.3392
0.152,32788.03059767509,0.0031,32753.4159
0.153,32785.99260591472,0.0027,32751.3392
0.154,32785.99260591472,0.0027,32751.3392
0.155,32785.99260591472,0.0027,32751.3392
0.156,32784.97361003453,0.0026,32750.3009
0.157,32784.97361003453,0.0026,32750.3009
0.158,32785.99260591472,0.0027,32751.3392
0.159,32787.011601794904,0.0029,32752.3776
0.160,32788.03059767509,0.0031,32753.4159
0.161,32787.011601794904,0.0029,32752.3776
0.162,32783.95461415435,0.0024,32749.2625
0.163,32787.011601794904,0.0029,32752.3776
0.164,32785.99260591472,0.0027,32751.3392
0.165,32787.011601794904,0.0029,32752.3776
0.166,32785.99260591472,0.0027,32751.3392
0.167,32788.03059767509,0.0031,32753.4159
0.168,32787.011601794904,0.0029,32752.3776
0.169,32784.97361003453,0.0026,32750.3009
0.170,32784.97361003453,0.0026,32750.3009
0.171,32785.99260591472,0.0027,32751.3392
0.172,32785.99260591472,0.0027,32751.3392
0.173,32788.03059767509,0.0031,32753.4159
0.174,32787.011601794904,0.0029,32752.3776
0.175,32785.99260591472,0.0027,32751.3392
0.176,32787.011601794904,0.0029,32752.3776
0.177,32785.99260591472,0.0027,32751.3392
0.178,32785.99260591472,0.0027,32751.3392
0.179,32785.99260591472,0.0027,32751.3392
0.180,32788.03059767509,0.0031,32753.4159
0.181,32785.99260591472,0.0027,32751.3392
0.182,32785.99260591472,0.0027,32751.3392
0.183,32788.03059767509,0.0031,32753.4159
0.184,32785.99260591472,0.0027,32751.3392
0.185,32787.011601794904,0.0029,32752.3776
0.186,32785.99260591472,0.0027,32751.3392
0.187,32787.011601794904,0.0029,32752.3776
0.188,32787.011601794904,0.0029,32752.3776
0.189,32785.99260591472,0.0027,32751.3392
0.190,32785.99260591472,0.0027,32751.3392
0.191,32787.011601794904,0.0029,32752.3776
0.192,32785.99260591472,0.0027,32751.3392
0.193,32785.99260591472,0.0027,32751.3392
0.194,32785.99260591472,0.0027,32751.3392
0.195,32788.03059767509,0.0031,32753.4159
0.196,32785.99260591472,0.0027,32751.3392
0.197,32785.99260591472,0.0027,32751.3392
0.198,32785.99260591472,0.0027,32751.3392
0.199,32785.99260591472,0.0027,32751.3392
0.200,32785.99260591472,0.0027,32751.3392
0.201,32785.99260591472,0.0027,32751.3392
0.202,32788.03059767509,0.0031,32753.4159
0.203,32787.011601794904,0.0029,32752.3776
0.204,32784.97361003453,0.0026,32750.3009
0.205,32784.97361003453,0.0026,32750.3009
0.206,32787.011601794904,0.0029,32752.3776
0.207,32787.011601794904,0.0029,32752.3776
0.208,32788.03059767509,0.0031,32753.4159
0.209,32788.03059767509,0.0031,32753.4159
0.210,32785.99260591472,0.0027,32751.3392
0.211,32783.95461415435,0.0024,32749.2625
0.212,32784.97361003453,0.0026,32750.3009
0.213,32785.99260591472,0.0027,32751.3392
0.214,32788.03059767509,0.0031,32753.4159
0.215,32784.97361003453,0.0026,32750.3009
0.216,32787.011601794904,0.0029,32752.3776
0.217,32787.011601794904,0.0029,32752.3776
0.218,32785.99260591472,0.0027,32751.3392
0.219,32787.011601794904,0.0029,32752.3776
0.220,32787.011601794904,0.0029,32752.3776
0.221,32783.95461415435,0.0024,32749.2625
0.222,32785.99260591472,0.0027,32751.3392
0.223,32783.95461415435,0.0024,32749.2625
0.224,32787.011601794904,0.0029,32752.3776
0.225,32785.99260591472,0.0027,32751.3392
0.226,32784.97361003453,0.0026,32750.3009
0.227,32784.97361003453,0.0026,32750.3009
0.228,32783.95461415435,0.0024,32749.2625
0.229,32783.95461415435,0.0024,32749.2625
0.230,32783.95461415435,0.0024,32749.2625
0.231,32784.97361003453,0.0026,32750.3009
0.232,32787.011601794904,0.0029,32752.3776
0.233,32784.97361003453,0.0026,32750.3009
0.234,32785.99260591472,0.0027,32751.3392
0.235,32787.011601794904,0.0029,32752.3776
0.236,32784.97361003453,0.0026,32750.3009
0.237,32785.99260591472,0.0027,32751.3392
0.238,32784.97361003453,0.0026,32750.3009
0.239,32783.95461415435,0.0024,32749.2625
0.240,32783.95461415435,0.0024,32749.2625
0.241,32788.03059767509,0.0031,32753.4159
0.242,32782.93561827417,0.0023,32748.2242
0.243,32785.99260591472,0.0027,32751.3392
0.244,32785.99260591472,0.0027,32751.3392
0.245,32784.97361003453,0.0026,32750.3009
0.246,32785.99260591472,0.0027,32751.3392
0.247,32785.99260591472,0.0027,32751.3392
0.248,32788.03059767509,0.0031,32753.4159
0.249,32784.97361003453,0.0026,32750.3009
0.250,32789.049593555275,0.0032,32754.4543
0.251,32787.011601794904,0.0029,32752.3776
0.252,32783.95461415435,0.0024,32749.2625
0.253,32785.99260591472,0.0027,32751.3392
0.254,32785.99260591472,0.0027,32751.3392
0.255,32787.011601794904,0.0029,32752.3776
0.256,32787.011601794904,0.0029,32752.3776
0.257,32785.99260591472,0.0027,32751.3392
0.258,32785.99260591472,0.0027,32751.3392
0.259,32785.99260591472,0.0027,32751.3392
0.260,32785.99260591472,0.0027,32751.3392
0.261,32785.99260591472,0.0027,32751.3392
0.262,32785.99260591472,0.0027,32751.3392
0.263,32787.011601794904,0.0029,32752.3776
0.264,32785.99260591472,0.0027,32751.3392
0.265,32784.97361003453,0.0026,32750.3009
0.266,32787.011601794904,0.0029,32752.3776
0.267,32784.97361003453,0.0026,32750.3009
0.268,32785.99260591472,0.0027,32751.3392
0.269,32784.97361003453,0.0026,32750.3009
0.270,32785.99260591472,0.0027,32751.3392
0.271,32787.011601794904,0.0029,32752.3776
0.272,32785.99260591472,0.0027,32751.3392
0.273,32785.99260591472,0.0027,32751.3392
0.274,32785.99260591472,0.0027,32751.3392
0.275,32785.99260591472,0.0027,32751.3392
0.276,32785.99260591472,0.0027,32751.3392
0.277,32785.99260591472,0.0027,32751.3392
0.278,32785.99260591472,0.0027,32751.3392
0.279,32787.011601794904,0.0029,32752.3776
0.280,32785.99260591472,0.0027,32751.3392
0.281,32785.99260591472,0.0027,32751.3392
0.282,32783.95461415435,0.0024,32749.2625
0.283,32785.99260591472,0.0027,32751.3392
0.284,32785.99260591472,0.0027,32751.3392
0.285,32785.99260591472,0.0027,32751.3392
0.286,32787.011601794904,0.0029,32752.3776
0.287,32787.011601794904,0.0029,32752.3776
0.288,32784.97361003453,0.0026,32750.3009
0.289,32785.99260591472,0.0027,32751.3392
0.290,32783.95461415435,0.0024,32749.2625
0.291,32785.99260591472,0.0027,32751.3392
0.292,32785.99260591472,0.0027,32751.3392
0.293,32788.03059767509,0.0031,32753.4159
0.294,32785.99260591472,0.0027,32751.3392
0.295,32789.049593555275,0.0032,32754.4543
0.296,32785.99260591472,0.0027,32751.3392
0.297,32784.97361003453,0.0026,32750.3009
0.298,32784.97361003453,0.0026,32750.3009
0.299,32785.99260591472,0.0027,32751.3392
0.300,32785.99260591472,0.0027,32751.3392
0.301,32787.011601794904,0.0029,32752.3776
0.302,32785.99260591472,0.0027,32751.3392
0.303,32787.011601794904,0.0029,32752.3776
0.304,32783.95461415435,0.0024,32749.2625
0.305,32785.99260591472,0.0027,32751.3392
0.306,32787.011601794904,0.0029,32752.3776
0.307,32785.99260591472,0.0027,32751.3392
0.308,32785.99260591472,0.0027,32751.3392
0.309,32785.99260591472,0.0027,32751.3392
0.310,32784.97361003453,0.0026,32750.3009
0.311,32784.97361003453,0.0026,32750.3009
0.312,32785.99260591472,0.0027,32751.3392
0.313,32785.99260591472,0.0027,32751.3392
0.314,32785.99260591472,0.0027,32751.3392
0.315,32785.99260591472,0.0027,32751.3392
0.316,32785.99260591472,0.0027,32751.3392
0.317,32785.99260591472,0.0027,32751.3392
0.318,32784.97361003453,0.0026,32750.3009
0.319,32785.99260591472,0.0027,32751.3392
0.320,32785.99260591472,0.0027,32751.3392
0.321,32785.99260591472,0.0027,32751.3392
0.322,32785.99260591472,0.0027,32751.3392
0.323,32785.99260591472,0.0027,32751.3392
0.324,32785.99260591472,0.0027,32751.3392
0.325,32784.97361003453,0.0026,32750.3009
0.326,32785.99260591472,0.0027,32751.3392
0.327,32785.99260591472,0.0027,32751.3392
0.328,32785.99260591472,0.0027,32751.3392
0.329,32783.95461415435,0.0024,32749.2625
0.330,32785.99260591472,0.0027,32751.3392
0.331,32784.97361003453,0.0026,32750.3009
0.332,32785.99260591472,0.0027,32751.3392
0.333,32784.97361003453,0.0026,32750.3009
0.334,32785.99260591472,0.0027,32751.3392
0.335,32785.99260591472,0.0027,32751.3392
0.336,32785.99260591472,0.0027,32751.3392
0.337,32787.011601794904,0.0029,32752.3776
0.338,32784.97361003453,0.0026,32750.3009
0.339,32785.99260591472,0.0027,32751.3392
0.340,32783.95461415435,0.0024,32749.2625
0.341,32785.99260591472,0.0027,32751.3392
0.342,32784.97361003453,0.0026,32750.3009
0.343,32785.99260591472,0.0027,32751.3392
0.344,32783.95461415435,0.0024,32749.2625
0.345,32783.95461415435,0.0024,32749.2625
0.346,32782.93561827417,0.0023,32748.2242
0.347,32787.011601794904,0.0029,32752.3776
0.348,32785.99260591472,0.0027,32751.3392
0.349,32784.97361003453,0.0026,32750.3009
0.350,32787.011601794904,0.0029,32752.3776
0.351,32785.99260591472,0.0027,32751.3392
0.352,32787.011601794904,0.0029,32752.3776
0.353,32784.97361003453,0.0026,32750.3009
0.354,32784.97361003453,0.0026,32750.3009
0.355,32787.011601794904,0.0029,32752.3776
0.356,32785.99260591472,0.0027,32751.3392
0.357,32785.99260591472,0.0027,32751.3392
0.358,32785.99260591472,0.0027,32751.3392
0.359,32787.011601794904,0.0029,32752.3776
0.360,32784.97361003453,0.0026,32750.3009
0.361,32783.95461415435,0.0024,32749.2625
0.362,32788.03059767509,0.0031,32753.4159
0.363,32785.99260591472,0.0027,32751.3392
0.364,32785.99260591472,0.0027,32751.3392
0.365,32787.011601794904,0.0029,32752.3776
0.366,32783.95461415435,0.0024,32749.2625
0.367,32787.011601794904,0.0029,32752.3776
0.368,32787.011601794904,0.0029,32752.3776
0.369,32787.011601794904,0.0029,32752.3776
0.370,32787.011601794904,0.0029,32752.3776
0.371,32785.99260591472,0.0027,32751.3392
0.372,32787.011601794904,0.0029,32752.3776
0.373,32787.011601794904,0.0029,32752.3776
0.374,32785.99260591472,0.0027,32751.3392
0.375,32784.97361003453,0.0026,32750.3009
0.376,32783.95461415435,0.0024,32749.2625
0.377,32785.99260591472,0.0027,32751.3392
0.378,32785.99260591472,0.0027,32751.3392
0.379,32785.99260591472,0.0027,32751.3392
0.380,32785.99260591472,0.0027,32751.3392
0.381,32785.99260591472,0.0027,32751.3392
0.382,32787.011601794904,0.0029,32752.3776
0.383,32784.97361003453,0.0026,32750.3009
0.384,32785.99260591472,0.0027,32751.3392
0.385,32785.99260591472,0.0027,32751.3392
0.386,32785.99260591472,0.0027,32751.3392
0.387,32787.011601794904,0.0029,32752.3776
0.388,32787.011601794904,0.0029,32752.3776
0.389,32787.011601794904,0.0029,32752.3776
0.390,32784.97361003453,0.0026,32750.3009
0.391,32787.011601794904,0.0029,32752.3776
0.392,32785.99260591472,0.0027,32751.3392
0.393,32785.99260591472,0.0027,32751.3392
0.394,32789.049593555275,0.0032,32754.4543
0.395,32785.99260591472,0.0027,32751.3392
0.396,32785.99260591472,0.0027,32751.3392
0.397,32785.99260591472,0.0027,32751.3392
0.398,32785.99260591472,0.0027,32751.3392
0.399,32787.011601794904,0.0029,32752.3776
0.400,32787.011601794904,0.0029,32752.3776
0.401,32785.99260591472,0.0027,32751.3392
0.402,32784.97361003453,0.0026,32750.3009
0.403,32783.95461415435,0.0024,32749.2625
0.404,32783.95461415435,0.0024,32749.2625
0.405,32784.97361003453,0.0026,32750.3009
0.406,32785.99260591472,0.0027,32751.3392
0.407,32785.99260591472,0.0027,32751.3392
0.408,32785.99260591472,0.0027,32751.3392
0.409,32784.97361003453,0.0026,32750.3009
0.410,32788.03059767509,0.0031,32753.4159
0.411,32785.99260591472,0.0027,32751.3392
0.412,32787.011601794904,0.0029,32752.3776
0.413,32785.99260591472,0.0027,32751.3392
0.414,32784.97361003453,0.0026,32750.3009
0.415,32787.011601794904,0.0029,32752.3776
0.416,32783.95461415435,0.0024,32749.2625
0.417,32785.99260591472,0.0027,32751.3392
0.418,32785.99260591472,0.0027,32751.3392
0.419,32787.011601794904,0.0029,32752.3776
0.420,32788.03059767509,0.0031,32753.4159
0.421,32787.011601794904,0.0029,32752.3776
0.422,32785.99260591472,0.0027,32751.3392
0.423,32785.99260591472,0.0027,32751.3392
0.424,32785.99260591472,0.0027,32751.3392
0.425,32783.95461415435,0.0024,32749.2625
0.426,32787.011601794904,0.0029,32752.3776
0.427,32784.97361003453,0.0026,32750.3009
0.428,32787.011601794904,0.0029,32752.3776
0.429,32784.97361003453,0.0026,32750.3009
0.430,32784.97361003453,0.0026,32750.3009
0.431,32783.95461415435,0.0024,32749.2625
0.432,32787.011601794904,0.0029,32752.3776
0.433,32787.011601794904,0.0029,32752.3776
0.434,32787.011601794904,0.0029,32752.3776
0.435,32785.99260591472,0.0027,32751.3392
0.436,32783.95461415435,0.0024,32749.2625
0.437,32782.93561827417,0.0023,32748.2242
0.438,32785.99260591472,0.0027,32751.3392
0.439,32785.99260591472,0.0027,32751.3392
0.440,32785.99260591472,0.0027,32751.3392
0.441,32785.99260591472,0.0027,32751.3392
0.442,32785.99260591472,0.0027,32751.3392
0.443,32785.99260591472,0.0027,32751.3392
0.444,32783.95461415435,0.0024,32749.2625
0.445,32784.97361003453,0.0026,32750.3009
0.446,32784.97361003453,0.0026,32750.3009
0.447,32787.011601794904,0.0029,32752.3776
0.448,32784.97361003453,0.0026,32750.3009
0.449,32785.99260591472,0.0027,32751.3392
0.450,32784.97361003453,0.0026,32750.3009
0.451,32782.93561827417,0.0023,32748.2242
0.452,32783.95461415435,0.0024,32749.2625
0.453,32785.99260591472,0.0027,32751.3392
0.454,32785.99260591472,0.0027,32751.3392
0.455,32787.011601794904,0.0029,32752.3776
0.456,32787.011601794904,0.0029,32752.3776
0.457,32788.03059767509,0.0031,32753.4159
0.458,32785.99260591472,0.0027,32751.3392
0.459,32787.011601794904,0.0029,32752.3776
0.460,32787.011601794904,0.0029,32752.3776
0.461,32785.99260591472,0.0027,32751.3392
0.462,32787.011601794904,0.0029,32752.3776
0.463,32785.99260591472,0.0027,32751.3392
0.464,32785.99260591472,0.0027,32751.3392
0.465,32784.97361003453,0.0026,32750.3009
0.466,32787.011601794904,0.0029,32752.3776
0.467,32787.011601794904,0.0029,32752.3776
0.468,32785.99260591472,0.0027,32751.3392
0.469,32783.95461415435,0.0024,32749.2625
0.470,32787.011601794904,0.0029,32752.3776
0.471,32785.99260591472,0.0027,32751.3392
0.472,32785.99260591472,0.0027,32751.3392
0.473,32787.011601794904,0.0029,32752.3776
0.474,32785.99260591472,0.0027,32751.3392
0.475,32785.99260591472,0.0027,32751.3392
0.476,32787.011601794904,0.0029,32752.3776
0.477,32785.99260591472,0.0027,32751.3392
0.478,32788.03059767509,0.0031,32753.4159
0.479,32783.95461415435,0.0024,32749.2625
0.480,32787.011601794904,0.0029,32752.3776
0.481,32787.011601794904,0.0029,32752.3776
0.482,32785.99260591472,0.0027,32751.3392
0.483,32785.99260591472,0.0027,32751.3392
0.484,32787.011601794904,0.0029,32752.3776
0.485,32788.03059767509,0.0031,32753.4159
0.486,32785.99260591472,0.0027,32751.3392
0.487,32785.99260591472,0.0027,32751.3392
0.488,32787.011601794904,0.0029,32752.3776
0.489,32785.99260591472,0.0027,32751.3392
0.490,32785.99260591472,0.0027,32751.3392
0.491,32788.03059767509,0.0031,32753.4159
0.492,32783.95461415435,0.0024,32749.2625
0.493,32784.97361003453,0.0026,32750.3009
0.494,32784.97361003453,0.0026,32750.3009
0.495,32785.99260591472,0.0027,32751.3392
0.496,32787.011601794904,0.0029,32752.3776
0.497,32785.99260591472,0.0027,32751.3392
0.498,32787.011601794904,0.0029,32752.3776
0.499,32785.99260591472,0.0027,32751.3392
0.500,32783.95461415435,0.0024,32749.2625
0.501,32784.97361003453,0.0026,32750.3009
0.502,32784.97361003453,0.0026,32750.3009
0.503,32782.93561827417,0.0023,32748.2242
0.504,32785.99260591472,0.0027,32751.3392
0.505,32785.99260591472,0.0027,32751.3392
0.506,32787.011601794904,0.0029,32752.3776
0.507,32783.95461415435,0.0024,32749.2625
0.508,32783.95461415435,0.0024,32749.2625
0.509,32782.93561827417,0.0023,32748.2242
0.510,32785.99260591472,0.0027,32751.3392
0.511,32785.99260591472,0.0027,32751.3392
0.512,32785.99260591472,0.0027,32751.3392
0.513,32784.97361003453,0.0026,32750.3009
0.514,32784.97361003453,0.0026,32750.3009
0.515,32782.93561827417,0.0023,32748.2242
0.516,32783.95461415435,0.0024,32749.2625
0.517,32785.99260591472,0.0027,32751.3392
0.518,32784.97361003453,0.0026,32750.3009
0.519,32785.99260591472,0.0027,32751.3392
0.520,32783.95461415435,0.0024,32749.2625
0.521,32787.011601794904,0.0029,32752.3776
0.522,32784.97361003453,0.0026,32750.3009
0.523,32785.99260591472,0.0027,32751.3392
0.524,32785.99260591472,0.0027,32751.3392
0.525,32787.011601794904,0.0029,32752.3776
0.526,32787.011601794904,0.0029,32752.3776
0.527,32785.99260591472,0.0027,32751.3392
0.528,32787.011601794904,0.0029,32752.3776
0.529,32784.97361003453,0.0026,32750.3009
0.530,32785.99260591472,0.0027,32751.3392
0.531,32783.95461415435,0.0024,32749.2625
0.532,32785.99260591472,0.0027,32751.3392
0.533,32785.99260591472,0.0027,32751.3392
0.534,32783.95461415435,0.0024,32749.2625
0.535,32787.011601794904,0.0029,32752.3776
0.536,32787.011601794904,0.0029,32752.3776
0.537,32785.99260591472,0.0027,32751.3392
0.538,32787.011601794904,0.0029,32752.3776
0.539,32785.99260591472,0.0027,32751.3392
0.540,32787.011601794904,0.0029,32752.3776
0.541,32783.95461415435,0.0024,32749.2625
0.542,32787.011601794904,0.0029,32752.3776
0.543,32785.99260591472,0.0027,32751.3392
0.544,32785.99260591472,0.0027,32751.3392
0.545,32787.011601794904,0.0029,32752.3776
0.546,32787.011601794904,0.0029,32752.3776
0.547,32785.99260591472,0.0027,32751.3392
0.548,32784.97361003453,0.0026,32750.3009
0.549,32787.011601794904,0.0029,32752.3776
0.550,32788.03059767509,0.0031,32753.4159
0.551,32785.99260591472,0.0027,32751.3392
0.552,32783.95461415435,0.0024,32749.2625
0.553,32784.97361003453,0.0026,32750.3009
0.554,32785.99260591472,0.0027,32751.3392
0.555,32785.99260591472,0.0027,32751.3392
0.556,32783.95461415435,0.0024,32749.2625
0.557,32783.95461415435,0.0024,32749.2625
0.558,32785.99260591472,0.0027,32751.3392
0.559,32783.95461415435,0.0024,32749.2625
0.560,32787.011601794904,0.0029,32752.3776
0.561,32784.97361003453,0.0026,32750.3009
0.562,32787.011601794904,0.0029,32752.3776
0.563,32784.97361003453,0.0026,32750.3009
0.564,32784.97361003453,0.0026,32750.3009
0.565,32787.011601794904,0.0029,32752.3776
0.566,32785.99260591472,0.0027,32751.3392
0.567,32783.95461415435,0.0024,32749.2625
0.568,32785.99260591472,0.0027,32751.3392
0.569,32783.95461415435,0.0024,32749.2625
0.570,32785.99260591472,0.0027,32751.3392
0.571,32785.99260591472,0.0027,32751.3392
0.572,32784.97361003453,0.0026,32750.3009
0.573,32784.97361003453,0.0026,32750.3009
0.574,32785.99260591472,0.0027,32751.3392
0.575,32784.97361003453,0.0026,32750.3009
0.576,32785.99260591472,0.0027,32751.3392
0.577,32785.99260591472,0.0027,32751.3392
0.578,32783.95461415435,0.0024,32749.2625
0.579,32787.011601794904,0.0029,32752.3776
0.580,32784.97361003453,0.0026,32750.3009
0.581,32785.99260591472,0.0027,32751.3392
0.582,32784.97361003453,0.0026,32750.3009
0.583,32783.95461415435,0.0024,32749.2625
0.584,32784.97361003453,0.0026,32750.3009
0.585,32781.91662239398,0.0021,32747.1858
0.586,32785.99260591472,0.0027,32751.3392
0.587,32783.95461415435,0.0024,32749.2625
0.588,32787.011601794904,0.0029,32752.3776
0.589,32785.99260591472,0.0027,32751.3392
0.590,32787.011601794904,0.0029,32752.3776
0.591,32785.99260591472,0.0027,32751.3392
0.592,32787.011601794904,0.0029,32752.3776
0.593,32784.97361003453,0.0026,32750.3009
0.594,32783.95461415435,0.0024,32749.2625
0.595,32785.99260591472,0.0027,32751.3392
0.596,32783.95461415435,0.0024,32749.2625
0.597,32783.95461415435,0.0024,32749.2625
0.598,32787.011601794904,0.0029,32752.3776
0.599,32782.93561827417,0.0023,32748.2242
0.600,32782.93561827417,0.0023,32748.2242
0.601,32783.95461415435,0.0024,32749.2625
0.602,32785.99260591472,0.0027,32751.3392
0.603,32785.99260591472,0.0027,32751.3392
0.604,32785.99260591472,0.0027,32751.3392
0.605,32785.99260591472,0.0027,32751.3392
