time,raw_value,voltage_calc,voltage_default
2.543,32823.69545348157,0.0085,32789.7583
2.544,32823.69545348157,0.0085,32789.7583
2.545,32824.71444936175,0.0087,32790.7966
2.546,32823.69545348157,0.0085,32789.7583
2.547,32823.69545348157,0.0085,32789.7583
2.548,32822.67645760138,0.0083,32788.7199
2.549,32823.69545348157,0.0085,32789.7583
2.550,32823.69545348157,0.0085,32789.7583
2.551,32822.67645760138,0.0083,32788.7199
2.552,32823.69545348157,0.0085,32789.7583
2.553,32822.67645760138,0.0083,32788.7199
2.554,32823.69545348157,0.0085,32789.7583
2.555,32821.657461721195,0.0082,32787.6816
2.556,32822.67645760138,0.0083,32788.7199
2.557,32823.69545348157,0.0085,32789.7583
2.558,32823.69545348157,0.0085,32789.7583
2.559,32821.657461721195,0.0082,32787.6816
2.560,32824.71444936175,0.0087,32790.7966
2.561,32823.69545348157,0.0085,32789.7583
2.562,32823.69545348157,0.0085,32789.7583
2.563,32823.69545348157,0.0085,32789.7583
2.564,32820.63846584101,0.0080,32786.6432
2.565,32819.619469960824,0.0079,32785.6048
2.566,32821.657461721195,0.0082,32787.6816
2.567,32822.67645760138,0.0083,32788.7199
2.568,32822.67645760138,0.0083,32788.7199
2.569,32822.67645760138,0.0083,32788.7199
2.570,32821.657461721195,0.0082,32787.6816
2.571,32822.67645760138,0.0083,32788.7199
2.572,32820.63846584101,0.0080,32786.6432
2.573,32820.63846584101,0.0080,32786.6432
2.574,32821.657461721195,0.0082,32787.6816
2.575,32823.69545348157,0.0085,32789.7583
2.576,32822.67645760138,0.0083,32788.7199
2.577,32821.657461721195,0.0082,32787.6816
2.578,32823.69545348157,0.0085,32789.7583
2.579,32822.67645760138,0.0083,32788.7199
2.580,32823.69545348157,0.0085,32789.7583
2.581,32822.67645760138,0.0083,32788.7199
2.582,32821.657461721195,0.0082,32787.6816
2.583,32821.657461721195,0.0082,32787.6816
2.584,32820.63846584101,0.0080,32786.6432
2.585,32820.63846584101,0.0080,32786.6432
2.586,32819.619469960824,0.0079,32785.6048
2.587,32820.63846584101,0.0080,32786.6432
2.588,32822.67645760138,0.0083,32788.7199
2.589,32821.657461721195,0.0082,32787.6816
2.590,32823.69545348157,0.0085,32789.7583
2.591,32822.67645760138,0.0083,32788.7199
2.592,32821.657461721195,0.0082,32787.6816
2.593,32821.657461721195,0.0082,32787.6816
2.594,32820.63846584101,0.0080,32786.6432
2.595,32820.63846584101,0.0080,32786.6432
2.596,32821.657461721195,0.0082,32787.6816
2.597,32820.63846584101,0.0080,32786.6432
2.598,32824.71444936175,0.0087,32790.7966
2.599,32821.657461721195,0.0082,32787.6816
2.600,32823.69545348157,0.0085,32789.7583
2.601,32820.63846584101,0.0080,32786.6432
2.602,32821.657461721195,0.0082,32787.6816
2.603,32821.657461721195,0.0082,32787.6816
2.604,32821.657461721195,0.0082,32787.6816
2.605,32821.657461721195,0.0082,32787.6816
2.606,32820.63846584101,0.0080,32786.6432
2.607,32820.63846584101,0.0080,32786.6432
2.608,32819.619469960824,0.0079,32785.6048
2.609,32820.63846584101,0.0080,32786.6432
2.610,32820.63846584101,0.0080,32786.6432
2.611,32820.63846584101,0.0080,32786.6432
2.612,32823.69545348157,0.0085,32789.7583
2.613,32818.60047408064,0.0077,32784.5665
2.614,32821.657461721195,0.0082,32787.6816
2.615,32823.69545348157,0.0085,32789.7583
2.616,32822.67645760138,0.0083,32788.7199
2.617,32821.657461721195,0.0082,32787.6816
2.618,32822.67645760138,0.0083,32788.7199
2.619,32823.69545348157,0.0085,32789.7583
2.620,32822.67645760138,0.0083,32788.7199
2.621,32822.67645760138,0.0083,32788.7199
2.622,32821.657461721195,0.0082,32787.6816
2.623,32821.657461721195,0.0082,32787.6816
2.624,32824.71444936175,0.0087,32790.7966
2.625,32823.69545348157,0.0085,32789.7583
2.626,32820.63846584101,0.0080,32786.6432
2.627,32821.657461721195,0.0082,32787.6816
2.628,32821.657461721195,0.0082,32787.6816
2.629,32820.63846584101,0.0080,32786.6432
2.630,32823.69545348157,0.0085,32789.7583
2.631,32825.73344524194,0.0088,32791.8350
2.632,32823.69545348157,0.0085,32789.7583
2.633,32822.67645760138,0.0083,32788.7199
2.634,32823.69545348157,0.0085,32789.7583
2.635,32823.69545348157,0.0085,32789.7583
2.636,32822.67645760138,0.0083,32788.7199
2.637,32822.67645760138,0.0083,32788.7199
2.638,32822.67645760138,0.0083,32788.7199
2.639,32823.69545348157,0.0085,32789.7583
2.640,32821.657461721195,0.0082,32787.6816
2.641,32822.67645760138,0.0083,32788.7199
2.642,32820.63846584101,0.0080,32786.6432
2.643,32822.67645760138,0.0083,32788.7199
2.644,32823.69545348157,0.0085,32789.7583
2.645,32823.69545348157,0.0085,32789.7583
2.646,32820.63846584101,0.0080,32786.6432
2.647,32822.67645760138,0.0083,32788.7199
2.648,32820.63846584101,0.0080,32786.6432
2.649,32822.67645760138,0.0083,32788.7199
2.650,32823.69545348157,0.0085,32789.7583
2.651,32821.657461721195,0.0082,32787.6816
2.652,32823.69545348157,0.0085,32789.7583
2.653,32824.71444936175,0.0087,32790.7966
2.654,32820.63846584101,0.0080,32786.6432
2.655,32822.67645760138,0.0083,32788.7199
2.656,32823.69545348157,0.0085,32789.7583
2.657,32823.69545348157,0.0085,32789.7583
2.658,32822.67645760138,0.0083,32788.7199
2.659,32820.63846584101,0.0080,32786.6432
2.660,32823.69545348157,0.0085,32789.7583
2.661,32822.67645760138,0.0083,32788.7199
2.662,32821.657461721195,0.0082,32787.6816
2.663,32822.67645760138,0.0083,32788.7199
2.664,32822.67645760138,0.0083,32788.7199
2.665,32822.67645760138,0.0083,32788.7199
2.666,32824.71444936175,0.0087,32790.7966
2.667,32823.69545348157,0.0085,32789.7583
2.668,32822.67645760138,0.0083,32788.7199
2.669,32821.657461721195,0.0082,32787.6816
2.670,32822.67645760138,0.0083,32788.7199
2.671,32823.69545348157,0.0085,32789.7583
2.672,32820.63846584101,0.0080,32786.6432
2.673,32819.619469960824,0.0079,32785.6048
2.674,32822.67645760138,0.0083,32788.7199
2.675,32823.69545348157,0.0085,32789.7583
2.676,32820.63846584101,0.0080,32786.6432
2.677,32823.69545348157,0.0085,32789.7583
2.678,32823.69545348157,0.0085,32789.7583
2.679,32821.657461721195,0.0082,32787.6816
2.680,32820.63846584101,0.0080,32786.6432
2.681,32823.69545348157,0.0085,32789.7583
2.682,32820.63846584101,0.0080,32786.6432
2.683,32823.69545348157,0.0085,32789.7583
2.684,32822.67645760138,0.0083,32788.7199
2.685,32824.71444936175,0.0087,32790.7966
2.686,32820.63846584101,0.0080,32786.6432
2.687,32821.657461721195,0.0082,32787.6816
2.688,32820.63846584101,0.0080,32786.6432
2.689,32821.657461721195,0.0082,32787.6816
2.690,32823.69545348157,0.0085,32789.7583
2.691,32822.67645760138,0.0083,32788.7199
2.692,32820.63846584101,0.0080,32786.6432
2.693,32824.71444936175,0.0087,32790.7966
2.694,32821.657461721195,0.0082,32787.6816
2.695,32821.657461721195,0.0082,32787.6816
2.696,32823.69545348157,0.0085,32789.7583
2.697,32823.69545348157,0.0085,32789.7583
2.698,32821.657461721195,0.0082,32787.6816
2.699,32821.657461721195,0.0082,32787.6816
2.700,32824.71444936175,0.0087,32790.7966
2.701,32820.63846584101,0.0080,32786.6432
2.702,32821.657461721195,0.0082,32787.6816
2.703,32823.69545348157,0.0085,32789.7583
2.704,32820.63846584101,0.0080,32786.6432
2.705,32821.657461721195,0.0082,32787.6816
2.706,32820.63846584101,0.0080,32786.6432
2.707,32821.657461721195,0.0082,32787.6816
2.708,32821.657461721195,0.0082,32787.6816
2.709,32821.657461721195,0.0082,32787.6816
2.710,32820.63846584101,0.0080,32786.6432
2.711,32821.657461721195,0.0082,32787.6816
2.712,32823.69545348157,0.0085,32789.7583
2.713,32822.67645760138,0.0083,32788.7199
2.714,32821.657461721195,0.0082,32787.6816
2.715,32822.67645760138,0.0083,32788.7199
2.716,32820.63846584101,0.0080,32786.6432
2.717,32822.67645760138,0.0083,32788.7199
2.718,32821.657461721195,0.0082,32787.6816
2.719,32822.67645760138,0.0083,32788.7199
2.720,32820.63846584101,0.0080,32786.6432
2.721,32821.657461721195,0.0082,32787.6816
2.722,32823.69545348157,0.0085,32789.7583
2.723,32821.657461721195,0.0082,32787.6816
2.724,32821.657461721195,0.0082,32787.6816
2.725,32821.657461721195,0.0082,32787.6816
2.726,32821.657461721195,0.0082,32787.6816
2.727,32820.63846584101,0.0080,32786.6432
2.728,32824.71444936175,0.0087,32790.7966
2.729,32820.63846584101,0.0080,32786.6432
2.730,32821.657461721195,0.0082,32787.6816
2.731,32821.657461721195,0.0082,32787.6816
2.732,32822.67645760138,0.0083,32788.7199
2.733,32821.657461721195,0.0082,32787.6816
2.734,32821.657461721195,0.0082,32787.6816
2.735,32821.657461721195,0.0082,32787.6816
2.736,32822.67645760138,0.0083,32788.7199
2.737,32823.69545348157,0.0085,32789.7583
2.738,32821.657461721195,0.0082,32787.6816
2.739,32823.69545348157,0.0085,32789.7583
2.740,32822.67645760138,0.0083,32788.7199
2.741,32821.657461721195,0.0082,32787.6816
2.742,32820.63846584101,0.0080,32786.6432
2.743,32821.657461721195,0.0082,32787.6816
2.744,32822.67645760138,0.0083,32788.7199
2.745,32822.67645760138,0.0083,32788.7199
2.746,32823.69545348157,0.0085,32789.7583
2.747,32822.67645760138,0.0083,32788.7199
2.748,32823.69545348157,0.0085,32789.7583
2.749,32822.67645760138,0.0083,32788.7199
2.750,32821.657461721195,0.0082,32787.6816
2.751,32821.657461721195,0.0082,32787.6816
2.752,32823.69545348157,0.0085,32789.7583
2.753,32823.69545348157,0.0085,32789.7583
2.754,32823.69545348157,0.0085,32789.7583
2.755,32823.69545348157,0.0085,32789.7583
2.756,32823.69545348157,0.0085,32789.7583
2.757,32823.69545348157,0.0085,32789.7583
2.758,32823.69545348157,0.0085,32789.7583
2.759,32823.69545348157,0.0085,32789.7583
2.760,32821.657461721195,0.0082,32787.6816
2.761,32820.63846584101,0.0080,32786.6432
2.762,32823.69545348157,0.0085,32789.7583
2.763,32823.69545348157,0.0085,32789.7583
2.764,32821.657461721195,0.0082,32787.6816
2.765,32821.657461721195,0.0082,32787.6816
2.766,32821.657461721195,0.0082,32787.6816
2.767,32822.67645760138,0.0083,32788.7199
2.768,32821.657461721195,0.0082,32787.6816
2.769,32823.69545348157,0.0085,32789.7583
2.770,32822.67645760138,0.0083,32788.7199
2.771,32823.69545348157,0.0085,32789.7583
2.772,32821.657461721195,0.0082,32787.6816
2.773,32821.657461721195,0.0082,32787.6816
2.774,32821.657461721195,0.0082,32787.6816
2.775,32822.67645760138,0.0083,32788.7199
2.776,32823.69545348157,0.0085,32789.7583
2.777,32819.619469960824,0.0079,32785.6048
2.778,32823.69545348157,0.0085,32789.7583
2.779,32821.657461721195,0.0082,32787.6816
2.780,32824.71444936175,0.0087,32790.7966
2.781,32822.67645760138,0.0083,32788.7199
2.782,32823.69545348157,0.0085,32789.7583
2.783,32822.67645760138,0.0083,32788.7199
2.784,32820.63846584101,0.0080,32786.6432
2.785,32822.67645760138,0.0083,32788.7199
2.786,32821.657461721195,0.0082,32787.6816
2.787,32820.63846584101,0.0080,32786.6432
2.788,32820.63846584101,0.0080,32786.6432
2.789,32820.63846584101,0.0080,32786.6432
2.790,32823.69545348157,0.0085,32789.7583
2.791,32820.63846584101,0.0080,32786.6432
2.792,32821.657461721195,0.0082,32787.6816
2.793,32820.63846584101,0.0080,32786.6432
2.794,32822.67645760138,0.0083,32788.7199
2.795,32821.657461721195,0.0082,32787.6816
2.796,32820.63846584101,0.0080,32786.6432
2.797,32822.67645760138,0.0083,32788.7199
2.798,32821.657461721195,0.0082,32787.6816
2.799,32820.63846584101,0.0080,32786.6432
2.800,32822.67645760138,0.0083,32788.7199
2.801,32819.619469960824,0.0079,32785.6048
2.802,32821.657461721195,0.0082,32787.6816
2.803,32822.67645760138,0.0083,32788.7199
2.804,32821.657461721195,0.0082,32787.6816
2.805,32822.67645760138,0.0083,32788.7199
2.806,32820.63846584101,0.0080,32786.6432
2.807,32820.63846584101,0.0080,32786.6432
2.808,32823.69545348157,0.0085,32789.7583
2.809,32822.67645760138,0.0083,32788.7199
2.810,32822.67645760138,0.0083,32788.7199
2.811,32821.657461721195,0.0082,32787.6816
2.812,32820.63846584101,0.0080,32786.6432
2.813,32824.71444936175,0.0087,32790.7966
2.814,32820.63846584101,0.0080,32786.6432
2.815,32822.67645760138,0.0083,32788.7199
2.816,32823.69545348157,0.0085,32789.7583
2.817,32823.69545348157,0.0085,32789.7583
2.818,32820.63846584101,0.0080,32786.6432
2.819,32823.69545348157,0.0085,32789.7583
2.820,32822.67645760138,0.0083,32788.7199
2.821,32820.63846584101,0.0080,32786.6432
2.822,32821.657461721195,0.0082,32787.6816
2.823,32821.657461721195,0.0082,32787.6816
2.824,32820.63846584101,0.0080,32786.6432
2.825,32820.63846584101,0.0080,32786.6432
2.826,32822.67645760138,0.0083,32788.7199
2.827,32823.69545348157,0.0085,32789.7583
2.828,32821.657461721195,0.0082,32787.6816
2.829,32821.657461721195,0.0082,32787.6816
2.830,32821.657461721195,0.0082,32787.6816
2.831,32822.67645760138,0.0083,32788.7199
2.832,32822.67645760138,0.0083,32788.7199
2.833,32823.69545348157,0.0085,32789.7583
2.834,32821.657461721195,0.0082,32787.6816
2.835,32821.657461721195,0.0082,32787.6816
2.836,32820.63846584101,0.0080,32786.6432
2.837,32822.67645760138,0.0083,32788.7199
2.838,32822.67645760138,0.0083,32788.7199
2.839,32820.63846584101,0.0080,32786.6432
2.840,32822.67645760138,0.0083,32788.7199
2.841,32820.63846584101,0.0080,32786.6432
2.842,32823.69545348157,0.0085,32789.7583
2.843,32823.69545348157,0.0085,32789.7583
2.844,32820.63846584101,0.0080,32786.6432
2.845,32820.63846584101,0.0080,32786.6432
2.846,32819.619469960824,0.0079,32785.6048
2.847,32822.67645760138,0.0083,32788.7199
2.848,32820.63846584101,0.0080,32786.6432
2.849,32820.63846584101,0.0080,32786.6432
2.850,32824.71444936175,0.0087,32790.7966
2.851,32823.69545348157,0.0085,32789.7583
2.852,32820.63846584101,0.0080,32786.6432
2.853,32822.67645760138,0.0083,32788.7199
2.854,32821.657461721195,0.0082,32787.6816
2.855,32820.63846584101,0.0080,32786.6432
2.856,32819.619469960824,0.0079,32785.6048
2.857,32821.657461721195,0.0082,32787.6816
2.858,32820.63846584101,0.0080,32786.6432
2.859,32821.657461721195,0.0082,32787.6816
2.860,32819.619469960824,0.0079,32785.6048
2.861,32822.67645760138,0.0083,32788.7199
2.862,32820.63846584101,0.0080,32786.6432
2.863,32821.657461721195,0.0082,32787.6816
2.864,32822.67645760138,0.0083,32788.7199
2.865,32822.67645760138,0.0083,32788.7199
2.866,32820.63846584101,0.0080,32786.6432
2.867,32823.69545348157,0.0085,32789.7583
2.868,32824.71444936175,0.0087,32790.7966
2.869,32819.619469960824,0.0079,32785.6048
2.870,32823.69545348157,0.0085,32789.7583
2.871,32822.67645760138,0.0083,32788.7199
2.872,32820.63846584101,0.0080,32786.6432
2.873,32822.67645760138,0.0083,32788.7199
2.874,32820.63846584101,0.0080,32786.6432
2.875,32819.619469960824,0.0079,32785.6048
2.876,32819.619469960824,0.0079,32785.6048
2.877,32821.657461721195,0.0082,32787.6816
2.878,32822.67645760138,0.0083,32788.7199
2.879,32821.657461721195,0.0082,32787.6816
2.880,32820.63846584101,0.0080,32786.6432
2.881,32820.63846584101,0.0080,32786.6432
2.882,32821.657461721195,0.0082,32787.6816
2.883,32822.67645760138,0.0083,32788.7199
2.884,32821.657461721195,0.0082,32787.6816
2.885,32820.63846584101,0.0080,32786.6432
2.886,32820.63846584101,0.0080,32786.6432
2.887,32821.657461721195,0.0082,32787.6816
2.888,32821.657461721195,0.0082,32787.6816
2.889,32823.69545348157,0.0085,32789.7583
2.890,32819.619469960824,0.0079,32785.6048
2.891,32821.657461721195,0.0082,32787.6816
2.892,32821.657461721195,0.0082,32787.6816
2.893,32820.63846584101,0.0080,32786.6432
2.894,32822.67645760138,0.0083,32788.7199
2.895,32823.69545348157,0.0085,32789.7583
2.896,32822.67645760138,0.0083,32788.7199
2.897,32821.657461721195,0.0082,32787.6816
2.898,32820.63846584101,0.0080,32786.6432
2.899,32820.63846584101,0.0080,32786.6432
2.900,32821.657461721195,0.0082,32787.6816
2.901,32821.657461721195,0.0082,32787.6816
2.902,32819.619469960824,0.0079,32785.6048
2.903,32823.69545348157,0.0085,32789.7583
2.904,32821.657461721195,0.0082,32787.6816
2.905,32821.657461721195,0.0082,32787.6816
2.906,32823.69545348157,0.0085,32789.7583
2.907,32821.657461721195,0.0082,32787.6816
2.908,32821.657461721195,0.0082,32787.6816
2.909,32820.63846584101,0.0080,32786.6432
2.910,32821.657461721195,0.0082,32787.6816
2.911,32821.657461721195,0.0082,32787.6816
2.912,32819.619469960824,0.0079,32785.6048
2.913,32821.657461721195,0.0082,32787.6816
2.914,32821.657461721195,0.0082,32787.6816
2.915,32819.619469960824,0.0079,32785.6048
2.916,32821.657461721195,0.0082,32787.6816
2.917,32822.67645760138,0.0083,32788.7199
2.918,32820.63846584101,0.0080,32786.6432
2.919,32821.657461721195,0.0082,32787.6816
2.920,32821.657461721195,0.0082,32787.6816
2.921,32823.69545348157,0.0085,32789.7583
2.922,32821.657461721195,0.0082,32787.6816
2.923,32823.69545348157,0.0085,32789.7583
2.924,32821.657461721195,0.0082,32787.6816
2.925,32821.657461721195,0.0082,32787.6816
2.926,32821.657461721195,0.0082,32787.6816
2.927,32822.67645760138,0.0083,32788.7199
2.928,32822.67645760138,0.0083,32788.7199
2.929,32822.67645760138,0.0083,32788.7199
2.930,32821.657461721195,0.0082,32787.6816
2.931,32820.63846584101,0.0080,32786.6432
2.932,32821.657461721195,0.0082,32787.6816
2.933,32820.63846584101,0.0080,32786.6432
2.934,32820.63846584101,0.0080,32786.6432
2.935,32821.657461721195,0.0082,32787.6816
2.936,32820.63846584101,0.0080,32786.6432
2.937,32820.63846584101,0.0080,32786.6432
2.938,32820.63846584101,0.0080,32786.6432
2.939,32821.657461721195,0.0082,32787.6816
2.940,32819.619469960824,0.0079,32785.6048
2.941,32820.63846584101,0.0080,32786.6432
2.942,32819.619469960824,0.0079,32785.6048
2.943,32822.67645760138,0.0083,32788.7199
2.944,32822.67645760138,0.0083,32788.7199
2.945,32822.67645760138,0.0083,32788.7199
2.946,32823.69545348157,0.0085,32789.7583
2.947,32820.63846584101,0.0080,32786.6432
2.948,32822.67645760138,0.0083,32788.7199
2.949,32822.67645760138,0.0083,32788.7199
2.950,32823.69545348157,0.0085,32789.7583
2.951,32821.657461721195,0.0082,32787.6816
2.952,32821.657461721195,0.0082,32787.6816
2.953,32822.67645760138,0.0083,32788.7199
2.954,32825.73344524194,0.0088,32791.8350
2.955,32820.63846584101,0.0080,32786.6432
2.956,32820.63846584101,0.0080,32786.6432
2.957,32820.63846584101,0.0080,32786.6432
2.958,32822.67645760138,0.0083,32788.7199
2.959,32823.69545348157,0.0085,32789.7583
2.960,32821.657461721195,0.0082,32787.6816
2.961,32822.67645760138,0.0083,32788.7199
2.962,32821.657461721195,0.0082,32787.6816
2.963,32823.69545348157,0.0085,32789.7583
2.964,32822.67645760138,0.0083,32788.7199
2.965,32822.67645760138,0.0083,32788.7199
2.966,32823.69545348157,0.0085,32789.7583
2.967,32820.63846584101,0.0080,32786.6432
2.968,32822.67645760138,0.0083,32788.7199
2.969,32821.657461721195,0.0082,32787.6816
2.970,32823.69545348157,0.0085,32789.7583
2.971,32823.69545348157,0.0085,32789.7583
2.972,32822.67645760138,0.0083,32788.7199
2.973,32823.69545348157,0.0085,32789.7583
2.974,32821.657461721195,0.0082,32787.6816
2.975,32823.69545348157,0.0085,32789.7583
2.976,32820.63846584101,0.0080,32786.6432
2.977,32822.67645760138,0.0083,32788.7199
2.978,32821.657461721195,0.0082,32787.6816
2.979,32823.69545348157,0.0085,32789.7583
2.980,32820.63846584101,0.0080,32786.6432
2.981,32821.657461721195,0.0082,32787.6816
2.982,32822.67645760138,0.0083,32788.7199
2.983,32824.71444936175,0.0087,32790.7966
2.984,32822.67645760138,0.0083,32788.7199
2.985,32820.63846584101,0.0080,32786.6432
2.986,32824.71444936175,0.0087,32790.7966
2.987,32821.657461721195,0.0082,32787.6816
2.988,32822.67645760138,0.0083,32788.7199
2.989,32820.63846584101,0.0080,32786.6432
2.990,32822.67645760138,0.0083,32788.7199
2.991,32823.69545348157,0.0085,32789.7583
2.992,32822.67645760138,0.0083,32788.7199
2.993,32822.67645760138,0.0083,32788.7199
2.994,32821.657461721195,0.0082,32787.6816
2.995,32823.69545348157,0.0085,32789.7583
2.996,32824.71444936175,0.0087,32790.7966
2.997,32821.657461721195,0.0082,32787.6816
2.998,32821.657461721195,0.0082,32787.6816
2.999,32823.69545348157,0.0085,32789.7583
3.000,32823.69545348157,0.0085,32789.7583
3.001,32820.63846584101,0.0080,32786.6432
3.002,32821.657461721195,0.0082,32787.6816
3.003,32820.63846584101,0.0080,32786.6432
3.004,32821.657461721195,0.0082,32787.6816
3.005,32820.63846584101,0.0080,32786.6432
3.006,32822.67645760138,0.0083,32788.7199
3.007,32820.63846584101,0.0080,32786.6432
3.008,32821.657461721195,0.0082,32787.6816
3.009,32820.63846584101,0.0080,32786.6432
3.010,32820.63846584101,0.0080,32786.6432
3.011,32822.67645760138,0.0083,32788.7199
3.012,32823.69545348157,0.0085,32789.7583
3.013,32823.69545348157,0.0085,32789.7583
3.014,32823.69545348157,0.0085,32789.7583
3.015,32821.657461721195,0.0082,32787.6816
3.016,32821.657461721195,0.0082,32787.6816
3.017,32824.71444936175,0.0087,32790.7966
3.018,32823.69545348157,0.0085,32789.7583
3.019,32823.69545348157,0.0085,32789.7583
3.020,32821.657461721195,0.0082,32787.6816
3.021,32824.71444936175,0.0087,32790.7966
3.022,32822.67645760138,0.0083,32788.7199
3.023,32821.657461721195,0.0082,32787.6816
3.024,32822.67645760138,0.0083,32788.7199
3.025,32820.63846584101,0.0080,32786.6432
3.026,32822.67645760138,0.0083,32788.7199
3.027,32823.69545348157,0.0085,32789.7583
3.028,32821.657461721195,0.0082,32787.6816
3.029,32822.67645760138,0.0083,32788.7199
3.030,32823.69545348157,0.0085,32789.7583
3.031,32821.657461721195,0.0082,32787.6816
3.032,32823.69545348157,0.0085,32789.7583
3.033,32821.657461721195,0.0082,32787.6816
3.034,32821.657461721195,0.0082,32787.6816
3.035,32823.69545348157,0.0085,32789.7583
3.036,32821.657461721195,0.0082,32787.6816
3.037,32821.657461721195,0.0082,32787.6816
3.038,32820.63846584101,0.0080,32786.6432
3.039,32820.63846584101,0.0080,32786.6432
3.040,32821.657461721195,0.0082,32787.6816
3.041,32823.69545348157,0.0085,32789.7583
3.042,32820.63846584101,0.0080,32786.6432
3.043,32823.69545348157,0.0085,32789.7583
3.044,32822.67645760138,0.0083,32788.7199
3.045,32820.63846584101,0.0080,32786.6432
3.046,32820.63846584101,0.0080,32786.6432
3.047,32821.657461721195,0.0082,32787.6816
3.048,32820.63846584101,0.0080,32786.6432
3.049,32821.657461721195,0.0082,32787.6816
3.050,32820.63846584101,0.0080,32786.6432
3.051,32822.67645760138,0.0083,32788.7199
3.052,32823.69545348157,0.0085,32789.7583
3.053,32821.657461721195,0.0082,32787.6816
3.054,32819.619469960824,0.0079,32785.6048
3.055,32820.63846584101,0.0080,32786.6432
3.056,32820.63846584101,0.0080,32786.6432
3.057,32821.657461721195,0.0082,32787.6816
3.058,32823.69545348157,0.0085,32789.7583
3.059,32823.69545348157,0.0085,32789.7583
3.060,32823.69545348157,0.0085,32789.7583
3.061,32820.63846584101,0.0080,32786.6432
3.062,32822.67645760138,0.0083,32788.7199
3.063,32821.657461721195,0.0082,32787.6816
3.064,32821.657461721195,0.0082,32787.6816
3.065,32823.69545348157,0.0085,32789.7583
3.066,32823.69545348157,0.0085,32789.7583
3.067,32823.69545348157,0.0085,32789.7583
3.068,32820.63846584101,0.0080,32786.6432
3.069,32821.657461721195,0.0082,32787.6816
3.070,32823.69545348157,0.0085,32789.7583
3.071,32821.657461721195,0.0082,32787.6816
3.072,32821.657461721195,0.0082,32787.6816
3.073,32820.63846584101,0.0080,32786.6432
3.074,32820.63846584101,0.0080,32786.6432
3.075,32820.63846584101,0.0080,32786.6432
3.076,32823.69545348157,0.0085,32789.7583
3.077,32821.657461721195,0.0082,32787.6816
3.078,32820.63846584101,0.0080,32786.6432
3.079,32822.67645760138,0.0083,32788.7199
3.080,32823.69545348157,0.0085,32789.7583
3.081,32821.657461721195,0.0082,32787.6816
3.082,32823.69545348157,0.0085,32789.7583
3.083,32823.69545348157,0.0085,32789.7583
3.084,32824.71444936175,0.0087,32790.7966
3.085,32822.67645760138,0.0083,32788.7199
3.086,32823.69545348157,0.0085,32789.7583
3.087,32820.63846584101,0.0080,32786.6432
3.088,32822.67645760138,0.0083,32788.7199
3.089,32820.63846584101,0.0080,32786.6432
3.090,32820.63846584101,0.0080,32786.6432
3.091,32824.71444936175,0.0087,32790.7966
3.092,32819.619469960824,0.0079,32785.6048
3.093,32820.63846584101,0.0080,32786.6432
3.094,32820.63846584101,0.0080,32786.6432
3.095,32821.657461721195,0.0082,32787.6816
3.096,32823.69545348157,0.0085,32789.7583
3.097,32822.67645760138,0.0083,32788.7199
3.098,32825.73344524194,0.0088,32791.8350
3.099,32822.67645760138,0.0083,32788.7199
3.100,32822.67645760138,0.0083,32788.7199
3.101,32821.657461721195,0.0082,32787.6816
3.102,32821.657461721195,0.0082,32787.6816
3.103,32820.63846584101,0.0080,32786.6432
3.104,32821.657461721195,0.0082,32787.6816
3.105,32820.63846584101,0.0080,32786.6432
3.106,32822.67645760138,0.0083,32788.7199
3.107,32821.657461721195,0.0082,32787.6816
3.108,32820.63846584101,0.0080,32786.6432
3.109,32821.657461721195,0.0082,32787.6816
3.110,32821.657461721195,0.0082,32787.6816
3.111,32820.63846584101,0.0080,32786.6432
3.112,32822.67645760138,0.0083,32788.7199
3.113,32821.657461721195,0.0082,32787.6816
3.114,32822.67645760138,0.0083,32788.7199
3.115,32823.69545348157,0.0085,32789.7583
3.116,32820.63846584101,0.0080,32786.6432
3.117,32824.71444936175,0.0087,32790.7966
3.118,32820.63846584101,0.0080,32786.6432
3.119,32823.69545348157,0.0085,32789.7583
3.120,32823.69545348157,0.0085,32789.7583
3.121,32823.69545348157,0.0085,32789.7583
3.122,32823.69545348157,0.0085,32789.7583
3.123,32823.69545348157,0.0085,32789.7583
3.124,32818.60047408064,0.0077,32784.5665
3.125,32824.71444936175,0.0087,32790.7966
3.126,32820.63846584101,0.0080,32786.6432
3.127,32821.657461721195,0.0082,32787.6816
3.128,32820.63846584101,0.0080,32786.6432
3.129,32820.63846584101,0.0080,32786.6432
3.130,32820.63846584101,0.0080,32786.6432
3.131,32821.657461721195,0.0082,32787.6816
3.132,32820.63846584101,0.0080,32786.6432
3.133,32822.67645760138,0.0083,32788.7199
3.134,32823.69545348157,0.0085,32789.7583
3.135,32820.63846584101,0.0080,32786.6432
3.136,32821.657461721195,0.0082,32787.6816
3.137,32820.63846584101,0.0080,32786.6432
3.138,32820.63846584101,0.0080,32786.6432
3.139,32821.657461721195,0.0082,32787.6816
3.140,32822.67645760138,0.0083,32788.7199
3.141,32823.69545348157,0.0085,32789.7583
3.142,32822.67645760138,0.0083,32788.7199
3.143,32823.69545348157,0.0085,32789.7583
3.144,32822.67645760138,0.0083,32788.7199
3.145,32824.71444936175,0.0087,32790.7966
3.146,32820.63846584101,0.0080,32786.6432
3.147,32821.657461721195,0.0082,32787.6816
3.148,32821.657461721195,0.0082,32787.6816
3.149,32821.657461721195,0.0082,32787.6816
