time,CH0_raw,CH1_raw,CH2_raw,CH3_raw,CH4_raw,CH5_raw
0.265,31605.99537666046,31664.078141831007,31709.932956439334,32711.605906661214,31360.41736953587,31831.19346618135
0.266,31844.440412623757,31839.345433222832,31822.022503259686,32789.049593555275,31322.714521969025,31747.63580400618
0.267,31842.402420863385,31923.92209127819,31947.358996522446,32913.36709093785,31424.614109987528,31848.516396144496
0.268,31965.700922365773,32026.840675176878,32051.296576301316,33023.41864599783,31486.772858678814,31895.39020663301
0.269,32011.5557369741,32065.56251862391,32087.98042798798,33063.15948532505,31499.000809241035,31900.485186033933
0.27,31854.630371425606,31975.890881167627,32024.802683416507,33023.41864599783,31536.70365680788,31972.83389352707
0.271,31912.713136596154,31966.71991824596,31999.327786411883,32997.9437489932,31492.886833959925,31925.96008303856
0.272,31788.39563921358,31885.20024783116,31912.713136596154,32921.51905797933,31482.69687515807,31937.169037720596
0.273,31782.28166393247,31848.516396144496,31870.934305508566,32877.70223513137,31440.918044070488,31897.42819839338
0.274,31542.81763208899,31686.496051195078,31742.540824605254,32761.536704790276,31440.918044070488,31938.188033600778
0.275,31712.989944079887,31730.312874043033,31710.95195231952,32704.47293549992,31314.562554927543,31782.28166393247
0.276,31745.59781224581,31755.78777104766,31716.046931720444,32689.187997297144,31220.81493395052,31652.869187148972
0.277,31647.774207748047,31684.45805943471,31633.50826542546,32600.535355721047,31102.61141184906,31519.380726844734
0.278,31459.25996991382,31555.04558265121,31544.85562384936,32531.243635868464,31065.9275601624,31502.05779688159
0.279,31308.448579646432,31438.880052310116,31487.791854559,32496.597775942173,31106.687395369798,31574.406504374725
0.28,31253.42280211644,31379.778291259387,31442.956035830855,32462.970911896067,31146.428234697014,31642.679228347122
0.281,31312.524563167175,31401.17720474327,31463.335953434558,32487.42681302051,31182.09309050349,31675.287096513042
0.282,31515.304743323995,31547.912611489915,31563.19754969269,32558.756524633456,31186.16907402423,31651.850191268786
0.283,31464.354949314744,31566.254537333247,31618.22332722268,32612.76330628327,31276.859707360698,31749.67379576655
0.284,31550.96959913047,31626.375294264162,31676.306092393228,32678.998038495294,31319.657534328468,31784.31965569284
0.285,31580.520479655836,31666.11613359138,31710.95195231952,32705.4919313801,31369.588332457537,31845.459408503943
0.286,31561.15955793232,31660.002158310268,31718.084923480816,32724.85285310362,31419.519130586603,31905.580165434858
0.287,31667.135129471564,31753.74977928729,31816.92752385876,32813.50549467972,31500.019805121217,31988.118831729847
0.288,31653.888183029158,31777.186684531545,31862.78233846709,32867.51227632952,31611.090356061388,32115.493316752974
0.289,31801.642585655987,31846.47840438413,31885.20024783116,32881.778218652114,31592.748430218056,32081.86645270687
0.29,31685.477055314892,31787.376643333395,31832.212462061536,32837.96139580416,31595.80541785861,32097.151390909643
0.291,31624.33730250379,31722.160907001555,31768.01572160988,32777.84063887324,31578.482487895464,32096.132395029457
0.292,31741.52182872507,31768.01572160988,31762.920742208957,32756.441725389355,31493.905829840107,31986.080839969476
0.293,31781.262668052284,31809.794552697465,31785.338651573027,32762.555700670462,31437.86105642993,31901.50418191412
0.294,31721.14191112137,31773.110701010806,31762.920742208957,32746.251766587506,31385.892266540497,31842.402420863385
0.295,31513.266751563624,31627.394290144348,31654.907178909343,32653.523141490667,31371.626324217905,31857.687359066163
0.296,31651.850191268786,31666.11613359138,31636.56525306601,32610.725314522897,31244.251839194778,31706.87596879878
0.297,31417.48113882623,31508.1717721627,31501.038801001403,32493.540788301616,31184.131082263862,31664.078141831007
0.298,31196.35903282608,31326.790505489764,31367.550340697166,32387.565216762378,31150.504218217757,31663.05914595082
0.299,31306.410587886065,31362.45536129624,31373.664315978276,32368.204295038857,31103.630407729244,31603.95738490009
0.3,31300.296612604954,31379.778291259387,31397.101221222532,32388.584212642563,31118.91534593202,31611.090356061388
0.301,31319.657534328468,31405.25318826401,31451.108002872337,32452.780953094218,31173.94112346201,31661.021154190454
0.302,31493.905829840107,31534.66566504751,31549.950603250283,32533.281627628836,31185.150078144045,31646.75521186786
0.303,31502.05779688159,31585.61545905676,31616.185335462313,32606.649331002154,31256.479789757,31708.913960559148
0.304,31514.28574744381,31613.128347821756,31669.173121231932,32672.88406321418,31333.92347665106,31803.680577416355
0.305,31684.45805943471,31723.17990288174,31747.63580400618,32733.0048201451,31339.018456051985,31787.376643333395
0.306,31661.021154190454,31745.59781224581,31779.224676291917,32766.631684191205,31384.87327066031,31841.383424983203
0.307,31639.62224070657,31766.996725729696,31838.326437342646,32832.86641640323,31502.05779688159,31982.004856448737
0.308,31674.268100632857,31790.433630973952,31879.08627255005,32894.006169214335,31595.80541785861,32088.999423868165
0.309,31666.11613359138,31769.034717490063,31843.42141674357,32860.37930516823,31624.33730250379,32131.79725083593
0.31,31933.093054199853,31917.80811599708,31900.485186033933,32884.835206292664,31524.47570624566,31985.06184408929
0.311,31761.90174632877,31855.649367305792,31873.991293149124,32866.49328044934,31534.66566504751,32007.47975345336
0.312,31880.105268430234,31897.42819839338,31872.972297268938,32841.01838344471,31442.956035830855,31889.276231351898
0.313,31657.964166549897,31773.110701010806,31806.737565056912,32796.18256471657,31458.240974033633,31932.074058319668
0.314,31702.799985278038,31754.768775167475,31768.01572160988,32764.593692430833,31398.120217102714,31860.744346706717
0.315,31790.433630973952,31799.604593895616,31760.882750448585,32733.0048201451,31283.992678521994,31717.06592760063
0.316,31573.38750849454,31675.287096513042,31683.439063554524,32669.82707557363,31273.802719720145,31726.236890522294
0.317,31452.126998752523,31529.570685646584,31529.570685646584,32533.281627628836,31172.922127581827,31639.62224070657
0.318,31362.45536129624,31441.937039950673,31448.051015231784,32443.609990172554,31107.706391249983,31587.65345081713
0.319,31497.98181336085,31517.342735084363,31496.962817480664,32475.19886245829,31043.50965079833,31487.791854559
0.32,31672.23010887249,31665.097137711193,31621.280314863237,32573.02246695605,31013.958770272962,31395.06322946216
0.321,31641.660232466937,31706.87596879878,31703.818981158223,32668.808079693445,31073.060531323692,31461.297961674187
0.322,31514.28574744381,31645.736215987676,31712.989944079887,32711.605906661214,31180.05509874312,31598.862405499167
0.323,31464.354949314744,31599.881401379353,31694.64801823656,32725.871848983807,31277.878703240884,31728.274882282665
0.324,31643.698224227308,31703.818981158223,31760.882750448585,32778.859634753426,31307.42958376625,31754.768775167475
0.325,31726.236890522294,31781.262668052284,31808.77555681728,32809.429511158974,31326.790505489764,31764.958733969324
0.326,31850.554387904867,31888.257235471712,31887.238239591527,32867.51227632952,31325.771509609578,31739.4838369647
0.327,31770.05371337025,31896.409202513194,31957.548955324295,32946.993954983955,31455.183986393076,31894.371210752823
0.328,31911.69414071597,31985.06184408929,32042.125613379652,33031.57061303931,31514.28574744381,31948.37799240263
0.329,31781.262668052284,31909.656148955597,31989.13782761003,33010.17169955542,31587.65345081713,32050.27758042113
0.33,31999.327786411883,32014.612724614657,32016.650716375025,33009.15270367524,31517.342735084363,31947.358996522446
0.331,31977.928872927994,32022.764691656135,32015.631720494843,32994.88676135265,31478.620891637333,31898.44719427356
0.332,31668.154125351746,31819.984511499315,31882.1432601906,32901.13914037563,31501.038801001403,31969.776905886516
0.333,31557.08357441158,31684.45805943471,31763.93973808914,32800.25854823731,31494.924825720293,32002.384774052436
0.334,31671.211112992303,31709.932956439334,31724.198898761922,32729.947832504542,31407.291180024382,31899.466190153747
0.335,31731.33186992322,31747.63580400618,31712.989944079887,32693.263980817886,31296.220629084215,31752.730783407103
0.336,31593.767426098242,31675.287096513042,31667.135129471564,32646.390170329374,31266.66974855885,31728.274882282665
0.337,31388.94925418105,31493.905829840107,31505.114784522142,32497.61677182236,31208.5869833883,31700.76199351767
0.338,31459.25996991382,31485.75386279863,31454.16499051289,32442.590994292368,31080.193502484988,31545.874619729544
0.339,31383.854274780126,31470.468924595854,31475.56390399678,32456.85693661496,31088.34546952647,31551.988595010655
0.34,31372.64532009809,31465.37394519493,31496.962817480664,32490.483800661066,31121.972333572576,31585.61545905676
0.341,31459.25996991382,31521.418718605106,31538.741648568248,32527.16765234772,31129.10530473387,31581.53947553602
0.342,31605.99537666046,31639.62224070657,31653.888183029158,32635.18121564734,31150.504218217757,31567.27353321343
0.343,31665.097137711193,31723.17990288174,31735.407853443958,32718.738877822507,31189.226061664787,31599.881401379353
0.344,31718.084923480816,31792.47162273432,31829.155474420983,32809.429511158974,31272.78372383996,31680.382075913967
0.345,31616.185335462313,31741.52182872507,31811.832544457837,32818.60047408064,31358.3793777755,31796.547606255062
0.346,31679.36308003378,31762.920742208957,31812.851540338022,32820.63846584101,31376.72130361883,31827.11748266061
0.347,31875.01028902931,31918.827111877265,31953.472971803556,32939.86098382266,31423.595114107342,31851.573383785053
0.348,31938.188033600778,32014.612724614657,32051.296576301316,33032.589608919494,31513.266751563624,31940.22602536115
0.349,31893.352214872637,31989.13782761003,32037.030633978728,33032.589608919494,31547.912611489915,31986.080839969476
0.35,32177.652065444257,32146.063193158523,32110.39833735205,33074.368440007085,31467.411936955297,31829.155474420983
0.351,31977.928872927994,32066.581514504094,32080.847456826683,33063.15948532505,31478.620891637333,31879.08627255005
0.352,31832.212462061536,31940.22602536115,31977.928872927994,32980.62081903006,31455.183986393076,31886.219243711344
0.353,31881.12426431042,31933.093054199853,31942.26401712152,32938.84198794248,31396.082225342347,31819.984511499315
0.354,31727.25588640248,31830.17447030117,31862.78233846709,32870.56926397008,31383.854274780126,31832.212462061536
0.355,31714.008939960073,31776.16768865136,31781.262668052284,32781.91662239398,31307.42958376625,31755.78777104766
0.356,31607.014372540645,31695.667014116745,31709.932956439334,32711.605906661214,31278.89769912107,31738.464841084515
0.357,31472.506916356222,31550.96959913047,31551.988595010655,32563.851504034385,31172.922127581827,31642.679228347122
0.358,31569.3115249738,31580.520479655836,31537.722652688066,32520.03468118643,31050.64262195962,31483.715871038257
0.359,31457.221978153448,31540.77964032862,31541.798636208805,32528.186648227907,31060.83258076147,31496.962817480664
0.36,31564.216545572875,31605.99537666046,31596.824413738796,32579.136442237163,31044.52864667851,31455.183986393076
0.361,31497.98181336085,31601.91939313972,31634.52726130564,32622.953265085118,31117.896350051833,31544.85562384936
0.362,31499.000809241035,31605.99537666046,31664.078141831007,32665.751092052888,31190.24505754497,31631.470273665087
0.363,31547.912611489915,31641.660232466937,31701.780989397852,32710.58691078103,31249.346818595703,31699.742997637484
0.364,31533.646669167323,31647.774207748047,31724.198898761922,32741.156787186577,31345.132431333095,31806.737565056912
0.365,31584.596463176575,31674.268100632857,31732.350865803404,32748.289758347877,31378.7592953792,31851.573383785053
0.366,31629.432281904716,31714.008939960073,31760.882750448585,32766.631684191205,31416.462142946046,31897.42819839338
0.367,31847.497400264314,31886.219243711344,31906.599161315044,32889.93018569359,31457.221978153448,31903.54217367449
0.368,31720.122915241183,31857.687359066163,31938.188033600778,32943.9369673434,31584.596463176575,32060.467539222984
0.369,31909.656148955597,31946.34000064226,31971.814897646884,32964.3168849471,31553.00759089084,32008.498749333547
0.37,32006.460757573175,32025.821679296692,32015.631720494843,32986.73479431117,31505.114784522142,31925.96008303856
0.371,31997.28979465151,32040.08762161928,32029.89766281743,32994.88676135265,31473.525912236408,31884.181251950973
0.372,31871.953301388752,31959.586947084666,31980.98586056855,32966.35487670747,31469.44992871567,31892.333218992455
0.373,31717.06592760063,31831.19346618135,31880.105268430234,32894.006169214335,31461.297961674187,31914.751128356525
0.374,31744.578816365625,31806.737565056912,31827.11748266061,32824.71444936175,31398.120217102714,31855.649367305792
0.375,31667.135129471564,31739.4838369647,31751.71178752692,32741.156787186577,31333.92347665106,31800.6235897758
0.376,31663.05914595082,31716.046931720444,31704.83797703841,32677.97904261511,31259.536777397552,31718.084923480816
0.377,31630.4512777849,31656.94517066971,31613.128347821756,32586.269413398455,31116.87735417165,31550.96959913047
0.378,31473.525912236408,31554.026586771026,31539.760644448434,32527.16765234772,31073.060531323692,31512.24775568344
0.379,31307.42958376625,31439.899048190302,31481.67787927789,32489.46480478088,31114.83936241128,31589.6914425775
0.38,31421.55712234697,31483.715871038257,31506.133780402328,32499.65476358273,31096.497436567948,31563.19754969269
0.381,31256.479789757,31403.215196503643,31480.658883397704,32495.578780061987,31189.226061664787,31687.515047075263
0.382,31499.000809241035,31539.760644448434,31570.330520853986,32563.851504034385,31190.24505754497,31662.04015007064
0.383,31503.076792761774,31590.710438457685,31628.413286024534,32630.08623624641,31264.631756798477,31726.236890522294
0.384,31616.185335462313,31680.382075913967,31719.103919360998,32709.567914900843,31309.467575526618,31761.90174632877
0.385,31779.224676291917,31805.718569176726,31804.69957329654,32774.78365123268,31309.467575526618,31734.388857563776
0.386,31647.774207748047,31769.034717490063,31811.832544457837,32805.35352763824,31382.83527889994,31830.17447030117
0.387,31709.932956439334,31819.984511499315,31888.257235471712,32892.98717333415,31484.734866918443,31945.321004762074
0.388,31850.554387904867,31922.903095398004,31976.909877047812,32981.639814910246,31549.950603250283,32004.422765812807
0.389,31681.401071794153,31825.079490900243,31910.675144835783,32929.67102502081,31621.280314863237,32120.588296153895
0.39,31853.61137554542,31889.276231351898,31919.84610775745,32923.5570497397,31566.254537333247,32041.106617499467
0.391,31736.426849324143,31826.098486780425,31860.744346706717,32869.55026808989,31563.19754969269,32048.239588660763
0.392,31697.705005877113,31777.186684531545,31804.69957329654,32806.37252351842,31516.323739204177,32006.460757573175
0.393,31770.05371337025,31804.69957329654,31795.528610374877,32784.97361003453,31439.899048190302,31909.656148955597
0.394,31863.801334347274,31867.877317868013,31828.136478540797,32789.049593555275,31349.208414853834,31775.148692771174
0.395,31665.097137711193,31756.806766927846,31759.8637545684,32744.213774827134,31328.828497250135,31773.110701010806
0.396,31597.84340961898,31681.401071794153,31686.496051195078,32674.92205497455,31280.935690881437,31736.426849324143
0.397,31426.652101747895,31515.304743323995,31522.437714485288,32531.243635868464,31198.39702458645,31678.3440841536
0.398,31288.068662042733,31386.91126242068,31404.234192383825,32419.154089048112,31133.18128825461,31631.470273665087
0.399,31400.158208863086,31444.994027591227,31442.956035830855,32427.30605608959,31085.288481885913,31564.216545572875
0.4,31361.436365416055,31447.032019351598,31469.44992871567,32449.72396545366,31115.858358291465,31591.72943433787
0.401,31320.676530208653,31432.766077029006,31484.734866918443,32492.52179242143,31189.226061664787,31678.3440841536
0.402,31468.430932835483,31527.532693886213,31562.178553812504,32560.794516393828,31208.5869833883,31675.287096513042
0.403,31711.970948199705,31712.989944079887,31699.742997637484,32667.78908381326,31196.35903282608,31613.128347821756
0.404,31424.614109987528,31600.900397259535,31701.780989397852,32721.795865463064,31377.740299499015,31849.53539202468
0.405,31806.737565056912,31791.452626854134,31793.490618614505,32780.8976265138,31323.73351784921,31748.654799886364
0.406,31777.186684531545,31843.42141674357,31849.53539202468,32819.619469960824,31350.22741073402,31776.16768865136
0.407,31922.903095398004,31976.909877047812,32001.36577817225,32964.3168849471,31419.519130586603,31828.136478540797
0.408,32005.44176169299,32067.600510384276,32096.132395029457,33070.29245648634,31483.715871038257,31880.105268430234
0.409,31907.61815719523,32017.66971225521,32065.56251862391,33065.197477085414,31536.70365680788,31959.586947084666
0.41,31902.523177794305,31992.194815250587,32037.030633978728,33044.817559481715,31547.912611489915,31988.118831729847
0.411,31815.908527978576,31915.770124236707,31954.491967683738,32959.221905546176,31522.437714485288,31983.02385232892
0.412,31740.502832844886,31836.28844558228,31882.1432601906,32892.98717333415,31500.019805121217,31972.83389352707
0.413,31839.345433222832,31870.934305508566,31867.877317868013,32854.265329887116,31416.462142946046,31871.953301388752
0.414,31846.47840438413,31881.12426431042,31863.801334347274,32842.037379324895,31344.11343545291,31768.01572160988
0.415,31529.570685646584,31679.36308003378,31731.33186992322,32742.175783066763,31374.683311858462,31851.573383785053
0.416,31581.53947553602,31640.64123658675,31655.92617478953,32661.675108532145,31281.954686761623,31753.74977928729
0.417,31438.880052310116,31509.190768042885,31502.05779688159,32505.768738863837,31169.86513994127,31647.774207748047
0.418,31426.652101747895,31475.56390399678,31460.278965794,32456.85693661496,31084.269486005727,31548.9316073701
0.419,31633.50826542546,31615.166339582127,31559.12156617195,32517.996689426058,31005.80680323148,31412.386159425307
0.42,31241.19485155422,31431.74708114882,31503.076792761774,32517.996689426058,31148.466226457385,31617.204331342495
0.421,31329.84749313032,31428.690093508267,31502.05779688159,32526.148656467536,31178.017106982752,31666.11613359138
0.422,31235.08087627311,31384.87327066031,31480.658883397704,32516.977693545872,31282.97368264181,31807.756560937098
0.423,31495.94382160048,31531.608677406955,31565.23554145306,32576.079454596606,31269.7267361994,31757.82576280803
0.424,31649.81219950842,31683.439063554524,31695.667014116745,32680.01703437548,31297.239624964397,31746.616808125993
0.425,31826.098486780425,31831.19346618135,31812.851540338022,32778.859634753426,31292.144645563472,31699.742997637484
0.426,31692.610026476188,31799.604593895616,31836.28844558228,32822.67645760138,31370.60732833772,31799.604593895616
0.427,31564.216545572875,31737.44584520433,31846.47840438413,32862.417296928594,31534.66566504751,32023.78368753632
0.428,31730.312874043033,31818.965515619133,31900.485186033933,32924.576045619884,31597.84340961898,32088.999423868165
0.429,32090.018419748347,32043.144609259838,32017.66971225521,32987.75379019135,31520.39972272492,31931.055062439485
0.43,31998.308790531697,32051.296576301316,32037.030633978728,33009.15270367524,31508.1717721627,31921.884099517818
0.431,31724.198898761922,31869.915309628384,31931.055062439485,32943.9369673434,31548.9316073701,32011.5557369741
0.432,31802.661581536173,31860.744346706717,31887.238239591527,32894.006169214335,31487.791854559,31948.37799240263
0.433,31967.738914126145,31956.52995944411,31917.80811599708,32894.006169214335,31377.740299499015,31789.414635093766
0.434,31757.82576280803,31854.630371425606,31864.820330227456,32847.13235872582,31371.626324217905,31803.680577416355
0.435,31568.292529093615,31690.572034715817,31731.33186992322,32743.19477894695,31354.30339425476,31827.11748266061
0.436,31475.56390399678,31581.53947553602,31628.413286024534,32651.485149730295,31328.828497250135,31819.984511499315
0.437,31516.323739204177,31539.760644448434,31515.304743323995,32511.88271414495,31155.59919761868,31629.432281904716
0.438,31420.538126466785,31485.75386279863,31462.316957554372,32453.799948974403,31090.383461286838,31555.04558265121
0.439,31530.58968152677,31556.064578531394,31529.570685646584,32503.730747103466,31044.52864667851,31476.582899876965
0.44,31425.633105867713,31524.47570624566,31542.81763208899,32528.186648227907,31090.383461286838,31532.62767328714
0.441,31411.36716354512,31516.323739204177,31563.19754969269,32561.813512274013,31159.67518113942,31618.22332722268
0.442,31515.304743323995,31588.672446697317,31627.394290144348,32623.972260965304,31202.47300810719,31654.907178909343
0.443,31584.596463176575,31655.92617478953,31694.64801823656,32688.169001416958,31253.42280211644,31697.705005877113
0.444,31716.046931720444,31764.958733969324,31794.50961449469,32784.97361003453,31295.20163320403,31717.06592760063
0.445,31691.591030596002,31781.262668052284,31822.022503259686,32820.63846584101,31356.34138601513,31791.452626854134
0.446,31745.59781224581,31815.908527978576,31848.516396144496,32839.99938756452,31374.683311858462,31812.851540338022
0.447,31694.64801823656,31827.11748266061,31905.580165434858,32913.36709093785,31497.98181336085,31962.64393472522
0.448,31817.946519738947,31908.637153075415,31972.83389352707,32983.67780667062,31572.368512614354,32033.97364633817
0.449,31644.717220107494,31795.528610374877,31892.333218992455,32927.63303326044,31644.717220107494,32153.196164319823
0.45,32085.942436227608,32024.802683416507,31983.02385232892,32956.16491790562,31512.24775568344,31930.0360665593
0.451,31818.965515619133,31924.941087158375,31947.358996522446,32937.82299206229,31532.62767328714,31980.98586056855
0.452,31732.350865803404,31831.19346618135,31858.70635494635,32863.43629280878,31501.038801001403,31969.776905886516
0.453,31582.558471416207,31707.894964678962,31774.129696890992,32793.12557707602,31506.133780402328,32009.517745213732
0.454,31658.983162430082,31706.87596879878,31720.122915241183,32722.81486134325,31426.652101747895,31919.84610775745
0.455,31644.717220107494,31686.496051195078,31672.23010887249,32660.65611265196,31334.942472531246,31811.832544457837
0.456,31632.489269545273,31674.268100632857,31653.888183029158,32631.105232126596,31257.49878563718,31714.008939960073
0.457,31482.69687515807,31549.950603250283,31530.58968152677,32509.84472238458,31156.618193498864,31621.280314863237
0.458,31333.92347665106,31428.690093508267,31430.728085268638,32428.325051969776,31105.668399489612,31581.53947553602
0.459,31542.81763208899,31550.96959913047,31514.28574744381,32482.33183361958,31036.376679637033,31474.544908116593
0.46,31427.67109762808,31531.608677406955,31545.874619729544,32515.958697665686,31094.459444807577,31535.684660927694
0.461,31563.19754969269,31613.128347821756,31617.204331342495,32584.231421638084,31108.72538713017,31535.684660927694
0.462,31637.584248946197,31692.610026476188,31705.856972918595,32677.97904261511,31144.390242936646,31550.96959913047
0.463,31441.937039950673,31600.900397259535,31696.686009996927,32708.548919020657,31283.992678521994,31740.502832844886
0.464,31564.216545572875,31653.888183029158,31724.198898761922,32740.13779130639,31335.96146841143,31798.58559801543
0.465,31739.4838369647,31775.148692771174,31801.642585655987,32800.25854823731,31329.84749313032,31764.958733969324
0.466,31663.05914595082,31765.97772984951,31810.81354857765,32808.41051527879,31390.987245941422,31849.53539202468
0.467,31729.29387816285,31830.17447030117,31900.485186033933,32905.21512389637,31501.038801001403,31967.738914126145
0.468,31986.080839969476,32005.44176169299,32023.78368753632,33010.17169955542,31514.28574744381,31945.321004762074
0.469,32017.66971225521,32060.467539222984,32065.56251862391,33041.760571841165,31511.228759803253,31923.92209127819
0.47,31857.687359066163,31977.928872927994,32031.935654577803,33032.589608919494,31575.42550025491,32017.66971225521
0.471,31716.046931720444,31842.402420863385,31907.61815719523,32936.803996182105,31568.292529093615,32046.20159690039
0.472,32048.239588660763,31999.327786411883,31956.52995944411,32932.72801266136,31420.538126466785,31824.060495020058
0.473,31851.573383785053,31935.131045960225,31930.0360665593,32914.386086818035,31417.48113882623,31840.364429103018
0.474,31692.610026476188,31804.69957329654,31837.30744146246,32836.94239992397,31400.158208863086,31854.630371425606
0.475,31757.82576280803,31795.528610374877,31786.35764745321,32768.669675951576,31302.334604365326,31741.52182872507
0.476,31726.236890522294,31774.129696890992,31749.67379576655,32725.871848983807,31220.81493395052,31647.774207748047
0.477,31495.94382160048,31591.72943433787,31597.84340961898,32594.421380439933,31154.580201738496,31601.91939313972
0.478,31553.00759089084,31585.61545905676,31555.04558265121,32537.35761114957,31053.69960960018,31484.734866918443
0.479,31536.70365680788,31595.80541785861,31585.61545905676,32566.90849167494,31027.205716715365,31443.97503171104
0.48,31620.26131898305,31666.11613359138,31654.907178909343,32618.877281564375,31033.319691996476,31431.74708114882
0.481,31486.772858678814,31615.166339582127,31661.021154190454,32659.63711677178,31132.162292374425,31557.08357441158
0.482,31423.595114107342,31561.15955793232,31650.831195388604,32676.960046734923,31229.985896872186,31688.53404295545
0.483,31377.740299499015,31522.437714485288,31626.375294264162,32657.59912501141,31323.73351784921,31821.0035073795
0.484,31573.38750849454,31637.584248946197,31694.64801823656,32709.567914900843,31349.208414853834,31830.17447030117
0.485,31549.950603250283,31645.736215987676,31705.856972918595,32720.776869582878,31401.17720474327,31885.20024783116
0.486,31687.515047075263,31732.350865803404,31757.82576280803,32753.3847377488,31388.94925418105,31854.630371425606
0.487,31734.388857563776,31826.098486780425,31870.934305508566,32864.455288688965,31494.924825720293,31966.71991824596
0.488,31800.6235897758,31888.257235471712,31945.321004762074,32941.898975583026,31569.3115249738,32037.030633978728
0.489,31835.269449702093,31904.561169554672,31942.26401712152,32938.84198794248,31573.38750849454,32039.068625739095
0.49,31766.996725729696,31862.78233846709,31907.61815719523,32913.36709093785,31581.53947553602,32060.467539222984
0.491,31674.268100632857,31777.186684531545,31825.079490900243,32843.05637520508,31567.27353321343,32067.600510384276
0.492,31730.312874043033,31783.300659812656,31802.661581536173,32802.29653999768,31508.1717721627,31996.270798771326
0.493,31632.489269545273,31723.17990288174,31752.730783407103,32756.441725389355,31493.905829840107,31992.194815250587
0.494,31651.850191268786,31703.818981158223,31706.87596879878,32702.43494373955,31417.48113882623,31904.561169554672
0.495,31608.03336842083,31664.078141831007,31658.983162430082,32644.352178569003,31346.15142721328,31827.11748266061
0.496,31433.78507290919,31541.798636208805,31565.23554145306,32570.984475195677,31326.790505489764,31826.098486780425
0.497,31549.950603250283,31540.77964032862,31485.75386279863,32467.04689541681,31131.14329649424,31596.824413738796
0.498,31346.15142721328,31433.78507290919,31424.614109987528,32406.92613848589,31101.592415968873,31575.42550025491
0.499,31437.86105642993,31481.67787927789,31473.525912236408,32450.742961333846,31066.94655604258,31521.418718605106
0.5,31241.19485155422,31382.83527889994,31440.918044070488,32454.81894485459,31153.56120585831,31637.584248946197
0.501,31206.548991627933,31339.018456051985,31419.519130586603,32447.68597369329,31220.81493395052,31736.426849324143
0.502,31402.196200623457,31456.202982273262,31490.848842199553,32507.80673062421,31233.042884512743,31727.25588640248
0.503,31585.61545905676,31614.14734370194,31611.090356061388,32602.57334748142,31245.270835074964,31700.76199351767
0.504,31550.96959913047,31651.850191268786,31694.64801823656,32688.169001416958,31346.15142721328,31802.661581536173
0.505,31481.67787927789,31607.014372540645,31673.249104752675,32684.093017896215,31415.44314706586,31907.61815719523
0.506,31697.705005877113,31727.25588640248,31738.464841084515,32726.890844863992,31385.892266540497,31854.630371425606
0.507,31797.566602135244,31860.744346706717,31889.276231351898,32866.49328044934,31467.411936955297,31921.884099517818
0.508,31926.979078918743,31982.004856448737,32003.40376993262,32975.52583962913,31517.342735084363,31949.396988282813
0.509,31941.245021241335,32005.44176169299,32024.802683416507,32995.90575723284,31532.62767328714,31960.60594296485
0.51,31827.11748266061,31931.055062439485,31975.890881167627,32974.50684374895,31554.026586771026,32003.40376993262
0.511,31681.401071794153,31806.737565056912,31871.953301388752,32888.91118981341,31562.178553812504,32052.315572181502
0.512,31949.396988282813,31932.074058319668,31901.50418191412,32884.835206292664,31433.78507290919,31867.877317868013
0.513,31709.932956439334,31819.984511499315,31837.30744146246,32829.80942876267,31446.013023471412,31907.61815719523
0.514,31628.413286024534,31726.236890522294,31762.920742208957,32766.631684191205,31425.633105867713,31902.523177794305
0.515,31597.84340961898,31670.192117112118,31678.3440841536,32675.941050854737,31349.208414853834,31831.19346618135
0.516,31630.4512777849,31665.097137711193,31643.698224227308,32638.23820328789,31254.441797996627,31718.084923480816
0.517,31434.804068789377,31518.36173096455,31516.323739204177,32517.996689426058,31179.036102862934,31648.793203628233
0.518,31262.59376503811,31372.64532009809,31398.120217102714,32403.869150845334,31128.086308853686,31631.470273665087
0.519,31507.152776282514,31515.304743323995,31481.67787927789,32441.571998412182,31062.870572521842,31518.36173096455
0.52,31382.83527889994,31483.715871038257,31502.05779688159,32480.29384185921,31109.744383010355,31570.330520853986
0.521,31539.760644448434,31579.50148377565,31581.53947553602,32554.68054111272,31107.706391249983,31547.912611489915
0.522,31487.791854559,31590.710438457685,31633.50826542546,32619.89627744456,31192.28304930534,31636.56525306601
0.523,31596.824413738796,31665.097137711193,31699.742997637484,32695.30197257825,31233.042884512743,31667.135129471564
0.524,31504.09578864196,31636.56525306601,31720.122915241183,32738.099799546027,31355.322390134945,31816.92752385876
0.525,31657.964166549897,31718.084923480816,31758.844758688214,32764.593692430833,31361.436365416055,31819.984511499315
0.526,31864.820330227456,31869.915309628384,31854.630371425606,32829.80942876267,31328.828497250135,31745.59781224581
0.527,31966.71991824596,32020.726699895768,32031.935654577803,32996.924753113024,31422.576118227156,31819.984511499315
0.528,31897.42819839338,32015.631720494843,32070.657498024833,33050.93153476283,31529.570685646584,31945.321004762074
0.529,32022.764691656135,32069.638502144648,32094.09440326909,33081.50141116838,31518.36173096455,31926.979078918743
0.53,31822.022503259686,31954.491967683738,32015.631720494843,33026.47563363839,31573.38750849454,32022.764691656135
0.531,31870.934305508566,31935.131045960225,31961.624938845034,32962.27889318673,31511.228759803253,31963.662930605406
0.532,31668.154125351746,31796.547606255062,31859.72535082653,32877.70223513137,31527.532693886213,32012.574732854286
