time,CH0_raw
0.086,32779.87863063361
0.087,32777.84063887324
0.088,32779.87863063361
0.089,32779.87863063361
0.09,32778.859634753426
0.091,32779.87863063361
0.092,32779.87863063361
0.093,32780.8976265138
0.094,32780.8976265138
0.095,32780.8976265138
0.096,32778.859634753426
0.097,32782.93561827417
0.098,32779.87863063361
0.099,32779.87863063361
0.1,32778.859634753426
0.101,32779.87863063361
0.102,32779.87863063361
0.103,32778.859634753426
0.104,32778.859634753426
0.105,32781.91662239398
0.106,32779.87863063361
0.107,32781.91662239398
0.108,32779.87863063361
0.109,32778.859634753426
0.11,32780.8976265138
0.111,32781.91662239398
0.112,32780.8976265138
0.113,32779.87863063361
0.114,32781.91662239398
0.115,32779.87863063361
0.116,32779.87863063361
0.117,32779.87863063361
0.118,32779.87863063361
0.119,32780.8976265138
0.12,32779.87863063361
0.121,32779.87863063361
0.122,32780.8976265138
0.123,32781.91662239398
0.124,32780.8976265138
0.125,32779.87863063361
0.126,32779.87863063361
0.127,32779.87863063361
0.128,32780.8976265138
0.129,32778.859634753426
0.13,32779.87863063361
0.131,32778.859634753426
0.132,32778.859634753426
0.133,32778.859634753426
0.134,32784.97361003453
0.135,32779.87863063361
0.136,32779.87863063361
0.137,32778.859634753426
0.138,32778.859634753426
0.139,32778.859634753426
0.14,32782.93561827417
0.141,32780.8976265138
0.142,32778.859634753426
0.143,32777.84063887324
0.144,32778.859634753426
0.145,32780.8976265138
0.146,32779.87863063361
0.147,32778.859634753426
0.148,32779.87863063361
0.149,32780.8976265138
0.15,32781.91662239398
0.151,32779.87863063361
0.152,32780.8976265138
0.153,32779.87863063361
0.154,32779.87863063361
0.155,32779.87863063361
0.156,32780.8976265138
0.157,32779.87863063361
0.158,32778.859634753426
0.159,32779.87863063361
0.16,32778.859634753426
0.161,32779.87863063361
0.162,32781.91662239398
0.163,32784.97361003453
0.164,32782.93561827417
0.165,32779.87863063361
0.166,32779.87863063361
0.167,32779.87863063361
0.168,32781.91662239398
0.169,32780.8976265138
0.17,32782.93561827417
0.171,32780.8976265138
0.172,32778.859634753426
0.173,32781.91662239398
0.174,32779.87863063361
0.175,32779.87863063361
0.176,32781.91662239398
0.177,32779.87863063361
0.178,32780.8976265138
0.179,32780.8976265138
0.18,32780.8976265138
0.181,32778.859634753426
0.182,32777.84063887324
0.183,32775.80264711287
0.184,32779.87863063361
0.185,32778.859634753426
0.186,32781.91662239398
0.187,32779.87863063361
0.188,32781.91662239398
0.189,32778.859634753426
0.19,32780.8976265138
0.191,32779.87863063361
0.192,32778.859634753426
0.193,32779.87863063361
0.194,32777.84063887324
0.195,32776.821642993054
0.196,32779.87863063361
0.197,32781.91662239398
0.198,32777.84063887324
0.199,32782.93561827417
0.2,32778.859634753426
0.201,32779.87863063361
0.202,32778.859634753426
0.203,32780.8976265138
0.204,32780.8976265138
0.205,32777.84063887324
0.206,32779.87863063361
0.207,32778.859634753426
0.208,32784.97361003453
0.209,32778.859634753426
0.21,32780.8976265138
0.211,32781.91662239398
0.212,32782.93561827417
0.213,32779.87863063361
0.214,32777.84063887324
0.215,32782.93561827417
0.216,32781.91662239398
0.217,32779.87863063361
0.218,32777.84063887324
0.219,32781.91662239398
0.22,32779.87863063361
0.221,32780.8976265138
0.222,32778.859634753426
0.223,32778.859634753426
0.224,32780.8976265138
0.225,32779.87863063361
0.226,32781.91662239398
0.227,32779.87863063361
0.228,32780.8976265138
0.229,32779.87863063361
0.23,32781.91662239398
0.231,32781.91662239398
0.232,32779.87863063361
0.233,32779.87863063361
0.234,32778.859634753426
0.235,32780.8976265138
0.236,32781.91662239398
0.237,32778.859634753426
0.238,32779.87863063361
0.239,32777.84063887324
0.24,32779.87863063361
0.241,32780.8976265138
0.242,32780.8976265138
0.243,32779.87863063361
0.244,32779.87863063361
0.245,32781.91662239398
0.246,32778.859634753426
0.247,32778.859634753426
0.248,32780.8976265138
0.249,32779.87863063361
0.25,32779.87863063361
0.251,32779.87863063361
0.252,32778.859634753426
0.253,32780.8976265138
0.254,32781.91662239398
0.255,32779.87863063361
0.256,32780.8976265138
0.257,32779.87863063361
0.258,32778.859634753426
0.259,32779.87863063361
0.26,32779.87863063361
0.261,32779.87863063361
0.262,32779.87863063361
0.263,32779.87863063361
0.264,32778.859634753426
0.265,32778.859634753426
0.266,32779.87863063361
0.267,32780.8976265138
0.268,32782.93561827417
0.269,32779.87863063361
0.27,32782.93561827417
0.271,32781.91662239398
0.272,32782.93561827417
0.273,32780.8976265138
0.274,32778.859634753426
0.275,32779.87863063361
0.276,32779.87863063361
0.277,32780.8976265138
0.278,32779.87863063361
0.279,32779.87863063361
0.28,32778.859634753426
0.281,32779.87863063361
0.282,32780.8976265138
0.283,32778.859634753426
0.284,32779.87863063361
0.285,32780.8976265138
0.286,32779.87863063361
0.287,32779.87863063361
0.288,32778.859634753426
0.289,32783.95461415435
0.29,32780.8976265138
0.291,32777.84063887324
0.292,32779.87863063361
0.293,32782.93561827417
0.294,32780.8976265138
0.295,32779.87863063361
0.296,32781.91662239398
0.297,32779.87863063361
0.298,32779.87863063361
0.299,32779.87863063361
0.3,32778.859634753426
0.301,32778.859634753426
0.302,32777.84063887324
0.303,32779.87863063361
0.304,32779.87863063361
0.305,32779.87863063361
0.306,32780.8976265138
0.307,32778.859634753426
0.308,32780.8976265138
0.309,32778.859634753426
0.31,32779.87863063361
0.311,32779.87863063361
0.312,32779.87863063361
0.313,32779.87863063361
0.314,32778.859634753426
0.315,32779.87863063361
0.316,32778.859634753426
0.317,32778.859634753426
0.318,32780.8976265138
0.319,32781.91662239398
0.32,32780.8976265138
0.321,32780.8976265138
0.322,32781.91662239398
0.323,32782.93561827417
0.324,32780.8976265138
0.325,32778.859634753426
0.326,32778.859634753426
0.327,32777.84063887324
0.328,32781.91662239398
0.329,32781.91662239398
0.33,32776.821642993054
0.331,32779.87863063361
0.332,32778.859634753426
0.333,32779.87863063361
0.334,32778.859634753426
0.335,32779.87863063361
0.336,32780.8976265138
0.337,32779.87863063361
0.338,32778.859634753426
0.339,32778.859634753426
0.34,32778.859634753426
0.341,32782.93561827417
0.342,32776.821642993054
0.343,32778.859634753426
0.344,32781.91662239398
0.345,32780.8976265138
0.346,32779.87863063361
0.347,32781.91662239398
0.348,32778.859634753426
0.349,32778.859634753426
0.35,32781.91662239398
0.351,32779.87863063361
0.352,32780.8976265138
0.353,32777.84063887324
0.354,32779.87863063361
0.355,32778.859634753426
0.356,32778.859634753426
0.357,32779.87863063361
0.358,32779.87863063361
0.359,32781.91662239398
0.36,32781.91662239398
0.361,32780.8976265138
0.362,32779.87863063361
0.363,32780.8976265138
0.364,32779.87863063361
0.365,32779.87863063361
0.366,32778.859634753426
0.367,32783.95461415435
0.368,32780.8976265138
0.369,32777.84063887324
0.37,32780.8976265138
0.371,32781.91662239398
0.372,32779.87863063361
0.373,32779.87863063361
0.374,32779.87863063361
0.375,32780.8976265138
0.376,32781.91662239398
0.377,32781.91662239398
0.378,32778.859634753426
0.379,32777.84063887324
0.38,32781.91662239398
0.381,32779.87863063361
0.382,32780.8976265138
0.383,32779.87863063361
0.384,32777.84063887324
0.385,32779.87863063361
0.386,32778.859634753426
0.387,32778.859634753426
0.388,32779.87863063361
0.389,32778.859634753426
0.39,32779.87863063361
0.391,32779.87863063361
0.392,32779.87863063361
0.393,32779.87863063361
0.394,32778.859634753426
0.395,32778.859634753426
0.396,32779.87863063361
0.397,32779.87863063361
0.398,32778.859634753426
0.399,32779.87863063361
0.4,32780.8976265138
0.401,32778.859634753426
0.402,32781.91662239398
0.403,32779.87863063361
0.404,32781.91662239398
0.405,32781.91662239398
0.406,32778.859634753426
0.407,32778.859634753426
0.408,32778.859634753426
0.409,32779.87863063361
0.41,32783.95461415435
0.411,32778.859634753426
0.412,32780.8976265138
0.413,32779.87863063361
0.414,32781.91662239398
0.415,32783.95461415435
0.416,32781.91662239398
0.417,32781.91662239398
0.418,32779.87863063361
0.419,32781.91662239398
0.42,32778.859634753426
0.421,32779.87863063361
0.422,32780.8976265138
0.423,32779.87863063361
0.424,32782.93561827417
0.425,32779.87863063361
0.426,32779.87863063361
0.427,32779.87863063361
0.428,32777.84063887324
0.429,32781.91662239398
0.43,32778.859634753426
0.431,32778.859634753426
0.432,32779.87863063361
0.433,32780.8976265138
0.434,32778.859634753426
0.435,32778.859634753426
0.436,32778.859634753426
0.437,32778.859634753426
0.438,32779.87863063361
0.439,32778.859634753426
0.44,32778.859634753426
0.441,32783.95461415435
0.442,32779.87863063361
0.443,32779.87863063361
0.444,32779.87863063361
0.445,32779.87863063361
0.446,32779.87863063361
0.447,32779.87863063361
0.448,32781.91662239398
0.449,32779.87863063361
0.45,32779.87863063361
0.451,32779.87863063361
0.452,32780.8976265138
0.453,32780.8976265138
0.454,32779.87863063361
0.455,32781.91662239398
0.456,32777.84063887324
0.457,32778.859634753426
0.458,32779.87863063361
0.459,32779.87863063361
0.46,32778.859634753426
0.461,32779.87863063361
0.462,32779.87863063361
0.463,32779.87863063361
0.464,32779.87863063361
0.465,32776.821642993054
0.466,32779.87863063361
0.467,32778.859634753426
0.468,32779.87863063361
0.469,32779.87863063361
0.47,32778.859634753426
0.471,32778.859634753426
0.472,32780.8976265138
0.473,32784.97361003453
0.474,32779.87863063361
0.475,32779.87863063361
0.476,32779.87863063361
0.477,32779.87863063361
0.478,32780.8976265138
0.479,32776.821642993054
0.48,32779.87863063361
0.481,32779.87863063361
0.482,32778.859634753426
0.483,32778.859634753426
0.484,32779.87863063361
0.485,32779.87863063361
0.486,32780.8976265138
0.487,32781.91662239398
0.488,32780.8976265138
0.489,32782.93561827417
0.49,32779.87863063361
0.491,32779.87863063361
0.492,32779.87863063361
0.493,32780.8976265138
0.494,32781.91662239398
0.495,32778.859634753426
0.496,32779.87863063361
0.497,32781.91662239398
0.498,32779.87863063361
0.499,32779.87863063361
0.5,32779.87863063361
0.501,32781.91662239398
0.502,32779.87863063361
0.503,32778.859634753426
0.504,32779.87863063361
0.505,32779.87863063361
0.506,32780.8976265138
0.507,32781.91662239398
0.508,32780.8976265138
0.509,32777.84063887324
0.51,32778.859634753426
0.511,32779.87863063361
0.512,32778.859634753426
0.513,32778.859634753426
0.514,32779.87863063361
0.515,32778.859634753426
0.516,32778.859634753426
0.517,32779.87863063361
0.518,32778.859634753426
0.519,32780.8976265138
0.52,32779.87863063361
0.521,32780.8976265138
0.522,32782.93561827417
0.523,32778.859634753426
0.524,32779.87863063361
0.525,32780.8976265138
0.526,32779.87863063361
0.527,32780.8976265138
0.528,32780.8976265138
0.529,32779.87863063361
0.53,32779.87863063361
0.531,32779.87863063361
0.532,32778.859634753426
0.533,32782.93561827417
0.534,32781.91662239398
0.535,32781.91662239398
0.536,32781.91662239398
0.537,32778.859634753426
0.538,32779.87863063361
0.539,32778.859634753426
0.54,32778.859634753426
0.541,32782.93561827417
0.542,32779.87863063361
0.543,32778.859634753426
0.544,32779.87863063361
0.545,32779.87863063361
0.546,32777.84063887324
0.547,32781.91662239398
0.548,32781.91662239398
0.549,32781.91662239398
0.55,32778.859634753426
0.551,32779.87863063361
0.552,32779.87863063361
0.553,32778.859634753426
0.554,32779.87863063361
0.555,32782.93561827417
0.556,32781.91662239398
0.557,32782.93561827417
0.558,32781.91662239398
0.559,32779.87863063361
0.56,32778.859634753426
0.561,32783.95461415435
0.562,32779.87863063361
0.563,32779.87863063361
0.564,32779.87863063361
0.565,32781.91662239398
0.566,32781.91662239398
0.567,32782.93561827417
0.568,32781.91662239398
0.569,32780.8976265138
0.57,32779.87863063361
0.571,32781.91662239398
0.572,32778.859634753426
0.573,32778.859634753426
0.574,32779.87863063361
0.575,32780.8976265138
0.576,32778.859634753426
0.577,32781.91662239398
0.578,32776.821642993054
0.579,32781.91662239398
0.58,32781.91662239398
0.581,32782.93561827417
0.582,32779.87863063361
0.583,32779.87863063361
0.584,32781.91662239398
0.585,32780.8976265138
0.586,32779.87863063361
0.587,32778.859634753426
0.588,32780.8976265138
0.589,32779.87863063361
0.59,32782.93561827417
0.591,32781.91662239398
0.592,32776.821642993054
0.593,32777.84063887324
0.594,32781.91662239398
0.595,32779.87863063361
0.596,32778.859634753426
0.597,32778.859634753426
0.598,32778.859634753426
0.599,32782.93561827417
0.6,32778.859634753426
0.601,32777.84063887324
0.602,32779.87863063361
0.603,32780.8976265138
0.604,32780.8976265138
0.605,32778.859634753426
0.606,32782.93561827417
0.607,32781.91662239398
0.608,32780.8976265138
0.609,32780.8976265138
0.61,32779.87863063361
0.611,32779.87863063361
0.612,32779.87863063361
0.613,32779.87863063361
0.614,32780.8976265138
0.615,32776.821642993054
0.616,32779.87863063361
0.617,32780.8976265138
0.618,32778.859634753426
0.619,32780.8976265138
0.62,32779.87863063361
0.621,32778.859634753426
0.622,32779.87863063361
0.623,32779.87863063361
0.624,32778.859634753426
0.625,32779.87863063361
0.626,32782.93561827417
0.627,32779.87863063361
0.628,32778.859634753426
0.629,32778.859634753426
0.63,32780.8976265138
0.631,32779.87863063361
0.632,32779.87863063361
0.633,32780.8976265138
0.634,32780.8976265138
0.635,32778.859634753426
0.636,32782.93561827417
0.637,32779.87863063361
0.638,32780.8976265138
0.639,32779.87863063361
0.64,32782.93561827417
0.641,32779.87863063361
0.642,32782.93561827417
0.643,32779.87863063361
0.644,32781.91662239398
0.645,32781.91662239398
0.646,32781.91662239398
0.647,32782.93561827417
0.648,32778.859634753426
0.649,32782.93561827417
0.65,32780.8976265138
0.651,32779.87863063361
0.652,32779.87863063361
0.653,32778.859634753426
0.654,32777.84063887324
0.655,32780.8976265138
0.656,32778.859634753426
0.657,32780.8976265138
0.658,32779.87863063361
0.659,32779.87863063361
0.66,32781.91662239398
0.661,32778.859634753426
0.662,32778.859634753426
0.663,32779.87863063361
0.664,32777.84063887324
0.665,32778.859634753426
0.666,32778.859634753426
0.667,32778.859634753426
0.668,32781.91662239398
0.669,32781.91662239398
0.67,32779.87863063361
0.671,32779.87863063361
0.672,32779.87863063361
0.673,32780.8976265138
0.674,32778.859634753426
0.675,32781.91662239398
0.676,32782.93561827417
0.677,32781.91662239398
0.678,32781.91662239398
0.679,32779.87863063361
0.68,32780.8976265138
0.681,32781.91662239398
0.682,32779.87863063361
0.683,32779.87863063361
0.684,32780.8976265138
0.685,32778.859634753426
0.686,32777.84063887324
0.687,32780.8976265138
0.688,32779.87863063361
0.689,32782.93561827417
0.69,32779.87863063361
0.691,32777.84063887324
0.692,32780.8976265138
0.693,32780.8976265138
0.694,32780.8976265138
0.695,32782.93561827417
0.696,32779.87863063361
0.697,32781.91662239398
0.698,32782.93561827417
0.699,32783.95461415435
0.7,32783.95461415435
0.701,32782.93561827417
0.702,32780.8976265138
0.703,32779.87863063361
0.704,32777.84063887324
0.705,32781.91662239398
0.706,32779.87863063361
0.707,32780.8976265138
0.708,32778.859634753426
0.709,32780.8976265138
0.71,32779.87863063361
0.711,32778.859634753426
0.712,32779.87863063361
0.713,32779.87863063361
0.714,32781.91662239398
0.715,32779.87863063361
0.716,32781.91662239398
0.717,32779.87863063361
0.718,32778.859634753426
0.719,32778.859634753426
0.72,32779.87863063361
0.721,32778.859634753426
0.722,32777.84063887324
0.723,32778.859634753426
0.724,32781.91662239398
0.725,32781.91662239398
0.726,32778.859634753426
0.727,32779.87863063361
0.728,32779.87863063361
0.729,32778.859634753426
0.73,32779.87863063361
0.731,32782.93561827417
0.732,32782.93561827417
0.733,32780.8976265138
0.734,32781.91662239398
0.735,32780.8976265138
0.736,32779.87863063361
0.737,32778.859634753426
0.738,32779.87863063361
0.739,32778.859634753426
0.74,32779.87863063361
0.741,32780.8976265138
0.742,32779.87863063361
0.743,32780.8976265138
0.744,32778.859634753426
0.745,32781.91662239398
0.746,32783.95461415435
0.747,32780.8976265138
0.748,32781.91662239398
0.749,32779.87863063361
0.75,32780.8976265138
0.751,32779.87863063361
0.752,32778.859634753426
0.753,32781.91662239398
0.754,32781.91662239398
0.755,32783.95461415435
0.756,32780.8976265138
0.757,32783.95461415435
0.758,32780.8976265138
0.759,32778.859634753426
0.76,32779.87863063361
0.761,32781.91662239398
0.762,32779.87863063361
0.763,32780.8976265138
0.764,32778.859634753426
0.765,32777.84063887324
0.766,32781.91662239398
0.767,32779.87863063361
0.768,32779.87863063361
0.769,32779.87863063361
0.77,32781.91662239398
0.771,32783.95461415435
0.772,32781.91662239398
0.773,32780.8976265138
0.774,32780.8976265138
0.775,32783.95461415435
0.776,32780.8976265138
0.777,32782.93561827417
0.778,32780.8976265138
0.779,32779.87863063361
0.78,32779.87863063361
0.781,32780.8976265138
0.782,32779.87863063361
0.783,32780.8976265138
0.784,32778.859634753426
0.785,32780.8976265138
0.786,32779.87863063361
0.787,32780.8976265138
0.788,32779.87863063361
0.789,32780.8976265138
0.79,32782.93561827417
0.791,32782.93561827417
0.792,32780.8976265138
0.793,32778.859634753426
0.794,32776.821642993054
0.795,32783.95461415435
0.796,32779.87863063361
0.797,32777.84063887324
0.798,32779.87863063361
0.799,32778.859634753426
0.8,32781.91662239398
0.801,32781.91662239398
0.802,32779.87863063361
0.803,32781.91662239398
0.804,32780.8976265138
0.805,32780.8976265138
0.806,32781.91662239398
0.807,32783.95461415435
0.808,32781.91662239398
0.809,32780.8976265138
0.81,32778.859634753426
0.811,32781.91662239398
0.812,32781.91662239398
0.813,32780.8976265138
0.814,32779.87863063361
0.815,32780.8976265138
0.816,32779.87863063361
0.817,32781.91662239398
0.818,32779.87863063361
0.819,32781.91662239398
0.82,32780.8976265138
0.821,32782.93561827417
0.822,32781.91662239398
0.823,32780.8976265138
0.824,32779.87863063361
0.825,32780.8976265138
0.826,32781.91662239398
0.827,32783.95461415435
0.828,32781.91662239398
0.829,32781.91662239398
0.83,32782.93561827417
0.831,32777.84063887324
0.832,32782.93561827417
0.833,32781.91662239398
0.834,32784.97361003453
0.835,32781.91662239398
0.836,32781.91662239398
0.837,32780.8976265138
0.838,32779.87863063361
0.839,32781.91662239398
0.84,32778.859634753426
0.841,32779.87863063361
0.842,32781.91662239398
0.843,32778.859634753426
0.844,32782.93561827417
0.845,32780.8976265138
0.846,32780.8976265138
0.847,32780.8976265138
0.848,32779.87863063361
0.849,32778.859634753426
0.85,32780.8976265138
0.851,32779.87863063361
0.852,32778.859634753426
0.853,32781.91662239398
0.854,32780.8976265138
0.855,32780.8976265138
0.856,32779.87863063361
0.857,32782.93561827417
0.858,32780.8976265138
0.859,32779.87863063361
0.86,32779.87863063361
0.861,32776.821642993054
0.862,32779.87863063361
0.863,32782.93561827417
0.864,32779.87863063361
0.865,32781.91662239398
0.866,32781.91662239398
0.867,32778.859634753426
0.868,32779.87863063361
0.869,32779.87863063361
0.87,32777.84063887324
0.871,32782.93561827417
0.872,32780.8976265138
0.873,32779.87863063361
0.874,32779.87863063361
0.875,32781.91662239398
0.876,32779.87863063361
0.877,32780.8976265138
0.878,32778.859634753426
0.879,32779.87863063361
0.88,32778.859634753426
0.881,32780.8976265138
0.882,32783.95461415435
0.883,32779.87863063361
0.884,32779.87863063361
0.885,32780.8976265138
0.886,32778.859634753426
0.887,32779.87863063361
0.888,32780.8976265138
0.889,32781.91662239398
0.89,32779.87863063361
0.891,32776.821642993054
0.892,32777.84063887324
0.893,32781.91662239398
0.894,32776.821642993054
0.895,32779.87863063361
0.896,32778.859634753426
0.897,32780.8976265138
0.898,32780.8976265138
0.899,32779.87863063361
0.9,32777.84063887324
0.901,32780.8976265138
0.902,32777.84063887324
0.903,32781.91662239398
0.904,32778.859634753426
0.905,32781.91662239398
0.906,32781.91662239398
0.907,32781.91662239398
0.908,32781.91662239398
0.909,32781.91662239398
0.91,32781.91662239398
0.911,32778.859634753426
0.912,32781.91662239398
0.913,32778.859634753426
0.914,32777.84063887324
0.915,32780.8976265138
0.916,32783.95461415435
0.917,32781.91662239398
0.918,32779.87863063361
0.919,32779.87863063361
0.92,32780.8976265138
0.921,32781.91662239398
0.922,32781.91662239398
0.923,32781.91662239398
0.924,32778.859634753426
0.925,32781.91662239398
0.926,32779.87863063361
0.927,32781.91662239398
0.928,32782.93561827417
0.929,32778.859634753426
0.93,32777.84063887324
0.931,32778.859634753426
0.932,32781.91662239398
0.933,32780.8976265138
0.934,32778.859634753426
0.935,32778.859634753426
0.936,32779.87863063361
0.937,32780.8976265138
0.938,32780.8976265138
0.939,32781.91662239398
0.94,32779.87863063361
0.941,32779.87863063361
0.942,32779.87863063361
0.943,32782.93561827417
0.944,32778.859634753426
0.945,32781.91662239398
0.946,32783.95461415435
0.947,32783.95461415435
0.948,32781.91662239398
0.949,32781.91662239398
0.95,32781.91662239398
0.951,32781.91662239398
0.952,32779.87863063361
0.953,32781.91662239398
0.954,32778.859634753426
0.955,32777.84063887324
0.956,32779.87863063361
0.957,32781.91662239398
0.958,32781.91662239398
0.959,32780.8976265138
0.96,32779.87863063361
0.961,32778.859634753426
0.962,32781.91662239398
0.963,32778.859634753426
0.964,32780.8976265138
0.965,32779.87863063361
0.966,32777.84063887324
0.967,32778.859634753426
0.968,32782.93561827417
0.969,32781.91662239398
0.97,32778.859634753426
0.971,32780.8976265138
0.972,32779.87863063361
0.973,32778.859634753426
0.974,32780.8976265138
0.975,32779.87863063361
0.976,32778.859634753426
0.977,32783.95461415435
0.978,32779.87863063361
0.979,32780.8976265138
0.98,32779.87863063361
0.981,32782.93561827417
0.982,32780.8976265138
0.983,32779.87863063361
0.984,32780.8976265138
0.985,32779.87863063361
0.986,32779.87863063361
0.987,32780.8976265138
0.988,32778.859634753426
0.989,32781.91662239398
0.99,32781.91662239398
0.991,32780.8976265138
0.992,32779.87863063361
0.993,32779.87863063361
0.994,32779.87863063361
0.995,32780.8976265138
0.996,32778.859634753426
0.997,32780.8976265138
0.998,32780.8976265138
0.999,32777.84063887324
1.0,32778.859634753426
1.001,32780.8976265138
1.002,32780.8976265138
1.003,32783.95461415435
1.004,32780.8976265138
1.005,32780.8976265138
1.006,32781.91662239398
1.007,32782.93561827417
1.008,32780.8976265138
1.009,32778.859634753426
1.01,32781.91662239398
1.011,32780.8976265138
1.012,32780.8976265138
1.013,32779.87863063361
1.014,32780.8976265138
1.015,32778.859634753426
1.016,32779.87863063361
1.017,32779.87863063361
1.018,32780.8976265138
1.019,32779.87863063361
1.02,32779.87863063361
1.021,32779.87863063361
1.022,32779.87863063361
1.023,32782.93561827417
1.024,32778.859634753426
1.025,32779.87863063361
1.026,32779.87863063361
1.027,32778.859634753426
1.028,32780.8976265138
1.029,32782.93561827417
1.03,32781.91662239398
1.031,32781.91662239398
1.032,32778.859634753426
1.033,32779.87863063361
1.034,32779.87863063361
1.035,32780.8976265138
1.036,32780.8976265138
1.037,32779.87863063361
1.038,32784.97361003453
1.039,32781.91662239398
1.04,32780.8976265138
1.041,32783.95461415435
1.042,32782.93561827417
1.043,32777.84063887324
1.044,32782.93561827417
1.045,32782.93561827417
1.046,32779.87863063361
1.047,32781.91662239398
1.048,32783.95461415435
1.049,32781.91662239398
1.05,32780.8976265138
1.051,32781.91662239398
1.052,32779.87863063361
1.053,32779.87863063361
1.054,32780.8976265138
1.055,32779.87863063361
1.056,32778.859634753426
1.057,32780.8976265138
1.058,32777.84063887324
1.059,32777.84063887324
1.06,32781.91662239398
1.061,32780.8976265138
1.062,32778.859634753426
1.063,32781.91662239398
1.064,32781.91662239398
1.065,32778.859634753426
1.066,32779.87863063361
1.067,32779.87863063361
1.068,32779.87863063361
1.069,32781.91662239398
1.07,32778.859634753426
1.071,32781.91662239398
1.072,32778.859634753426
1.073,32781.91662239398
1.074,32781.91662239398
1.075,32779.87863063361
1.076,32779.87863063361
1.077,32781.91662239398
1.078,32778.859634753426
1.079,32779.87863063361
1.08,32776.821642993054
1.081,32779.87863063361
1.082,32779.87863063361
1.083,32779.87863063361
1.084,32778.859634753426
1.085,32778.859634753426
1.086,32778.859634753426
1.087,32778.859634753426
1.088,32779.87863063361
1.089,32780.8976265138
1.09,32779.87863063361
1.091,32780.8976265138
1.092,32779.87863063361
1.093,32778.859634753426
1.094,32781.91662239398
1.095,32781.91662239398
1.096,32783.95461415435
1.097,32782.93561827417
1.098,32781.91662239398
1.099,32781.91662239398
1.1,32780.8976265138
1.101,32780.8976265138
1.102,32780.8976265138
1.103,32779.87863063361
1.104,32777.84063887324
1.105,32781.91662239398
1.106,32781.91662239398
1.107,32781.91662239398
1.108,32778.859634753426
1.109,32780.8976265138
1.11,32781.91662239398
1.111,32778.859634753426
1.112,32778.859634753426
1.113,32778.859634753426
1.114,32781.91662239398
1.115,32782.93561827417
1.116,32779.87863063361
1.117,32780.8976265138
1.118,32779.87863063361
1.119,32780.8976265138
1.12,32781.91662239398
1.121,32780.8976265138
1.122,32777.84063887324
1.123,32780.8976265138
1.124,32781.91662239398
1.125,32780.8976265138
1.126,32781.91662239398
1.127,32780.8976265138
1.128,32778.859634753426
1.129,32780.8976265138
1.13,32778.859634753426
1.131,32779.87863063361
1.132,32780.8976265138
1.133,32780.8976265138
1.134,32778.859634753426
1.135,32779.87863063361
1.136,32779.87863063361
1.137,32781.91662239398
1.138,32780.8976265138
1.139,32779.87863063361
1.14,32780.8976265138
1.141,32778.859634753426
1.142,32778.859634753426
1.143,32781.91662239398
1.144,32779.87863063361
1.145,32781.91662239398
1.146,32781.91662239398
1.147,32781.91662239398
1.148,32779.87863063361
1.149,32780.8976265138
1.15,32779.87863063361
1.151,32779.87863063361
1.152,32780.8976265138
1.153,32779.87863063361
1.154,32779.87863063361
1.155,32779.87863063361
1.156,32778.859634753426
1.157,32780.8976265138
1.158,32778.859634753426
1.159,32779.87863063361
1.16,32779.87863063361
1.161,32779.87863063361
1.162,32778.859634753426
1.163,32779.87863063361
1.164,32779.87863063361
1.165,32780.8976265138
