time,CH0_raw,CH1_raw,CH2_raw
0.353,34291.08827736711,34125.88018319393,34127.91978929483
0.354,34124.86038014347,33964.751301222546,33913.76114869996
0.355,33937.21661886035,33788.325373494394,33714.89955386187
0.356,33728.15699351774,33595.582596959015,33518.07756512468
0.357,33541.53303528507,33408.95863872634,33325.3347885893
0.358,33209.077240837796,33045.90875276552,32865.40361283556
0.359,32713.452958318245,32551.304273296417,32279.016858825795
0.36,32330.00701134839,32229.046509353662,32034.264126717375
0.361,32203.55143309237,32145.422659216616,32093.412703643575
0.362,32225.987100202306,32151.541477519328,32165.818720225652
0.363,32322.868389995223,32245.36335816089,32315.729768642064
0.364,32489.09628721886,32404.45263403136,32521.729984833313
0.365,32677.759851552437,32582.91816786042,32711.413352217343
0.366,32857.245188431945,32754.245080336317,32887.839279945496
0.367,33058.14638937094,32955.14628127531,33105.05732969172
0.368,33382.4437594146,33299.839712328,33535.41421698236
0.369,33855.632374824214,33783.22635824214,34123.840577093026
0.37,34242.137730945426,34097.32569778128,34353.29626344467
0.371,34378.79133970596,34201.34560892735,34323.72197498157
0.372,34373.6923244537,34206.44462417962,34266.61300415627
0.373,34278.85064076169,34117.721758790314,34123.840577093026
0.374,34113.642546588504,33952.51366461713,33908.6621334477
0.375,33923.95917920448,33776.08773688898,33708.78073555916
0.376,33731.216402669095,33593.54299085811,33519.097368175135
0.377,33534.39441393191,33399.78041127227,33323.29518248839
0.378,33208.05743778735,33043.86914666461,32866.423415886005
0.379,32715.492564419146,32551.304273296417,32277.997055775348
0.38,32332.04661744929,32233.125721555465,32042.42255112099
0.381,32213.749463596883,32152.561280569782,32098.51171889584
0.382,32229.046509353662,32157.66029582204,32171.937538528364
0.383,32326.947602197033,32246.383161211343,32312.67035949071
0.384,32483.997271966604,32401.393224880005,32513.5715604297
0.385,32671.641033249725,32576.79934955771,32704.274730864177
0.386,32858.26499148239,32755.264883386764,32894.977901298655
0.387,33053.04737411868,32946.987856871696,33095.87910223765
0.388,33373.26553196053,33298.819909277554,33544.59244443643
0.389,33863.79079922783,33790.3649795953,34128.93959234528
0.39,34244.17733704633,34101.40490998308,34353.29626344467
0.391,34372.67252140325,34198.286199776,34326.78138413292
0.392,34369.61311225189,34203.38521502826,34262.53379195446
0.393,34281.91004991304,34117.721758790314,34120.78116794167
0.394,34108.54353133625,33949.454255465775,33902.54331514499
0.395,33919.87996700267,33768.94911553581,33695.52329590329
0.396,33725.097584366384,33586.40436950495,33510.938943771514
0.397,33530.3152017301,33399.78041127227,33318.196167236136
0.398,33209.077240837796,33041.82954056371,32857.245188431945
0.399,32704.274730864177,32541.106242791895,32267.799025270826
0.4,32319.808980843867,32222.92769105095,32030.18491451557
0.401,32214.769266647338,32146.44246226707,32087.29388534087
0.402,32229.046509353662,32153.58108362023,32164.798917175198
0.403,32323.888193045677,32243.323752059987,32309.610950339353
0.404,32492.155696370217,32404.45263403136,32519.69037873241
0.405,32676.740048501983,32579.858758709066,32707.334140015533
0.406,32866.423415886005,32757.304489487673,32889.8788860464
0.407,33057.12658632049,32950.04726602305,33095.87910223765
0.408,33381.423956364146,33302.89912147936,33542.55283833552
0.409,33855.632374824214,33783.22635824214,34125.88018319393
0.41,34251.31595839949,34106.503925235345,34361.45468784828
0.411,34379.811142756414,34203.38521502826,34326.78138413292
0.412,34368.593309201446,34205.42482112916,34263.553595004916
0.413,34294.14768651847,34133.018804547086,34133.018804547086
0.414,34118.74156184076,33959.65228597029,33905.60272429635
0.415,33919.87996700267,33776.08773688898,33709.80053860961
0.416,33717.958963013225,33581.30535425269,33513.99835292287
0.417,33531.33500478055,33397.74080517137,33319.21597028659
0.418,33201.93861948464,33037.7503283619,32852.14617317968
0.419,32707.334140015533,32540.086439741448,32262.70001001857
0.42,32318.789177793413,32221.907888000496,32032.224520616473
0.421,32214.769266647338,32151.541477519328,32096.47211279493
0.422,32230.066312404117,32160.719704973395,32180.095962931977
0.423,32317.769374742966,32241.284145959085,32306.551541187997
0.424,32486.036878067505,32404.45263403136,32516.630969581056
0.425,32678.779654602884,32580.87856175952,32706.314336965086
0.426,32853.165976230135,32750.165868134507,32885.799673844595
0.427,33053.04737411868,32943.92844772034,33086.700874783586
0.428,33372.24572891008,33295.7605001262,33537.45382308326
0.429,33869.90961753054,33793.42438874665,34131.99900149664
0.43,34247.23674619768,34102.424713033535,34358.395278696924
0.431,34370.63291530235,34193.18718452374,34318.622959729306
0.432,34369.61311225189,34202.36541197781,34262.53379195446
0.433,34293.12788346801,34125.88018319393,34126.89998624438
0.434,34107.52372828579,33949.454255465775,33894.38489074138
0.435,33922.93937615403,33775.06793383852,33706.741129458256
0.436,33715.91935691232,33579.26574815179,33506.85973156971
0.437,33529.29539867965,33394.681396020016,33315.13675808478
0.438,33195.819801181926,33029.59190395829,32848.06696097788
0.439,32713.452958318245,32545.185454993705,32264.73961611947
0.44,32331.026814398836,32234.14552460592,32043.442354171442
0.441,32207.63064529417,32146.44246226707,32094.43250669403
0.442,32227.00690325276,32155.620689721138,32177.03655378062
0.443,32315.729768642064,32236.18513070682,32304.51193508709
0.444,32490.11609026931,32403.432830980913,32519.69037873241
0.445,32669.601427148817,32572.7201373559,32705.29453391463
0.446,32868.463021986914,32761.383701689476,32895.99770434911
0.447,33060.185995471846,32951.067069073506,33093.83949613675
0.448,33382.4437594146,33303.91892452981,33546.63205053733
0.449,33869.90961753054,33791.38478264575,34125.88018319393
0.45,34244.17733704633,34102.424713033535,34354.31606649512
0.451,34377.77153665551,34202.36541197781,34326.78138413292
0.452,34382.87055190777,34216.64265468413,34271.71201940853
0.453,34287.0090651653,34123.840577093026,34120.78116794167
0.454,34114.66234963896,33954.55327071803,33900.50370904409
0.455,33920.899770053125,33776.08773688898,33706.741129458256
0.456,33721.01837216458,33585.38456645449,33512.97854987242
0.457,33531.33500478055,33394.681396020016,33310.03774283252
0.458,33200.91881643418,33035.710722261,32854.18577928059
0.459,32714.4727613687,32546.20525804416,32265.759419169925
0.46,32319.808980843867,32225.987100202306,32038.343338919185
0.461,32210.690054445527,32155.620689721138,32102.590931097642
0.462,32225.987100202306,32154.600886670683,32167.858326326554
0.463,32321.84858694477,32243.323752059987,32309.610950339353
0.464,32487.056681117952,32405.472437081815,32518.670575681957
0.465,32673.680639350627,32575.779546507256,32708.353943065988
0.466,32862.3442036842,32760.36389863903,32895.99770434911
0.467,33063.245404623194,32958.205690426665,33103.01772359081
0.468,33379.384350263244,33304.938727580266,33549.691459688685
0.469,33872.969026681894,33794.444191797105,34136.07821369844
0.47,34247.23674619768,34103.44451608399,34355.33586954557
0.471,34377.77153665551,34199.30600282645,34321.68236888066
0.472,34371.6527183528,34202.36541197781,34258.45457975265
0.473,34291.08827736711,34127.91978929483,34126.89998624438
0.474,34105.48412218489,33946.39484631442,33895.40469379183
0.475,33916.820557851315,33769.968918586266,33697.56290200419
0.476,33714.89955386187,33582.32515730314,33515.018155973325
0.477,33522.15677732649,33390.60218381821,33305.95853063071
0.478,33200.91881643418,33033.6711161601,32849.08676402833
0.479,32700.195518662375,32539.066636690994,32262.70001001857
0.48,32321.84858694477,32223.947494101405,32035.28392976783
0.481,32207.63064529417,32147.462265317525,32098.51171889584
0.482,32228.026706303208,32153.58108362023,32166.838523276107
0.483,32320.82878389432,32242.303949009533,32315.729768642064
0.484,32493.175499420664,32405.472437081815,32517.65077263151
0.485,32684.898472905596,32588.01718311268,32720.59157967141
0.486,32866.423415886005,32763.423307790385,32903.136325702275
