time,CH0_raw,CH1_raw,CH2_raw,CH3_raw,CH4_raw,CH5_raw
0.069,32783.95461415435,32773.7646553525,32770.70766771195,33790.722543777156,32247.962781177026,32720.776869582878
0.07,32781.91662239398,32771.72666359213,32772.74565947231,33778.494593214935,32297.893579306095,32796.18256471657
0.071,32782.93561827417,32774.78365123268,32770.70766771195,33791.74153965734,32225.544871812956,32680.01703437548
0.072,32782.93561827417,32773.7646553525,32770.70766771195,33777.47559733475,32181.728048965,32615.820293923818
0.073,32783.95461415435,32772.74565947231,32770.70766771195,33788.684552016784,32191.91800776685,32632.12422800678
0.074,32781.91662239398,32774.78365123268,32770.70766771195,33780.532584975306,32195.993991287593,32645.37117444919
0.075,32781.91662239398,32772.74565947231,32773.7646553525,33785.62756437623,32183.76604072537,32634.162219767153
0.076,32782.93561827417,32773.7646553525,32772.74565947231,33784.60856849604,32239.810814135548,32715.681890181957
0.077,32781.91662239398,32772.74565947231,32769.68867183176,33789.70354789697,32252.03876469777,32734.023816025285
0.078,32782.93561827417,32773.7646553525,32771.72666359213,33777.47559733475,32260.190731739247,32742.175783066763
0.079,32783.95461415435,32773.7646553525,32772.74565947231,33782.57057673568,32254.07675645814,32731.985824264913
0.08,32783.95461415435,32772.74565947231,32770.70766771195,33785.62756437623,32239.810814135548,32708.548919020657
0.081,32781.91662239398,32773.7646553525,32771.72666359213,33776.45660145456,32236.75382649499,32701.415947859365
0.082,32782.93561827417,32770.70766771195,32773.7646553525,33781.55158085549,32178.671061324443,32619.89627744456
0.083,32783.95461415435,32770.70766771195,32770.70766771195,33775.43760557438,32091.037415628532,32458.894928375325
0.084,32783.95461415435,32770.70766771195,32769.68867183176,33777.47559733475,32203.126962448885,32662.69410441233
0.085,32781.91662239398,32769.68867183176,32771.72666359213,33785.62756437623,32181.728048965,32639.257199168074
0.086,32783.95461415435,32773.7646553525,32771.72666359213,33784.60856849604,32171.53809016315,32626.010252725675
0.087,32781.91662239398,32775.80264711287,32769.68867183176,33770.34262617346,32175.614073683893,32631.105232126596
0.088,32782.93561827417,32773.7646553525,32772.74565947231,33785.62756437623,32288.72261638443,32791.08758531565
0.089,32783.95461415435,32774.78365123268,32770.70766771195,33783.58957261586,32253.057760577954,32738.099799546027
0.09,32783.95461415435,32772.74565947231,32771.72666359213,33779.51358909512,32170.519094282965,32605.63033512197
0.091,32783.95461415435,32773.7646553525,32772.74565947231,33792.76053553753,32207.202945969628,32655.561133251038
0.092,32782.93561827417,32772.74565947231,32771.72666359213,33787.6655561366,32255.095752338326,32731.985824264913
0.093,32782.93561827417,32774.78365123268,32769.68867183176,33782.57057673568,32252.03876469777,32733.0048201451
0.094,32781.91662239398,32774.78365123268,32771.72666359213,33772.38061793383,32215.354913011106,32680.01703437548
0.095,32784.97361003453,32772.74565947231,32769.68867183176,33767.2856385329,32274.45667406184,32765.61268831102
0.096,32783.95461415435,32775.80264711287,32768.669675951576,33779.51358909512,32307.06454222776,32812.48649879953
0.097,32781.91662239398,32774.78365123268,32770.70766771195,33786.64656025641,32304.007554587202,32797.20156059675
0.098,32782.93561827417,32773.7646553525,32770.70766771195,33784.60856849604,32299.931571066467,32791.08758531565
0.099,32782.93561827417,32774.78365123268,32770.70766771195,33787.6655561366,32254.07675645814,32716.700886062135
0.1,32782.93561827417,32774.78365123268,32770.70766771195,33774.41860969419,32246.94378529684,32711.605906661214
0.101,32783.95461415435,32772.74565947231,32770.70766771195,33782.57057673568,32323.368476310716,32821.657461721195
0.102,32783.95461415435,32772.74565947231,32771.72666359213,33776.45660145456,32308.083538107945,32805.35352763824
0.103,32782.93561827417,32771.72666359213,32772.74565947231,33790.722543777156,32269.36169466091,32742.175783066763
0.104,32783.95461415435,32773.7646553525,32769.68867183176,33782.57057673568,32241.84880589592,32699.377956098993
0.105,32782.93561827417,32773.7646553525,32769.68867183176,33779.51358909512,32198.031983047964,32642.31418680863
0.106,32782.93561827417,32772.74565947231,32770.70766771195,33780.532584975306,32231.65884709407,32691.225989057515
0.107,32781.91662239398,32773.7646553525,32770.70766771195,33776.45660145456,32131.79725083593,32537.35761114957
0.108,32782.93561827417,32774.78365123268,32771.72666359213,33781.55158085549,32232.677842974255,32691.225989057515
0.109,32782.93561827417,32771.72666359213,32771.72666359213,33776.45660145456,32190.899011886664,32649.447157969924
0.11,32782.93561827417,32773.7646553525,32770.70766771195,33782.57057673568,32256.114748218504,32739.118795426206
0.111,32782.93561827417,32772.74565947231,32770.70766771195,33779.51358909512,32274.45667406184,32768.669675951576
0.112,32779.87863063361,32774.78365123268,32773.7646553525,33785.62756437623,32284.64663286369,32772.74565947231
0.113,32780.8976265138,32773.7646553525,32771.72666359213,33783.58957261586,32295.855587545724,32787.011601794904
0.114,32781.91662239398,32773.7646553525,32770.70766771195,33774.41860969419,32244.90579353647,32713.643898421586
0.115,32781.91662239398,32775.80264711287,32771.72666359213,33787.6655561366,32280.570649342946,32756.441725389355
0.116,32781.91662239398,32773.7646553525,32770.70766771195,33774.41860969419,32232.677842974255,32696.320968458436
0.117,32778.859634753426,32772.74565947231,32772.74565947231,33783.58957261586,32224.52587593277,32680.01703437548
0.118,32781.91662239398,32776.821642993054,32771.72666359213,33784.60856849604,32265.285711140175,32737.08080366584
0.119,32782.93561827417,32773.7646553525,32770.70766771195,33777.47559733475,32261.209727619433,32740.13779130639
0.12,32783.95461415435,32771.72666359213,32771.72666359213,33777.47559733475,32175.614073683893,32608.687322762526
0.121,32782.93561827417,32774.78365123268,32769.68867183176,33768.304634413085,32192.937003647035,32641.295190928446
0.122,32781.91662239398,32772.74565947231,32769.68867183176,33767.2856385329,32237.772822375176,32717.71988194232
0.123,32782.93561827417,32772.74565947231,32771.72666359213,33777.47559733475,32244.90579353647,32723.833857223435
0.124,32781.91662239398,32770.70766771195,32770.70766771195,33780.532584975306,32238.791818255362,32717.71988194232
0.125,32783.95461415435,32773.7646553525,32769.68867183176,33774.41860969419,32270.380690541097,32755.42272950917
0.126,32781.91662239398,32773.7646553525,32770.70766771195,33775.43760557438,32279.55165346276,32770.70766771195
0.127,32783.95461415435,32771.72666359213,32771.72666359213,33784.60856849604,32280.570649342946,32763.574696550648
0.128,32782.93561827417,32771.72666359213,32772.74565947231,33784.60856849604,32181.728048965,32608.687322762526
0.129,32783.95461415435,32773.7646553525,32772.74565947231,33780.532584975306,32149.12018079908,32569.9654793155
0.13,32782.93561827417,32773.7646553525,32770.70766771195,33781.55158085549,32211.278929490363,32665.751092052888
0.131,32780.8976265138,32770.70766771195,32769.68867183176,33775.43760557438,32195.993991287593,32652.50414561048
0.132,32782.93561827417,32772.74565947231,32772.74565947231,33784.60856849604,32243.88679765629,32718.738877822507
0.133,32783.95461415435,32771.72666359213,32769.68867183176,33775.43760557438,32205.164954209256,32668.808079693445
0.134,32783.95461415435,32771.72666359213,32770.70766771195,33783.58957261586,32285.665628743875,32775.80264711287
0.135,32784.97361003453,32774.78365123268,32769.68867183176,33787.6655561366,32255.095752338326,32734.023816025285
0.136,32783.95461415435,32772.74565947231,32771.72666359213,33778.494593214935,32294.83659166554,32783.95461415435
0.137,32782.93561827417,32773.7646553525,32772.74565947231,33781.55158085549,32292.798599905167,32782.93561827417
0.138,32782.93561827417,32772.74565947231,32770.70766771195,33773.39961381401,32352.919356836086,32877.70223513137
0.139,32781.91662239398,32774.78365123268,32771.72666359213,33781.55158085549,32331.5204433522,32835.92340404379
0.14,32782.93561827417,32772.74565947231,32772.74565947231,33773.39961381401,32291.77960402498,32776.821642993054
0.141,32781.91662239398,32772.74565947231,32772.74565947231,33782.57057673568,32343.748393914422,32842.037379324895
0.142,32782.93561827417,32772.74565947231,32773.7646553525,33782.57057673568,32333.558435112573,32833.88541228342
0.143,32781.91662239398,32773.7646553525,32771.72666359213,33781.55158085549,32358.014336237007,32863.43629280878
0.144,32782.93561827417,32773.7646553525,32769.68867183176,33780.532584975306,32243.88679765629,32690.20699317733
0.145,32781.91662239398,32773.7646553525,32771.72666359213,33775.43760557438,32266.30470702036,32730.966828384728
0.146,32780.8976265138,32772.74565947231,32770.70766771195,33777.47559733475,32315.216509269238,32809.429511158974
0.147,32782.93561827417,32773.7646553525,32772.74565947231,33782.57057673568,32269.36169466091,32741.156787186577
0.148,32783.95461415435,32773.7646553525,32769.68867183176,33787.6655561366,32283.627636983503,32757.46072126954
0.149,32782.93561827417,32773.7646553525,32769.68867183176,33786.64656025641,32323.368476310716,32814.5244905599
0.15,32783.95461415435,32772.74565947231,32770.70766771195,33787.6655561366,32366.166303278493,32877.70223513137
0.151,32780.8976265138,32773.7646553525,32771.72666359213,33776.45660145456,32323.368476310716,32818.60047408064
0.152,32781.91662239398,32775.80264711287,32768.669675951576,33781.55158085549,32283.627636983503,32754.403733628984
0.153,32780.8976265138,32773.7646553525,32770.70766771195,33779.51358909512,32269.36169466091,32737.08080366584
0.154,32782.93561827417,32774.78365123268,32771.72666359213,33785.62756437623,32217.392904771477,32659.63711677178
0.155,32782.93561827417,32770.70766771195,32770.70766771195,33784.60856849604,32209.24093773,32652.50414561048
0.156,32784.97361003453,32773.7646553525,32771.72666359213,33786.64656025641,32246.94378529684,32709.567914900843
0.157,32782.93561827417,32773.7646553525,32768.669675951576,33782.57057673568,32161.3481313613,32578.117446356977
0.158,32783.95461415435,32772.74565947231,32770.70766771195,33778.494593214935,32202.1079665687,32652.50414561048
0.159,32782.93561827417,32775.80264711287,32768.669675951576,33778.494593214935,32187.842024246107,32642.31418680863
0.16,32782.93561827417,32773.7646553525,32770.70766771195,33776.45660145456,32236.75382649499,32714.66289430177
0.161,32782.93561827417,32773.7646553525,32772.74565947231,33781.55158085549,32268.342698780725,32757.46072126954
0.162,32781.91662239398,32772.74565947231,32769.68867183176,33777.47559733475,32265.285711140175,32751.346745988427
0.163,32781.91662239398,32772.74565947231,32767.65068007139,33775.43760557438,32234.71583473462,32710.58691078103
0.164,32781.91662239398,32773.7646553525,32770.70766771195,33782.57057673568,32254.07675645814,32729.947832504542
0.165,32779.87863063361,32773.7646553525,32770.70766771195,33770.34262617346,32258.152739978876,32737.08080366584
0.166,32779.87863063361,32772.74565947231,32769.68867183176,33776.45660145456,32238.791818255362,32706.510927260286
0.167,32782.93561827417,32772.74565947231,32771.72666359213,33782.57057673568,32263.247719379804,32738.099799546027
0.168,32783.95461415435,32772.74565947231,32770.70766771195,33780.532584975306,32298.91257518628,32791.08758531565
0.169,32780.8976265138,32772.74565947231,32770.70766771195,33782.57057673568,32315.216509269238,32812.48649879953
0.17,32781.91662239398,32773.7646553525,32770.70766771195,33780.532584975306,32383.489233241635,32909.291107417106
0.171,32782.93561827417,32773.7646553525,32770.70766771195,33779.51358909512,32273.437678181654,32745.23277070732
0.172,32783.95461415435,32772.74565947231,32770.70766771195,33780.532584975306,32300.950566946645,32777.84063887324
0.173,32780.8976265138,32772.74565947231,32770.70766771195,33779.51358909512,32372.2802785596,32885.85420217285
0.174,32782.93561827417,32773.7646553525,32771.72666359213,33781.55158085549,32234.71583473462,32670.846071453816
0.175,32783.95461415435,32770.70766771195,32771.72666359213,33780.532584975306,32275.475669942025,32740.13779130639
0.176,32783.95461415435,32772.74565947231,32770.70766771195,33785.62756437623,32286.68462462406,32761.536704790276
0.177,32782.93561827417,32771.72666359213,32772.74565947231,33782.57057673568,32345.786385674786,32857.32231752767
0.178,32782.93561827417,32774.78365123268,32771.72666359213,33789.70354789697,32321.33048455035,32817.58147820045
0.179,32783.95461415435,32773.7646553525,32772.74565947231,33784.60856849604,32362.09031975775,32874.645247490815
0.18,32782.93561827417,32773.7646553525,32771.72666359213,33781.55158085549,32380.432245601078,32896.0441609747
0.181,32782.93561827417,32773.7646553525,32771.72666359213,33786.64656025641,32325.406468071087,32810.44850703916
0.182,32784.97361003453,32772.74565947231,32768.669675951576,33776.45660145456,32348.843373315343,32845.09436696545
0.183,32778.859634753426,32772.74565947231,32773.7646553525,33774.41860969419,32298.91257518628,32778.859634753426
0.184,32782.93561827417,32772.74565947231,32771.72666359213,33777.47559733475,32345.786385674786,32841.01838344471
0.185,32780.8976265138,32771.72666359213,32772.74565947231,33779.51358909512,32381.451241481263,32894.006169214335
0.186,32780.8976265138,32771.72666359213,32769.68867183176,33784.60856849604,32297.893579306095,32777.84063887324
0.187,32780.8976265138,32771.72666359213,32770.70766771195,33790.722543777156,32377.375257960528,32886.873198053036
0.188,32780.8976265138,32773.7646553525,32771.72666359213,33780.532584975306,32327.44445983146,32818.60047408064
0.189,32783.95461415435,32772.74565947231,32770.70766771195,33780.532584975306,32274.45667406184,32731.985824264913
0.19,32782.93561827417,32771.72666359213,32771.72666359213,33777.47559733475,32272.418682301468,32739.118795426206
0.191,32782.93561827417,32771.72666359213,32773.7646553525,33778.494593214935,32246.94378529684,32698.358960218808
0.192,32782.93561827417,32772.74565947231,32770.70766771195,33769.32363029327,32139.949217877416,32520.03468118643
0.193,32782.93561827417,32772.74565947231,32770.70766771195,33778.494593214935,32194.974995407407,32633.143223886967
0.194,32782.93561827417,32774.78365123268,32770.70766771195,33776.45660145456,32152.177168439637,32582.193429877712
0.195,32782.93561827417,32772.74565947231,32773.7646553525,33788.684552016784,32174.595077803708,32613.782302163454
0.196,32781.91662239398,32771.72666359213,32775.80264711287,33786.64656025641,32234.71583473462,32708.548919020657
0.197,32782.93561827417,32771.72666359213,32771.72666359213,33790.722543777156,32215.354913011106,32683.07402201603
0.198,32781.91662239398,32773.7646553525,32770.70766771195,33780.532584975306,32138.93022199723,32567.927487555127
0.199,32782.93561827417,32775.80264711287,32773.7646553525,33787.6655561366,32172.557086043336,32618.877281564375
0.2,32781.91662239398,32774.78365123268,32770.70766771195,33784.60856849604,32263.247719379804,32755.42272950917
0.201,32782.93561827417,32771.72666359213,32771.72666359213,33787.6655561366,32255.095752338326,32744.213774827134
0.202,32782.93561827417,32773.7646553525,32771.72666359213,33785.62756437623,32181.728048965,32629.067240366225
0.203,32783.95461415435,32771.72666359213,32770.70766771195,33778.494593214935,32198.031983047964,32649.447157969924
0.204,32784.97361003453,32774.78365123268,32769.68867183176,33776.45660145456,32117.531308513346,32527.16765234772
0.205,32783.95461415435,32772.74565947231,32771.72666359213,33776.45660145456,32073.714485665387,32472.14187481773
0.206,32783.95461415435,32770.70766771195,32769.68867183176,33781.55158085549,32030.916658697617,32408.964130246262
0.207,32783.95461415435,32773.7646553525,32770.70766771195,33783.58957261586,32037.030633978728,32432.40103549052
0.208,32782.93561827417,32772.74565947231,32771.72666359213,33787.6655561366,32068.619506264462,32486.407817140323
0.209,32783.95461415435,32775.80264711287,32768.669675951576,33779.51358909512,32060.467539222984,32481.312837739395
0.21,32782.93561827417,32773.7646553525,32770.70766771195,33777.47559733475,32083.904444467236,32517.996689426058
0.211,32781.91662239398,32774.78365123268,32771.72666359213,33785.62756437623,32136.89223023686,32589.326401039012
0.212,32780.8976265138,32773.7646553525,32772.74565947231,33785.62756437623,32124.66427967464,32570.984475195677
0.213,32780.8976265138,32772.74565947231,32771.72666359213,33783.58957261586,32078.80946506631,32501.6927553431
0.214,32782.93561827417,32770.70766771195,32772.74565947231,33784.60856849604,32181.728048965,32645.37117444919
0.215,32782.93561827417,32773.7646553525,32773.7646553525,33788.684552016784,32181.728048965,32649.447157969924
0.216,32781.91662239398,32773.7646553525,32771.72666359213,33783.58957261586,32250.000772937397,32742.175783066763
0.217,32782.93561827417,32774.78365123268,32771.72666359213,33788.684552016784,32287.703620504246,32790.06858943546
0.218,32781.91662239398,32772.74565947231,32775.80264711287,33784.60856849604,32268.342698780725,32760.517708910098
0.219,32780.8976265138,32773.7646553525,32773.7646553525,33784.60856849604,32192.937003647035,32645.37117444919
0.22,32779.87863063361,32771.72666359213,32770.70766771195,33777.47559733475,32213.316921250735,32669.82707557363
0.221,32782.93561827417,32770.70766771195,32771.72666359213,33785.62756437623,32313.178517508866,32818.60047408064
0.222,32781.91662239398,32770.70766771195,32770.70766771195,33782.57057673568,32255.095752338326,32733.0048201451
0.223,32781.91662239398,32774.78365123268,32773.7646553525,33783.58957261586,32261.209727619433,32739.118795426206
0.224,32782.93561827417,32773.7646553525,32769.68867183176,33771.36162205364,32153.196164319823,32567.927487555127
0.225,32780.8976265138,32773.7646553525,32769.68867183176,33787.6655561366,32192.937003647035,32634.162219767153
0.226,32779.87863063361,32773.7646553525,32770.70766771195,33778.494593214935,32165.424114882037,32607.66832688234
0.227,32782.93561827417,32772.74565947231,32770.70766771195,33783.58957261586,32224.52587593277,32691.225989057515
0.228,32779.87863063361,32771.72666359213,32771.72666359213,33787.6655561366,32273.437678181654,32765.61268831102
0.229,32783.95461415435,32771.72666359213,32771.72666359213,33785.62756437623,32319.29249278998,32836.94239992397
0.23,32782.93561827417,32772.74565947231,32770.70766771195,33783.58957261586,32325.406468071087,32833.88541228342
0.231,32781.91662239398,32773.7646553525,32769.68867183176,33780.532584975306,32231.65884709407,32691.225989057515
0.232,32780.8976265138,32772.74565947231,32766.631684191205,33779.51358909512,32305.026550467388,32795.16356883638
0.233,32780.8976265138,32772.74565947231,32771.72666359213,33779.51358909512,32308.083538107945,32801.277544117496
0.234,32780.8976265138,32772.74565947231,32771.72666359213,33788.684552016784,32282.608641103317,32758.479717149727
0.235,32782.93561827417,32772.74565947231,32772.74565947231,33789.70354789697,32231.65884709407,32682.05502613585
0.236,32782.93561827417,32772.74565947231,32771.72666359213,33779.51358909512,32247.962781177026,32714.66289430177
0.237,32783.95461415435,32773.7646553525,32768.669675951576,33781.55158085549,32321.33048455035,32824.71444936175
0.238,32781.91662239398,32772.74565947231,32770.70766771195,33782.57057673568,32330.501447472016,32834.9044081636
0.239,32780.8976265138,32771.72666359213,32771.72666359213,33784.60856849604,32351.9003609559,32858.34131340786
0.24,32781.91662239398,32771.72666359213,32771.72666359213,33781.55158085549,32226.56386769314,32662.69410441233
0.241,32778.859634753426,32772.74565947231,32775.80264711287,33780.532584975306,32263.247719379804,32723.833857223435
0.242,32779.87863063361,32772.74565947231,32771.72666359213,33782.57057673568,32260.190731739247,32731.985824264913
0.243,32781.91662239398,32773.7646553525,32770.70766771195,33768.304634413085,32187.842024246107,32624.99125684549
0.244,32781.91662239398,32773.7646553525,32770.70766771195,33778.494593214935,32209.24093773,32664.732096172702
0.245,32783.95461415435,32773.7646553525,32769.68867183176,33782.57057673568,32289.74161226461,32783.95461415435
0.246,32783.95461415435,32773.7646553525,32771.72666359213,33787.6655561366,32285.665628743875,32773.7646553525
0.247,32783.95461415435,32773.7646553525,32772.74565947231,33778.494593214935,32284.64663286369,32769.68867183176
0.248,32782.93561827417,32773.7646553525,32771.72666359213,33785.62756437623,32291.77960402498,32774.78365123268
0.249,32782.93561827417,32773.7646553525,32770.70766771195,33779.51358909512,32301.96956282683,32791.08758531565
0.25,32781.91662239398,32773.7646553525,32772.74565947231,33782.57057673568,32271.399686421282,32743.19477894695
0.251,32779.87863063361,32773.7646553525,32773.7646553525,33773.39961381401,32285.665628743875,32768.669675951576
0.252,32782.93561827417,32774.78365123268,32770.70766771195,33783.58957261586,32266.30470702036,32737.08080366584
0.253,32782.93561827417,32773.7646553525,32769.68867183176,33786.64656025641,32305.026550467388,32794.144572956204
0.254,32782.93561827417,32772.74565947231,32767.65068007139,33788.684552016784,32338.653414513494,32841.01838344471
0.255,32783.95461415435,32771.72666359213,32770.70766771195,33784.60856849604,32331.5204433522,32834.9044081636
0.256,32782.93561827417,32772.74565947231,32769.68867183176,33790.722543777156,32335.596426872937,32831.847420523045
0.257,32782.93561827417,32772.74565947231,32771.72666359213,33785.62756437623,32348.843373315343,32855.2843257673
0.258,32781.91662239398,32770.70766771195,32769.68867183176,33784.60856849604,32383.489233241635,32901.13914037563
0.259,32782.93561827417,32773.7646553525,32771.72666359213,33784.60856849604,32260.190731739247,32706.510927260286
0.26,32783.95461415435,32773.7646553525,32770.70766771195,33781.55158085549,32272.418682301468,32733.0048201451
0.261,32782.93561827417,32773.7646553525,32770.70766771195,33771.36162205364,32296.87458342591,32778.859634753426
0.262,32784.97361003453,32774.78365123268,32768.669675951576,33772.38061793383,32323.368476310716,32819.619469960824
0.263,32781.91662239398,32774.78365123268,32769.68867183176,33767.2856385329,32197.01298716778,32627.029248605853
0.264,32782.93561827417,32775.80264711287,32770.70766771195,33777.47559733475,32255.095752338326,32719.757873702692
0.265,32781.91662239398,32771.72666359213,32772.74565947231,33781.55158085549,32322.349480430537,32820.63846584101
0.266,32780.8976265138,32772.74565947231,32772.74565947231,33782.57057673568,32325.406468071087,32826.752441122124
0.267,32781.91662239398,32773.7646553525,32770.70766771195,33780.532584975306,32219.43089653185,32663.713100292516
