time,CH0_raw,CH1_raw,CH2_raw
0.14,32790.06858943546,32769.68867183176,32779.87863063361
0.141,32788.03059767509,32772.74565947231,32781.91662239398
0.142,32789.049593555275,32772.74565947231,32779.87863063361
0.143,32789.049593555275,32771.72666359213,32782.93561827417
0.144,32789.049593555275,32770.70766771195,32782.93561827417
0.145,32789.049593555275,32770.70766771195,32782.93561827417
0.146,32785.99260591472,32771.72666359213,32782.93561827417
0.147,32788.03059767509,32771.72666359213,32782.93561827417
0.148,32788.03059767509,32771.72666359213,32782.93561827417
0.149,32789.049593555275,32771.72666359213,32784.97361003453
0.15,32789.049593555275,32771.72666359213,32783.95461415435
0.151,32789.049593555275,32771.72666359213,32782.93561827417
0.152,32789.049593555275,32770.70766771195,32782.93561827417
0.153,32789.049593555275,32770.70766771195,32784.97361003453
0.154,32789.049593555275,32768.669675951576,32783.95461415435
0.155,32788.03059767509,32769.68867183176,32783.95461415435
0.156,32785.99260591472,32771.72666359213,32783.95461415435
0.157,32789.049593555275,32771.72666359213,32784.97361003453
0.158,32788.03059767509,32772.74565947231,32783.95461415435
0.159,32788.03059767509,32771.72666359213,32785.99260591472
0.16,32789.049593555275,32771.72666359213,32784.97361003453
0.161,32790.06858943546,32769.68867183176,32784.97361003453
0.162,32789.049593555275,32771.72666359213,32783.95461415435
0.163,32789.049593555275,32771.72666359213,32783.95461415435
0.164,32790.06858943546,32772.74565947231,32782.93561827417
0.165,32788.03059767509,32770.70766771195,32781.91662239398
0.166,32789.049593555275,32770.70766771195,32781.91662239398
0.167,32788.03059767509,32770.70766771195,32783.95461415435
0.168,32788.03059767509,32770.70766771195,32783.95461415435
0.169,32788.03059767509,32771.72666359213,32783.95461415435
0.17,32788.03059767509,32771.72666359213,32784.97361003453
0.171,32789.049593555275,32771.72666359213,32783.95461415435
0.172,32790.06858943546,32770.70766771195,32785.99260591472
0.173,32788.03059767509,32769.68867183176,32787.011601794904
0.174,32790.06858943546,32769.68867183176,32784.97361003453
0.175,32788.03059767509,32771.72666359213,32785.99260591472
0.176,32785.99260591472,32773.7646553525,32781.91662239398
0.177,32789.049593555275,32770.70766771195,32781.91662239398
0.178,32788.03059767509,32770.70766771195,32783.95461415435
0.179,32790.06858943546,32772.74565947231,32787.011601794904
0.18,32790.06858943546,32773.7646553525,32783.95461415435
0.181,32788.03059767509,32772.74565947231,32783.95461415435
0.182,32788.03059767509,32770.70766771195,32787.011601794904
0.183,32788.03059767509,32772.74565947231,32787.011601794904
0.184,32788.03059767509,32770.70766771195,32785.99260591472
0.185,32787.011601794904,32771.72666359213,32787.011601794904
0.186,32789.049593555275,32770.70766771195,32783.95461415435
0.187,32789.049593555275,32770.70766771195,32783.95461415435
0.188,32788.03059767509,32767.65068007139,32784.97361003453
0.189,32788.03059767509,32768.669675951576,32782.93561827417
0.19,32788.03059767509,32768.669675951576,32783.95461415435
0.191,32789.049593555275,32771.72666359213,32787.011601794904
0.192,32788.03059767509,32771.72666359213,32784.97361003453
0.193,32788.03059767509,32770.70766771195,32783.95461415435
0.194,32790.06858943546,32769.68867183176,32781.91662239398
0.195,32789.049593555275,32770.70766771195,32781.91662239398
0.196,32788.03059767509,32770.70766771195,32784.97361003453
0.197,32789.049593555275,32771.72666359213,32782.93561827417
0.198,32788.03059767509,32771.72666359213,32782.93561827417
0.199,32789.049593555275,32771.72666359213,32782.93561827417
0.2,32789.049593555275,32771.72666359213,32780.8976265138
0.201,32788.03059767509,32771.72666359213,32782.93561827417
0.202,32788.03059767509,32773.7646553525,32785.99260591472
0.203,32788.03059767509,32773.7646553525,32784.97361003453
0.204,32789.049593555275,32772.74565947231,32784.97361003453
0.205,32788.03059767509,32772.74565947231,32782.93561827417
0.206,32788.03059767509,32770.70766771195,32782.93561827417
0.207,32787.011601794904,32772.74565947231,32783.95461415435
0.208,32789.049593555275,32772.74565947231,32784.97361003453
0.209,32790.06858943546,32774.78365123268,32783.95461415435
0.21,32788.03059767509,32772.74565947231,32783.95461415435
0.211,32787.011601794904,32772.74565947231,32782.93561827417
0.212,32787.011601794904,32771.72666359213,32784.97361003453
0.213,32789.049593555275,32771.72666359213,32783.95461415435
0.214,32787.011601794904,32771.72666359213,32783.95461415435
0.215,32787.011601794904,32772.74565947231,32782.93561827417
0.216,32788.03059767509,32769.68867183176,32781.91662239398
0.217,32789.049593555275,32768.669675951576,32782.93561827417
0.218,32789.049593555275,32770.70766771195,32782.93561827417
0.219,32788.03059767509,32770.70766771195,32784.97361003453
0.22,32789.049593555275,32771.72666359213,32781.91662239398
0.221,32791.08758531565,32774.78365123268,32783.95461415435
0.222,32791.08758531565,32773.7646553525,32785.99260591472
0.223,32789.049593555275,32772.74565947231,32782.93561827417
0.224,32789.049593555275,32772.74565947231,32784.97361003453
0.225,32787.011601794904,32772.74565947231,32782.93561827417
0.226,32789.049593555275,32770.70766771195,32783.95461415435
0.227,32788.03059767509,32773.7646553525,32784.97361003453
0.228,32788.03059767509,32771.72666359213,32784.97361003453
0.229,32787.011601794904,32770.70766771195,32782.93561827417
0.23,32789.049593555275,32772.74565947231,32783.95461415435
0.231,32788.03059767509,32771.72666359213,32783.95461415435
0.232,32785.99260591472,32773.7646553525,32782.93561827417
0.233,32785.99260591472,32770.70766771195,32783.95461415435
0.234,32785.99260591472,32771.72666359213,32785.99260591472
0.235,32787.011601794904,32772.74565947231,32785.99260591472
0.236,32787.011601794904,32771.72666359213,32783.95461415435
0.237,32788.03059767509,32773.7646553525,32783.95461415435
0.238,32787.011601794904,32771.72666359213,32787.011601794904
0.239,32787.011601794904,32771.72666359213,32787.011601794904
0.24,32789.049593555275,32770.70766771195,32783.95461415435
0.241,32790.06858943546,32773.7646553525,32785.99260591472
0.242,32789.049593555275,32771.72666359213,32785.99260591472
0.243,32789.049593555275,32769.68867183176,32784.97361003453
0.244,32788.03059767509,32771.72666359213,32784.97361003453
0.245,32788.03059767509,32772.74565947231,32783.95461415435
0.246,32787.011601794904,32772.74565947231,32782.93561827417
0.247,32790.06858943546,32772.74565947231,32782.93561827417
0.248,32790.06858943546,32771.72666359213,32784.97361003453
0.249,32790.06858943546,32772.74565947231,32783.95461415435
0.25,32789.049593555275,32771.72666359213,32782.93561827417
0.251,32790.06858943546,32772.74565947231,32782.93561827417
0.252,32789.049593555275,32770.70766771195,32782.93561827417
0.253,32789.049593555275,32771.72666359213,32785.99260591472
0.254,32790.06858943546,32769.68867183176,32780.8976265138
0.255,32788.03059767509,32771.72666359213,32782.93561827417
0.256,32788.03059767509,32771.72666359213,32780.8976265138
0.257,32787.011601794904,32769.68867183176,32782.93561827417
0.258,32790.06858943546,32770.70766771195,32780.8976265138
0.259,32788.03059767509,32771.72666359213,32781.91662239398
0.26,32788.03059767509,32772.74565947231,32782.93561827417
0.261,32789.049593555275,32771.72666359213,32783.95461415435
0.262,32785.99260591472,32771.72666359213,32784.97361003453
0.263,32788.03059767509,32772.74565947231,32785.99260591472
0.264,32788.03059767509,32773.7646553525,32782.93561827417
0.265,32788.03059767509,32771.72666359213,32784.97361003453
0.266,32789.049593555275,32771.72666359213,32784.97361003453
0.267,32787.011601794904,32771.72666359213,32781.91662239398
0.268,32787.011601794904,32769.68867183176,32780.8976265138
0.269,32789.049593555275,32770.70766771195,32781.91662239398
0.27,32789.049593555275,32773.7646553525,32783.95461415435
0.271,32790.06858943546,32771.72666359213,32785.99260591472
0.272,32789.049593555275,32772.74565947231,32784.97361003453
0.273,32789.049593555275,32770.70766771195,32784.97361003453
0.274,32788.03059767509,32768.669675951576,32784.97361003453
0.275,32790.06858943546,32772.74565947231,32782.93561827417
0.276,32788.03059767509,32772.74565947231,32782.93561827417
0.277,32788.03059767509,32771.72666359213,32782.93561827417
0.278,32790.06858943546,32769.68867183176,32782.93561827417
0.279,32789.049593555275,32768.669675951576,32782.93561827417
0.28,32788.03059767509,32769.68867183176,32781.91662239398
0.281,32789.049593555275,32769.68867183176,32782.93561827417
0.282,32788.03059767509,32769.68867183176,32782.93561827417
0.283,32787.011601794904,32770.70766771195,32781.91662239398
0.284,32785.99260591472,32770.70766771195,32785.99260591472
0.285,32788.03059767509,32770.70766771195,32784.97361003453
0.286,32788.03059767509,32771.72666359213,32783.95461415435
0.287,32787.011601794904,32771.72666359213,32783.95461415435
0.288,32790.06858943546,32771.72666359213,32782.93561827417
0.289,32788.03059767509,32772.74565947231,32784.97361003453
0.29,32789.049593555275,32773.7646553525,32783.95461415435
0.291,32789.049593555275,32770.70766771195,32782.93561827417
0.292,32789.049593555275,32772.74565947231,32782.93561827417
0.293,32789.049593555275,32772.74565947231,32784.97361003453
0.294,32788.03059767509,32772.74565947231,32782.93561827417
0.295,32788.03059767509,32769.68867183176,32785.99260591472
0.296,32787.011601794904,32769.68867183176,32784.97361003453
0.297,32787.011601794904,32769.68867183176,32782.93561827417
0.298,32790.06858943546,32771.72666359213,32783.95461415435
0.299,32789.049593555275,32771.72666359213,32784.97361003453
0.3,32790.06858943546,32771.72666359213,32783.95461415435
0.301,32787.011601794904,32772.74565947231,32782.93561827417
0.302,32789.049593555275,32770.70766771195,32782.93561827417
0.303,32789.049593555275,32770.70766771195,32781.91662239398
0.304,32789.049593555275,32770.70766771195,32782.93561827417
0.305,32788.03059767509,32771.72666359213,32782.93561827417
0.306,32787.011601794904,32771.72666359213,32783.95461415435
0.307,32788.03059767509,32771.72666359213,32785.99260591472
0.308,32788.03059767509,32771.72666359213,32784.97361003453
0.309,32788.03059767509,32772.74565947231,32781.91662239398
0.31,32788.03059767509,32773.7646553525,32781.91662239398
0.311,32789.049593555275,32773.7646553525,32781.91662239398
0.312,32790.06858943546,32772.74565947231,32781.91662239398
0.313,32790.06858943546,32770.70766771195,32783.95461415435
0.314,32788.03059767509,32770.70766771195,32784.97361003453
0.315,32790.06858943546,32770.70766771195,32783.95461415435
0.316,32788.03059767509,32772.74565947231,32782.93561827417
0.317,32788.03059767509,32772.74565947231,32782.93561827417
0.318,32788.03059767509,32770.70766771195,32783.95461415435
0.319,32787.011601794904,32770.70766771195,32782.93561827417
0.32,32789.049593555275,32770.70766771195,32784.97361003453
0.321,32789.049593555275,32772.74565947231,32781.91662239398
0.322,32789.049593555275,32770.70766771195,32782.93561827417
0.323,32789.049593555275,32769.68867183176,32781.91662239398
0.324,32789.049593555275,32770.70766771195,32782.93561827417
0.325,32792.10658119583,32771.72666359213,32784.97361003453
0.326,32789.049593555275,32772.74565947231,32787.011601794904
0.327,32788.03059767509,32774.78365123268,32788.03059767509
0.328,32789.049593555275,32773.7646553525,32783.95461415435
0.329,32790.06858943546,32771.72666359213,32781.91662239398
0.33,32788.03059767509,32772.74565947231,32785.99260591472
0.331,32788.03059767509,32769.68867183176,32784.97361003453
0.332,32789.049593555275,32768.669675951576,32785.99260591472
0.333,32789.049593555275,32770.70766771195,32785.99260591472
0.334,32789.049593555275,32768.669675951576,32787.011601794904
0.335,32789.049593555275,32769.68867183176,32785.99260591472
0.336,32788.03059767509,32771.72666359213,32782.93561827417
0.337,32787.011601794904,32768.669675951576,32785.99260591472
0.338,32788.03059767509,32768.669675951576,32783.95461415435
0.339,32788.03059767509,32769.68867183176,32784.97361003453
0.34,32789.049593555275,32769.68867183176,32783.95461415435
0.341,32789.049593555275,32770.70766771195,32784.97361003453
0.342,32789.049593555275,32771.72666359213,32783.95461415435
0.343,32789.049593555275,32769.68867183176,32781.91662239398
0.344,32787.011601794904,32770.70766771195,32782.93561827417
0.345,32789.049593555275,32770.70766771195,32782.93561827417
0.346,32790.06858943546,32770.70766771195,32781.91662239398
0.347,32792.10658119583,32770.70766771195,32780.8976265138
0.348,32791.08758531565,32770.70766771195,32781.91662239398
0.349,32788.03059767509,32771.72666359213,32785.99260591472
0.35,32788.03059767509,32772.74565947231,32782.93561827417
0.351,32789.049593555275,32773.7646553525,32781.91662239398
0.352,32789.049593555275,32769.68867183176,32783.95461415435
0.353,32790.06858943546,32769.68867183176,32782.93561827417
0.354,32788.03059767509,32771.72666359213,32783.95461415435
0.355,32788.03059767509,32772.74565947231,32783.95461415435
0.356,32789.049593555275,32771.72666359213,32783.95461415435
0.357,32788.03059767509,32771.72666359213,32783.95461415435
0.358,32785.99260591472,32770.70766771195,32787.011601794904
0.359,32787.011601794904,32770.70766771195,32784.97361003453
0.36,32784.97361003453,32772.74565947231,32784.97361003453
0.361,32788.03059767509,32768.669675951576,32784.97361003453
0.362,32788.03059767509,32771.72666359213,32785.99260591472
0.363,32789.049593555275,32768.669675951576,32784.97361003453
0.364,32787.011601794904,32770.70766771195,32785.99260591472
0.365,32789.049593555275,32771.72666359213,32784.97361003453
0.366,32789.049593555275,32769.68867183176,32780.8976265138
0.367,32788.03059767509,32769.68867183176,32782.93561827417
0.368,32787.011601794904,32770.70766771195,32783.95461415435
0.369,32789.049593555275,32771.72666359213,32784.97361003453
0.37,32788.03059767509,32770.70766771195,32782.93561827417
0.371,32787.011601794904,32769.68867183176,32783.95461415435
0.372,32788.03059767509,32769.68867183176,32784.97361003453
0.373,32789.049593555275,32771.72666359213,32783.95461415435
0.374,32785.99260591472,32770.70766771195,32783.95461415435
0.375,32787.011601794904,32769.68867183176,32784.97361003453
0.376,32788.03059767509,32768.669675951576,32785.99260591472
0.377,32788.03059767509,32770.70766771195,32783.95461415435
0.378,32788.03059767509,32768.669675951576,32783.95461415435
0.379,32787.011601794904,32768.669675951576,32783.95461415435
0.38,32790.06858943546,32770.70766771195,32784.97361003453
0.381,32789.049593555275,32768.669675951576,32788.03059767509
0.382,32790.06858943546,32771.72666359213,32784.97361003453
0.383,32787.011601794904,32771.72666359213,32784.97361003453
0.384,32788.03059767509,32771.72666359213,32784.97361003453
0.385,32788.03059767509,32771.72666359213,32783.95461415435
0.386,32788.03059767509,32773.7646553525,32783.95461415435
0.387,32789.049593555275,32770.70766771195,32784.97361003453
0.388,32788.03059767509,32770.70766771195,32784.97361003453
0.389,32790.06858943546,32770.70766771195,32779.87863063361
0.39,32791.08758531565,32771.72666359213,32784.97361003453
0.391,32789.049593555275,32770.70766771195,32785.99260591472
0.392,32791.08758531565,32770.70766771195,32784.97361003453
0.393,32789.049593555275,32770.70766771195,32784.97361003453
0.394,32789.049593555275,32769.68867183176,32784.97361003453
0.395,32788.03059767509,32771.72666359213,32785.99260591472
0.396,32789.049593555275,32771.72666359213,32784.97361003453
0.397,32789.049593555275,32770.70766771195,32787.011601794904
0.398,32789.049593555275,32771.72666359213,32788.03059767509
0.399,32788.03059767509,32771.72666359213,32784.97361003453
0.4,32789.049593555275,32772.74565947231,32781.91662239398
0.401,32789.049593555275,32772.74565947231,32782.93561827417
0.402,32789.049593555275,32770.70766771195,32783.95461415435
0.403,32788.03059767509,32768.669675951576,32784.97361003453
0.404,32788.03059767509,32770.70766771195,32782.93561827417
0.405,32789.049593555275,32768.669675951576,32782.93561827417
0.406,32790.06858943546,32772.74565947231,32778.859634753426
0.407,32788.03059767509,32772.74565947231,32784.97361003453
0.408,32789.049593555275,32773.7646553525,32783.95461415435
0.409,32790.06858943546,32772.74565947231,32782.93561827417
0.41,32790.06858943546,32772.74565947231,32779.87863063361
0.411,32788.03059767509,32771.72666359213,32781.91662239398
0.412,32788.03059767509,32772.74565947231,32780.8976265138
0.413,32787.011601794904,32772.74565947231,32783.95461415435
0.414,32788.03059767509,32770.70766771195,32784.97361003453
0.415,32789.049593555275,32771.72666359213,32783.95461415435
0.416,32790.06858943546,32771.72666359213,32782.93561827417
0.417,32787.011601794904,32769.68867183176,32783.95461415435
0.418,32789.049593555275,32769.68867183176,32783.95461415435
0.419,32788.03059767509,32769.68867183176,32783.95461415435
0.42,32788.03059767509,32771.72666359213,32782.93561827417
0.421,32789.049593555275,32769.68867183176,32782.93561827417
0.422,32787.011601794904,32768.669675951576,32785.99260591472
0.423,32790.06858943546,32771.72666359213,32783.95461415435
0.424,32791.08758531565,32772.74565947231,32784.97361003453
0.425,32789.049593555275,32771.72666359213,32781.91662239398
0.426,32789.049593555275,32770.70766771195,32781.91662239398
0.427,32789.049593555275,32770.70766771195,32784.97361003453
0.428,32788.03059767509,32770.70766771195,32784.97361003453
0.429,32789.049593555275,32770.70766771195,32784.97361003453
0.43,32788.03059767509,32771.72666359213,32783.95461415435
0.431,32788.03059767509,32771.72666359213,32781.91662239398
0.432,32788.03059767509,32771.72666359213,32784.97361003453
0.433,32788.03059767509,32769.68867183176,32781.91662239398
0.434,32789.049593555275,32769.68867183176,32781.91662239398
0.435,32789.049593555275,32768.669675951576,32781.91662239398
0.436,32789.049593555275,32769.68867183176,32782.93561827417
0.437,32787.011601794904,32772.74565947231,32783.95461415435
0.438,32789.049593555275,32773.7646553525,32784.97361003453
0.439,32789.049593555275,32771.72666359213,32783.95461415435
0.44,32789.049593555275,32772.74565947231,32782.93561827417
0.441,32788.03059767509,32770.70766771195,32783.95461415435
0.442,32789.049593555275,32770.70766771195,32782.93561827417
0.443,32788.03059767509,32772.74565947231,32782.93561827417
0.444,32789.049593555275,32772.74565947231,32780.8976265138
0.445,32788.03059767509,32769.68867183176,32784.97361003453
0.446,32787.011601794904,32771.72666359213,32784.97361003453
0.447,32787.011601794904,32771.72666359213,32784.97361003453
0.448,32785.99260591472,32771.72666359213,32783.95461415435
0.449,32787.011601794904,32772.74565947231,32782.93561827417
0.45,32790.06858943546,32774.78365123268,32780.8976265138
0.451,32789.049593555275,32771.72666359213,32783.95461415435
0.452,32788.03059767509,32772.74565947231,32785.99260591472
0.453,32791.08758531565,32771.72666359213,32783.95461415435
0.454,32790.06858943546,32769.68867183176,32783.95461415435
0.455,32787.011601794904,32771.72666359213,32783.95461415435
0.456,32788.03059767509,32771.72666359213,32781.91662239398
0.457,32790.06858943546,32771.72666359213,32782.93561827417
0.458,32787.011601794904,32769.68867183176,32783.95461415435
0.459,32788.03059767509,32771.72666359213,32782.93561827417
0.46,32785.99260591472,32770.70766771195,32783.95461415435
0.461,32787.011601794904,32771.72666359213,32787.011601794904
0.462,32788.03059767509,32770.70766771195,32784.97361003453
0.463,32788.03059767509,32770.70766771195,32783.95461415435
0.464,32788.03059767509,32770.70766771195,32783.95461415435
0.465,32789.049593555275,32770.70766771195,32783.95461415435
0.466,32789.049593555275,32771.72666359213,32783.95461415435
0.467,32789.049593555275,32771.72666359213,32783.95461415435
0.468,32789.049593555275,32773.7646553525,32782.93561827417
0.469,32788.03059767509,32773.7646553525,32781.91662239398
0.47,32787.011601794904,32771.72666359213,32784.97361003453
0.471,32788.03059767509,32772.74565947231,32782.93561827417
0.472,32787.011601794904,32770.70766771195,32784.97361003453
0.473,32788.03059767509,32769.68867183176,32783.95461415435
0.474,32789.049593555275,32769.68867183176,32783.95461415435
0.475,32789.049593555275,32770.70766771195,32782.93561827417
0.476,32788.03059767509,32771.72666359213,32783.95461415435
0.477,32788.03059767509,32772.74565947231,32782.93561827417
0.478,32785.99260591472,32771.72666359213,32783.95461415435
0.479,32788.03059767509,32770.70766771195,32784.97361003453
0.48,32789.049593555275,32770.70766771195,32784.97361003453
0.481,32789.049593555275,32770.70766771195,32783.95461415435
0.482,32788.03059767509,32771.72666359213,32784.97361003453
0.483,32787.011601794904,32772.74565947231,32785.99260591472
0.484,32788.03059767509,32772.74565947231,32783.95461415435
0.485,32789.049593555275,32775.80264711287,32783.95461415435
0.486,32787.011601794904,32773.7646553525,32783.95461415435
0.487,32789.049593555275,32771.72666359213,32784.97361003453
0.488,32790.06858943546,32771.72666359213,32783.95461415435
0.489,32788.03059767509,32771.72666359213,32783.95461415435
0.49,32788.03059767509,32770.70766771195,32783.95461415435
0.491,32787.011601794904,32772.74565947231,32781.91662239398
0.492,32790.06858943546,32772.74565947231,32784.97361003453
0.493,32791.08758531565,32773.7646553525,32785.99260591472
0.494,32790.06858943546,32773.7646553525,32784.97361003453
0.495,32788.03059767509,32771.72666359213,32785.99260591472
0.496,32788.03059767509,32772.74565947231,32784.97361003453
0.497,32789.049593555275,32770.70766771195,32783.95461415435
0.498,32788.03059767509,32769.68867183176,32784.97361003453
