time,CH0_raw,CH1_raw,CH2_raw,CH3_raw,CH4_raw,CH5_raw
0.019,32779.87863063361,32769.68867183176,32768.669675951576,33780.532584975306,32218.411900651663,32686.131009656587
0.02,32778.859634753426,32771.72666359213,32767.65068007139,33768.304634413085,32316.235505149423,32829.80942876267
0.021,32777.84063887324,32770.70766771195,32771.72666359213,33771.36162205364,32280.570649342946,32774.78365123268
0.022,32776.821642993054,32768.669675951576,32770.70766771195,33776.45660145456,32247.962781177026,32718.738877822507
0.023,32778.859634753426,32769.68867183176,32769.68867183176,33774.41860969419,32174.595077803708,32605.63033512197
0.024,32780.8976265138,32770.70766771195,32769.68867183176,33775.43760557438,32186.82302836593,32626.010252725675
0.025,32778.859634753426,32770.70766771195,32770.70766771195,33769.32363029327,32136.89223023686,32559.775520513642
0.026,32778.859634753426,32772.74565947231,32769.68867183176,33774.41860969419,32131.79725083593,32556.718532873092
0.027,32780.8976265138,32770.70766771195,32769.68867183176,33775.43760557438,32215.354913011106,32684.093017896215
0.028,32776.821642993054,32770.70766771195,32767.65068007139,33771.36162205364,32190.899011886664,32657.59912501141
0.029,32779.87863063361,32770.70766771195,32769.68867183176,33774.41860969419,32229.6208553337,32709.567914900843
0.03,32778.859634753426,32771.72666359213,32773.7646553525,33769.32363029327,32229.6208553337,32712.6249025414
0.031,32776.821642993054,32771.72666359213,32771.72666359213,33776.45660145456,32272.418682301468,32764.593692430833
0.032,32779.87863063361,32770.70766771195,32771.72666359213,33777.47559733475,32215.354913011106,32681.036030255666
0.033,32778.859634753426,32770.70766771195,32769.68867183176,33768.304634413085,32289.74161226461,32785.99260591472
0.034,32779.87863063361,32771.72666359213,32771.72666359213,33773.39961381401,32293.817595785353,32790.06858943546
0.035,32780.8976265138,32772.74565947231,32770.70766771195,33769.32363029327,32299.931571066467,32797.20156059675
0.036,32779.87863063361,32770.70766771195,32770.70766771195,33772.38061793383,32287.703620504246,32777.84063887324
0.037,32778.859634753426,32771.72666359213,32771.72666359213,33771.36162205364,32181.728048965,32593.402384559748
0.038,32778.859634753426,32771.72666359213,32770.70766771195,33780.532584975306,32250.000772937397,32708.548919020657
0.039,32778.859634753426,32771.72666359213,32769.68867183176,33774.41860969419,32296.87458342591,32789.049593555275
0.04,32779.87863063361,32770.70766771195,32771.72666359213,33781.55158085549,32286.68462462406,32776.821642993054
0.041,32780.8976265138,32771.72666359213,32769.68867183176,33773.39961381401,32322.349480430537,32824.71444936175
0.042,32777.84063887324,32771.72666359213,32770.70766771195,33774.41860969419,32327.44445983146,32833.88541228342
0.043,32779.87863063361,32770.70766771195,32769.68867183176,33779.51358909512,32314.197513389052,32806.37252351842
0.044,32777.84063887324,32770.70766771195,32771.72666359213,33776.45660145456,32353.93835271627,32862.417296928594
0.045,32775.80264711287,32770.70766771195,32771.72666359213,33773.39961381401,32343.748393914422,32847.13235872582
0.046,32778.859634753426,32768.669675951576,32771.72666359213,33772.38061793383,32309.10253398813,32795.16356883638
0.047,32778.859634753426,32770.70766771195,32769.68867183176,33774.41860969419,32301.96956282683,32785.99260591472
0.048,32779.87863063361,32770.70766771195,32771.72666359213,33767.2856385329,32284.64663286369,32762.555700670462
0.049,32776.821642993054,32770.70766771195,32770.70766771195,33767.2856385329,32238.791818255362,32697.339964338622
0.05,32776.821642993054,32770.70766771195,32770.70766771195,33767.2856385329,32270.380690541097,32745.23277070732
0.051,32777.84063887324,32771.72666359213,32770.70766771195,33766.266642652714,32209.24093773,32658.618120891595
0.052,32776.821642993054,32770.70766771195,32770.70766771195,33771.36162205364,32268.342698780725,32750.32775010824
0.053,32779.87863063361,32772.74565947231,32769.68867183176,33758.114675611236,32317.25450102961,32825.73344524194
0.054,32778.859634753426,32770.70766771195,32771.72666359213,33773.39961381401,32317.25450102961,32815.54348644009
0.055,32779.87863063361,32768.669675951576,32769.68867183176,33777.47559733475,32302.988558707017,32794.144572956204
0.056,32779.87863063361,32771.72666359213,32770.70766771195,33763.20965501216,32254.07675645814,32723.833857223435
0.057,32779.87863063361,32768.669675951576,32769.68867183176,33767.2856385329,32232.677842974255,32687.150005536772
0.058,32778.859634753426,32767.65068007139,32771.72666359213,33775.43760557438,32282.608641103317,32767.65068007139
0.059,32779.87863063361,32768.669675951576,32772.74565947231,33768.304634413085,32309.10253398813,32804.33453175805
0.06,32779.87863063361,32771.72666359213,32771.72666359213,33768.304634413085,32302.988558707017,32793.12557707602
0.061,32780.8976265138,32770.70766771195,32770.70766771195,33768.304634413085,32226.56386769314,32678.998038495294
0.062,32779.87863063361,32768.669675951576,32770.70766771195,33774.41860969419,32229.6208553337,32682.05502613585
0.063,32776.821642993054,32767.65068007139,32770.70766771195,33771.36162205364,32190.899011886664,32628.04824448604
0.064,32778.859634753426,32768.669675951576,32770.70766771195,33759.13367149142,32202.1079665687,32656.580129131224
0.065,32777.84063887324,32771.72666359213,32770.70766771195,33769.32363029327,32245.924789416655,32723.833857223435
0.066,32777.84063887324,32770.70766771195,32769.68867183176,33766.266642652714,32209.24093773,32672.88406321418
0.067,32778.859634753426,32771.72666359213,32770.70766771195,33772.38061793383,32288.72261638443,32781.91662239398
0.068,32778.859634753426,32770.70766771195,32770.70766771195,33771.36162205364,32289.74161226461,32788.03059767509
0.069,32778.859634753426,32771.72666359213,32770.70766771195,33765.24764677253,32298.91257518628,32799.239552357125
0.07,32779.87863063361,32769.68867183176,32771.72666359213,33761.17166325179,32354.957348596457,32879.74022689174
0.071,32778.859634753426,32771.72666359213,32771.72666359213,33771.36162205364,32323.368476310716,32828.79043288249
0.072,32778.859634753426,32771.72666359213,32773.7646553525,33771.36162205364,32258.152739978876,32722.81486134325
0.073,32778.859634753426,32770.70766771195,32770.70766771195,33772.38061793383,32238.791818255362,32691.225989057515
0.074,32776.821642993054,32772.74565947231,32771.72666359213,33769.32363029327,32147.08218903871,32545.509578191057
0.075,32780.8976265138,32770.70766771195,32769.68867183176,33769.32363029327,32191.91800776685,32633.143223886967
0.076,32778.859634753426,32770.70766771195,32770.70766771195,33786.64656025641,32227.582863573327,32687.150005536772
0.077,32778.859634753426,32771.72666359213,32773.7646553525,33778.494593214935,32167.462106642408,32605.63033512197
0.078,32777.84063887324,32771.72666359213,32772.74565947231,33771.36162205364,32216.37390889129,32680.01703437548
0.079,32779.87863063361,32769.68867183176,32771.72666359213,33774.41860969419,32243.88679765629,32725.871848983807
0.08,32780.8976265138,32771.72666359213,32771.72666359213,33778.494593214935,32294.83659166554,32793.12557707602
0.081,32778.859634753426,32769.68867183176,32770.70766771195,33777.47559733475,32253.057760577954,32731.985824264913
0.082,32779.87863063361,32770.70766771195,32770.70766771195,33770.34262617346,32262.22872349962,32745.23277070732
0.083,32777.84063887324,32769.68867183176,32772.74565947231,33767.2856385329,32225.544871812956,32691.225989057515
0.084,32778.859634753426,32771.72666359213,32770.70766771195,33778.494593214935,32336.615422753122,32845.09436696545
0.085,32777.84063887324,32770.70766771195,32772.74565947231,33777.47559733475,32353.93835271627,32877.70223513137
0.086,32778.859634753426,32768.669675951576,32771.72666359213,33772.38061793383,32329.48245159183,32834.9044081636
0.087,32778.859634753426,32770.70766771195,32768.669675951576,33769.32363029327,32296.87458342591,32781.91662239398
0.088,32778.859634753426,32771.72666359213,32772.74565947231,33767.2856385329,32323.368476310716,32817.58147820045
0.089,32778.859634753426,32770.70766771195,32771.72666359213,33771.36162205364,32366.166303278493,32882.7972145323
0.09,32776.821642993054,32771.72666359213,32772.74565947231,33773.39961381401,32370.242286799228,32884.835206292664
0.091,32779.87863063361,32771.72666359213,32769.68867183176,33772.38061793383,32377.375257960528,32892.98717333415
0.092,32780.8976265138,32770.70766771195,32770.70766771195,33779.51358909512,32332.539439232387,32824.71444936175
0.093,32780.8976265138,32770.70766771195,32772.74565947231,33773.39961381401,32365.147307398307,32871.588259850265
0.094,32779.87863063361,32770.70766771195,32771.72666359213,33774.41860969419,32246.94378529684,32689.187997297144
0.095,32778.859634753426,32769.68867183176,32771.72666359213,33778.494593214935,32360.05232799738,32864.455288688965
0.096,32778.859634753426,32768.669675951576,32770.70766771195,33781.55158085549,32347.824377435158,32848.15135460601
0.097,32777.84063887324,32768.669675951576,32770.70766771195,33776.45660145456,32245.924789416655,32689.187997297144
0.098,32780.8976265138,32771.72666359213,32769.68867183176,33769.32363029327,32217.392904771477,32657.59912501141
0.099,32778.859634753426,32769.68867183176,32771.72666359213,33780.532584975306,32251.019768817583,32709.567914900843
0.1,32779.87863063361,32770.70766771195,32767.65068007139,33774.41860969419,32277.513661702396,32755.42272950917
0.101,32777.84063887324,32769.68867183176,32766.631684191205,33771.36162205364,32318.273496909795,32817.58147820045
0.102,32779.87863063361,32771.72666359213,32771.72666359213,33774.41860969419,32313.178517508866,32812.48649879953
0.103,32780.8976265138,32769.68867183176,32769.68867183176,33784.60856849604,32323.368476310716,32817.58147820045
0.104,32779.87863063361,32768.669675951576,32770.70766771195,33779.51358909512,32273.437678181654,32747.27076246769
0.105,32780.8976265138,32770.70766771195,32771.72666359213,33778.494593214935,32219.43089653185,32666.770087933073
0.106,32777.84063887324,32770.70766771195,32771.72666359213,33773.39961381401,32209.24093773,32656.580129131224
0.107,32777.84063887324,32767.65068007139,32770.70766771195,33775.43760557438,32202.1079665687,32645.37117444919
0.108,32774.78365123268,32767.65068007139,32770.70766771195,33772.38061793383,32203.126962448885,32656.580129131224
0.109,32775.80264711287,32772.74565947231,32771.72666359213,33771.36162205364,32162.367127241487,32601.554351601233
0.11,32778.859634753426,32770.70766771195,32770.70766771195,33768.304634413085,32109.379341471864,32521.053677066615
0.111,32779.87863063361,32771.72666359213,32772.74565947231,33769.32363029327,32171.53809016315,32620.915273324747
0.112,32778.859634753426,32769.68867183176,32769.68867183176,33774.41860969419,32204.14595832907,32673.903059094366
0.113,32777.84063887324,32770.70766771195,32771.72666359213,33776.45660145456,32233.696838854434,32718.738877822507
0.114,32777.84063887324,32771.72666359213,32772.74565947231,33769.32363029327,32281.58964522313,32782.93561827417
0.115,32777.84063887324,32769.68867183176,32770.70766771195,33775.43760557438,32305.026550467388,32811.467502919346
0.116,32778.859634753426,32769.68867183176,32772.74565947231,33774.41860969419,32364.12831151812,32889.93018569359
0.117,32781.91662239398,32771.72666359213,32770.70766771195,33768.304634413085,32368.204295038857,32891.968177453964
0.118,32778.859634753426,32769.68867183176,32769.68867183176,33780.532584975306,32344.767389794608,32847.13235872582
0.119,32778.859634753426,32771.72666359213,32769.68867183176,33778.494593214935,32360.05232799738,32863.43629280878
0.12,32777.84063887324,32768.669675951576,32770.70766771195,33788.684552016784,32336.615422753122,32825.73344524194
0.121,32779.87863063361,32767.65068007139,32770.70766771195,33780.532584975306,32380.432245601078,32887.89219393322
0.122,32777.84063887324,32771.72666359213,32770.70766771195,33780.532584975306,32278.532657582575,32739.118795426206
0.123,32778.859634753426,32767.65068007139,32772.74565947231,33780.532584975306,32268.342698780725,32726.890844863992
0.124,32779.87863063361,32769.68867183176,32771.72666359213,33773.39961381401,32167.462106642408,32562.8325081542
0.125,32778.859634753426,32772.74565947231,32770.70766771195,33770.34262617346,32232.677842974255,32687.150005536772
0.126,32778.859634753426,32770.70766771195,32770.70766771195,33775.43760557438,32151.15817255945,32564.87049991457
0.127,32778.859634753426,32771.72666359213,32770.70766771195,33768.304634413085,32182.747044845186,32627.029248605853
0.128,32778.859634753426,32772.74565947231,32772.74565947231,33778.494593214935,32255.095752338326,32742.175783066763
0.129,32779.87863063361,32769.68867183176,32773.7646553525,33772.38061793383,32188.861020126293,32643.333182688817
0.13,32779.87863063361,32770.70766771195,32768.669675951576,33769.32363029327,32148.101184918894,32584.231421638084
0.131,32779.87863063361,32770.70766771195,32769.68867183176,33779.51358909512,32170.519094282965,32615.820293923818
0.132,32778.859634753426,32768.669675951576,32771.72666359213,33764.22865089234,32138.93022199723,32574.041462836234
0.133,32779.87863063361,32771.72666359213,32771.72666359213,33768.304634413085,32185.804032485743,32645.37117444919
0.134,32780.8976265138,32768.669675951576,32770.70766771195,33774.41860969419,32233.696838854434,32718.738877822507
0.135,32778.859634753426,32767.65068007139,32770.70766771195,33768.304634413085,32148.101184918894,32584.231421638084
0.136,32779.87863063361,32769.68867183176,32770.70766771195,33771.36162205364,32159.31013960093,32606.649331002154
0.137,32777.84063887324,32772.74565947231,32770.70766771195,33778.494593214935,32241.84880589592,32718.738877822507
0.138,32775.80264711287,32770.70766771195,32770.70766771195,33782.57057673568,32277.513661702396,32767.65068007139
0.139,32776.821642993054,32767.65068007139,32767.65068007139,33781.55158085549,32244.90579353647,32720.776869582878
0.14,32777.84063887324,32771.72666359213,32770.70766771195,33782.57057673568,32200.069974808328,32650.46615385011
0.141,32777.84063887324,32771.72666359213,32771.72666359213,33773.39961381401,32272.418682301468,32761.536704790276
0.142,32778.859634753426,32769.68867183176,32770.70766771195,33781.55158085549,32212.29792537055,32666.770087933073
0.143,32779.87863063361,32769.68867183176,32772.74565947231,33770.34262617346,32246.94378529684,32721.795865463064
0.144,32776.821642993054,32772.74565947231,32771.72666359213,33770.34262617346,32218.411900651663,32678.998038495294
0.145,32779.87863063361,32771.72666359213,32770.70766771195,33771.36162205364,32253.057760577954,32730.966828384728
0.146,32776.821642993054,32770.70766771195,32769.68867183176,33768.304634413085,32258.152739978876,32739.118795426206
0.147,32779.87863063361,32771.72666359213,32770.70766771195,33775.43760557438,32267.32370290054,32753.3847377488
0.148,32778.859634753426,32770.70766771195,32771.72666359213,33766.266642652714,32319.29249278998,32828.79043288249
0.149,32780.8976265138,32771.72666359213,32769.68867183176,33776.45660145456,32354.957348596457,32876.683239251186
0.15,32779.87863063361,32771.72666359213,32770.70766771195,33773.39961381401,32390.622204402927,32924.576045619884
0.151,32779.87863063361,32770.70766771195,32772.74565947231,33773.39961381401,32376.356262080342,32892.98717333415
0.152,32778.859634753426,32772.74565947231,32773.7646553525,33768.304634413085,32403.869150845334,32931.70901678118
0.153,32778.859634753426,32771.72666359213,32773.7646553525,33773.39961381401,32445.647981932925,32986.73479431117
0.154,32779.87863063361,32769.68867183176,32772.74565947231,33772.38061793383,32450.742961333846,32989.791781951724
0.155,32779.87863063361,32771.72666359213,32771.72666359213,33774.41860969419,32453.799948974403,32991.829773712096
0.156,32776.821642993054,32768.669675951576,32771.72666359213,33775.43760557438,32305.026550467388,32737.08080366584
0.157,32777.84063887324,32767.65068007139,32770.70766771195,33778.494593214935,32337.634418633308,32810.44850703916
0.158,32777.84063887324,32768.669675951576,32769.68867183176,33783.58957261586,32338.653414513494,32820.63846584101
0.159,32777.84063887324,32769.68867183176,32770.70766771195,33785.62756437623,32358.014336237007,32850.18934636638
0.16,32778.859634753426,32772.74565947231,32770.70766771195,33782.57057673568,32335.596426872937,32824.71444936175
0.161,32780.8976265138,32768.669675951576,32770.70766771195,33771.36162205364,32283.627636983503,32751.346745988427
0.162,32779.87863063361,32771.72666359213,32770.70766771195,33771.36162205364,32248.98177705721,32700.39695197918
0.163,32779.87863063361,32769.68867183176,32769.68867183176,33763.20965501216,32291.77960402498,32769.68867183176
0.164,32779.87863063361,32771.72666359213,32768.669675951576,33760.15266737161,32305.026550467388,32798.22055647694
0.165,32777.84063887324,32770.70766771195,32768.669675951576,33769.32363029327,32197.01298716778,32630.08623624641
0.166,32777.84063887324,32768.669675951576,32769.68867183176,33761.17166325179,32277.513661702396,32752.365741868613
0.167,32777.84063887324,32770.70766771195,32770.70766771195,33769.32363029327,32259.17173585906,32739.118795426206
0.168,32778.859634753426,32770.70766771195,32771.72666359213,33772.38061793383,32275.475669942025,32758.479717149727
0.169,32779.87863063361,32770.70766771195,32769.68867183176,33766.266642652714,32289.74161226461,32782.93561827417
0.17,32781.91662239398,32768.669675951576,32769.68867183176,33764.22865089234,32174.595077803708,32595.44037632012
0.171,32778.859634753426,32767.65068007139,32773.7646553525,33766.266642652714,32162.367127241487,32590.345396919198
0.172,32777.84063887324,32769.68867183176,32770.70766771195,33772.38061793383,32087.98042798798,32471.122878937545
0.173,32777.84063887324,32767.65068007139,32771.72666359213,33771.36162205364,32128.74026319538,32551.623553472164
0.174,32778.859634753426,32768.669675951576,32771.72666359213,33772.38061793383,32181.728048965,32641.295190928446
0.175,32779.87863063361,32770.70766771195,32773.7646553525,33777.47559733475,32201.088970688514,32669.82707557363
0.176,32776.821642993054,32771.72666359213,32771.72666359213,33781.55158085549,32263.247719379804,32761.536704790276
0.177,32778.859634753426,32768.669675951576,32771.72666359213,33776.45660145456,32207.202945969628,32677.97904261511
0.178,32779.87863063361,32769.68867183176,32771.72666359213,33775.43760557438,32275.475669942025,32768.669675951576
0.179,32780.8976265138,32767.65068007139,32771.72666359213,33781.55158085549,32284.64663286369,32771.72666359213
0.18,32779.87863063361,32769.68867183176,32768.669675951576,33779.51358909512,32184.785036605557,32621.934269204932
0.181,32779.87863063361,32767.65068007139,32771.72666359213,33775.43760557438,32158.291143720744,32586.269413398455
0.182,32779.87863063361,32768.669675951576,32768.669675951576,33769.32363029327,32167.462106642408,32605.63033512197
0.183,32778.859634753426,32768.669675951576,32772.74565947231,33774.41860969419,32162.367127241487,32613.782302163454
0.184,32779.87863063361,32770.70766771195,32770.70766771195,33765.24764677253,32179.69005720463,32637.21920740771
0.185,32779.87863063361,32769.68867183176,32771.72666359213,33770.34262617346,32091.037415628532,32480.29384185921
0.186,32778.859634753426,32766.631684191205,32771.72666359213,33775.43760557438,32156.253151960373,32599.51635984086
0.187,32779.87863063361,32769.68867183176,32772.74565947231,33772.38061793383,32148.101184918894,32593.402384559748
0.188,32779.87863063361,32768.669675951576,32769.68867183176,33774.41860969419,32233.696838854434,32718.738877822507
0.189,32779.87863063361,32771.72666359213,32771.72666359213,33769.32363029327,32216.37390889129,32700.39695197918
0.19,32779.87863063361,32770.70766771195,32769.68867183176,33779.51358909512,32266.30470702036,32760.517708910098
0.191,32778.859634753426,32767.65068007139,32772.74565947231,33772.38061793383,32226.56386769314,32700.39695197918
0.192,32779.87863063361,32771.72666359213,32770.70766771195,33771.36162205364,32156.253151960373,32594.421380439933
0.193,32776.821642993054,32771.72666359213,32771.72666359213,33767.2856385329,32228.601859453513,32695.30197257825
0.194,32778.859634753426,32770.70766771195,32768.669675951576,33768.304634413085,32217.392904771477,32684.093017896215
0.195,32776.821642993054,32769.68867183176,32771.72666359213,33771.36162205364,32164.405119001858,32601.554351601233
0.196,32779.87863063361,32769.68867183176,32770.70766771195,33776.45660145456,32250.000772937397,32727.90984074417
0.197,32778.859634753426,32770.70766771195,32770.70766771195,33780.532584975306,32326.425463951273,32838.980391684345
0.198,32779.87863063361,32771.72666359213,32772.74565947231,33776.45660145456,32256.114748218504,32739.118795426206
0.199,32776.821642993054,32771.72666359213,32771.72666359213,33777.47559733475,32265.285711140175,32741.156787186577
0.2,32779.87863063361,32769.68867183176,32771.72666359213,33771.36162205364,32277.513661702396,32764.593692430833
0.201,32779.87863063361,32768.669675951576,32771.72666359213,33777.47559733475,32260.190731739247,32736.061807785656
0.202,32776.821642993054,32769.68867183176,32770.70766771195,33779.51358909512,32250.000772937397,32717.71988194232
0.203,32776.821642993054,32770.70766771195,32772.74565947231,33773.39961381401,32308.083538107945,32801.277544117496
0.204,32781.91662239398,32771.72666359213,32770.70766771195,33775.43760557438,32297.893579306095,32791.08758531565
0.205,32779.87863063361,32770.70766771195,32771.72666359213,33774.41860969419,32296.87458342591,32782.93561827417
0.206,32782.93561827417,32770.70766771195,32771.72666359213,33774.41860969419,32200.069974808328,32638.23820328789
0.207,32778.859634753426,32771.72666359213,32769.68867183176,33768.304634413085,32238.791818255362,32702.43494373955
0.208,32779.87863063361,32770.70766771195,32771.72666359213,33777.47559733475,32301.96956282683,32796.18256471657
0.209,32778.859634753426,32772.74565947231,32767.65068007139,33778.494593214935,32319.29249278998,32823.69545348157
0.21,32776.821642993054,32770.70766771195,32772.74565947231,33767.2856385329,32276.49466582221,32760.517708910098
0.211,32776.821642993054,32771.72666359213,32771.72666359213,33769.32363029327,32287.703620504246,32775.80264711287
0.212,32776.821642993054,32772.74565947231,32772.74565947231,33768.304634413085,32323.368476310716,32826.752441122124
0.213,32777.84063887324,32770.70766771195,32769.68867183176,33768.304634413085,32284.64663286369,32771.72666359213
0.214,32778.859634753426,32769.68867183176,32769.68867183176,33774.41860969419,32263.247719379804,32731.985824264913
0.215,32779.87863063361,32771.72666359213,32772.74565947231,33774.41860969419,32216.37390889129,32660.65611265196
0.216,32779.87863063361,32771.72666359213,32771.72666359213,33777.47559733475,32269.36169466091,32743.19477894695
0.217,32776.821642993054,32772.74565947231,32770.70766771195,33777.47559733475,32179.69005720463,32603.592343361604
0.218,32779.87863063361,32770.70766771195,32769.68867183176,33768.304634413085,32173.576081923522,32610.725314522897
0.219,32778.859634753426,32770.70766771195,32770.70766771195,33776.45660145456,32229.6208553337,32692.2449849377
0.22,32778.859634753426,32770.70766771195,32771.72666359213,33773.39961381401,32264.26671525999,32751.346745988427
0.221,32777.84063887324,32771.72666359213,32771.72666359213,33777.47559733475,32286.68462462406,32783.95461415435
0.222,32776.821642993054,32771.72666359213,32768.669675951576,33778.494593214935,32294.83659166554,32791.08758531565
0.223,32779.87863063361,32772.74565947231,32770.70766771195,33765.24764677253,32297.893579306095,32791.08758531565
0.224,32778.859634753426,32770.70766771195,32771.72666359213,33776.45660145456,32289.74161226461,32776.821642993054
0.225,32778.859634753426,32767.65068007139,32770.70766771195,33774.41860969419,32244.90579353647,32712.6249025414
0.226,32777.84063887324,32771.72666359213,32770.70766771195,33771.36162205364,32173.576081923522,32597.47836808049
0.227,32779.87863063361,32769.68867183176,32771.72666359213,33772.38061793383,32256.114748218504,32725.871848983807
0.228,32776.821642993054,32771.72666359213,32771.72666359213,33766.266642652714,32260.190731739247,32741.156787186577
0.229,32776.821642993054,32770.70766771195,32771.72666359213,33772.38061793383,32354.957348596457,32882.7972145323
0.23,32779.87863063361,32768.669675951576,32769.68867183176,33772.38061793383,32295.855587545724,32789.049593555275
0.231,32779.87863063361,32771.72666359213,32768.669675951576,33766.266642652714,32266.30470702036,32747.27076246769
0.232,32779.87863063361,32771.72666359213,32767.65068007139,33773.39961381401,32187.842024246107,32620.915273324747
0.233,32777.84063887324,32768.669675951576,32769.68867183176,33780.532584975306,32204.14595832907,32648.428162089745
0.234,32777.84063887324,32771.72666359213,32769.68867183176,33770.34262617346,32215.354913011106,32678.998038495294
0.235,32779.87863063361,32768.669675951576,32772.74565947231,33771.36162205364,32116.51231263316,32500.673759462916
0.236,32779.87863063361,32770.70766771195,32770.70766771195,33775.43760557438,32186.82302836593,32632.12422800678
0.237,32780.8976265138,32770.70766771195,32769.68867183176,33781.55158085549,32227.582863573327,32697.339964338622
0.238,32776.821642993054,32771.72666359213,32771.72666359213,33777.47559733475,32138.93022199723,32562.8325081542
0.239,32776.821642993054,32770.70766771195,32772.74565947231,33782.57057673568,32226.56386769314,32697.339964338622
0.24,32779.87863063361,32771.72666359213,32768.669675951576,33774.41860969419,32189.88001600648,32650.46615385011
0.241,32778.859634753426,32768.669675951576,32768.669675951576,33770.34262617346,32109.379341471864,32513.920705905315
0.242,32778.859634753426,32772.74565947231,32772.74565947231,33772.38061793383,32128.74026319538,32556.718532873092
0.243,32779.87863063361,32771.72666359213,32771.72666359213,33772.38061793383,32251.019768817583,32744.213774827134
0.244,32779.87863063361,32769.68867183176,32770.70766771195,33774.41860969419,32263.247719379804,32763.574696550648
0.245,32778.859634753426,32767.65068007139,32769.68867183176,33775.43760557438,32208.221941849813,32674.92205497455
0.246,32779.87863063361,32768.669675951576,32771.72666359213,33779.51358909512,32241.84880589592,32717.71988194232
0.247,32776.821642993054,32770.70766771195,32771.72666359213,33777.47559733475,32280.570649342946,32776.821642993054
0.248,32779.87863063361,32769.68867183176,32768.669675951576,33774.41860969419,32300.950566946645,32803.31553587787
0.249,32779.87863063361,32769.68867183176,32771.72666359213,33770.34262617346,32315.216509269238,32823.69545348157
0.25,32779.87863063361,32767.65068007139,32769.68867183176,33763.20965501216,32273.437678181654,32756.441725389355
0.251,32780.8976265138,32770.70766771195,32769.68867183176,33770.34262617346,32238.791818255362,32699.377956098993
0.252,32779.87863063361,32770.70766771195,32771.72666359213,33783.58957261586,32230.639851213884,32683.07402201603
0.253,32779.87863063361,32768.669675951576,32769.68867183176,33773.39961381401,32269.36169466091,32745.23277070732
0.254,32779.87863063361,32768.669675951576,32772.74565947231,33781.55158085549,32264.26671525999,32741.156787186577
0.255,32779.87863063361,32768.669675951576,32769.68867183176,33777.47559733475,32248.98177705721,32719.757873702692
0.256,32780.8976265138,32771.72666359213,32771.72666359213,33774.41860969419,32161.3481313613,32578.117446356977
0.257,32779.87863063361,32768.669675951576,32770.70766771195,33778.494593214935,32230.639851213884,32685.1120137764
0.258,32779.87863063361,32768.669675951576,32770.70766771195,33781.55158085549,32239.810814135548,32708.548919020657
0.259,32779.87863063361,32771.72666359213,32767.65068007139,33783.58957261586,32279.55165346276,32765.61268831102
0.26,32779.87863063361,32771.72666359213,32769.68867183176,33780.532584975306,32206.183950089442,32657.59912501141
0.261,32779.87863063361,32770.70766771195,32771.72666359213,33780.532584975306,32237.772822375176,32704.47293549992
0.262,32779.87863063361,32771.72666359213,32770.70766771195,33775.43760557438,32230.639851213884,32702.43494373955
0.263,32779.87863063361,32770.70766771195,32770.70766771195,33776.45660145456,32236.75382649499,32709.567914900843
0.264,32777.84063887324,32769.68867183176,32769.68867183176,33785.62756437623,32299.931571066467,32800.25854823731
0.265,32778.859634753426,32769.68867183176,32771.72666359213,33769.32363029327,32283.627636983503,32775.80264711287
0.266,32776.821642993054,32771.72666359213,32771.72666359213,33767.2856385329,32158.291143720744,32563.851504034385
0.267,32776.821642993054,32768.669675951576,32773.7646553525,33774.41860969419,32147.08218903871,32573.02246695605
