time,CH0_raw,CH1_raw,CH2_raw
0.078,30866.204367646133,30749.019841424855,30775.513734309665
0.079,30886.58428524983,30782.64670547096,30829.520515959473
0.08,30938.55307513927,30822.387544798177,30870.28035116687
0.081,30985.42688562778,30871.299347047057,30929.382112217605
0.082,31048.604630199254,30930.40110809779,30988.483873268335
0.083,31089.364465406652,30970.141947425007,31020.072745554073
0.084,31116.87735417165,30996.635840309817,31032.300696116294
0.085,31206.548991627933,31101.592415968873,31160.694177019606
0.086,31274.821715600327,31159.67518113942,31216.738950429783
0.087,31301.31560848514,31169.86513994127,31210.624975148672
0.088,31293.163641443658,31165.78915642053,31204.51099986756
0.089,31270.745732079587,31135.21928001498,31154.580201738496
0.09,31228.966900992004,31106.687395369798,31130.124300614054
0.091,31201.454012227005,31073.060531323692,31095.478440687762
0.092,31147.4472305772,31023.129733194626,31038.4146713974
0.093,31111.782374770723,30979.31291034667,30988.483873268335
0.094,31048.604630199254,30917.154161655384,30919.192153415755
0.095,30947.724038060936,30814.235577756695,30814.235577756695
0.096,30866.204367646133,30742.905866143745,30755.133816705966
0.097,30862.128384125393,30746.981849664484,30769.399759028554
0.098,30869.26135528669,30752.07682906541,30781.627709590775
0.099,30909.002194613902,30798.95063955392,30848.881437682987
0.1,30953.838013342047,30838.691478881137,30887.603281130017
0.101,31013.958770272962,30893.717256411128,30947.724038060936
0.102,31068.984547802953,30949.762029821304,31008.863790872037
0.103,31094.459444807577,30976.255922706117,31031.281700236108
0.104,31157.63718937905,31027.205716715365,31067.965551922767
0.105,31214.70095866941,31113.820366531094,31175.97911522238
0.106,31300.296612604954,31180.05509874312,31238.137863913667
0.107,31302.334604365326,31176.998111102566,31218.77694219015
0.108,31304.372596125693,31176.998111102566,31212.66296690904
0.109,31269.7267361994,31138.276267655536,31164.770160540345
0.11,31245.270835074964,31112.80137065091,31142.352251176275
0.111,31207.567987508115,31079.174506604802,31104.64940360943
0.112,31186.16907402423,31046.566638438882,31063.889568402028
0.113,31104.64940360943,30980.331906226857,30989.50286914852
0.114,31047.585634319068,30915.116169895013,30927.344120457234
0.115,30947.724038060936,30812.197585996328,30808.121602475585
0.116,30882.508301729093,30757.171808466333,30763.285783747444
0.117,30887.603281130017,30770.41875490874,30789.779676632257
0.118,30899.83123169224,30783.665701351147,30819.33055715762
0.119,30916.1351657752,30809.14059835577,30856.014408844283
0.12,30957.913996862786,30845.824450042433,30895.7552481715
0.121,31004.787807351295,30888.622277010203,30946.70504218075
0.122,31065.9275601624,30946.70504218075,31011.92077851259
0.123,31107.706391249983,30983.38889386741,31031.281700236108
0.124,31135.21928001498,31014.977766153148,31060.83258076147
0.125,31223.871921591075,31116.87735417165,31181.074094623305
0.126,31297.239624964397,31178.017106982752,31240.17585567404
0.127,31317.6195425681,31192.28304930534,31233.042884512743
0.128,31311.50556728699,31182.09309050349,31219.795938070336
0.129,31280.935690881437,31148.466226457385,31178.017106982752
0.13,31251.384810356074,31121.972333572576,31154.580201738496
0.131,31225.909913351446,31093.440448927395,31116.87735417165
0.132,31180.05509874312,31048.604630199254,31062.870572521842
0.133,31110.76337889054,30984.407889747596,31002.749815590927
0.134,31051.661617839807,30922.24914105631,30930.40110809779
0.135,30954.85700922223,30819.33055715762,30814.235577756695
0.136,30886.58428524983,30762.266787867262,30768.38076314837
0.137,30877.413322328168,30759.209800226705,30789.779676632257
0.138,30893.717256411128,30775.513734309665,30807.102606595403
0.139,30913.078178134645,30812.197585996328,30856.014408844283
0.14,30966.065963904264,30848.881437682987,30909.002194613902
0.141,31017.015757913516,30899.83123169224,30954.85700922223
0.142,31073.060531323692,30956.8950009826,31018.0347537937
0.143,31112.80137065091,30994.597848549445,31044.52864667851
0.144,31145.40923881683,31023.129733194626,31065.9275601624
0.145,31234.06188039293,31130.124300614054,31195.340036945898
0.146,31305.39159200588,31185.150078144045,31240.17585567404
0.147,31322.714521969025,31196.35903282608,31241.19485155422
0.148,31319.657534328468,31191.264053425155,31232.023888632557
0.149,31293.163641443658,31156.618193498864,31184.131082263862
0.15,31254.441797996627,31122.991329452758,31150.504218217757
0.151,31216.738950429783,31090.383461286838,31105.668399489612
0.152,31175.97911522238,31047.585634319068,31068.984547802953
0.153,31118.91534593202,30987.464877388153,30992.559856789077
0.154,31059.81358488129,30929.382112217605,30934.47709161853
0.155,30957.913996862786,30821.36854891799,30817.292565397252
0.156,30888.622277010203,30765.323775507815,30767.361767268187
0.157,30876.394326447982,30765.323775507815,30796.91264779355
0.158,30895.7552481715,30777.551726070036,30812.197585996328
0.159,30933.458095738344,30820.349553037806,30871.299347047057
0.16,30967.08495978445,30854.995412964097,30906.964202853535
0.161,31009.882786752223,30900.850227572424,30955.876005102415
0.162,31074.079527203878,30957.913996862786,31021.09174143426
0.163,31119.934341812204,30999.69282795037,31048.604630199254
0.164,31146.428234697014,31024.148729074812,31068.984547802953
0.165,31237.11886803348,31133.18128825461,31201.454012227005
0.166,31312.524563167175,31190.24505754497,31249.346818595703
0.167,31320.676530208653,31192.28304930534,31235.08087627311
0.168,31315.58155080773,31188.2070657846,31222.852925710893
0.169,31288.068662042733,31154.580201738496,31186.16907402423
0.17,31263.61276091829,31137.25727177535,31163.75116466016
0.171,31215.719954549597,31087.326473646284,31118.91534593202
0.172,31178.017106982752,31044.52864667851,31061.851576641657
0.173,31115.858358291465,30985.42688562778,30996.635840309817
0.174,31049.623626079436,30919.192153415755,30923.268136936495
0.175,30957.913996862786,30821.36854891799,30819.33055715762
0.176,30890.660268770574,30766.342771388,30771.437750788926
0.177,30872.318342927243,30760.22879610689,30784.684697231332
0.178,30882.508301729093,30767.361767268187,30796.91264779355
0.179,30922.24914105631,30812.197585996328,30864.16637588576
0.18,30976.255922706117,30859.071396484836,30909.002194613902
0.181,31036.376679637033,30918.17315753557,30970.141947425007
0.182,31088.34546952647,30968.103955664636,31022.11073731444
0.183,31103.630407729244,30990.521865028706,31044.52864667851
0.184,31144.390242936646,31023.129733194626,31063.889568402028
0.185,31223.871921591075,31120.95333769239,31189.226061664787
0.186,31320.676530208653,31197.378028706265,31254.441797996627
0.187,31320.676530208653,31192.28304930534,31237.11886803348
0.188,31310.486571406804,31183.112086383677,31218.77694219015
0.189,31281.954686761623,31149.48522233757,31176.998111102566
0.19,31265.650752678663,31134.200284134793,31157.63718937905
0.191,31224.89091747126,31093.440448927395,31112.80137065091
0.192,31167.8271481809,31041.471659037958,31061.851576641657
0.193,31131.14329649424,30995.61684442963,31001.73081971074
0.194,31048.604630199254,30915.116169895013,30927.344120457234
0.195,30952.81901746186,30817.292565397252,30811.178590116142
0.196,30882.508301729093,30759.209800226705,30770.41875490874
0.197,30877.413322328168,30758.19080434652,30787.741684871886
0.198,30885.56528936965,30769.399759028554,30799.969635434107
0.199,30915.116169895013,30809.14059835577,30859.071396484836
0.2,30965.046968024082,30846.84344592262,30898.812235812053
0.201,31019.053749673887,30906.964202853535,30960.97098450334
0.202,31071.022539563324,30957.913996862786,31015.99676203333
0.203,31115.858358291465,30993.57885266926,31047.585634319068
0.204,31151.52321409794,31027.205716715365,31070.00354368314
0.205,31227.947905111818,31125.02932121313,31190.24505754497
0.206,31299.27761672477,31182.09309050349,31240.17585567404
0.207,31318.638538448286,31190.24505754497,31234.06188039293
0.208,31309.467575526618,31184.131082263862,31227.947905111818
0.209,31288.068662042733,31151.52321409794,31182.09309050349
0.21,31257.49878563718,31124.010325332943,31147.4472305772
0.211,31212.66296690904,31085.288481885913,31107.706391249983
0.212,31170.884135821456,31042.490654918143,31059.81358488129
0.213,31120.95333769239,30988.483873268335,31000.711823830556
0.214,31060.83258076147,30926.325124577048,30941.610062779826
0.215,30951.800021581676,30815.25457363688,30815.25457363688
0.216,30885.56528936965,30760.22879610689,30767.361767268187
0.217,30869.26135528669,30758.19080434652,30784.684697231332
0.218,30879.45131408854,30764.30477962763,30797.931643673735
0.219,30929.382112217605,30813.216581876513,30862.128384125393
0.22,30970.141947425007,30854.995412964097,30907.98319873372
0.221,31018.0347537937,30900.850227572424,30951.800021581676
0.222,31073.060531323692,30954.85700922223,31013.958770272962
0.223,31112.80137065091,30992.559856789077,31044.52864667851
0.224,31140.314259415904,31019.053749673887,31064.908564282214
0.225,31235.08087627311,31130.124300614054,31193.302045185526
0.226,31297.239624964397,31181.074094623305,31241.19485155422
0.227,31312.524563167175,31185.150078144045,31232.023888632557
0.228,31312.524563167175,31182.09309050349,31218.77694219015
0.229,31283.992678521994,31150.504218217757,31187.188069904416
0.23,31251.384810356074,31118.91534593202,31146.428234697014
0.231,31217.75794630997,31088.34546952647,31108.72538713017
0.232,31169.86513994127,31043.50965079833,31063.889568402028
0.233,31111.782374770723,30977.2749185863,30990.521865028706
0.234,31046.566638438882,30917.154161655384,30925.306128696866
0.235,30955.876005102415,30819.33055715762,30815.25457363688
0.236,30877.413322328168,30755.133816705966,30770.41875490874
0.237,30873.33733880743,30755.133816705966,30784.684697231332
0.238,30877.413322328168,30759.209800226705,30789.779676632257
0.239,30914.09717401483,30808.121602475585,30852.957421203726
0.24,30966.065963904264,30852.957421203726,30911.040186374274
0.241,31013.958770272962,30899.83123169224,30955.876005102415
0.242,31073.060531323692,30953.838013342047,31005.80680323148
0.243,31112.80137065091,30991.54086090889,31035.357683756847
0.244,31139.29526353572,31020.072745554073,31065.9275601624
0.245,31235.08087627311,31127.0673129735,31191.264053425155
0.246,31308.448579646432,31190.24505754497,31245.270835074964
0.247,31325.771509609578,31195.340036945898,31234.06188039293
0.248,31304.372596125693,31182.09309050349,31219.795938070336
0.249,31283.992678521994,31151.52321409794,31178.017106982752
0.25,31248.327822715517,31117.896350051833,31141.33325529609
0.251,31209.605979268486,31084.269486005727,31110.76337889054
0.252,31168.846144061084,31036.376679637033,31053.69960960018
0.253,31106.687395369798,30974.217930945746,30986.445881507967
0.254,31045.547642558697,30914.09717401483,30927.344120457234
0.255,30953.838013342047,30811.178590116142,30812.197585996328
0.256,30891.67926465076,30764.30477962763,30773.475742549297
0.257,30869.26135528669,30755.133816705966,30787.741684871886
0.258,30878.432318208354,30763.285783747444,30795.893651913368
0.259,30917.154161655384,30805.06461483503,30853.97641708391
0.26,30959.951988623154,30846.84344592262,30897.793239931867
0.261,31006.825799111666,30894.736252291314,30951.800021581676
0.262,31066.94655604258,30952.81901746186,31013.958770272962
0.263,31110.76337889054,30989.50286914852,31041.471659037958
0.264,31138.276267655536,31017.015757913516,31059.81358488129
0.265,31224.89091747126,31120.95333769239,31188.2070657846
0.266,31295.20163320403,31180.05509874312,31241.19485155422
0.267,31326.790505489764,31196.35903282608,31238.137863913667
0.268,31318.638538448286,31187.188069904416,31225.909913351446
0.269,31276.859707360698,31147.4472305772,31171.90313170164
0.27,31239.156859793853,31111.782374770723,31140.314259415904
0.271,31207.567987508115,31078.155510724617,31102.61141184906
0.272,31160.694177019606,31032.300696116294,31046.566638438882
0.273,31100.573420088687,30972.179939185375,30986.445881507967
0.274,31040.452663157772,30910.021190494088,30924.28713281668
0.275,30947.724038060936,30809.14059835577,30808.121602475585
0.276,30878.432318208354,30752.07682906541,30761.247791987076
0.277,30864.16637588576,30750.03883730504,30779.589717830408
0.278,30875.375330567796,30760.22879610689,30796.91264779355
0.279,30920.211149295938,30812.197585996328,30861.109388245208
0.28,30959.951988623154,30847.8624418028,30900.850227572424
0.281,31007.84479499185,30893.717256411128,30946.70504218075
0.282,31060.83258076147,30947.724038060936,30995.61684442963
0.283,31097.516432448134,30980.331906226857,31032.300696116294
0.284,31134.200284134793,31014.977766153148,31064.908564282214
0.285,31229.985896872186,31121.972333572576,31187.188069904416
0.286,31292.144645563472,31173.94112346201,31229.985896872186
0.287,31304.372596125693,31180.05509874312,31223.871921591075
0.288,31301.31560848514,31174.960119342195,31209.605979268486
0.289,31274.821715600327,31142.352251176275,31170.884135821456
0.29,31247.30882683533,31118.91534593202,31137.25727177535
0.291,31206.548991627933,31081.212498365174,31107.706391249983
0.292,31167.8271481809,31028.22471259555,31046.566638438882
0.293,31106.687395369798,30978.293914466485,30987.464877388153
0.294,31037.39567551722,30907.98319873372,30914.09717401483
0.295,30941.610062779826,30810.159594235956,30810.159594235956
0.296,30876.394326447982,30752.07682906541,30763.285783747444
0.297,30866.204367646133,30750.03883730504,30774.49473842948
0.298,30872.318342927243,30760.22879610689,30796.91264779355
0.299,30913.078178134645,30804.045618954846,30854.995412964097
0.3,30971.16094330519,30851.938425323544,30901.86922345261
0.301,31004.787807351295,30892.698260530942,30947.724038060936
0.302,31059.81358488129,30944.66705042038,30998.673832070188
0.303,31105.668399489612,30986.445881507967,31037.39567551722
0.304,31138.276267655536,31014.977766153148,31058.794589001103
0.305,31226.928909231632,31119.934341812204,31184.131082263862
0.306,31293.163641443658,31175.97911522238,31232.023888632557
0.307,31308.448579646432,31182.09309050349,31233.042884512743
0.308,31318.638538448286,31187.188069904416,31217.75794630997
0.309,31264.631756798477,31139.29526353572,31162.732168779974
0.31,31236.099872153296,31112.80137065091,31132.162292374425
0.311,31207.567987508115,31082.23149424536,31100.573420088687
0.312,31157.63718937905,31029.243708475737,31047.585634319068
0.313,31108.72538713017,30972.179939185375,30986.445881507967
0.314,31038.4146713974,30907.98319873372,30921.230145176123
0.315,30944.66705042038,30806.083610715217,30805.06461483503
0.316,30889.64127289039,30763.285783747444,30767.361767268187
0.317,30859.071396484836,30746.981849664484,30774.49473842948
0.318,30869.26135528669,30756.15281258615,30792.83666427281
0.319,30913.078178134645,30797.931643673735,30850.91942944336
0.32,30957.913996862786,30840.72947064151,30890.660268770574
0.321,31008.863790872037,30892.698260530942,30953.838013342047
0.322,31062.870572521842,30945.686046300565,31001.73081971074
0.323,31100.573420088687,30983.38889386741,31028.22471259555
0.324,31130.124300614054,31012.939774392777,31062.870572521842
0.325,31222.852925710893,31113.820366531094,31183.112086383677
0.326,31289.08765792292,31170.884135821456,31228.966900992004
0.327,31305.39159200588,31174.960119342195,31217.75794630997
0.328,31296.220629084215,31171.90313170164,31208.5869833883
0.329,31269.7267361994,31135.21928001498,31163.75116466016
0.33,31239.156859793853,31109.744383010355,31137.25727177535
0.331,31202.47300810719,31072.041535443506,31091.402457167023
0.332,31153.56120585831,31025.167724954998,31036.376679637033
0.333,31098.53542832832,30970.141947425007,30987.464877388153
0.334,31036.376679637033,30902.888219332795,30910.021190494088
0.335,30934.47709161853,30800.988631314292,30795.893651913368
0.336,30871.299347047057,30744.943857904116,30758.19080434652
0.337,30861.109388245208,30745.9628537843,30773.475742549297
0.338,30879.45131408854,30761.247791987076,30793.855660152996
0.339,30913.078178134645,30799.969635434107,30856.014408844283
0.34,30952.81901746186,30839.710474761323,30891.67926465076
0.341,31018.0347537937,30900.850227572424,30955.876005102415
0.342,31057.775593120918,30945.686046300565,31003.768811471113
0.343,31107.706391249983,30986.445881507967,31041.471659037958
0.344,31140.314259415904,31017.015757913516,31055.737601360546
0.345,31211.643971028858,31108.72538713017,31174.960119342195
0.346,31285.01167440218,31165.78915642053,31224.89091747126
0.347,31302.334604365326,31175.97911522238,31218.77694219015
0.348,31289.08765792292,31164.770160540345,31203.492003987376
0.349,31272.78372383996,31138.276267655536,31171.90313170164
0.35,31232.023888632557,31103.630407729244,31129.10530473387
0.351,31192.28304930534,31070.00354368314,31087.326473646284
0.352,31150.504218217757,31022.11073731444,31039.433667277586
0.353,31094.459444807577,30969.12295154482,30980.331906226857
0.354,31034.33868787666,30900.850227572424,30909.002194613902
0.355,30941.610062779826,30803.02662307466,30798.95063955392
0.356,30865.185371765947,30744.943857904116,30755.133816705966
0.357,30852.957421203726,30742.905866143745,30762.266787867262
0.358,30864.16637588576,30753.095824945594,30790.798672512443
0.359,30925.306128696866,30805.06461483503,30850.91942944336
0.36,30944.66705042038,30832.577503600027,30885.56528936965
0.361,31003.768811471113,30888.622277010203,30945.686046300565
0.362,31055.737601360546,30940.59106689964,30998.673832070188
0.363,31098.53542832832,30978.293914466485,31024.148729074812
0.364,31126.048317093315,31010.901782632405,31051.661617839807
0.365,31217.75794630997,31112.80137065091,31184.131082263862
0.366,31297.239624964397,31174.960119342195,31229.985896872186
0.367,31304.372596125693,31178.017106982752,31223.871921591075
0.368,31295.20163320403,31168.846144061084,31204.51099986756
0.369,31263.61276091829,31131.14329649424,31160.694177019606
0.37,31233.042884512743,31103.630407729244,31129.10530473387
0.371,31199.416020466637,31072.041535443506,31104.64940360943
0.372,31153.56120585831,31023.129733194626,31039.433667277586
0.373,31098.53542832832,30970.141947425007,30977.2749185863
0.374,31036.376679637033,30903.907215212977,30914.09717401483
0.375,30934.47709161853,30806.083610715217,30800.988631314292
0.376,30873.33733880743,30754.11482082578,30765.323775507815
0.377,30864.16637588576,30750.03883730504,30777.551726070036
0.378,30869.26135528669,30751.057833185227,30786.7226889917
0.379,30912.05918225446,30800.988631314292,30853.97641708391
0.38,30953.838013342047,30838.691478881137,30889.64127289039
0.381,31002.749815590927,30888.622277010203,30952.81901746186
0.382,31060.83258076147,30941.610062779826,31002.749815590927
0.383,31102.61141184906,30982.369897987224,31033.319691996476
0.384,31132.162292374425,31013.958770272962,31055.737601360546
0.385,31219.795938070336,31112.80137065091,31176.998111102566
0.386,31289.08765792292,31173.94112346201,31236.099872153296
0.387,31313.54355904736,31181.074094623305,31227.947905111818
0.388,31304.372596125693,31174.960119342195,31211.643971028858
0.389,31268.707740319216,31137.25727177535,31168.846144061084
0.39,31238.137863913667,31107.706391249983,31136.238275895164
0.391,31203.492003987376,31073.060531323692,31101.592415968873
0.392,31160.694177019606,31027.205716715365,31045.547642558697
0.393,31100.573420088687,30971.16094330519,30982.369897987224
0.394,31036.376679637033,30903.907215212977,30913.078178134645
0.395,30937.534079259083,30799.969635434107,30797.931643673735
0.396,30869.26135528669,30745.9628537843,30754.11482082578
0.397,30863.14738000558,30750.03883730504,30778.570721950222
0.398,30868.242359406504,30753.095824945594,30796.91264779355
0.399,30912.05918225446,30797.931643673735,30843.786458282062
0.4,30951.800021581676,30841.74846652169,30897.793239931867
0.401,31006.825799111666,30888.622277010203,30944.66705042038
0.402,31057.775593120918,30941.610062779826,30999.69282795037
0.403,31096.497436567948,30976.255922706117,31027.205716715365
0.404,31124.010325332943,31006.825799111666,31055.737601360546
0.405,31217.75794630997,31112.80137065091,31181.074094623305
0.406,31285.01167440218,31166.808152300717,31225.909913351446
0.407,31297.239624964397,31169.86513994127,31212.66296690904
0.408,31301.31560848514,31174.960119342195,31205.529995747747
0.409,31259.536777397552,31134.200284134793,31161.713172899792
0.41,31234.06188039293,31104.64940360943,31127.0673129735
0.411,31198.39702458645,31076.11751896425,31095.478440687762
0.412,31155.59919761868,31029.243708475737,31044.52864667851
0.413,31101.592415968873,30970.141947425007,30976.255922706117
0.414,31035.357683756847,30904.926211093163,30911.040186374274
0.415,30939.572071019455,30804.045618954846,30800.988631314292
0.416,30869.26135528669,30748.00084554467,30754.11482082578
0.417,30859.071396484836,30746.981849664484,30770.41875490874
0.418,30865.185371765947,30754.11482082578,30788.76068075207
0.419,30925.306128696866,30809.14059835577,30860.090392365022
0.42,30954.85700922223,30840.72947064151,30890.660268770574
0.421,31003.768811471113,30888.622277010203,30942.629058660008
0.422,31056.756597240732,30942.629058660008,30993.57885266926
0.423,31091.402457167023,30976.255922706117,31025.167724954998
0.424,31130.124300614054,31012.939774392777,31058.794589001103
0.425,31222.852925710893,31116.87735417165,31180.05509874312
0.426,31293.163641443658,31171.90313170164,31234.06188039293
0.427,31303.353600245508,31173.94112346201,31220.81493395052
0.428,31296.220629084215,31168.846144061084,31203.492003987376
0.429,31269.7267361994,31136.238275895164,31158.656185259235
0.43,31243.232843314592,31116.87735417165,31135.21928001498
0.431,31204.51099986756,31082.23149424536,31111.782374770723
0.432,31162.732168779974,31028.22471259555,31051.661617839807
0.433,31091.402457167023,30964.027972143896,30977.2749185863
0.434,31025.167724954998,30893.717256411128,30904.926211093163
0.435,30928.36311633742,30789.779676632257,30789.779676632257
0.436,30863.14738000558,30740.867874383373,30749.019841424855
0.437,30851.938425323544,30741.88687026356,30771.437750788926
0.438,30864.16637588576,30749.019841424855,30782.64670547096
0.439,30902.888219332795,30794.874656033182,30841.74846652169
0.44,30953.838013342047,30841.74846652169,30894.736252291314
0.441,30999.69282795037,30890.660268770574,30947.724038060936
0.442,31060.83258076147,30942.629058660008,31003.768811471113
0.443,31103.630407729244,30983.38889386741,31028.22471259555
0.444,31133.18128825461,31013.958770272962,31056.756597240732
0.445,31223.871921591075,31119.934341812204,31182.09309050349
0.446,31286.030670282362,31169.86513994127,31232.023888632557
0.447,31307.42958376625,31175.97911522238,31217.75794630997
0.448,31298.258620844583,31168.846144061084,31205.529995747747
0.449,31267.688744439034,31134.200284134793,31162.732168779974
0.45,31229.985896872186,31101.592415968873,31127.0673129735
0.451,31195.340036945898,31072.041535443506,31096.497436567948
0.452,31152.542209978124,31022.11073731444,31042.490654918143
0.453,31112.80137065091,30982.369897987224,30994.597848549445
0.454,31031.281700236108,30900.850227572424,30912.05918225446
0.455,30934.47709161853,30798.95063955392,30797.931643673735
0.456,30871.299347047057,30749.019841424855,30756.15281258615
0.457,30862.128384125393,30749.019841424855,30772.45674666911
0.458,30869.26135528669,30756.15281258615,30788.76068075207
0.459,30912.05918225446,30803.02662307466,30853.97641708391
0.46,30958.93299274297,30842.767462401876,30896.774244051685
0.461,31004.787807351295,30887.603281130017,30945.686046300565
0.462,31056.756597240732,30939.572071019455,30995.61684442963
0.463,31099.554424208505,30981.350902107042,31034.33868787666
0.464,31135.21928001498,31012.939774392777,31051.661617839807
0.465,31215.719954549597,31113.820366531094,31179.036102862934
0.466,31280.935690881437,31167.8271481809,31232.023888632557
0.467,31304.372596125693,31171.90313170164,31215.719954549597
0.468,31308.448579646432,31178.017106982752,31211.643971028858
0.469,31272.78372383996,31145.40923881683,31171.90313170164
0.47,31223.871921591075,31096.497436567948,31129.10530473387
0.471,31206.548991627933,31076.11751896425,31107.706391249983
0.472,31151.52321409794,31021.09174143426,31046.566638438882
0.473,31109.744383010355,30973.19893506556,30982.369897987224
0.474,31037.39567551722,30907.98319873372,30915.116169895013
0.475,30927.344120457234,30792.83666427281,30790.798672512443
0.476,30868.242359406504,30743.92486202393,30757.171808466333
0.477,30863.14738000558,30744.943857904116,30776.53273018985
0.478,30868.242359406504,30751.057833185227,30782.64670547096
0.479,30909.002194613902,30800.988631314292,30854.995412964097
0.48,30956.8950009826,30841.74846652169,30893.717256411128
0.481,31017.015757913516,30902.888219332795,30951.800021581676
0.482,31057.775593120918,30942.629058660008,30998.673832070188
0.483,31092.42145304721,30978.293914466485,31024.148729074812
0.484,31127.0673129735,31008.863790872037,31057.775593120918
0.485,31228.966900992004,31116.87735417165,31185.150078144045
0.486,31282.97368264181,31163.75116466016,31217.75794630997
0.487,31294.182637323844,31170.884135821456,31212.66296690904
0.488,31299.27761672477,31172.922127581827,31210.624975148672
0.489,31265.650752678663,31133.18128825461,31163.75116466016
0.49,31234.06188039293,31105.668399489612,31132.162292374425
0.491,31198.39702458645,31068.984547802953,31091.402457167023
0.492,31151.52321409794,31022.11073731444,31042.490654918143
0.493,31095.478440687762,30964.027972143896,30980.331906226857
0.494,31028.22471259555,30895.7552481715,30907.98319873372
0.495,30935.496087498715,30797.931643673735,30798.95063955392
0.496,30867.22336352632,30744.943857904116,30753.095824945594
0.497,30854.995412964097,30742.905866143745,30770.41875490874
0.498,30875.375330567796,30760.22879610689,30792.83666427281
