time,CH0_raw
0.151,32766.631684191205
0.152,32768.669675951576
0.153,32769.68867183176
0.154,32769.68867183176
0.155,32766.631684191205
0.156,32767.65068007139
0.157,32767.65068007139
0.158,32767.65068007139
0.159,32767.65068007139
0.16,32767.65068007139
0.161,32767.65068007139
0.162,32765.61268831102
0.163,32765.61268831102
0.164,32765.61268831102
0.165,32767.65068007139
0.166,32766.631684191205
0.167,32766.631684191205
0.168,32766.631684191205
0.169,32767.65068007139
0.17,32767.65068007139
0.171,32767.65068007139
0.172,32767.65068007139
0.173,32768.669675951576
0.174,32767.65068007139
0.175,32766.631684191205
0.176,32768.669675951576
0.177,32766.631684191205
0.178,32767.65068007139
0.179,32767.65068007139
0.18,32767.65068007139
0.181,32767.65068007139
0.182,32769.68867183176
0.183,32765.61268831102
0.184,32766.631684191205
0.185,32768.669675951576
0.186,32767.65068007139
0.187,32766.631684191205
0.188,32767.65068007139
0.189,32768.669675951576
0.19,32765.61268831102
0.191,32764.593692430833
0.192,32765.61268831102
0.193,32768.669675951576
0.194,32766.631684191205
0.195,32767.65068007139
0.196,32766.631684191205
0.197,32763.574696550648
0.198,32765.61268831102
0.199,32766.631684191205
0.2,32766.631684191205
0.201,32767.65068007139
0.202,32767.65068007139
0.203,32767.65068007139
0.204,32767.65068007139
0.205,32767.65068007139
0.206,32769.68867183176
0.207,32767.65068007139
0.208,32767.65068007139
0.209,32766.631684191205
0.21,32768.669675951576
0.211,32768.669675951576
0.212,32769.68867183176
0.213,32768.669675951576
0.214,32769.68867183176
0.215,32768.669675951576
0.216,32769.68867183176
0.217,32768.669675951576
0.218,32768.669675951576
0.219,32765.61268831102
0.22,32766.631684191205
0.221,32766.631684191205
0.222,32767.65068007139
0.223,32767.65068007139
0.224,32768.669675951576
0.225,32765.61268831102
0.226,32766.631684191205
0.227,32765.61268831102
0.228,32766.631684191205
0.229,32766.631684191205
0.23,32766.631684191205
0.231,32766.631684191205
0.232,32767.65068007139
0.233,32767.65068007139
0.234,32769.68867183176
0.235,32768.669675951576
0.236,32769.68867183176
0.237,32769.68867183176
0.238,32769.68867183176
0.239,32769.68867183176
0.24,32767.65068007139
0.241,32768.669675951576
0.242,32767.65068007139
0.243,32768.669675951576
0.244,32769.68867183176
0.245,32768.669675951576
0.246,32766.631684191205
0.247,32766.631684191205
0.248,32766.631684191205
0.249,32766.631684191205
0.25,32770.70766771195
0.251,32767.65068007139
0.252,32767.65068007139
0.253,32767.65068007139
0.254,32769.68867183176
0.255,32768.669675951576
0.256,32766.631684191205
0.257,32768.669675951576
0.258,32768.669675951576
0.259,32769.68867183176
0.26,32767.65068007139
0.261,32765.61268831102
0.262,32768.669675951576
0.263,32768.669675951576
0.264,32766.631684191205
0.265,32766.631684191205
0.266,32767.65068007139
0.267,32768.669675951576
0.268,32766.631684191205
0.269,32766.631684191205
0.27,32766.631684191205
0.271,32767.65068007139
0.272,32765.61268831102
0.273,32767.65068007139
0.274,32768.669675951576
0.275,32767.65068007139
0.276,32766.631684191205
0.277,32764.593692430833
0.278,32767.65068007139
0.279,32768.669675951576
0.28,32766.631684191205
0.281,32765.61268831102
0.282,32768.669675951576
0.283,32768.669675951576
0.284,32766.631684191205
0.285,32765.61268831102
0.286,32767.65068007139
0.287,32766.631684191205
0.288,32765.61268831102
0.289,32766.631684191205
0.29,32767.65068007139
0.291,32766.631684191205
0.292,32768.669675951576
0.293,32767.65068007139
0.294,32768.669675951576
0.295,32767.65068007139
0.296,32769.68867183176
0.297,32768.669675951576
0.298,32766.631684191205
0.299,32765.61268831102
0.3,32768.669675951576
0.301,32768.669675951576
0.302,32768.669675951576
0.303,32767.65068007139
0.304,32765.61268831102
0.305,32769.68867183176
0.306,32770.70766771195
0.307,32766.631684191205
0.308,32767.65068007139
0.309,32768.669675951576
0.31,32768.669675951576
0.311,32767.65068007139
0.312,32767.65068007139
0.313,32767.65068007139
0.314,32767.65068007139
0.315,32768.669675951576
0.316,32765.61268831102
0.317,32765.61268831102
0.318,32767.65068007139
0.319,32770.70766771195
0.32,32769.68867183176
0.321,32767.65068007139
0.322,32766.631684191205
0.323,32766.631684191205
0.324,32768.669675951576
0.325,32768.669675951576
0.326,32767.65068007139
0.327,32766.631684191205
0.328,32768.669675951576
0.329,32766.631684191205
0.33,32767.65068007139
0.331,32764.593692430833
0.332,32763.574696550648
0.333,32763.574696550648
0.334,32766.631684191205
0.335,32767.65068007139
0.336,32766.631684191205
0.337,32766.631684191205
0.338,32765.61268831102
0.339,32766.631684191205
0.34,32765.61268831102
0.341,32768.669675951576
0.342,32768.669675951576
0.343,32766.631684191205
0.344,32766.631684191205
0.345,32765.61268831102
0.346,32767.65068007139
0.347,32768.669675951576
0.348,32768.669675951576
0.349,32766.631684191205
0.35,32767.65068007139
0.351,32769.68867183176
0.352,32768.669675951576
0.353,32769.68867183176
0.354,32766.631684191205
0.355,32767.65068007139
0.356,32769.68867183176
0.357,32768.669675951576
0.358,32771.72666359213
0.359,32766.631684191205
0.36,32767.65068007139
0.361,32767.65068007139
0.362,32767.65068007139
0.363,32767.65068007139
0.364,32768.669675951576
0.365,32766.631684191205
0.366,32766.631684191205
0.367,32767.65068007139
0.368,32767.65068007139
0.369,32768.669675951576
0.37,32766.631684191205
0.371,32764.593692430833
0.372,32765.61268831102
0.373,32767.65068007139
0.374,32767.65068007139
0.375,32769.68867183176
0.376,32767.65068007139
0.377,32767.65068007139
0.378,32767.65068007139
0.379,32769.68867183176
0.38,32768.669675951576
0.381,32769.68867183176
0.382,32766.631684191205
0.383,32768.669675951576
0.384,32766.631684191205
0.385,32766.631684191205
0.386,32767.65068007139
0.387,32767.65068007139
0.388,32768.669675951576
0.389,32766.631684191205
0.39,32767.65068007139
0.391,32768.669675951576
0.392,32767.65068007139
0.393,32768.669675951576
0.394,32769.68867183176
0.395,32767.65068007139
0.396,32768.669675951576
0.397,32770.70766771195
0.398,32766.631684191205
0.399,32768.669675951576
0.4,32767.65068007139
0.401,32767.65068007139
0.402,32765.61268831102
0.403,32767.65068007139
0.404,32767.65068007139
0.405,32767.65068007139
0.406,32767.65068007139
0.407,32769.68867183176
0.408,32769.68867183176
0.409,32768.669675951576
0.41,32769.68867183176
0.411,32767.65068007139
0.412,32765.61268831102
0.413,32768.669675951576
0.414,32767.65068007139
0.415,32763.574696550648
0.416,32765.61268831102
0.417,32766.631684191205
0.418,32765.61268831102
0.419,32765.61268831102
0.42,32767.65068007139
0.421,32769.68867183176
0.422,32767.65068007139
0.423,32769.68867183176
0.424,32767.65068007139
0.425,32766.631684191205
0.426,32765.61268831102
0.427,32765.61268831102
0.428,32766.631684191205
0.429,32767.65068007139
0.43,32769.68867183176
0.431,32770.70766771195
0.432,32768.669675951576
0.433,32765.61268831102
0.434,32766.631684191205
0.435,32766.631684191205
0.436,32767.65068007139
0.437,32769.68867183176
0.438,32767.65068007139
0.439,32767.65068007139
0.44,32764.593692430833
0.441,32765.61268831102
0.442,32767.65068007139
0.443,32765.61268831102
0.444,32768.669675951576
0.445,32768.669675951576
0.446,32769.68867183176
0.447,32767.65068007139
0.448,32767.65068007139
0.449,32768.669675951576
0.45,32770.70766771195
0.451,32766.631684191205
0.452,32765.61268831102
0.453,32766.631684191205
0.454,32766.631684191205
0.455,32766.631684191205
0.456,32764.593692430833
0.457,32767.65068007139
0.458,32768.669675951576
0.459,32769.68867183176
0.46,32767.65068007139
0.461,32767.65068007139
0.462,32766.631684191205
0.463,32766.631684191205
0.464,32767.65068007139
0.465,32769.68867183176
0.466,32769.68867183176
0.467,32767.65068007139
0.468,32768.669675951576
0.469,32767.65068007139
0.47,32768.669675951576
0.471,32768.669675951576
0.472,32767.65068007139
0.473,32768.669675951576
0.474,32770.70766771195
0.475,32765.61268831102
0.476,32764.593692430833
0.477,32767.65068007139
0.478,32768.669675951576
0.479,32767.65068007139
0.48,32766.631684191205
0.481,32765.61268831102
0.482,32764.593692430833
0.483,32768.669675951576
0.484,32766.631684191205
0.485,32765.61268831102
0.486,32769.68867183176
0.487,32766.631684191205
0.488,32768.669675951576
0.489,32766.631684191205
0.49,32766.631684191205
0.491,32765.61268831102
0.492,32768.669675951576
0.493,32767.65068007139
0.494,32767.65068007139
0.495,32766.631684191205
0.496,32766.631684191205
0.497,32767.65068007139
0.498,32767.65068007139
0.499,32767.65068007139
0.5,32764.593692430833
0.501,32767.65068007139
0.502,32767.65068007139
0.503,32766.631684191205
0.504,32767.65068007139
0.505,32767.65068007139
0.506,32768.669675951576
0.507,32766.631684191205
0.508,32767.65068007139
0.509,32766.631684191205
0.51,32766.631684191205
0.511,32765.61268831102
0.512,32765.61268831102
0.513,32766.631684191205
0.514,32766.631684191205
0.515,32765.61268831102
0.516,32766.631684191205
0.517,32769.68867183176
0.518,32766.631684191205
0.519,32766.631684191205
0.52,32769.68867183176
0.521,32769.68867183176
0.522,32768.669675951576
0.523,32769.68867183176
0.524,32769.68867183176
0.525,32769.68867183176
0.526,32769.68867183176
0.527,32768.669675951576
0.528,32766.631684191205
0.529,32768.669675951576
0.53,32768.669675951576
0.531,32767.65068007139
0.532,32767.65068007139
0.533,32766.631684191205
0.534,32767.65068007139
0.535,32766.631684191205
0.536,32766.631684191205
0.537,32767.65068007139
0.538,32764.593692430833
0.539,32767.65068007139
0.54,32768.669675951576
0.541,32768.669675951576
0.542,32768.669675951576
0.543,32769.68867183176
0.544,32769.68867183176
0.545,32769.68867183176
0.546,32767.65068007139
0.547,32767.65068007139
0.548,32767.65068007139
0.549,32767.65068007139
0.55,32769.68867183176
0.551,32768.669675951576
0.552,32768.669675951576
0.553,32767.65068007139
0.554,32766.631684191205
0.555,32766.631684191205
0.556,32766.631684191205
0.557,32767.65068007139
0.558,32765.61268831102
0.559,32768.669675951576
0.56,32767.65068007139
0.561,32767.65068007139
0.562,32766.631684191205
0.563,32764.593692430833
0.564,32764.593692430833
0.565,32766.631684191205
0.566,32768.669675951576
0.567,32767.65068007139
0.568,32766.631684191205
0.569,32766.631684191205
0.57,32765.61268831102
0.571,32767.65068007139
0.572,32768.669675951576
0.573,32769.68867183176
0.574,32768.669675951576
0.575,32769.68867183176
0.576,32769.68867183176
0.577,32767.65068007139
0.578,32767.65068007139
0.579,32766.631684191205
0.58,32769.68867183176
0.581,32769.68867183176
0.582,32766.631684191205
0.583,32766.631684191205
0.584,32766.631684191205
0.585,32767.65068007139
0.586,32765.61268831102
0.587,32768.669675951576
0.588,32767.65068007139
0.589,32766.631684191205
0.59,32766.631684191205
0.591,32765.61268831102
0.592,32767.65068007139
0.593,32766.631684191205
0.594,32767.65068007139
0.595,32765.61268831102
0.596,32765.61268831102
0.597,32766.631684191205
0.598,32768.669675951576
0.599,32765.61268831102
0.6,32766.631684191205
0.601,32767.65068007139
0.602,32769.68867183176
0.603,32767.65068007139
0.604,32768.669675951576
0.605,32769.68867183176
0.606,32768.669675951576
0.607,32765.61268831102
0.608,32764.593692430833
0.609,32767.65068007139
0.61,32766.631684191205
0.611,32767.65068007139
0.612,32767.65068007139
0.613,32767.65068007139
0.614,32766.631684191205
0.615,32769.68867183176
0.616,32766.631684191205
0.617,32765.61268831102
0.618,32764.593692430833
0.619,32767.65068007139
0.62,32767.65068007139
0.621,32766.631684191205
0.622,32766.631684191205
0.623,32769.68867183176
0.624,32769.68867183176
0.625,32767.65068007139
0.626,32767.65068007139
0.627,32762.555700670462
0.628,32765.61268831102
0.629,32768.669675951576
0.63,32768.669675951576
0.631,32767.65068007139
0.632,32765.61268831102
0.633,32765.61268831102
0.634,32769.68867183176
0.635,32765.61268831102
0.636,32766.631684191205
0.637,32768.669675951576
0.638,32767.65068007139
0.639,32769.68867183176
0.64,32769.68867183176
0.641,32769.68867183176
0.642,32769.68867183176
0.643,32766.631684191205
0.644,32765.61268831102
0.645,32766.631684191205
0.646,32767.65068007139
0.647,32766.631684191205
0.648,32765.61268831102
0.649,32766.631684191205
0.65,32763.574696550648
0.651,32768.669675951576
0.652,32765.61268831102
0.653,32766.631684191205
0.654,32767.65068007139
0.655,32766.631684191205
0.656,32769.68867183176
0.657,32768.669675951576
0.658,32769.68867183176
0.659,32768.669675951576
0.66,32766.631684191205
0.661,32767.65068007139
0.662,32766.631684191205
0.663,32767.65068007139
0.664,32766.631684191205
0.665,32764.593692430833
0.666,32766.631684191205
0.667,32769.68867183176
0.668,32769.68867183176
0.669,32768.669675951576
0.67,32766.631684191205
0.671,32766.631684191205
0.672,32769.68867183176
0.673,32768.669675951576
0.674,32766.631684191205
0.675,32766.631684191205
0.676,32767.65068007139
0.677,32767.65068007139
0.678,32767.65068007139
0.679,32768.669675951576
0.68,32768.669675951576
0.681,32766.631684191205
0.682,32769.68867183176
0.683,32769.68867183176
0.684,32766.631684191205
0.685,32767.65068007139
0.686,32768.669675951576
0.687,32769.68867183176
0.688,32768.669675951576
0.689,32766.631684191205
0.69,32766.631684191205
0.691,32768.669675951576
0.692,32769.68867183176
0.693,32767.65068007139
0.694,32768.669675951576
0.695,32769.68867183176
0.696,32768.669675951576
0.697,32767.65068007139
0.698,32766.631684191205
0.699,32767.65068007139
0.7,32767.65068007139
0.701,32766.631684191205
0.702,32767.65068007139
0.703,32767.65068007139
0.704,32767.65068007139
0.705,32768.669675951576
0.706,32766.631684191205
0.707,32767.65068007139
0.708,32765.61268831102
0.709,32767.65068007139
0.71,32765.61268831102
0.711,32765.61268831102
0.712,32767.65068007139
0.713,32766.631684191205
0.714,32767.65068007139
0.715,32765.61268831102
0.716,32766.631684191205
0.717,32766.631684191205
0.718,32769.68867183176
0.719,32766.631684191205
0.72,32766.631684191205
0.721,32768.669675951576
0.722,32767.65068007139
0.723,32767.65068007139
0.724,32767.65068007139
0.725,32767.65068007139
0.726,32768.669675951576
0.727,32766.631684191205
0.728,32769.68867183176
0.729,32768.669675951576
0.73,32766.631684191205
0.731,32768.669675951576
0.732,32770.70766771195
0.733,32768.669675951576
0.734,32769.68867183176
0.735,32764.593692430833
0.736,32766.631684191205
0.737,32769.68867183176
0.738,32769.68867183176
0.739,32769.68867183176
0.74,32767.65068007139
0.741,32766.631684191205
0.742,32767.65068007139
0.743,32767.65068007139
0.744,32769.68867183176
0.745,32768.669675951576
0.746,32767.65068007139
0.747,32769.68867183176
0.748,32766.631684191205
0.749,32769.68867183176
0.75,32768.669675951576
0.751,32768.669675951576
0.752,32768.669675951576
0.753,32768.669675951576
0.754,32766.631684191205
0.755,32768.669675951576
0.756,32768.669675951576
0.757,32766.631684191205
0.758,32767.65068007139
0.759,32765.61268831102
0.76,32765.61268831102
0.761,32767.65068007139
0.762,32769.68867183176
0.763,32768.669675951576
0.764,32767.65068007139
0.765,32768.669675951576
0.766,32769.68867183176
0.767,32767.65068007139
0.768,32766.631684191205
0.769,32767.65068007139
0.77,32768.669675951576
0.771,32767.65068007139
0.772,32767.65068007139
0.773,32767.65068007139
0.774,32767.65068007139
0.775,32768.669675951576
0.776,32766.631684191205
0.777,32767.65068007139
0.778,32766.631684191205
0.779,32767.65068007139
0.78,32765.61268831102
0.781,32766.631684191205
0.782,32766.631684191205
0.783,32769.68867183176
0.784,32765.61268831102
0.785,32765.61268831102
0.786,32764.593692430833
0.787,32765.61268831102
0.788,32767.65068007139
0.789,32767.65068007139
0.79,32768.669675951576
0.791,32766.631684191205
0.792,32766.631684191205
0.793,32764.593692430833
0.794,32766.631684191205
0.795,32768.669675951576
0.796,32766.631684191205
0.797,32768.669675951576
0.798,32765.61268831102
0.799,32768.669675951576
0.8,32766.631684191205
0.801,32767.65068007139
0.802,32767.65068007139
0.803,32768.669675951576
0.804,32767.65068007139
0.805,32766.631684191205
0.806,32767.65068007139
0.807,32766.631684191205
0.808,32764.593692430833
0.809,32769.68867183176
0.81,32767.65068007139
0.811,32766.631684191205
0.812,32765.61268831102
0.813,32766.631684191205
0.814,32769.68867183176
0.815,32766.631684191205
0.816,32769.68867183176
0.817,32769.68867183176
0.818,32766.631684191205
0.819,32765.61268831102
0.82,32768.669675951576
0.821,32768.669675951576
0.822,32768.669675951576
0.823,32766.631684191205
0.824,32768.669675951576
0.825,32768.669675951576
0.826,32768.669675951576
0.827,32767.65068007139
0.828,32766.631684191205
0.829,32768.669675951576
0.83,32768.669675951576
0.831,32764.593692430833
0.832,32764.593692430833
0.833,32765.61268831102
0.834,32767.65068007139
0.835,32767.65068007139
0.836,32767.65068007139
0.837,32763.574696550648
0.838,32765.61268831102
0.839,32769.68867183176
0.84,32765.61268831102
0.841,32766.631684191205
0.842,32769.68867183176
0.843,32767.65068007139
0.844,32767.65068007139
0.845,32765.61268831102
0.846,32766.631684191205
0.847,32764.593692430833
0.848,32762.555700670462
0.849,32765.61268831102
0.85,32766.631684191205
0.851,32766.631684191205
0.852,32766.631684191205
0.853,32767.65068007139
0.854,32764.593692430833
0.855,32766.631684191205
0.856,32767.65068007139
0.857,32767.65068007139
0.858,32767.65068007139
0.859,32766.631684191205
0.86,32767.65068007139
0.861,32767.65068007139
0.862,32767.65068007139
0.863,32766.631684191205
0.864,32769.68867183176
0.865,32766.631684191205
0.866,32763.574696550648
0.867,32766.631684191205
0.868,32765.61268831102
0.869,32766.631684191205
0.87,32765.61268831102
0.871,32767.65068007139
0.872,32768.669675951576
0.873,32767.65068007139
0.874,32767.65068007139
0.875,32768.669675951576
0.876,32769.68867183176
0.877,32767.65068007139
0.878,32769.68867183176
0.879,32766.631684191205
0.88,32765.61268831102
0.881,32767.65068007139
0.882,32766.631684191205
0.883,32767.65068007139
0.884,32768.669675951576
0.885,32767.65068007139
0.886,32767.65068007139
0.887,32767.65068007139
0.888,32768.669675951576
0.889,32767.65068007139
0.89,32769.68867183176
0.891,32767.65068007139
0.892,32766.631684191205
0.893,32765.61268831102
0.894,32767.65068007139
0.895,32768.669675951576
0.896,32770.70766771195
0.897,32766.631684191205
0.898,32766.631684191205
0.899,32766.631684191205
0.9,32767.65068007139
0.901,32763.574696550648
0.902,32763.574696550648
0.903,32765.61268831102
0.904,32767.65068007139
0.905,32764.593692430833
0.906,32765.61268831102
0.907,32766.631684191205
0.908,32767.65068007139
0.909,32767.65068007139
0.91,32766.631684191205
0.911,32764.593692430833
0.912,32765.61268831102
0.913,32764.593692430833
0.914,32766.631684191205
0.915,32767.65068007139
0.916,32768.669675951576
0.917,32766.631684191205
0.918,32763.574696550648
0.919,32763.574696550648
0.92,32765.61268831102
0.921,32765.61268831102
0.922,32767.65068007139
0.923,32769.68867183176
0.924,32767.65068007139
0.925,32766.631684191205
0.926,32767.65068007139
0.927,32765.61268831102
0.928,32766.631684191205
0.929,32766.631684191205
0.93,32766.631684191205
0.931,32764.593692430833
0.932,32767.65068007139
0.933,32766.631684191205
0.934,32767.65068007139
0.935,32766.631684191205
0.936,32768.669675951576
0.937,32766.631684191205
0.938,32765.61268831102
0.939,32767.65068007139
0.94,32767.65068007139
0.941,32768.669675951576
0.942,32767.65068007139
0.943,32767.65068007139
0.944,32766.631684191205
0.945,32766.631684191205
0.946,32766.631684191205
0.947,32767.65068007139
0.948,32767.65068007139
0.949,32763.574696550648
0.95,32766.631684191205
0.951,32766.631684191205
0.952,32766.631684191205
0.953,32765.61268831102
0.954,32766.631684191205
0.955,32766.631684191205
0.956,32766.631684191205
0.957,32766.631684191205
0.958,32764.593692430833
0.959,32766.631684191205
0.96,32767.65068007139
0.961,32766.631684191205
0.962,32767.65068007139
0.963,32765.61268831102
0.964,32766.631684191205
0.965,32764.593692430833
0.966,32764.593692430833
0.967,32766.631684191205
0.968,32767.65068007139
0.969,32765.61268831102
0.97,32766.631684191205
0.971,32767.65068007139
0.972,32768.669675951576
0.973,32766.631684191205
0.974,32766.631684191205
0.975,32764.593692430833
0.976,32766.631684191205
0.977,32767.65068007139
0.978,32764.593692430833
0.979,32764.593692430833
0.98,32767.65068007139
0.981,32766.631684191205
0.982,32766.631684191205
0.983,32766.631684191205
0.984,32769.68867183176
0.985,32767.65068007139
0.986,32766.631684191205
0.987,32767.65068007139
0.988,32766.631684191205
0.989,32769.68867183176
0.99,32769.68867183176
0.991,32766.631684191205
0.992,32766.631684191205
0.993,32767.65068007139
0.994,32766.631684191205
0.995,32766.631684191205
0.996,32764.593692430833
0.997,32767.65068007139
0.998,32764.593692430833
0.999,32766.631684191205
1.0,32767.65068007139
1.001,32766.631684191205
1.002,32767.65068007139
1.003,32766.631684191205
1.004,32766.631684191205
1.005,32767.65068007139
1.006,32765.61268831102
1.007,32763.574696550648
1.008,32768.669675951576
1.009,32771.72666359213
1.01,32766.631684191205
1.011,32767.65068007139
1.012,32765.61268831102
1.013,32766.631684191205
1.014,32767.65068007139
1.015,32764.593692430833
1.016,32767.65068007139
1.017,32766.631684191205
1.018,32767.65068007139
1.019,32765.61268831102
1.02,32769.68867183176
1.021,32766.631684191205
1.022,32766.631684191205
1.023,32766.631684191205
1.024,32765.61268831102
1.025,32765.61268831102
1.026,32766.631684191205
1.027,32766.631684191205
1.028,32766.631684191205
1.029,32768.669675951576
1.03,32768.669675951576
1.031,32768.669675951576
1.032,32766.631684191205
1.033,32768.669675951576
1.034,32769.68867183176
1.035,32769.68867183176
1.036,32767.65068007139
1.037,32767.65068007139
1.038,32765.61268831102
1.039,32766.631684191205
1.04,32767.65068007139
1.041,32768.669675951576
1.042,32767.65068007139
1.043,32767.65068007139
1.044,32767.65068007139
1.045,32766.631684191205
1.046,32769.68867183176
1.047,32766.631684191205
1.048,32766.631684191205
1.049,32767.65068007139
1.05,32766.631684191205
1.051,32767.65068007139
1.052,32766.631684191205
1.053,32768.669675951576
1.054,32765.61268831102
1.055,32766.631684191205
1.056,32768.669675951576
1.057,32768.669675951576
1.058,32767.65068007139
1.059,32765.61268831102
1.06,32765.61268831102
1.061,32767.65068007139
1.062,32769.68867183176
1.063,32766.631684191205
1.064,32766.631684191205
1.065,32769.68867183176
1.066,32770.70766771195
1.067,32766.631684191205
1.068,32766.631684191205
1.069,32767.65068007139
1.07,32767.65068007139
1.071,32764.593692430833
1.072,32766.631684191205
1.073,32768.669675951576
1.074,32766.631684191205
1.075,32767.65068007139
1.076,32766.631684191205
1.077,32769.68867183176
1.078,32767.65068007139
1.079,32765.61268831102
1.08,32766.631684191205
1.081,32767.65068007139
1.082,32766.631684191205
1.083,32767.65068007139
1.084,32766.631684191205
1.085,32766.631684191205
1.086,32770.70766771195
1.087,32766.631684191205
1.088,32764.593692430833
1.089,32766.631684191205
1.09,32769.68867183176
1.091,32764.593692430833
1.092,32767.65068007139
1.093,32765.61268831102
1.094,32766.631684191205
1.095,32767.65068007139
1.096,32765.61268831102
1.097,32765.61268831102
1.098,32764.593692430833
1.099,32767.65068007139
1.1,32766.631684191205
1.101,32766.631684191205
1.102,32765.61268831102
1.103,32765.61268831102
1.104,32766.631684191205
1.105,32767.65068007139
1.106,32766.631684191205
1.107,32765.61268831102
1.108,32766.631684191205
1.109,32767.65068007139
1.11,32765.61268831102
1.111,32767.65068007139
1.112,32767.65068007139
1.113,32767.65068007139
1.114,32766.631684191205
1.115,32764.593692430833
1.116,32766.631684191205
1.117,32769.68867183176
1.118,32769.68867183176
1.119,32768.669675951576
1.12,32767.65068007139
1.121,32766.631684191205
1.122,32768.669675951576
1.123,32769.68867183176
1.124,32769.68867183176
1.125,32767.65068007139
1.126,32767.65068007139
1.127,32766.631684191205
1.128,32769.68867183176
1.129,32768.669675951576
1.13,32765.61268831102
1.131,32765.61268831102
1.132,32767.65068007139
1.133,32767.65068007139
1.134,32766.631684191205
1.135,32769.68867183176
1.136,32767.65068007139
1.137,32765.61268831102
1.138,32768.669675951576
1.139,32766.631684191205
1.14,32768.669675951576
1.141,32769.68867183176
1.142,32766.631684191205
1.143,32767.65068007139
1.144,32769.68867183176
1.145,32766.631684191205
1.146,32766.631684191205
1.147,32766.631684191205
1.148,32768.669675951576
1.149,32768.669675951576
1.15,32767.65068007139
1.151,32768.669675951576
1.152,32765.61268831102
1.153,32764.593692430833
1.154,32766.631684191205
1.155,32768.669675951576
1.156,32767.65068007139
1.157,32766.631684191205
1.158,32765.61268831102
1.159,32766.631684191205
1.16,32767.65068007139
1.161,32767.65068007139
1.162,32768.669675951576
1.163,32766.631684191205
1.164,32766.631684191205
1.165,32769.68867183176
