Messart,Versuchsnummer,Dauer,Sampling-Frequenz,Trigger-Art,Auto-Zero vor Messung,Movement Time Links(s),Movement Time Rechts(s)
Athlet_1,1,5.0,1000,Visueller Reiz,Ja,0.718,0.697
Time,L_Fx,L_Fy,L_Fz,L_Mx,L_My,L_Mz,R_Fx,R_Fy,R_Fz,R_Mx,R_My,R_Mz
0.0560,0.22,0.11,0.40,-0.02,0.08,-0.03,-0.09,-0.08,0.20,-0.05,-0.01,-0.01
0.0570,0.23,0.09,0.35,-0.04,0.03,-0.05,-0.08,-0.06,0.23,-0.08,-0.03,-0.03
0.0580,0.24,0.07,0.28,-0.07,-0.02,-0.07,-0.08,-0.05,0.26,-0.11,-0.04,-0.04
0.0590,0.24,0.06,0.20,-0.08,-0.06,-0.09,-0.06,-0.05,0.29,-0.13,-0.05,-0.04
0.0600,0.23,0.06,0.13,-0.09,-0.09,-0.10,-0.03,-0.06,0.32,-0.15,-0.05,-0.04
0.0610,0.21,0.07,0.05,-0.10,-0.09,-0.11,-0.01,-0.07,0.32,-0.15,-0.04,-0.04
0.0620,0.18,0.07,-0.02,-0.09,-0.09,-0.11,0.01,-0.08,0.31,-0.14,-0.02,-0.03
0.0630,0.15,0.06,-0.08,-0.09,-0.09,-0.10,0.02,-0.09,0.27,-0.13,-0.01,-0.02
0.0640,0.12,0.04,-0.13,-0.08,-0.09,-0.09,0.01,-0.10,0.22,-0.10,0.01,-0.01
0.0650,0.11,0.00,-0.14,-0.07,-0.09,-0.08,-0.00,-0.10,0.16,-0.07,0.02,-0.01
0.0660,0.10,-0.04,-0.12,-0.05,-0.09,-0.06,-0.03,-0.10,0.11,-0.04,0.02,-0.01
0.0670,0.12,-0.09,-0.05,-0.01,-0.08,-0.04,-0.06,-0.10,0.07,-0.02,0.01,-0.01
0.0680,0.15,-0.12,0.07,0.04,-0.06,-0.01,-0.09,-0.10,0.05,-0.01,0.00,-0.01
0.0690,0.20,-0.13,0.22,0.10,-0.03,0.01,-0.11,-0.12,0.06,-0.01,-0.01,-0.01
0.0700,0.26,-0.13,0.37,0.15,0.01,0.04,-0.13,-0.14,0.08,-0.02,-0.03,-0.01
0.0710,0.32,-0.10,0.48,0.20,0.05,0.06,-0.14,-0.16,0.10,-0.03,-0.04,-0.02
0.0720,0.38,-0.06,0.54,0.23,0.09,0.07,-0.13,-0.17,0.11,-0.05,-0.05,-0.02
0.0730,0.42,0.00,0.54,0.25,0.11,0.07,-0.11,-0.17,0.12,-0.07,-0.05,-0.02
0.0740,0.44,0.08,0.48,0.24,0.14,0.07,-0.08,-0.16,0.11,-0.08,-0.05,-0.02
0.0750,0.43,0.16,0.39,0.22,0.15,0.06,-0.04,-0.13,0.10,-0.10,-0.04,-0.02
0.0760,0.38,0.23,0.28,0.18,0.17,0.05,-0.00,-0.09,0.09,-0.10,-0.03,-0.02
0.0770,0.32,0.30,0.19,0.14,0.19,0.05,0.03,-0.04,0.11,-0.10,-0.03,-0.02
0.0780,0.24,0.34,0.14,0.12,0.21,0.05,0.05,0.00,0.13,-0.09,-0.03,-0.01
0.0790,0.16,0.35,0.14,0.10,0.23,0.06,0.06,0.03,0.17,-0.08,-0.03,-0.01
0.0800,0.10,0.32,0.20,0.10,0.26,0.08,0.07,0.04,0.22,-0.06,-0.03,-0.01
0.0810,0.06,0.28,0.28,0.11,0.27,0.10,0.08,0.02,0.27,-0.05,-0.02,-0.01
0.0820,0.05,0.23,0.36,0.12,0.28,0.12,0.08,-0.02,0.30,-0.04,-0.01,-0.01
0.0830,0.06,0.17,0.40,0.12,0.26,0.12,0.08,-0.07,0.33,-0.04,-0.00,-0.02
0.0840,0.07,0.13,0.39,0.10,0.21,0.11,0.09,-0.11,0.34,-0.04,0.02,-0.03
0.0850,0.09,0.11,0.30,0.06,0.14,0.07,0.08,-0.14,0.33,-0.04,0.03,-0.04
0.0860,0.09,0.11,0.16,0.01,0.06,0.02,0.07,-0.15,0.32,-0.03,0.05,-0.04
0.0870,0.10,0.13,-0.02,-0.03,-0.03,-0.04,0.05,-0.14,0.29,-0.03,0.06,-0.04
0.0880,0.09,0.15,-0.18,-0.07,-0.09,-0.10,0.03,-0.11,0.26,-0.03,0.06,-0.03
0.0890,0.10,0.18,-0.29,-0.09,-0.13,-0.14,0.01,-0.07,0.22,-0.02,0.05,-0.03
0.0900,0.11,0.21,-0.31,-0.10,-0.13,-0.17,-0.02,-0.02,0.17,-0.01,0.04,-0.02
0.0910,0.13,0.23,-0.24,-0.09,-0.10,-0.18,-0.03,0.02,0.11,0.00,0.01,-0.01
0.0920,0.17,0.27,-0.09,-0.07,-0.04,-0.15,-0.02,0.05,0.05,0.02,-0.01,-0.01
0.0930,0.22,0.30,0.11,-0.05,0.04,-0.11,-0.01,0.06,0.00,0.03,-0.04,-0.01
0.0940,0.28,0.34,0.32,-0.03,0.12,-0.06,0.00,0.04,-0.04,0.04,-0.06,-0.02
0.0950,0.31,0.38,0.50,-0.00,0.18,-0.00,0.01,-0.00,-0.06,0.06,-0.07,-0.02
0.0960,0.33,0.41,0.62,0.01,0.21,0.04,-0.01,-0.06,-0.06,0.07,-0.08,-0.03
0.0970,0.32,0.42,0.67,0.02,0.21,0.05,-0.04,-0.13,-0.05,0.07,-0.08,-0.03
0.0980,0.29,0.40,0.63,0.01,0.17,0.04,-0.08,-0.18,-0.03,0.07,-0.07,-0.02
0.0990,0.23,0.36,0.51,-0.01,0.10,0.01,-0.13,-0.23,-0.00,0.05,-0.05,-0.01
0.1000,0.18,0.29,0.35,-0.04,0.03,-0.04,-0.15,-0.25,0.02,0.03,-0.03,0.01
0.1010,0.13,0.21,0.16,-0.06,-0.03,-0.09,-0.15,-0.26,0.03,-0.01,-0.00,0.03
0.1020,0.11,0.14,-0.01,-0.06,-0.07,-0.13,-0.12,-0.25,0.04,-0.06,0.02,0.04
0.1030,0.11,0.08,-0.16,-0.05,-0.08,-0.14,-0.06,-0.25,0.05,-0.11,0.03,0.05
0.1040,0.14,0.05,-0.26,-0.01,-0.06,-0.13,-0.00,-0.25,0.05,-0.15,0.04,0.05
0.1050,0.19,0.05,-0.32,0.04,-0.03,-0.10,0.05,-0.26,0.06,-0.18,0.04,0.04
0.1060,0.25,0.07,-0.33,0.10,0.01,-0.05,0.09,-0.28,0.07,-0.19,0.03,0.03
0.1070,0.31,0.11,-0.32,0.15,0.05,-0.01,0.10,-0.30,0.09,-0.19,0.02,0.02
0.1080,0.35,0.16,-0.29,0.19,0.08,0.03,0.09,-0.32,0.13,-0.16,0.01,0.01
0.1090,0.38,0.19,-0.24,0.20,0.09,0.04,0.06,-0.33,0.17,-0.12,-0.01,0.00
0.1100,0.39,0.20,-0.18,0.19,0.08,0.04,0.01,-0.34,0.21,-0.08,-0.02,-0.00
0.1110,0.38,0.20,-0.12,0.15,0.05,0.02,-0.03,-0.35,0.23,-0.04,-0.04,-0.01
0.1120,0.35,0.18,-0.06,0.08,0.01,-0.01,-0.07,-0.35,0.24,-0.01,-0.04,-0.01
0.1130,0.31,0.14,-0.01,-0.00,-0.04,-0.04,-0.09,-0.33,0.23,0.01,-0.04,-0.01
0.1140,0.27,0.10,0.05,-0.08,-0.08,-0.07,-0.09,-0.31,0.20,0.01,-0.03,-0.01
0.1150,0.23,0.06,0.14,-0.15,-0.10,-0.08,-0.09,-0.27,0.17,0.00,-0.03,-0.02
0.1160,0.18,0.05,0.25,-0.19,-0.10,-0.07,-0.07,-0.22,0.13,-0.02,-0.03,-0.02
0.1170,0.14,0.05,0.40,-0.19,-0.06,-0.04,-0.05,-0.17,0.10,-0.04,-0.03,-0.02
0.1180,0.11,0.09,0.59,-0.17,0.00,0.00,-0.03,-0.13,0.08,-0.06,-0.04,-0.02
0.1190,0.07,0.16,0.80,-0.11,0.09,0.06,-0.03,-0.10,0.07,-0.08,-0.05,-0.02
0.1200,0.04,0.26,0.99,-0.03,0.18,0.11,-0.04,-0.10,0.08,-0.08,-0.06,-0.02
0.1210,0.02,0.37,1.12,0.06,0.26,0.14,-0.07,-0.12,0.10,-0.07,-0.07,-0.02
0.1220,0.02,0.48,1.15,0.13,0.31,0.15,-0.11,-0.16,0.13,-0.05,-0.08,-0.02
0.1230,0.02,0.57,1.06,0.18,0.33,0.13,-0.15,-0.21,0.18,-0.03,-0.08,-0.02
0.1240,0.05,0.62,0.85,0.18,0.31,0.09,-0.20,-0.27,0.22,-0.01,-0.08,-0.01
0.1250,0.10,0.62,0.55,0.16,0.26,0.02,-0.23,-0.30,0.26,0.01,-0.07,0.00
0.1260,0.16,0.58,0.22,0.09,0.17,-0.04,-0.24,-0.32,0.30,0.03,-0.06,0.02
0.1270,0.23,0.50,-0.09,0.01,0.08,-0.11,-0.24,-0.30,0.31,0.04,-0.05,0.03
0.1280,0.30,0.41,-0.31,-0.07,-0.01,-0.16,-0.21,-0.26,0.31,0.04,-0.03,0.04
0.1290,0.36,0.33,-0.41,-0.14,-0.07,-0.18,-0.17,-0.20,0.30,0.03,-0.02,0.05
0.1300,0.40,0.26,-0.37,-0.17,-0.09,-0.18,-0.12,-0.14,0.27,0.03,-0.01,0.05
0.1310,0.41,0.23,-0.21,-0.16,-0.08,-0.15,-0.08,-0.09,0.22,0.02,-0.00,0.06
0.1320,0.41,0.22,0.03,-0.11,-0.02,-0.09,-0.04,-0.05,0.18,0.00,0.00,0.06
0.1330,0.39,0.23,0.31,-0.02,0.06,-0.02,-0.01,-0.03,0.13,-0.01,0.01,0.06
0.1340,0.35,0.24,0.54,0.08,0.14,0.04,0.00,-0.03,0.08,-0.03,0.00,0.05
0.1350,0.31,0.25,0.68,0.17,0.21,0.10,0.01,-0.04,0.03,-0.04,0.00,0.04
0.1360,0.26,0.26,0.69,0.23,0.24,0.12,0.01,-0.06,-0.01,-0.05,-0.00,0.02
0.1370,0.21,0.26,0.57,0.25,0.24,0.12,0.01,-0.08,-0.04,-0.06,-0.01,0.01
0.1380,0.16,0.26,0.36,0.23,0.21,0.09,0.01,-0.10,-0.07,-0.05,-0.01,-0.01
0.1390,0.12,0.27,0.10,0.17,0.15,0.05,0.02,-0.11,-0.08,-0.04,-0.00,-0.02
0.1400,0.08,0.28,-0.13,0.10,0.08,-0.00,0.03,-0.11,-0.09,-0.03,0.00,-0.03
0.1410,0.05,0.29,-0.28,0.02,0.02,-0.05,0.04,-0.11,-0.09,-0.01,0.01,-0.04
0.1420,0.03,0.30,-0.31,-0.04,-0.03,-0.08,0.06,-0.09,-0.08,-0.00,0.02,-0.04
0.1430,0.03,0.31,-0.20,-0.08,-0.04,-0.10,0.06,-0.08,-0.08,0.01,0.03,-0.05
0.1440,0.06,0.32,0.01,-0.10,-0.03,-0.10,0.07,-0.05,-0.09,0.01,0.03,-0.05
0.1450,0.10,0.34,0.28,-0.11,0.01,-0.09,0.06,-0.03,-0.10,-0.00,0.03,-0.05
0.1460,0.15,0.36,0.56,-0.09,0.07,-0.06,0.05,-0.01,-0.12,-0.02,0.03,-0.06
0.1470,0.22,0.40,0.78,-0.06,0.13,-0.02,0.03,0.02,-0.14,-0.04,0.03,-0.06
0.1480,0.28,0.43,0.93,-0.03,0.20,0.03,0.00,0.05,-0.15,-0.06,0.02,-0.05
0.1490,0.33,0.45,0.98,0.00,0.25,0.09,-0.02,0.07,-0.13,-0.08,0.02,-0.04
0.1500,0.36,0.45,0.95,0.03,0.29,0.13,-0.04,0.08,-0.08,-0.10,0.02,-0.03
0.1510,0.37,0.42,0.86,0.06,0.30,0.17,-0.06,0.08,0.02,-0.11,0.02,-0.02
0.1520,0.36,0.36,0.72,0.07,0.29,0.18,-0.06,0.07,0.14,-0.11,0.02,-0.00
0.1530,0.34,0.27,0.56,0.07,0.24,0.17,-0.06,0.05,0.28,-0.10,0.01,0.01
0.1540,0.31,0.16,0.39,0.05,0.17,0.13,-0.03,0.03,0.40,-0.09,0.00,0.01
0.1550,0.29,0.06,0.22,0.02,0.08,0.06,-0.00,-0.00,0.48,-0.07,-0.01,0.01
0.1560,0.28,-0.03,0.06,-0.02,-0.00,-0.01,0.03,-0.03,0.51,-0.06,-0.01,0.00
0.1570,0.28,-0.09,-0.05,-0.06,-0.07,-0.07,0.06,-0.06,0.48,-0.04,-0.02,-0.01
0.1580,0.29,-0.10,-0.12,-0.09,-0.10,-0.13,0.07,-0.09,0.41,-0.02,-0.02,-0.03
0.1590,0.30,-0.07,-0.13,-0.10,-0.11,-0.16,0.06,-0.10,0.31,-0.01,-0.02,-0.05
0.1600,0.29,0.00,-0.09,-0.11,-0.09,-0.17,0.03,-0.11,0.22,0.00,-0.01,-0.06
0.1610,0.26,0.09,-0.02,-0.11,-0.05,-0.15,-0.03,-0.11,0.15,0.01,-0.00,-0.06
0.1620,0.21,0.18,0.06,-0.11,-0.01,-0.13,-0.10,-0.09,0.12,0.01,0.01,-0.05
0.1630,0.14,0.24,0.13,-0.11,0.01,-0.09,-0.17,-0.07,0.13,0.00,0.01,-0.04
0.1640,0.08,0.27,0.16,-0.11,0.02,-0.06,-0.23,-0.05,0.15,-0.01,0.01,-0.02
0.1650,0.03,0.26,0.16,-0.11,0.01,-0.04,-0.26,-0.03,0.18,-0.03,0.01,0.00
0.1660,0.01,0.21,0.13,-0.09,-0.01,-0.03,-0.27,-0.02,0.19,-0.05,0.00,0.02
0.1670,0.03,0.13,0.09,-0.07,-0.02,-0.03,-0.25,-0.03,0.16,-0.06,-0.00,0.03
0.1680,0.07,0.04,0.05,-0.04,-0.03,-0.04,-0.21,-0.04,0.09,-0.07,-0.01,0.03
0.1690,0.15,-0.04,0.04,-0.01,-0.03,-0.05,-0.16,-0.07,-0.01,-0.08,0.00,0.03
0.1700,0.22,-0.09,0.05,0.02,-0.03,-0.06,-0.11,-0.11,-0.13,-0.07,0.02,0.02
0.1710,0.29,-0.11,0.10,0.03,-0.01,-0.08,-0.06,-0.15,-0.25,-0.05,0.04,0.02
0.1720,0.34,-0.09,0.16,0.02,0.01,-0.09,-0.03,-0.17,-0.35,-0.03,0.06,0.01
0.1730,0.36,-0.04,0.25,-0.01,0.02,-0.09,-0.02,-0.17,-0.42,-0.02,0.08,0.01
0.1740,0.35,0.03,0.33,-0.06,0.04,-0.09,-0.04,-0.13,-0.45,-0.01,0.09,0.02
0.1750,0.32,0.09,0.40,-0.11,0.04,-0.08,-0.07,-0.07,-0.44,-0.01,0.09,0.02
0.1760,0.26,0.13,0.45,-0.17,0.04,-0.08,-0.11,0.01,-0.40,-0.01,0.07,0.02
0.1770,0.18,0.15,0.47,-0.21,0.03,-0.08,-0.14,0.09,-0.33,-0.01,0.05,0.02
0.1780,0.09,0.15,0.45,-0.24,0.02,-0.08,-0.16,0.15,-0.25,-0.02,0.02,0.03
0.1790,-0.00,0.13,0.42,-0.25,0.01,-0.08,-0.17,0.19,-0.16,-0.02,-0.00,0.03
0.1800,-0.09,0.10,0.38,-0.24,-0.01,-0.09,-0.16,0.18,-0.09,-0.01,-0.02,0.03
0.1810,-0.17,0.06,0.34,-0.22,-0.02,-0.09,-0.14,0.13,-0.03,0.01,-0.03,0.04
0.1820,-0.21,0.03,0.31,-0.18,-0.02,-0.09,-0.12,0.06,0.01,0.03,-0.03,0.05
0.1830,-0.22,-0.00,0.30,-0.14,-0.02,-0.08,-0.09,-0.03,0.04,0.04,-0.03,0.05
0.1840,-0.20,-0.03,0.30,-0.09,0.00,-0.06,-0.07,-0.10,0.06,0.05,-0.02,0.06
0.1850,-0.14,-0.03,0.29,-0.04,0.02,-0.03,-0.05,-0.15,0.08,0.05,-0.01,0.06
0.1860,-0.07,-0.02,0.28,0.01,0.04,-0.01,-0.02,-0.18,0.09,0.05,-0.01,0.06
0.1870,0.02,0.02,0.26,0.03,0.06,0.01,-0.01,-0.19,0.10,0.04,-0.00,0.05
0.1880,0.10,0.08,0.21,0.04,0.07,0.02,0.01,-0.19,0.10,0.02,-0.01,0.03
0.1890,0.17,0.15,0.17,0.02,0.06,0.03,0.01,-0.19,0.08,0.01,-0.01,-0.00
0.1900,0.21,0.21,0.13,-0.01,0.06,0.02,-0.01,-0.22,0.06,-0.01,-0.02,-0.03
0.1910,0.21,0.26,0.12,-0.05,0.05,0.02,-0.05,-0.25,0.02,-0.02,-0.02,-0.06
0.1920,0.18,0.28,0.14,-0.08,0.06,0.02,-0.11,-0.30,-0.00,-0.04,-0.03,-0.09
0.1930,0.13,0.27,0.19,-0.08,0.08,0.03,-0.17,-0.34,-0.01,-0.06,-0.04,-0.11
0.1940,0.06,0.23,0.26,-0.06,0.11,0.04,-0.23,-0.36,0.02,-0.08,-0.05,-0.11
0.1950,-0.00,0.17,0.33,-0.02,0.15,0.06,-0.28,-0.36,0.08,-0.10,-0.05,-0.11
0.1960,-0.05,0.12,0.37,0.03,0.18,0.08,-0.29,-0.32,0.18,-0.12,-0.05,-0.10
0.1970,-0.05,0.08,0.36,0.08,0.21,0.08,-0.27,-0.27,0.28,-0.13,-0.04,-0.08
0.1980,-0.01,0.07,0.32,0.12,0.22,0.08,-0.22,-0.21,0.37,-0.12,-0.02,-0.07
0.1990,0.05,0.07,0.26,0.13,0.21,0.06,-0.15,-0.15,0.43,-0.09,0.00,-0.05
0.2000,0.12,0.08,0.20,0.13,0.20,0.04,-0.08,-0.10,0.44,-0.05,0.02,-0.03
0.2010,0.18,0.09,0.17,0.12,0.18,0.03,-0.02,-0.07,0.39,-0.02,0.04,-0.02
0.2020,0.22,0.10,0.18,0.10,0.16,0.01,0.03,-0.04,0.30,0.01,0.04,-0.01
0.2030,0.23,0.09,0.23,0.08,0.15,-0.00,0.05,-0.01,0.17,0.03,0.03,0.00
0.2040,0.21,0.09,0.30,0.07,0.14,-0.01,0.05,0.01,0.04,0.03,0.01,0.01
0.2050,0.18,0.08,0.37,0.06,0.13,-0.01,0.03,0.04,-0.07,0.00,-0.01,0.02
0.2060,0.14,0.10,0.41,0.04,0.12,-0.01,-0.01,0.06,-0.12,-0.03,-0.05,0.03
0.2070,0.12,0.12,0.41,0.03,0.11,-0.01,-0.06,0.07,-0.11,-0.08,-0.08,0.03
0.2080,0.11,0.15,0.37,0.02,0.10,0.00,-0.10,0.06,-0.03,-0.13,-0.10,0.03
0.2090,0.12,0.18,0.31,0.01,0.09,0.01,-0.14,0.02,0.08,-0.16,-0.12,0.03
0.2100,0.15,0.21,0.23,0.01,0.10,0.03,-0.17,-0.03,0.20,-0.18,-0.14,0.03
0.2110,0.18,0.22,0.17,0.03,0.11,0.04,-0.18,-0.08,0.31,-0.18,-0.14,0.03
0.2120,0.21,0.21,0.15,0.05,0.14,0.06,-0.18,-0.12,0.37,-0.17,-0.13,0.04
0.2130,0.24,0.20,0.17,0.08,0.18,0.07,-0.18,-0.14,0.40,-0.14,-0.12,0.05
0.2140,0.25,0.17,0.25,0.10,0.22,0.08,-0.18,-0.15,0.40,-0.09,-0.10,0.05
0.2150,0.25,0.15,0.37,0.12,0.25,0.08,-0.17,-0.14,0.39,-0.05,-0.09,0.05
0.2160,0.25,0.13,0.52,0.13,0.27,0.08,-0.17,-0.13,0.38,-0.02,-0.07,0.05
0.2170,0.23,0.12,0.65,0.13,0.26,0.06,-0.16,-0.11,0.40,0.00,-0.05,0.04
0.2180,0.21,0.11,0.75,0.11,0.23,0.04,-0.15,-0.09,0.45,0.01,-0.04,0.03
0.2190,0.19,0.10,0.79,0.07,0.17,0.01,-0.13,-0.06,0.51,-0.01,-0.03,0.02
0.2200,0.15,0.09,0.77,0.03,0.09,-0.02,-0.11,-0.03,0.58,-0.04,-0.02,0.01
0.2210,0.10,0.08,0.71,-0.00,0.00,-0.05,-0.07,0.01,0.64,-0.07,-0.01,0.01
0.2220,0.05,0.06,0.62,-0.03,-0.08,-0.07,-0.04,0.05,0.67,-0.10,-0.01,0.01
0.2230,0.01,0.04,0.51,-0.04,-0.14,-0.08,-0.01,0.09,0.64,-0.12,-0.00,0.02
0.2240,-0.02,0.02,0.41,-0.04,-0.17,-0.09,0.02,0.11,0.55,-0.12,0.00,0.03
0.2250,-0.04,0.02,0.30,-0.03,-0.18,-0.09,0.03,0.12,0.40,-0.10,0.01,0.03
0.2260,-0.03,0.03,0.20,-0.01,-0.17,-0.08,0.03,0.10,0.22,-0.06,0.01,0.03
0.2270,-0.01,0.05,0.11,0.01,-0.13,-0.06,0.03,0.06,0.03,-0.02,0.02,0.03
0.2280,0.01,0.09,0.04,0.02,-0.09,-0.04,0.02,0.00,-0.13,0.01,0.03,0.03
0.2290,0.04,0.12,-0.01,0.03,-0.04,-0.01,0.00,-0.06,-0.25,0.03,0.03,0.03
0.2300,0.05,0.15,-0.03,0.04,-0.00,0.03,-0.01,-0.10,-0.30,0.04,0.04,0.02
0.2310,0.06,0.17,-0.01,0.04,0.03,0.06,-0.03,-0.13,-0.28,0.03,0.04,0.01
0.2320,0.06,0.19,0.05,0.05,0.06,0.10,-0.05,-0.13,-0.22,0.00,0.03,0.00
0.2330,0.06,0.20,0.16,0.06,0.09,0.13,-0.06,-0.11,-0.13,-0.02,0.03,-0.00
