Messart,Versuchsnummer,Dauer,Sampling-Frequenz,Trigger-Art,Auto-Zero vor Messung,Movement Time Links(s),Movement Time Rechts(s)
Athlet_3,2,4.0,1000,Visueller Reiz,Ja,0.149,0.539
Time,L_Fx,L_Fy,L_Fz,L_Mx,L_My,L_Mz,R_Fx,R_Fy,R_Fz,R_Mx,R_My,R_Mz
0.0330,0.20,-0.19,3.47,0.02,0.07,-0.03,-0.04,0.09,-0.52,-0.03,-0.08,-0.01
0.0340,0.25,-0.16,3.56,0.03,0.03,-0.06,-0.03,0.09,-0.63,-0.01,-0.10,-0.02
0.0350,0.24,-0.14,3.62,0.01,0.00,-0.08,-0.02,0.12,-0.71,0.01,-0.11,-0.02
0.0360,0.20,-0.13,3.64,-0.02,-0.02,-0.08,-0.02,0.17,-0.77,0.02,-0.12,-0.02
0.0370,0.12,-0.12,3.64,-0.06,-0.03,-0.07,-0.04,0.24,-0.82,0.03,-0.13,-0.01
0.0380,0.03,-0.12,3.65,-0.10,-0.02,-0.04,-0.05,0.29,-0.87,0.04,-0.13,0.01
0.0390,-0.05,-0.11,3.68,-0.13,0.01,-0.01,-0.07,0.32,-0.94,0.03,-0.12,0.03
0.0400,-0.09,-0.10,3.76,-0.15,0.06,0.03,-0.07,0.32,-1.03,0.03,-0.09,0.05
0.0410,-0.10,-0.07,3.91,-0.15,0.11,0.06,-0.07,0.28,-1.13,0.02,-0.06,0.06
0.0420,-0.08,-0.03,4.13,-0.13,0.16,0.08,-0.06,0.23,-1.24,0.02,-0.04,0.06
0.0430,-0.03,0.00,4.40,-0.11,0.19,0.09,-0.05,0.16,-1.32,0.02,-0.01,0.06
0.0440,0.04,0.03,4.70,-0.09,0.20,0.08,-0.05,0.10,-1.37,0.02,-0.00,0.05
0.0450,0.10,0.04,5.00,-0.07,0.19,0.07,-0.06,0.04,-1.38,0.03,-0.01,0.04
0.0460,0.14,0.04,5.28,-0.04,0.16,0.04,-0.06,-0.01,-1.37,0.03,-0.03,0.03
0.0470,0.16,0.03,5.50,-0.02,0.12,0.02,-0.06,-0.05,-1.34,0.03,-0.05,0.02
0.0480,0.15,0.01,5.64,0.00,0.09,-0.01,-0.06,-0.09,-1.32,0.03,-0.08,0.01
0.0490,0.12,-0.01,5.71,0.02,0.06,-0.04,-0.05,-0.11,-1.33,0.03,-0.11,0.01
0.0500,0.07,-0.03,5.70,0.05,0.05,-0.07,-0.06,-0.12,-1.37,0.03,-0.12,0.02
0.0510,0.02,-0.03,5.66,0.07,0.06,-0.08,-0.07,-0.10,-1.44,0.02,-0.11,0.03
0.0520,-0.04,-0.03,5.61,0.10,0.09,-0.09,-0.11,-0.06,-1.53,0.02,-0.10,0.04
0.0530,-0.09,-0.01,5.58,0.12,0.12,-0.08,-0.17,0.00,-1.64,0.01,-0.08,0.05
0.0540,-0.12,0.00,5.59,0.13,0.15,-0.06,-0.24,0.09,-1.76,0.01,-0.06,0.05
0.0550,-0.14,0.03,5.67,0.14,0.17,-0.04,-0.31,0.18,-1.86,-0.00,-0.05,0.04
0.0560,-0.14,0.05,5.81,0.15,0.17,-0.03,-0.37,0.25,-1.95,-0.01,-0.04,0.03
0.0570,-0.13,0.07,6.01,0.16,0.15,-0.01,-0.41,0.30,-2.01,-0.02,-0.05,0.02
0.0580,-0.10,0.10,6.24,0.16,0.12,-0.01,-0.41,0.30,-2.04,-0.02,-0.06,0.01
0.0590,-0.07,0.13,6.49,0.17,0.08,-0.00,-0.39,0.27,-2.06,-0.02,-0.08,-0.00
0.0600,-0.05,0.17,6.73,0.18,0.03,-0.00,-0.35,0.22,-2.06,-0.00,-0.10,-0.00
0.0610,-0.03,0.21,6.92,0.19,-0.01,-0.00,-0.29,0.15,-2.07,0.02,-0.12,0.01
0.0620,-0.03,0.24,7.07,0.19,-0.06,-0.01,-0.25,0.08,-2.09,0.05,-0.14,0.02
0.0630,-0.05,0.27,7.17,0.19,-0.09,-0.02,-0.22,0.02,-2.11,0.08,-0.15,0.04
0.0640,-0.08,0.28,7.23,0.17,-0.12,-0.04,-0.23,-0.02,-2.12,0.11,-0.16,0.05
0.0650,-0.12,0.29,7.27,0.16,-0.13,-0.06,-0.27,-0.04,-2.13,0.14,-0.16,0.06
0.0660,-0.17,0.28,7.31,0.15,-0.14,-0.08,-0.33,-0.04,-2.13,0.16,-0.16,0.07
0.0670,-0.22,0.27,7.36,0.14,-0.13,-0.09,-0.41,-0.01,-2.15,0.17,-0.16,0.07
0.0680,-0.27,0.25,7.40,0.15,-0.11,-0.09,-0.48,0.04,-2.19,0.18,-0.16,0.06
0.0690,-0.31,0.23,7.42,0.17,-0.10,-0.09,-0.53,0.10,-2.26,0.17,-0.15,0.05
0.0700,-0.34,0.22,7.41,0.20,-0.10,-0.08,-0.54,0.16,-2.38,0.16,-0.15,0.03
0.0710,-0.35,0.21,7.35,0.22,-0.11,-0.06,-0.52,0.22,-2.54,0.15,-0.13,0.01
0.0720,-0.35,0.20,7.25,0.24,-0.14,-0.05,-0.47,0.26,-2.71,0.14,-0.12,0.00
0.0730,-0.33,0.20,7.15,0.25,-0.16,-0.04,-0.40,0.28,-2.87,0.13,-0.10,0.00
0.0740,-0.30,0.21,7.07,0.25,-0.17,-0.02,-0.34,0.28,-3.00,0.13,-0.09,0.01
0.0750,-0.28,0.21,7.06,0.25,-0.17,-0.00,-0.30,0.27,-3.08,0.13,-0.09,0.02
0.0760,-0.25,0.22,7.14,0.25,-0.14,0.02,-0.28,0.24,-3.09,0.14,-0.09,0.04
0.0770,-0.24,0.22,7.29,0.26,-0.10,0.04,-0.30,0.22,-3.05,0.15,-0.10,0.06
0.0780,-0.25,0.23,7.51,0.28,-0.05,0.06,-0.36,0.21,-2.98,0.15,-0.12,0.07
0.0790,-0.27,0.23,7.75,0.30,-0.02,0.07,-0.44,0.22,-2.90,0.15,-0.13,0.07
0.0800,-0.29,0.22,7.97,0.33,-0.00,0.07,-0.55,0.26,-2.84,0.14,-0.14,0.05
0.0810,-0.32,0.22,8.16,0.35,-0.01,0.05,-0.67,0.33,-2.85,0.13,-0.15,0.03
0.0820,-0.35,0.20,8.30,0.37,-0.03,0.03,-0.80,0.42,-2.94,0.13,-0.15,0.00
0.0830,-0.37,0.19,8.39,0.39,-0.06,0.01,-0.93,0.51,-3.12,0.14,-0.15,-0.02
0.0840,-0.39,0.18,8.44,0.41,-0.10,-0.01,-1.05,0.59,-3.39,0.16,-0.15,-0.05
0.0850,-0.41,0.18,8.47,0.42,-0.12,-0.02,-1.17,0.63,-3.73,0.19,-0.15,-0.06
0.0860,-0.41,0.18,8.51,0.44,-0.12,-0.02,-1.27,0.64,-4.10,0.23,-0.15,-0.07
0.0870,-0.41,0.20,8.56,0.46,-0.12,-0.01,-1.36,0.60,-4.47,0.26,-0.16,-0.08
0.0880,-0.38,0.23,8.64,0.48,-0.10,0.00,-1.43,0.53,-4.81,0.29,-0.17,-0.08
0.0890,-0.34,0.28,8.76,0.50,-0.08,0.02,-1.49,0.44,-5.10,0.31,-0.19,-0.09
0.0900,-0.29,0.32,8.91,0.52,-0.06,0.04,-1.53,0.35,-5.32,0.32,-0.20,-0.10
0.0910,-0.24,0.35,9.09,0.54,-0.05,0.05,-1.56,0.25,-5.50,0.32,-0.21,-0.11
0.0920,-0.19,0.36,9.28,0.55,-0.04,0.07,-1.58,0.18,-5.63,0.32,-0.22,-0.12
0.0930,-0.17,0.36,9.47,0.55,-0.03,0.08,-1.60,0.12,-5.73,0.33,-0.21,-0.13
0.0940,-0.18,0.33,9.65,0.55,-0.03,0.09,-1.62,0.09,-5.81,0.33,-0.19,-0.14
0.0950,-0.22,0.30,9.78,0.55,-0.03,0.10,-1.63,0.08,-5.89,0.34,-0.17,-0.14
0.0960,-0.28,0.25,9.86,0.54,-0.03,0.10,-1.63,0.10,-5.97,0.35,-0.15,-0.15
0.0970,-0.35,0.21,9.87,0.54,-0.04,0.09,-1.63,0.14,-6.04,0.36,-0.14,-0.15
0.0980,-0.43,0.19,9.84,0.54,-0.05,0.07,-1.62,0.19,-6.12,0.37,-0.14,-0.16
0.0990,-0.48,0.17,9.79,0.54,-0.07,0.04,-1.60,0.25,-6.21,0.38,-0.15,-0.16
0.1000,-0.52,0.17,9.76,0.55,-0.09,0.00,-1.59,0.31,-6.30,0.38,-0.17,-0.17
0.1010,-0.53,0.18,9.77,0.56,-0.11,-0.04,-1.57,0.36,-6.41,0.38,-0.20,-0.18
0.1020,-0.53,0.19,9.85,0.57,-0.12,-0.08,-1.57,0.40,-6.53,0.37,-0.22,-0.17
0.1030,-0.52,0.21,9.98,0.58,-0.12,-0.12,-1.58,0.43,-6.67,0.35,-0.25,-0.17
0.1040,-0.51,0.22,10.16,0.59,-0.11,-0.15,-1.59,0.45,-6.80,0.34,-0.26,-0.15
0.1050,-0.50,0.23,10.33,0.61,-0.11,-0.16,-1.61,0.46,-6.91,0.33,-0.27,-0.13
0.1060,-0.49,0.23,10.48,0.61,-0.11,-0.15,-1.64,0.47,-6.99,0.33,-0.26,-0.11
0.1070,-0.49,0.23,10.57,0.62,-0.11,-0.13,-1.67,0.46,-7.05,0.34,-0.24,-0.09
0.1080,-0.48,0.23,10.61,0.62,-0.11,-0.09,-1.71,0.45,-7.07,0.35,-0.23,-0.08
0.1090,-0.46,0.23,10.59,0.61,-0.09,-0.04,-1.77,0.42,-7.08,0.37,-0.21,-0.07
0.1100,-0.44,0.25,10.55,0.61,-0.07,0.02,-1.84,0.38,-7.08,0.38,-0.20,-0.06
0.1110,-0.42,0.29,10.50,0.60,-0.04,0.07,-1.93,0.32,-7.08,0.39,-0.21,-0.06
0.1120,-0.40,0.33,10.46,0.59,-0.01,0.11,-2.02,0.26,-7.11,0.39,-0.23,-0.06
0.1130,-0.39,0.37,10.44,0.58,0.01,0.13,-2.12,0.21,-7.17,0.39,-0.26,-0.06
0.1140,-0.39,0.40,10.45,0.57,0.01,0.13,-2.20,0.17,-7.27,0.40,-0.29,-0.06
0.1150,-0.40,0.42,10.49,0.56,-0.02,0.11,-2.26,0.15,-7.41,0.40,-0.31,-0.06
0.1160,-0.42,0.42,10.55,0.55,-0.07,0.07,-2.29,0.14,-7.58,0.42,-0.33,-0.07
0.1170,-0.44,0.41,10.65,0.55,-0.12,0.02,-2.29,0.13,-7.77,0.44,-0.33,-0.07
0.1180,-0.45,0.38,10.78,0.55,-0.16,-0.02,-2.28,0.13,-7.96,0.47,-0.31,-0.08
0.1190,-0.46,0.35,10.94,0.56,-0.19,-0.04,-2.25,0.13,-8.16,0.50,-0.29,-0.09
0.1200,-0.45,0.31,11.10,0.59,-0.18,-0.05,-2.22,0.13,-8.34,0.52,-0.27,-0.11
0.1210,-0.43,0.26,11.27,0.62,-0.16,-0.04,-2.18,0.13,-8.50,0.53,-0.25,-0.13
0.1220,-0.41,0.21,11.43,0.66,-0.11,-0.02,-2.15,0.12,-8.65,0.53,-0.24,-0.15
0.1230,-0.39,0.17,11.60,0.72,-0.06,0.01,-2.14,0.12,-8.79,0.52,-0.25,-0.17
0.1240,-0.36,0.14,11.78,0.77,-0.02,0.04,-2.16,0.12,-8.89,0.50,-0.27,-0.18
0.1250,-0.36,0.13,11.98,0.82,0.01,0.06,-2.20,0.12,-8.97,0.48,-0.30,-0.19
0.1260,-0.37,0.14,12.20,0.86,0.02,0.08,-2.27,0.13,-9.02,0.47,-0.32,-0.19
0.1270,-0.39,0.16,12.40,0.87,0.01,0.09,-2.35,0.13,-9.05,0.46,-0.34,-0.18
0.1280,-0.44,0.20,12.59,0.86,-0.01,0.09,-2.45,0.14,-9.06,0.47,-0.35,-0.18
0.1290,-0.50,0.24,12.73,0.82,-0.04,0.08,-2.55,0.14,-9.07,0.48,-0.35,-0.17
0.1300,-0.55,0.27,12.82,0.78,-0.08,0.07,-2.64,0.13,-9.09,0.50,-0.35,-0.17
0.1310,-0.58,0.29,12.85,0.73,-0.10,0.05,-2.71,0.12,-9.13,0.52,-0.34,-0.18
0.1320,-0.58,0.29,12.87,0.70,-0.11,0.05,-2.76,0.09,-9.22,0.53,-0.34,-0.19
0.1330,-0.54,0.30,12.90,0.70,-0.09,0.04,-2.80,0.06,-9.35,0.53,-0.34,-0.21
0.1340,-0.48,0.30,12.98,0.73,-0.05,0.05,-2.82,0.03,-9.52,0.52,-0.34,-0.22
0.1350,-0.40,0.30,13.12,0.80,0.00,0.06,-2.82,0.01,-9.73,0.50,-0.34,-0.24
0.1360,-0.32,0.30,13.31,0.88,0.06,0.07,-2.81,-0.01,-9.95,0.47,-0.34,-0.25
0.1370,-0.26,0.29,13.54,0.96,0.10,0.07,-2.80,-0.01,-10.17,0.44,-0.34,-0.25
0.1380,-0.23,0.26,13.75,1.02,0.10,0.05,-2.78,-0.00,-10.36,0.42,-0.33,-0.24
0.1390,-0.23,0.21,13.93,1.05,0.05,0.02,-2.77,0.02,-10.50,0.41,-0.32,-0.22
0.1400,-0.26,0.15,14.05,1.03,-0.03,-0.02,-2.78,0.05,-10.61,0.41,-0.31,-0.19
0.1410,-0.31,0.08,14.13,0.99,-0.13,-0.06,-2.81,0.08,-10.68,0.43,-0.30,-0.17
0.1420,-0.37,0.02,14.16,0.93,-0.23,-0.09,-2.87,0.12,-10.73,0.45,-0.29,-0.15
0.1430,-0.42,-0.02,14.19,0.89,-0.30,-0.09,-2.95,0.15,-10.78,0.48,-0.29,-0.14
0.1440,-0.46,-0.02,14.24,0.87,-0.32,-0.06,-3.03,0.17,-10.83,0.51,-0.29,-0.14
0.1450,-0.48,0.01,14.34,0.89,-0.31,-0.01,-3.12,0.18,-10.91,0.52,-0.29,-0.15
0.1460,-0.50,0.07,14.48,0.94,-0.25,0.05,-3.18,0.18,-11.00,0.53,-0.29,-0.17
0.1470,-0.50,0.13,14.67,1.00,-0.20,0.09,-3.21,0.17,-11.11,0.53,-0.29,-0.19
0.1480,-0.51,0.18,14.88,1.07,-0.15,0.11,-3.20,0.17,-11.24,0.51,-0.29,-0.21
0.1490,-0.51,0.21,15.09,1.11,-0.14,0.11,-3.17,0.15,-11.37,0.49,-0.29,-0.22
0.1500,-0.51,0.22,15.29,1.13,-0.17,0.08,-3.11,0.14,-11.52,0.47,-0.29,-0.22
0.1510,-0.51,0.21,15.47,1.12,-0.22,0.04,-3.06,0.13,-11.65,0.46,-0.30,-0.22
0.1520,-0.51,0.20,15.63,1.08,-0.29,-0.01,-3.01,0.11,-11.78,0.45,-0.31,-0.22
0.1530,-0.51,0.20,15.78,1.04,-0.35,-0.05,-2.99,0.09,-11.89,0.45,-0.33,-0.22
0.1540,-0.52,0.21,15.94,1.00,-0.38,-0.07,-3.01,0.07,-11.99,0.46,-0.35,-0.23
0.1550,-0.53,0.24,16.11,0.99,-0.39,-0.08,-3.06,0.05,-12.08,0.48,-0.37,-0.25
0.1560,-0.54,0.25,16.28,1.01,-0.37,-0.08,-3.13,0.03,-12.16,0.50,-0.39,-0.27
0.1570,-0.54,0.26,16.45,1.06,-0.33,-0.08,-3.21,0.01,-12.24,0.52,-0.40,-0.29
0.1580,-0.53,0.24,16.58,1.12,-0.28,-0.08,-3.30,0.00,-12.31,0.53,-0.41,-0.31
0.1590,-0.51,0.20,16.67,1.19,-0.23,-0.09,-3.37,0.01,-12.38,0.54,-0.40,-0.32
0.1600,-0.49,0.16,16.72,1.25,-0.20,-0.10,-3.42,0.02,-12.45,0.56,-0.39,-0.32
0.1610,-0.47,0.11,16.74,1.30,-0.18,-0.11,-3.45,0.05,-12.52,0.57,-0.38,-0.32
0.1620,-0.46,0.08,16.74,1.33,-0.17,-0.13,-3.46,0.09,-12.61,0.59,-0.36,-0.32
0.1630,-0.48,0.07,16.75,1.35,-0.17,-0.13,-3.44,0.13,-12.73,0.62,-0.35,-0.32
0.1640,-0.52,0.07,16.78,1.36,-0.16,-0.14,-3.43,0.17,-12.87,0.64,-0.34,-0.31
0.1650,-0.60,0.09,16.84,1.36,-0.16,-0.14,-3.41,0.20,-13.05,0.67,-0.34,-0.31
0.1660,-0.69,0.13,16.94,1.37,-0.15,-0.13,-3.39,0.21,-13.25,0.69,-0.35,-0.31
0.1670,-0.81,0.18,17.07,1.39,-0.13,-0.12,-3.39,0.21,-13.47,0.69,-0.36,-0.31
0.1680,-0.92,0.23,17.21,1.42,-0.10,-0.12,-3.39,0.20,-13.67,0.69,-0.38,-0.31
0.1690,-1.03,0.28,17.37,1.44,-0.08,-0.11,-3.41,0.18,-13.86,0.68,-0.39,-0.32
0.1700,-1.10,0.32,17.52,1.48,-0.06,-0.12,-3.43,0.17,-14.01,0.66,-0.41,-0.32
0.1710,-1.14,0.34,17.65,1.51,-0.04,-0.12,-3.47,0.17,-14.12,0.65,-0.42,-0.32
0.1720,-1.13,0.34,17.76,1.53,-0.04,-0.13,-3.52,0.19,-14.19,0.63,-0.44,-0.31
0.1730,-1.09,0.32,17.83,1.55,-0.04,-0.13,-3.56,0.22,-14.22,0.62,-0.45,-0.29
0.1740,-1.02,0.30,17.88,1.55,-0.06,-0.14,-3.61,0.26,-14.24,0.62,-0.46,-0.27
0.1750,-0.95,0.28,17.92,1.55,-0.09,-0.14,-3.65,0.30,-14.25,0.63,-0.47,-0.25
0.1760,-0.88,0.29,17.96,1.54,-0.11,-0.13,-3.68,0.35,-14.27,0.65,-0.48,-0.24
0.1770,-0.84,0.33,18.01,1.53,-0.13,-0.13,-3.70,0.39,-14.32,0.68,-0.49,-0.23
0.1780,-0.84,0.39,18.10,1.52,-0.13,-0.11,-3.72,0.42,-14.40,0.70,-0.51,-0.24
0.1790,-0.88,0.47,18.23,1.51,-0.13,-0.10,-3.73,0.44,-14.53,0.73,-0.51,-0.26
0.1800,-0.95,0.55,18.39,1.52,-0.12,-0.08,-3.75,0.44,-14.69,0.75,-0.52,-0.28
0.1810,-1.04,0.61,18.57,1.54,-0.10,-0.07,-3.78,0.45,-14.89,0.77,-0.51,-0.31
0.1820,-1.12,0.63,18.75,1.58,-0.09,-0.07,-3.80,0.45,-15.08,0.78,-0.50,-0.34
0.1830,-1.18,0.61,18.92,1.62,-0.10,-0.07,-3.83,0.45,-15.24,0.79,-0.49,-0.36
0.1840,-1.20,0.53,19.05,1.65,-0.11,-0.08,-3.85,0.45,-15.37,0.79,-0.48,-0.37
0.1850,-1.19,0.43,19.14,1.68,-0.13,-0.10,-3.86,0.46,-15.43,0.79,-0.47,-0.37
0.1860,-1.15,0.33,19.20,1.68,-0.15,-0.11,-3.84,0.47,-15.45,0.79,-0.47,-0.36
0.1870,-1.11,0.25,19.23,1.68,-0.16,-0.11,-3.81,0.48,-15.44,0.79,-0.49,-0.34
0.1880,-1.07,0.22,19.27,1.68,-0.16,-0.11,-3.76,0.48,-15.44,0.80,-0.51,-0.33
0.1890,-1.05,0.23,19.32,1.68,-0.13,-0.09,-3.71,0.46,-15.47,0.81,-0.53,-0.32
0.1900,-1.05,0.30,19.37,1.70,-0.10,-0.07,-3.67,0.44,-15.55,0.83,-0.54,-0.31
0.1910,-1.07,0.41,19.44,1.74,-0.07,-0.05,-3.65,0.41,-15.69,0.85,-0.56,-0.31
0.1920,-1.10,0.53,19.50,1.78,-0.04,-0.04,-3.66,0.38,-15.88,0.87,-0.56,-0.32
0.1930,-1.14,0.63,19.57,1.83,-0.03,-0.04,-3.69,0.36,-16.10,0.90,-0.56,-0.32
0.1940,-1.18,0.71,19.62,1.88,-0.05,-0.05,-3.73,0.36,-16.33,0.91,-0.55,-0.32
0.1950,-1.21,0.73,19.65,1.90,-0.08,-0.08,-3.77,0.38,-16.55,0.93,-0.55,-0.32
0.1960,-1.23,0.72,19.67,1.90,-0.12,-0.10,-3.81,0.43,-16.74,0.93,-0.54,-0.32
0.1970,-1.23,0.67,19.67,1.88,-0.17,-0.13,-3.82,0.49,-16.89,0.92,-0.54,-0.32
0.1980,-1.23,0.61,19.66,1.85,-0.22,-0.15,-3.81,0.56,-17.01,0.91,-0.54,-0.32
0.1990,-1.22,0.56,19.64,1.81,-0.25,-0.15,-3.79,0.61,-17.10,0.89,-0.55,-0.32
0.2000,-1.22,0.53,19.63,1.77,-0.26,-0.15,-3.77,0.65,-17.16,0.87,-0.55,-0.32
0.2010,-1.22,0.54,19.64,1.75,-0.26,-0.13,-3.74,0.66,-17.22,0.85,-0.55,-0.33
0.2020,-1.23,0.58,19.67,1.75,-0.24,-0.10,-3.71,0.64,-17.29,0.84,-0.55,-0.34
0.2030,-1.24,0.65,19.73,1.76,-0.21,-0.07,-3.68,0.59,-17.37,0.85,-0.55,-0.34
0.2040,-1.27,0.72,19.80,1.78,-0.17,-0.04,-3.67,0.54,-17.47,0.86,-0.54,-0.35
0.2050,-1.30,0.79,19.89,1.81,-0.14,-0.03,-3.67,0.49,-17.61,0.88,-0.53,-0.35
0.2060,-1.33,0.83,19.99,1.84,-0.11,-0.03,-3.69,0.45,-17.78,0.91,-0.53,-0.35
0.2070,-1.36,0.85,20.12,1.87,-0.09,-0.04,-3.73,0.44,-17.96,0.93,-0.53,-0.34
0.2080,-1.38,0.83,20.27,1.90,-0.08,-0.05,-3.79,0.45,-18.16,0.94,-0.54,-0.34
0.2090,-1.39,0.78,20.43,1.94,-0.08,-0.07,-3.86,0.49,-18.35,0.95,-0.55,-0.34
0.2100,-1.39,0.71,20.61,1.98,-0.09,-0.08,-3.93,0.53,-18.52,0.96,-0.57,-0.35
0.2110,-1.38,0.63,20.79,2.01,-0.09,-0.08,-3.99,0.58,-18.64,0.96,-0.60,-0.35
0.2120,-1.35,0.56,20.95,2.05,-0.09,-0.08,-4.04,0.63,-18.71,0.97,-0.62,-0.36
0.2130,-1.32,0.52,21.08,2.07,-0.09,-0.06,-4.05,0.66,-18.72,0.98,-0.64,-0.37
0.2140,-1.27,0.51,21.16,2.08,-0.08,-0.05,-4.04,0.69,-18.69,0.99,-0.65,-0.38
0.2150,-1.22,0.54,21.19,2.07,-0.08,-0.04,-4.00,0.70,-18.64,1.01,-0.66,-0.39
0.2160,-1.18,0.60,21.18,2.06,-0.08,-0.04,-3.94,0.70,-18.57,1.02,-0.66,-0.40
0.2170,-1.14,0.67,21.14,2.04,-0.08,-0.03,-3.88,0.68,-18.53,1.04,-0.67,-0.41
0.2180,-1.11,0.74,21.11,2.03,-0.09,-0.03,-3.82,0.65,-18.52,1.05,-0.67,-0.41
0.2190,-1.11,0.79,21.11,2.02,-0.11,-0.03,-3.79,0.61,-18.55,1.07,-0.68,-0.42
0.2200,-1.11,0.80,21.16,2.02,-0.12,-0.02,-3.78,0.57,-18.62,1.09,-0.68,-0.43
0.2210,-1.12,0.77,21.28,2.04,-0.14,-0.02,-3.81,0.53,-18.73,1.11,-0.67,-0.44
0.2220,-1.14,0.71,21.46,2.08,-0.15,-0.02,-3.85,0.51,-18.87,1.12,-0.66,-0.45
0.2230,-1.14,0.63,21.70,2.13,-0.15,-0.02,-3.91,0.50,-19.02,1.13,-0.64,-0.46
0.2240,-1.14,0.56,21.96,2.18,-0.15,-0.03,-3.98,0.51,-19.18,1.13,-0.62,-0.46
0.2250,-1.13,0.50,22.22,2.24,-0.13,-0.02,-4.04,0.53,-19.33,1.12,-0.60,-0.46
0.2260,-1.12,0.48,22.43,2.29,-0.11,-0.02,-4.09,0.56,-19.46,1.10,-0.59,-0.46
0.2270,-1.10,0.51,22.59,2.33,-0.07,-0.00,-4.13,0.60,-19.57,1.09,-0.59,-0.46
0.2280,-1.09,0.56,22.69,2.37,-0.03,0.02,-4.14,0.63,-19.66,1.07,-0.59,-0.46
0.2290,-1.09,0.64,22.76,2.39,0.01,0.03,-4.15,0.65,-19.74,1.05,-0.61,-0.45
