Messart,Versuchsnummer,Dauer,Sampling-Frequenz,Trigger-Art,Auto-Zero vor Messung,Movement Time Links(s),Movement Time Rechts(s)
Athlet_3,1,1.25,1000,Visueller Reiz,Ja,0.005,0.004
Time,L_Fx,L_Fy,L_Fz,L_Mx,L_My,L_Mz,R_Fx,R_Fy,R_Fz,R_Mx,R_My,R_Mz
0.0150,40.20,45.72,74.76,-31.05,-32.00,-30.37,-531.24,-551.81,-1191.65,-353.67,-241.75,-191.46
0.0160,5.34,14.05,16.98,-53.60,-47.29,-41.91,-581.11,-589.81,-1232.21,-375.84,-252.89,-196.67
0.0170,-26.94,-14.68,-28.43,-71.66,-59.46,-50.78,-591.51,-588.37,-1189.88,-374.72,-248.60,-189.99
0.0180,-52.97,-37.24,-56.46,-83.28,-67.16,-56.01,-562.28,-548.21,-1069.66,-350.38,-229.26,-172.05
0.0190,-69.72,-51.06,-63.73,-87.36,-69.65,-57.06,-497.22,-473.80,-883.46,-305.02,-196.56,-144.38
0.0200,-75.19,-54.44,-48.83,-83.69,-66.82,-53.92,-403.13,-372.53,-648.63,-242.69,-153.30,-109.27
0.0210,-68.59,-46.75,-12.32,-72.82,-59.10,-47.02,-288.95,-253.97,-386.73,-168.98,-103.23,-69.71
0.0220,-50.39,-28.44,43.35,-55.87,-47.28,-37.05,-165.08,-129.17,-122.22,-90.75,-50.93,-29.27
0.0230,-22.27,-0.99,113.94,-34.31,-32.44,-24.92,-42.82,-9.87,119.41,-15.56,-1.45,8.12
0.0240,13.15,33.16,193.50,-9.92,-15.82,-11.66,66.50,92.53,314.35,49.02,40.20,38.65
0.0250,52.50,70.85,274.74,15.27,1.17,1.62,152.62,168.32,443.54,96.38,69.73,59.11
0.0260,92.09,108.48,349.66,39.08,17.06,13.75,207.57,210.58,495.16,121.71,84.13,67.36
0.0270,128.20,142.41,410.67,59.29,30.37,23.62,226.57,215.89,465.76,122.58,82.00,62.59
0.0280,157.48,169.44,451.68,73.95,39.85,30.30,208.39,184.49,359.96,99.12,63.67,45.34
0.0290,177.28,187.09,468.97,81.67,44.59,33.16,155.26,119.94,189.24,53.82,31.01,17.32
0.0300,185.82,193.87,461.42,81.79,44.21,31.97,72.37,28.65,-29.46,-8.75,-12.73,-18.69
0.0310,182.34,189.24,430.31,74.48,38.86,26.95,-32.56,-80.69,-274.96,-82.34,-63.21,-59.13
0.0320,167.10,173.69,378.91,60.67,29.18,18.71,-149.73,-197.63,-523.33,-159.52,-115.31,-99.85
0.0330,141.44,148.62,312.10,41.90,16.26,8.14,-267.87,-310.75,-749.80,-232.31,-163.61,-136.59
0.0340,107.76,116.38,236.17,20.16,1.47,-3.60,-375.13,-408.72,-931.45,-293.15,-203.04,-165.45
0.0350,69.53,80.20,158.64,-2.30,-13.63,-15.28,-460.38,-481.61,-1050.06,-335.80,-229.55,-183.45
0.0360,31.01,43.97,87.69,-23.18,-27.49,-25.69,-514.66,-522.06,-1094.29,-356.20,-240.62,-188.92
0.0370,-3.23,11.88,31.31,-40.37,-38.67,-33.77,-532.29,-526.06,-1060.51,-352.73,-235.44,-181.61
0.0380,-29.04,-12.27,-3.84,-52.21,-46.11,-38.77,-511.46,-493.18,-952.37,-326.16,-214.81,-162.49
0.0390,-43.31,-25.55,-13.50,-57.59,-49.13,-40.29,-454.21,-426.37,-779.74,-279.27,-180.87,-133.51
0.0400,-44.49,-26.41,3.75,-56.06,-47.53,-38.27,-365.96,-331.64,-557.77,-216.38,-136.77,-97.36
0.0410,-32.61,-14.74,46.46,-47.79,-41.49,-32.94,-254.99,-217.59,-306.19,-143.12,-86.45,-57.26
0.0420,-9.14,8.24,110.70,-33.47,-31.54,-24.77,-131.79,-94.94,-48.35,-66.10,-34.49,-16.86
0.0430,23.39,40.20,190.51,-14.24,-18.47,-14.39,-8.32,24.30,190.47,7.48,14.21,20.03
0.0440,61.76,78.00,278.38,8.37,-3.33,-2.60,103.08,128.05,385.83,70.45,54.90,49.80
0.0450,102.37,118.03,365.86,32.44,12.62,9.61,191.13,205.68,517.46,116.56,83.54,69.49
0.0460,141.51,156.47,444.29,55.77,27.92,21.15,247.04,249.40,572.06,141.26,97.33,77.17
0.0470,175.66,189.72,505.86,76.06,41.09,30.88,265.57,255.17,544.80,142.22,95.03,72.20
0.0480,201.79,214.72,544.66,91.27,50.80,37.81,245.49,222.93,439.29,119.51,76.99,55.15
0.0490,217.65,229.31,557.40,99.82,56.05,41.20,189.38,156.34,266.55,75.45,45.02,27.70
0.0500,222.00,232.41,543.65,100.87,56.34,40.72,103.08,62.17,43.71,14.31,2.20,-7.50
0.0510,214.66,224.02,505.59,94.38,51.68,36.42,-4.98,-50.32,-207.44,-57.99,-47.33,-47.05
0.0520,196.49,205.17,447.46,81.07,42.55,28.74,-124.38,-170.08,-461.96,-134.28,-98.69,-87.04
0.0530,169.26,177.79,375.11,62.35,29.92,18.48,-243.48,-285.22,-694.06,-206.81,-146.63,-123.32
0.0540,135.51,144.49,295.57,40.16,15.08,6.70,-350.41,-384.17,-879.98,-268.07,-186.17,-152.12
0.0550,98.43,108.50,216.61,16.83,-0.42,-5.35,-434.42,-457.05,-1001.10,-311.75,-213.25,-170.46
0.0560,61.69,73.37,146.18,-5.17,-14.92,-16.38,-487.18,-496.85,-1046.19,-333.57,-225.24,-176.58
0.0570,29.13,42.71,91.51,-23.51,-26.90,-25.18,-503.71,-500.06,-1012.16,-331.64,-221.15,-170.07
0.0580,4.28,19.74,58.25,-36.30,-35.11,-30.86,-482.71,-466.73,-903.42,-306.48,-201.58,-151.74
0.0590,-10.08,6.94,49.77,-42.33,-38.77,-32.88,-426.36,-400.12,-730.55,-260.65,-168.48,-123.38
0.0600,-12.30,5.71,66.91,-41.14,-37.61,-31.14,-339.88,-306.26,-509.08,-198.36,-124.88,-87.56
0.0610,-2.05,16.32,108.19,-32.97,-31.82,-25.90,-231.13,-193.61,-258.80,-125.19,-74.66,-47.47
0.0620,19.75,37.88,170.06,-18.66,-21.98,-17.69,-110.16,-72.59,-2.86,-47.73,-22.40,-6.75
0.0630,51.05,68.51,247.25,0.53,-8.97,-7.25,11.41,45.02,233.73,26.71,26.96,30.72
0.0640,88.93,105.42,333.00,22.95,6.09,4.49,121.41,147.35,426.68,90.83,68.55,61.22
0.0650,129.83,145.18,419.36,46.64,21.86,16.52,208.53,223.77,555.69,138.09,98.11,81.63
0.0660,169.87,183.97,497.88,69.39,36.87,27.69,263.81,266.40,607.22,163.53,112.59,89.81
0.0670,205.22,218.00,560.63,88.98,49.64,36.93,281.69,270.99,576.17,164.45,110.46,84.89
0.0680,232.57,244.02,601.38,103.40,58.87,43.27,260.63,237.29,466.01,140.60,91.84,67.30
0.0690,249.51,259.67,616.43,111.15,63.61,46.06,202.98,168.84,287.99,94.24,58.48,38.70
0.0700,254.72,263.75,605.04,111.45,63.37,45.01,114.62,72.59,60.02,29.96,13.67,1.88
0.0710,248.05,256.21,569.11,104.29,58.21,40.22,4.49,-41.67,-194.68,-45.64,-38.03,-39.42
0.0720,230.29,238.00,512.72,90.47,48.65,32.19,-116.06,-162.01,-449.23,-124.41,-91.06,-80.75
0.0730,203.07,210.90,441.48,71.44,35.69,21.72,-234.13,-275.41,-675.83,-197.51,-139.47,-117.46
0.0740,168.73,177.37,362.12,49.19,20.67,9.90,-336.69,-369.40,-849.43,-256.61,-177.73,-145.33
0.0750,130.31,140.43,282.12,26.06,5.16,-2.01,-412.46,-433.86,-951.83,-295.24,-201.68,-161.36
0.0760,91.41,103.58,209.20,4.51,-9.19,-12.73,-453.87,-462.84,-974.88,-310.01,-209.25,-164.26
0.0770,55.99,70.46,150.58,-13.22,-20.83,-21.10,-458.62,-455.57,-921.66,-301.12,-200.85,-154.70
0.0780,27.82,44.50,112.15,-25.32,-28.58,-26.25,-430.00,-416.43,-805.32,-272.22,-179.11,-135.04
0.0790,9.94,28.44,97.70,-30.65,-31.69,-27.70,-376.09,-353.92,-646.05,-229.40,-148.25,-108.74
0.0800,4.21,23.93,108.53,-28.77,-29.92,-25.37,-307.62,-278.70,-466.76,-179.79,-113.13,-79.65
0.0810,11.03,31.37,143.48,-19.93,-23.49,-19.51,-235.31,-201.15,-288.59,-130.05,-78.22,-51.22
0.0820,29.43,49.90,199.17,-4.90,-12.96,-10.65,-167.19,-129.08,-126.83,-84.93,-46.73,-25.89
0.0830,57.34,77.55,270.31,15.08,0.76,0.48,-106.82,-66.08,11.74,-46.48,-20.06,-4.68
0.0840,91.89,111.52,350.03,38.33,16.52,12.96,-52.90,-11.21,129.09,-13.92,2.23,12.74
0.0850,129.73,148.40,430.43,62.79,32.93,25.71,-0.78,39.70,233.16,15.45,21.86,27.65
0.0860,167.26,184.55,503.28,86.14,48.45,37.53,54.67,91.35,332.50,44.59,40.73,41.42
0.0870,200.95,216.45,561.06,106.03,61.53,47.24,115.84,145.92,430.55,74.87,59.72,54.65
0.0880,227.64,241.04,597.98,120.41,70.83,53.82,180.32,201.21,522.34,105.06,77.98,66.66
0.0890,244.85,256.08,610.70,127.78,75.41,56.62,240.92,250.68,595.00,131.31,93.06,75.61
0.0900,251.04,260.31,598.50,127.46,74.85,55.36,287.52,285.17,631.51,148.25,101.55,79.04
0.0910,245.72,253.50,563.13,119.55,69.23,50.20,309.85,295.51,615.73,150.60,100.13,74.66
0.0920,229.50,236.41,508.30,104.91,59.17,41.69,300.13,274.92,536.99,134.56,86.51,60.99
0.0930,204.02,210.75,439.35,84.99,45.63,30.64,254.85,220.75,393.00,98.84,60.05,37.86
0.0940,171.85,179.03,363.00,61.69,29.91,18.11,175.53,135.23,191.28,45.08,22.08,6.53
0.0950,136.34,144.50,286.93,37.23,13.52,5.29,68.69,25.44,-51.18,-22.21,-24.21,-30.34
0.0960,101.31,110.83,219.23,14.00,-1.94,-6.57,-54.96,-97.55,-309.80,-96.25,-74.11,-68.97
0.0970,70.57,81.69,167.33,-5.69,-14.94,-16.32,-181.99,-220.19,-555.80,-168.89,-122.10,-105.08
0.0980,47.40,60.23,136.93,-19.85,-24.17,-22.99,-298.15,-328.55,-760.78,-231.86,-162.65,-134.49
0.0990,34.08,48.67,131.13,-27.05,-28.73,-25.94,-390.52,-410.47,-901.37,-278.05,-191.17,-153.84
0.1000,31.70,48.02,150.17,-26.59,-28.18,-24.89,-449.29,-457.28,-962.63,-302.45,-204.60,-161.04
0.1010,40.18,58.08,191.76,-18.51,-22.59,-19.97,-468.94,-464.71,-939.42,-302.73,-201.69,-155.46
0.1020,58.45,77.69,251.61,-3.57,-12.45,-11.59,-448.45,-432.89,-835.79,-279.17,-182.94,-137.82
0.1030,84.77,104.93,324.07,16.82,1.29,-0.53,-390.76,-365.72,-663.25,-234.31,-150.34,-109.91
0.1040,116.92,137.35,402.55,40.73,17.34,12.20,-301.99,-270.09,-439.01,-172.57,-107.02,-74.39
0.1050,152.34,172.19,479.96,65.81,34.14,25.34,-190.74,-155.20,-184.52,-99.76,-57.05,-34.58
0.1060,188.15,206.47,549.24,89.50,49.97,37.53,-67.47,-32.01,75.78,-22.81,-5.16,5.76
0.1070,221.25,237.20,604.00,109.33,63.16,47.45,56.02,87.52,316.25,50.82,43.58,42.65
0.1080,248.50,261.61,639.25,123.27,72.34,54.03,167.60,191.51,512.58,113.77,84.28,72.37
0.1090,267.05,277.34,651.91,130.01,76.62,56.61,256.02,269.44,644.78,159.68,112.81,91.89
0.1100,274.74,282.74,640.95,129.06,75.67,55.04,312.31,313.49,699.72,183.98,126.34,99.31
0.1110,270.40,277.02,607.34,120.78,69.73,49.60,330.90,319.40,672.48,184.42,123.66,93.99
0.1120,254.09,260.38,553.82,106.16,59.51,40.95,310.10,286.78,566.30,161.15,105.17,76.61
0.1130,227.16,234.10,484.84,86.70,46.06,30.01,252.14,218.92,391.69,116.63,72.78,48.94
0.1140,192.14,200.53,406.49,64.31,30.73,17.89,162.76,122.40,165.32,55.18,29.65,13.66
0.1150,152.59,162.95,326.24,41.10,15.02,5.78,50.67,6.58,-91.13,-17.27,-20.08,-25.86
0.1160,112.72,125.29,252.35,19.35,0.49,-5.11,-73.09,-117.13,-352.41,-93.69,-71.54,-65.74
0.1170,76.91,91.65,192.81,1.20,-11.41,-13.72,-196.18,-236.21,-591.91,-166.46,-119.57,-101.98
0.1180,49.12,65.74,154.16,-11.56,-19.52,-19.20,-306.15,-338.51,-784.87,-228.16,-159.27,-130.87
0.1190,32.32,50.36,140.54,-17.71,-23.07,-21.08,-391.99,-413.77,-911.73,-272.48,-186.61,-149.46
0.1200,28.12,47.02,153.22,-16.74,-21.82,-19.25,-445.48,-454.86,-960.72,-295.04,-198.91,-155.95
0.1210,36.70,55.92,190.76,-8.80,-15.96,-13.94,-461.97,-458.46,-928.71,-293.81,-195.15,-149.84
0.1220,56.91,76.00,249.41,5.36,-6.04,-5.66,-440.58,-424.97,-820.51,-269.16,-175.87,-131.86
0.1230,86.57,105.18,323.58,24.49,7.04,4.87,-383.77,-358.00,-647.32,-223.66,-143.00,-103.79
0.1240,122.74,140.58,406.23,46.92,22.16,16.75,-296.84,-263.78,-425.25,-161.67,-99.64,-68.23
0.1250,161.96,178.79,489.39,70.63,37.97,28.91,-187.43,-150.72,-174.33,-89.02,-49.82,-28.52
0.1260,200.50,216.09,564.71,93.40,52.99,40.22,-65.25,-29.05,82.42,-12.64,1.69,11.55
0.1270,234.66,248.82,624.48,112.95,65.74,49.56,58.38,89.81,320.46,59.97,49.81,47.95
0.1280,261.08,273.75,662.60,127.31,74.93,55.97,171.44,194.22,516.16,121.48,89.62,76.95
0.1290,277.19,288.44,675.36,135.01,79.62,58.81,262.49,273.69,649.79,165.63,117.04,95.53
0.1300,281.44,291.53,661.78,135.31,79.35,57.81,322.17,320.23,708.14,188.03,129.33,101.85
0.1310,273.49,282.78,623.47,128.22,74.18,53.09,344.46,329.31,685.98,186.62,125.41,95.39
0.1320,254.16,263.09,564.28,114.46,64.62,45.13,327.26,300.19,586.07,161.78,105.81,76.92
0.1330,225.45,234.41,489.96,95.34,51.61,34.68,272.49,235.84,418.35,116.08,72.54,48.33
0.1340,190.29,199.63,407.80,72.66,36.38,22.73,185.66,142.49,198.85,53.93,28.79,12.33
0.1350,152.33,162.33,326.13,48.60,20.40,10.41,75.27,29.17,-51.47,-18.75,-21.27,-27.66
0.1360,115.52,126.42,253.58,25.54,5.24,-1.07,-47.89,-93.02,-308.08,-94.96,-72.80,-67.78
0.1370,83.58,95.63,197.85,5.85,-7.55,-10.54,-171.55,-211.79,-545.02,-167.17,-120.68,-104.03
0.1380,59.55,73.01,164.58,-8.36,-16.64,-17.02,-283.20,-315.01,-737.87,-228.10,-160.06,-132.73
0.1390,45.38,60.49,156.53,-15.58,-21.07,-19.82,-371.48,-392.20,-867.00,-271.64,-187.00,-151.01
0.1400,41.94,58.84,173.53,-15.03,-20.38,-18.62,-427.62,-435.78,-920.05,-293.61,-198.95,-157.17
0.1410,49.08,67.71,212.93,-6.78,-14.61,-13.50,-446.43,-441.87,-892.96,-292.17,-194.98,-150.81
0.1420,65.90,85.97,270.36,8.36,-4.29,-4.91,-426.61,-410.37,-789.48,-267.80,-175.69,-132.74
0.1430,90.94,111.89,340.37,28.93,9.62,6.38,-370.51,-344.62,-619.94,-223.01,-143.05,-104.77
0.1440,122.28,143.28,416.76,52.92,25.80,19.29,-283.54,-250.81,-400.01,-162.02,-100.11,-69.49
0.1450,157.56,177.61,492.85,77.94,42.65,32.52,-173.68,-137.55,-149.71,-90.43,-50.80,-30.14
0.1460,193.99,212.03,561.86,101.40,58.40,44.67,-50.98,-15.37,107.61,-14.93,0.23,9.58
0.1470,228.40,243.56,617.48,120.83,71.36,54.37,72.97,104.01,346.88,57.17,48.02,45.75
0.1480,257.54,269.34,654.63,134.18,80.12,60.54,185.93,208.71,543.95,118.66,87.74,74.69
0.1490,278.43,286.91,670.04,140.08,83.77,62.52,276.33,288.06,678.61,163.32,115.36,93.46
0.1500,288.83,294.52,662.55,138.05,82.00,60.14,334.68,333.93,737.23,186.74,128.15,100.22
0.1510,287.46,291.32,633.01,128.45,75.08,53.72,354.82,341.59,714.10,186.79,125.01,94.47
0.1520,274.17,277.39,584.08,112.40,63.80,44.01,334.52,310.17,611.55,163.73,106.43,76.97
0.1530,249.98,253.81,520.00,91.58,49.36,32.03,275.67,242.51,439.12,120.00,74.38,49.55
0.1540,217.04,222.62,446.45,68.07,33.20,19.02,183.92,144.91,212.67,59.85,31.98,14.89
0.1550,178.50,186.72,370.31,44.19,16.95,6.28,68.19,26.63,-46.59,-11.00,-16.72,-23.67
0.1560,138.31,149.71,299.12,22.30,2.21,-4.92,-60.15,-100.74,-313.44,-85.73,-66.99,-62.41
0.1570,100.81,115.49,240.29,4.53,-9.56,-13.46,-188.20,-224.35,-560.84,-156.95,-113.85,-97.45
0.1580,70.11,87.75,200.02,-7.42,-17.24,-18.56,-302.93,-331.49,-763.16,-217.46,-152.55,-125.25
0.1590,49.55,69.49,182.48,-12.50,-20.16,-19.82,-392.69,-411.27,-899.69,-261.13,-179.20,-143.02
0.1600,41.19,62.61,189.38,-10.36,-18.15,-17.20,-448.71,-455.94,-957.34,-283.70,-191.25,-149.10
0.1610,45.72,67.75,220.00,-1.30,-11.48,-11.05,-466.03,-461.68,-931.79,-283.18,-187.70,-143.04
0.1620,62.45,84.32,271.46,13.78,-0.81,-1.95,-443.75,-428.66,-826.99,-259.87,-169.06,-125.57
0.1630,89.65,110.68,339.09,33.54,12.89,9.27,-384.69,-360.56,-653.87,-216.11,-137.16,-98.37
0.1640,124.76,144.33,416.70,56.19,28.38,21.60,-294.77,-264.04,-428.88,-155.97,-94.90,-63.88
0.1650,164.57,182.12,496.97,79.63,44.22,33.90,-182.42,-148.14,-172.96,-84.92,-46.11,-25.21
0.1660,205.40,220.44,572.01,101.57,58.85,44.94,-58.05,-23.75,89.66,-9.60,4.64,14.04
0.1670,243.31,255.56,634.26,119.78,70.78,53.56,66.59,97.13,333.14,62.70,52.41,50.00
0.1680,274.55,284.02,677.42,132.37,78.79,58.87,179.33,202.50,532.82,124.66,92.35,78.99
0.1690,295.96,302.98,697.31,138.06,82.07,60.32,268.89,281.81,668.37,169.90,120.32,97.97
0.1700,305.37,310.63,692.20,136.33,80.33,57.79,326.38,327.23,726.45,193.77,133.45,104.99
0.1710,301.85,306.22,662.82,127.43,73.80,51.59,346.30,334.57,702.15,193.89,130.46,99.36
0.1720,285.72,290.19,612.01,112.30,63.15,42.39,327.15,303.53,598.92,170.35,111.70,81.70
0.1730,258.58,264.06,544.54,92.42,49.42,31.07,271.28,237.52,427.52,125.47,79.00,53.71
0.1740,223.25,230.42,466.87,69.64,33.88,18.72,184.39,143.11,204.75,63.57,35.47,18.02
0.1750,183.51,192.77,386.83,46.07,17.97,6.46,74.96,29.50,-47.81,-9.46,-14.76,-21.98
0.1760,143.83,155.23,313.03,23.90,3.17,-4.58,-46.41,-92.17,-305.32,-86.54,-66.81,-62.43
0.1770,108.72,122.05,253.80,5.24,-9.12,-13.40,-167.80,-209.73,-541.74,-159.97,-115.46,-99.27
0.1780,82.06,96.95,215.88,-8.15,-17.74,-19.21,-277.07,-311.29,-732.82,-222.30,-155.76,-128.71
0.1790,66.58,82.62,203.44,-15.00,-21.90,-21.52,-363.19,-386.60,-859.24,-267.19,-183.63,-147.78
0.1800,63.55,80.38,217.57,-14.68,-21.25,-20.16,-417.61,-428.37,-909.07,-290.31,-196.40,-154.69
0.1810,72.87,90.20,256.54,-7.27,-15.87,-15.30,-435.29,-432.96,-878.69,-289.70,-193.07,-148.95
0.1820,93.34,110.89,316.34,6.53,-6.30,-7.38,-415.01,-400.46,-772.32,-265.78,-174.22,-131.35
0.1830,122.90,140.36,391.24,25.42,6.58,2.88,-359.23,-334.35,-600.74,-221.04,-141.78,-103.63
0.1840,158.86,175.86,474.28,47.66,21.57,14.54,-273.56,-241.00,-380.00,-159.67,-98.76,-68.35
0.1850,197.90,214.07,557.60,71.16,37.25,26.50,-166.18,-129.19,-130.51,-87.22,-49.04,-28.67
0.1860,236.21,251.28,632.98,93.67,52.10,37.62,-47.21,-9.52,124.03,-10.34,2.79,11.76
0.1870,269.78,283.66,692.57,113.02,64.68,46.82,72.04,106.39,358.49,63.59,51.77,49.01
0.1880,294.88,307.72,729.95,127.38,73.82,53.25,180.06,207.07,549.03,127.14,92.95,79.30
0.1890,308.70,320.82,741.00,135.43,78.68,56.36,266.35,282.56,676.29,173.72,122.08,99.43
0.1900,309.83,321.53,724.47,136.47,78.89,55.92,322.59,325.60,727.99,198.44,136.10,107.28
0.1910,298.44,309.90,682.07,130.40,74.45,51.98,343.48,332.35,700.03,198.77,133.57,102.02
0.1920,276.13,287.32,618.17,117.71,65.76,44.87,327.16,302.48,596.20,174.75,114.75,84.19
0.1930,245.56,256.34,539.29,99.46,53.52,35.16,275.17,238.97,426.98,128.84,81.52,55.56
0.1940,209.98,220.25,453.52,77.22,38.80,23.64,192.18,147.67,208.34,65.60,37.12,18.93
0.1950,172.91,182.77,369.73,53.11,22.96,11.38,85.74,37.02,-39.34,-8.78,-14.10,-22.11
0.1960,137.77,147.60,296.59,29.56,7.60,-0.38,-34.16,-82.52,-292.40,-86.96,-67.06,-63.46
0.1970,107.69,118.10,241.56,9.12,-5.65,-10.34,-155.70,-199.11,-525.71,-161.13,-116.40,-100.91
0.1980,85.28,96.91,209.81,-5.97,-15.34,-17.39,-266.35,-300.86,-715.43,-223.80,-157.10,-130.65
0.1990,72.45,85.78,203.77,-14.07,-20.40,-20.75,-354.47,-377.23,-842.17,-268.80,-185.14,-149.74
0.2000,70.20,85.45,223.08,-14.39,-20.34,-20.07,-410.86,-420.48,-893.52,-291.93,-197.96,-156.52
0.2010,78.62,95.67,265.10,-6.97,-15.19,-15.44,-429.93,-426.49,-865.18,-291.41,-194.66,-150.65
0.2020,96.87,115.35,325.44,7.38,-5.49,-7.35,-410.18,-394.96,-760.64,-267.74,-175.91,-132.99
0.2030,123.27,142.63,398.44,27.26,7.84,3.44,-354.00,-329.14,-590.06,-223.44,-143.68,-105.37
0.2040,155.44,175.06,477.47,50.79,23.53,15.92,-267.10,-235.32,-369.11,-162.65,-100.97,-70.35
0.2050,190.50,209.68,555.19,75.71,40.09,28.90,-157.87,-122.32,-118.05,-90.88,-51.67,-31.08
0.2060,225.26,243.30,624.14,99.55,55.90,41.09,-36.75,-0.92,139.30,-14.68,-0.29,8.84
0.2070,256.49,272.76,677.51,119.89,69.32,51.24,84.58,116.95,377.42,58.65,48.24,45.58
0.2080,281.20,295.24,710.10,134.62,78.96,58.26,194.18,219.43,571.82,121.80,89.06,75.42
0.2090,296.91,308.58,718.92,142.24,83.82,61.43,281.22,296.19,702.45,168.30,117.99,95.30
0.2100,301.90,311.42,703.35,142.09,83.47,60.48,337.19,339.70,756.34,193.34,132.06,103.15
0.2110,295.37,303.33,664.95,134.35,78.02,55.57,356.84,346.02,729.01,194.42,129.88,98.21
0.2120,277.53,284.76,607.06,119.96,68.12,47.30,338.56,314.95,624.20,171.53,111.72,81.00
0.2130,249.52,257.01,534.46,100.50,54.85,36.58,284.17,249.67,452.60,127.05,79.42,53.24
0.2140,213.46,222.22,453.14,78.03,39.64,24.60,198.58,156.27,230.53,65.36,36.13,17.63
0.2150,172.35,183.30,370.11,54.88,24.10,12.66,89.35,43.23,-21.39,-7.48,-13.91,-22.33
0.2160,130.01,143.75,292.91,33.47,9.90,2.08,-33.62,-79.01,-279.45,-84.22,-65.71,-62.60
0.2170,90.73,107.44,228.93,15.98,-1.48,-6.00,-158.68,-198.79,-518.63,-157.11,-113.99,-99.02
0.2180,58.79,78.12,184.46,4.09,-8.92,-10.80,-273.42,-304.28,-715.24,-218.68,-153.74,-127.79
0.2190,37.82,58.95,163.91,-1.18,-11.80,-11.94,-366.07,-384.94,-849.87,-262.71,-180.92,-145.95
0.2200,30.21,52.03,169.37,0.43,-10.00,-9.47,-427.12,-432.74,-909.78,-284.99,-192.96,-151.84
0.2210,36.75,58.15,200.45,8.58,-3.86,-3.77,-450.50,-443.16,-890.11,-283.69,-188.95,-145.11
0.2220,56.53,76.69,254.38,22.45,6.00,4.57,-434.19,-415.44,-793.58,-259.38,-169.58,-126.68
0.2230,87.14,105.65,326.15,40.87,18.71,14.83,-380.14,-352.38,-629.61,-214.62,-136.87,-98.45
0.2240,125.00,141.86,408.68,62.38,33.26,26.22,-293.84,-260.02,-413.27,-153.64,-93.90,-63.03
0.2250,165.84,181.34,493.30,85.23,48.47,37.85,-183.70,-147.10,-164.53,-81.97,-44.56,-23.63
0.2260,205.28,219.75,570.69,107.37,63.01,48.72,-60.38,-24.55,92.83,-6.20,6.59,16.13
0.2270,239.30,252.98,632.12,126.66,75.50,57.83,63.96,95.38,332.94,66.46,54.66,52.45
0.2280,264.78,277.70,670.91,141.03,84.63,64.24,176.82,200.41,530.79,128.81,94.89,81.73
0.2290,279.76,291.74,683.34,148.84,89.39,67.19,266.76,279.72,665.56,174.52,123.21,100.97
0.2300,283.50,294.27,669.05,149.09,89.16,66.28,324.82,325.38,723.54,198.90,136.76,108.26
0.2310,276.27,285.66,630.57,141.60,83.83,61.47,345.56,333.18,699.58,199.51,134.20,102.89
0.2320,259.10,267.16,572.61,127.04,73.86,53.12,327.53,302.89,597.08,176.27,115.79,85.39
0.2330,233.56,240.70,501.23,106.82,60.17,42.02,273.11,237.96,426.87,131.40,83.27,57.39
0.2340,201.66,208.63,423.33,83.02,44.14,29.27,187.95,144.97,205.86,69.12,39.65,21.48
0.2350,165.90,173.70,346.11,58.14,27.44,16.21,80.37,33.02,-44.34,-4.66,-10.97,-18.99
0.2360,129.30,138.94,276.75,34.84,11.86,4.28,-39.37,-86.98,-299.06,-82.72,-63.64,-60.08
