Time,L_Fx,L_Fy,L_Fz,L_Mx,L_My,L_Mz,R_Fx,R_Fy,R_Fz,R_Mx,R_My,R_Mz
0.0720,49.60,61.59,143.23,25.80,6.27,4.15,8.15,13.34,23.22,5.11,5.36,5.90
0.0730,55.98,64.70,147.28,26.17,5.90,3.64,33.83,30.30,55.27,8.66,6.01,6.14
0.0740,38.56,54.90,135.46,24.87,6.89,4.90,26.20,31.85,68.65,11.41,8.44,8.03
0.0750,25.97,43.40,120.22,23.37,8.32,6.74,56.55,53.33,107.56,16.31,9.56,8.49
0.0760,77.28,72.78,151.01,25.80,5.18,2.68,65.42,67.33,142.41,21.54,12.45,10.41
0.0770,46.96,63.30,153.81,26.92,7.49,5.11,63.24,70.29,154.86,24.48,15.47,13.19
0.0780,38.56,53.81,143.86,26.41,8.26,6.13,99.96,94.10,188.47,28.50,15.75,12.67
0.0790,30.32,46.51,133.28,25.19,9.32,7.53,95.45,99.23,208.08,31.62,18.15,14.49
0.0800,23.79,40.44,122.71,23.37,10.47,8.93,123.15,116.04,224.89,33.72,17.31,13.35
0.0810,45.87,52.41,134.84,24.82,9.97,8.04,97.32,105.61,220.22,33.82,19.46,15.66
0.0820,40.12,52.10,136.39,24.82,10.41,8.35,85.65,91.76,191.28,30.97,19.55,16.52
0.0830,61.26,65.79,154.12,26.50,9.76,7.23,79.73,82.12,164.51,26.95,18.31,15.82
0.0840,57.69,67.65,158.16,27.39,9.82,7.09,83.16,80.09,151.13,23.97,16.31,14.00
0.0850,39.34,55.84,146.34,26.83,11.03,8.51,103.39,106.39,217.11,33.40,19.86,16.08
0.0860,50.53,59.72,143.86,26.08,10.25,7.90,96.85,99.08,197.50,31.11,19.55,16.20
0.0870,52.71,61.59,145.41,26.31,9.85,7.27,86.43,89.27,176.96,28.36,18.65,15.92
0.0880,45.71,58.01,137.95,25.19,9.69,7.37,78.18,77.76,148.02,24.76,16.25,13.84
0.0890,39.65,52.10,128.00,24.07,9.48,7.37,87.51,81.49,143.97,22.66,13.82,11.83
0.0900,25.34,41.37,107.78,21.18,9.44,7.86,73.51,70.60,120.94,19.21,11.61,9.89
0.0910,32.03,42.93,108.72,20.62,9.48,7.86,64.17,61.26,102.27,16.54,9.56,8.26
0.0920,22.08,35.31,93.79,18.90,8.64,7.34,68.69,62.20,96.98,15.05,6.60,5.51
0.0930,47.58,50.39,112.14,20.48,6.77,5.06,36.01,42.12,70.21,11.97,6.36,6.00
0.0940,60.33,64.08,133.90,23.19,6.09,3.75,10.18,21.12,46.25,9.36,7.32,7.82
0.0950,70.90,74.65,154.12,25.66,5.00,2.26,14.85,16.91,32.86,7.07,6.57,7.28
0.0960,77.74,83.20,177.75,29.21,5.00,1.79,22.78,23.29,42.51,7.86,7.13,7.37
0.0970,32.65,56.77,153.81,27.62,8.17,5.78,44.72,40.72,73.32,11.41,7.38,7.02
0.0980,37.63,51.48,144.79,26.50,8.45,6.55,47.37,49.13,100.09,15.33,9.37,8.19
0.0990,52.40,61.43,152.87,26.87,8.26,6.39,58.73,60.49,124.36,19.02,11.49,9.78
0.1000,63.44,70.76,166.87,28.18,8.26,5.92,67.91,71.38,153.00,23.27,13.92,11.76
0.1010,45.87,61.90,159.72,28.51,9.79,7.39,75.38,79.31,170.11,26.35,16.38,13.68
0.1020,99.82,94.08,198.28,32.19,7.86,4.06,87.67,89.58,189.10,29.24,18.49,15.24
0.1030,76.81,89.11,202.32,33.45,8.79,5.41,95.61,98.45,204.04,31.20,19.52,16.20
0.1040,61.26,77.91,192.37,33.17,10.44,7.23,83.78,91.14,194.39,30.97,21.01,17.81
0.1050,76.19,83.98,193.92,33.17,9.66,6.36,91.56,93.32,194.39,30.88,21.67,18.34
0.1060,77.74,86.00,192.68,32.61,8.79,5.55,88.29,88.81,178.83,28.92,20.70,17.67
0.1070,66.08,79.94,186.77,32.10,9.88,6.76,97.16,91.92,171.05,26.72,18.71,15.66
0.1080,51.78,66.87,163.45,29.58,9.63,7.02,94.98,90.36,162.33,24.85,16.63,13.98
0.1090,78.37,80.87,172.78,30.00,7.49,4.52,58.88,65.93,127.16,20.84,15.88,14.19
0.1100,53.95,68.90,158.47,28.09,8.08,5.43,78.80,69.04,112.54,17.76,12.02,10.34
0.1110,53.49,65.48,153.19,27.57,7.86,5.36,100.43,83.20,123.12,17.94,7.23,5.20
0.1120,40.58,56.46,135.77,25.29,7.92,5.95,66.20,67.49,109.11,16.50,6.67,5.20
0.1130,36.07,50.08,127.37,23.89,8.01,6.29,51.88,53.79,92.00,14.63,6.01,5.13
0.1140,27.68,42.62,114.31,22.49,8.64,7.13,29.32,37.14,73.63,12.58,6.54,6.35
0.1150,45.25,52.10,122.71,22.77,7.30,5.69,35.23,35.59,64.92,11.27,5.89,5.72
0.1160,97.18,88.33,172.15,27.85,5.28,1.56,41.61,41.35,77.37,12.81,6.26,5.95
0.1170,84.74,92.06,193.92,30.88,5.18,1.79,29.16,37.30,82.35,13.98,8.63,8.26
0.1180,65.15,81.02,191.43,32.28,7.17,3.94,68.53,61.73,118.14,17.99,8.56,7.16
0.1190,35.76,58.63,166.56,30.28,9.79,7.39,43.01,54.73,124.99,20.09,12.27,10.92
0.1200,56.60,65.48,167.49,30.04,9.44,7.04,49.70,57.06,131.83,21.87,14.54,12.84
0.1210,57.06,67.65,168.11,29.86,9.66,7.13,60.91,67.18,152.37,24.53,17.71,15.82
0.1220,87.85,88.95,193.92,32.61,8.64,5.34,93.58,89.43,182.87,27.89,18.24,15.33
0.1230,58.62,75.89,184.90,31.91,10.41,7.37,94.05,96.74,200.30,30.74,20.11,16.57
0.1240,51.78,67.50,174.02,30.84,11.40,8.65,97.32,99.39,204.04,31.62,20.95,17.34
0.1250,62.51,71.69,170.60,29.90,10.53,7.86,109.30,107.01,213.68,32.88,20.73,16.80
0.1260,87.85,88.80,190.19,31.86,8.79,5.29,121.28,114.95,217.11,32.98,19.08,14.98
0.1270,58.93,75.12,176.51,30.84,9.82,6.81,88.29,95.96,190.65,29.90,19.36,16.10
0.1280,43.69,61.12,155.67,28.32,10.84,8.32,109.92,100.79,184.12,28.31,15.79,12.56
0.1290,55.82,64.54,149.14,26.92,9.23,6.85,86.27,87.56,161.40,25.09,14.76,12.14
0.1300,32.34,50.08,127.37,24.49,10.10,8.14,70.71,71.07,128.72,21.03,12.61,10.71
0.1310,74.17,72.78,149.76,25.85,7.17,4.71,49.70,52.86,94.17,16.12,10.99,10.06
0.1320,57.06,68.59,149.76,26.27,7.08,4.48,37.56,39.17,68.03,12.53,9.41,9.12
0.1330,57.84,67.34,150.70,26.22,6.58,4.15,40.05,36.99,55.58,9.92,7.20,7.09
0.1340,78.21,81.02,168.42,28.09,5.12,2.38,22.31,26.87,44.38,8.37,7.13,7.44
0.1350,48.82,65.94,160.34,28.04,7.02,4.48,26.98,26.72,44.07,8.09,6.54,6.72
0.1360,67.64,74.34,171.84,29.34,6.49,3.80,28.38,27.81,48.43,8.70,5.79,5.72
0.1370,72.61,80.25,180.55,30.56,6.40,3.50,63.86,55.82,98.53,14.12,6.70,5.74
0.1380,101.07,101.24,212.27,34.10,5.74,1.89,51.41,57.22,115.96,17.66,9.59,8.17
0.1390,96.25,104.35,229.06,36.99,6.46,2.40,55.61,61.11,132.14,20.51,11.96,10.31
0.1400,58.62,80.71,205.74,35.55,9.29,5.92,70.86,73.40,157.66,24.67,14.32,12.04
0.1410,56.13,72.47,189.57,33.92,10.13,7.37,63.71,73.56,167.00,26.72,17.68,15.15
0.1420,60.48,72.78,184.90,32.75,10.72,8.00,106.97,100.01,200.92,30.36,17.47,14.14
0.1430,53.80,67.65,173.40,31.16,11.00,8.49,121.75,117.91,231.73,34.66,18.46,14.24
0.1440,58.62,69.21,172.15,30.84,11.12,8.39,104.48,110.28,228.62,35.17,20.14,16.01
0.1450,44.62,60.19,156.92,28.93,11.99,9.42,110.23,111.68,229.24,35.50,20.73,16.64
0.1460,60.33,67.65,158.78,28.32,10.78,8.30,93.58,99.54,204.35,32.65,20.86,17.43
0.1470,61.11,69.83,157.23,27.76,10.07,7.48,99.50,96.90,188.16,30.27,19.05,15.85
0.1480,67.33,74.80,165.00,28.55,9.29,6.43,96.54,93.32,173.85,27.51,17.15,14.21
0.1490,59.24,70.76,158.16,27.85,9.01,6.18,84.25,82.43,149.26,23.78,14.98,12.72
0.1500,79.61,82.11,171.53,28.83,7.02,4.01,51.10,57.37,106.93,18.37,13.70,12.60
0.1510,68.10,78.85,173.09,29.30,7.24,4.29,43.63,44.15,77.99,13.93,11.65,11.01
0.1520,59.55,72.01,161.58,28.23,7.05,4.38,44.72,38.70,56.83,10.06,7.66,7.26
0.1530,41.36,58.79,147.28,27.20,8.26,5.92,43.01,39.48,55.27,9.17,6.98,6.93
0.1540,34.05,49.77,129.86,24.59,8.29,6.55,44.26,40.88,63.05,9.82,6.14,5.76
0.1550,29.85,44.33,122.40,23.56,9.23,7.65,24.65,29.99,52.78,9.26,6.67,6.67
0.1560,63.75,64.70,141.06,24.77,6.65,4.59,17.96,24.70,55.27,9.64,8.13,8.26
0.1570,62.19,70.61,159.72,27.15,7.14,4.62,34.30,34.19,68.34,11.46,8.72,8.47
0.1580,56.13,68.43,163.14,28.18,7.95,5.36,33.67,38.86,85.15,14.02,11.12,10.41
0.1590,52.09,65.48,165.00,29.16,9.20,6.55,44.57,48.19,106.00,17.06,12.98,11.79
0.1600,46.80,60.97,160.03,28.83,10.22,7.69,61.06,62.98,135.26,20.98,15.26,13.26
0.1610,70.12,75.12,173.40,29.90,9.20,6.43,78.18,78.38,163.89,24.90,17.09,14.45
0.1620,74.48,82.42,189.26,31.91,9.51,6.34,80.51,84.45,180.07,27.98,19.33,16.24
0.1630,29.54,54.59,159.09,29.34,12.55,10.19,97.79,97.05,200.30,30.50,19.99,16.48
0.1640,86.29,82.73,180.86,30.74,9.32,6.27,95.92,99.08,203.41,31.30,21.32,17.74
0.1650,80.70,88.49,195.79,32.80,9.51,5.99,95.45,98.14,203.10,31.58,21.85,18.30
0.1660,80.23,88.95,196.10,32.84,9.10,5.57,99.81,98.61,191.90,29.76,20.70,17.34
0.1670,52.87,72.63,178.37,31.35,10.75,7.62,104.32,99.54,186.30,28.68,18.80,15.47
0.1680,41.20,58.01,150.70,28.13,10.78,8.39,93.12,89.58,162.33,25.60,15.63,12.60
0.1690,70.90,73.87,159.72,28.09,8.51,5.85,87.36,85.54,152.06,23.78,14.91,12.53
0.1700,33.43,53.04,135.77,25.61,9.69,7.58,58.88,62.98,114.72,19.11,13.39,11.93
0.1710,27.99,44.33,120.53,23.61,10.13,8.37,45.66,47.41,83.28,14.54,11.61,10.85
0.1720,38.09,46.82,113.07,21.79,8.45,6.83,49.39,45.08,68.34,11.78,8.97,8.47
0.1730,64.84,65.63,138.57,24.07,6.61,4.31,41.61,39.17,59.32,9.96,7.10,6.91
0.1740,41.51,56.30,132.04,23.47,7.55,5.46,32.12,33.88,55.89,9.50,6.85,6.77
0.1750,37.01,50.70,129.55,23.84,8.01,6.04,23.87,27.50,47.49,8.23,6.92,7.05
0.1760,32.50,46.51,124.89,23.70,8.85,7.02,40.05,37.77,66.79,10.52,6.98,6.58
0.1770,66.55,67.50,147.90,25.47,6.86,4.52,57.17,53.79,97.60,14.54,7.20,6.14
0.1780,47.58,62.21,153.81,26.92,8.70,6.32,37.72,48.19,104.45,16.87,10.65,9.57
0.1790,42.45,57.08,149.45,26.92,9.94,7.58,69.31,66.71,135.88,20.70,11.43,9.59
0.1800,93.76,88.33,184.90,30.42,7.36,3.94,78.65,80.87,169.49,25.51,14.17,11.58
0.1810,54.11,73.25,180.86,31.07,10.16,7.02,87.98,91.14,189.72,29.01,16.41,13.33
0.1820,54.42,68.74,175.58,30.74,10.97,8.14,91.72,95.96,202.79,31.58,18.49,15.15
0.1830,61.57,71.54,172.15,29.86,10.47,7.76,89.38,96.12,207.46,32.70,20.86,17.36
0.1840,42.29,59.41,159.72,28.88,11.90,9.51,98.25,98.30,204.04,32.18,20.24,16.64
0.1850,79.76,80.09,175.89,30.00,9.72,6.67,115.84,111.68,219.60,33.68,20.70,16.80
0.1860,59.55,73.09,169.67,29.48,10.41,7.44,111.48,110.28,215.24,32.84,19.77,16.10
0.1870,67.17,76.20,170.91,29.72,9.97,6.97,107.43,105.30,199.99,31.02,18.49,15.03
0.1880,45.25,61.74,154.43,27.99,10.63,8.02,100.43,98.61,184.43,28.78,16.69,13.49
0.1890,97.33,91.13,180.55,29.86,7.27,3.68,83.78,84.60,157.35,24.85,15.26,12.74
0.1900,68.10,81.02,175.58,29.90,7.45,4.34,95.30,84.92,143.66,22.33,11.30,9.10
0.1910,31.87,55.06,146.34,27.20,9.54,7.20,64.95,67.33,118.45,18.97,10.21,8.73
0.1920,53.33,60.50,139.81,25.71,7.55,5.48,64.95,61.57,101.96,16.59,7.35,6.11
0.1930,63.59,70.14,152.56,27.15,6.74,4.24,46.28,48.35,85.15,14.30,6.32,5.74
0.1940,36.07,54.44,137.33,25.24,8.17,6.04,33.05,38.54,72.08,12.53,6.92,6.65
0.1950,31.87,46.82,124.26,23.93,8.48,6.74,25.74,30.61,56.52,10.24,6.98,7.14
0.1960,28.45,43.40,120.84,23.33,9.26,7.60,28.69,31.70,64.61,11.04,7.38,7.44
0.1970,40.12,48.84,122.71,23.09,8.51,6.81,28.38,33.56,69.28,11.97,9.16,8.84
0.1980,33.27,47.28,125.82,23.33,9.63,7.93,49.08,48.50,99.15,15.42,10.31,9.45
0.1990,63.90,65.79,151.32,26.27,8.23,5.81,59.97,60.95,125.30,19.30,12.08,10.48
0.2000,47.58,62.05,156.29,27.29,9.94,7.41,59.66,64.84,142.10,22.38,13.95,11.81
0.2010,69.66,74.65,171.22,28.65,9.13,6.25,86.58,85.85,178.52,26.91,16.69,13.91
0.2020,67.01,76.83,181.79,30.70,9.85,6.69,77.71,85.85,187.23,29.10,19.68,16.66
0.2030,92.98,94.24,203.56,33.22,8.67,5.04,89.85,93.16,195.94,30.46,21.01,17.71
0.2040,56.44,75.58,187.08,32.52,10.78,7.55,104.01,102.03,205.90,31.86,21.04,17.39
0.2050,78.37,84.29,191.43,32.98,9.57,6.29,103.39,104.37,210.88,32.60,21.51,17.69
0.2060,73.23,82.89,190.81,32.84,9.69,6.43,97.32,98.30,194.08,30.50,20.73,17.34
0.2070,72.61,82.89,186.15,31.77,9.26,6.15,103.08,98.92,186.30,28.82,18.93,15.64
0.2080,70.59,81.49,183.35,31.63,9.04,5.92,109.77,101.88,182.56,28.03,16.41,13.02
0.2090,86.14,90.66,189.88,31.91,7.52,4.20,65.57,74.65,144.28,23.27,16.10,14.00
0.2100,93.76,98.59,200.14,32.66,6.09,2.49,86.89,76.51,129.03,20.42,11.86,9.87
0.2110,82.25,93.46,199.21,33.08,6.43,3.01,64.80,64.06,108.80,17.29,10.09,8.61
0.2120,42.29,65.32,166.25,30.28,8.39,5.88,61.53,58.46,94.49,15.05,7.97,7.02
0.2130,22.23,43.86,130.80,26.08,9.10,7.53,37.72,41.81,69.90,12.25,7.20,6.84
0.2140,39.65,49.30,127.06,24.54,8.23,6.64,33.52,35.28,61.81,10.90,6.95,6.81
0.2150,42.14,52.41,128.62,23.89,8.04,6.39,49.08,43.06,70.83,11.32,5.23,4.97
0.2160,55.35,62.21,143.86,25.47,7.52,5.39,17.33,27.65,60.25,10.90,6.92,6.84
0.2170,92.83,88.95,180.86,29.44,5.53,2.14,57.79,51.46,95.42,14.63,7.57,6.65
0.2180,51.78,71.23,175.58,30.04,8.42,5.53,55.61,58.15,115.34,17.90,9.72,8.45
0.2190,46.18,62.83,164.69,29.48,9.72,7.23,50.32,57.84,130.28,20.89,12.77,11.08
0.2200,50.84,63.14,164.38,29.39,10.07,7.55,65.73,69.98,153.62,24.01,15.22,13.02
0.2210,53.33,64.54,162.20,28.97,10.13,7.74,77.24,80.40,172.91,27.05,17.28,14.54
0.2220,54.26,65.79,164.07,28.88,10.66,8.11,98.41,96.43,198.74,30.32,18.40,15.05
0.2230,63.13,71.85,172.15,29.90,10.59,7.81,86.43,94.25,203.72,31.76,20.89,17.53
0.2240,65.46,74.65,175.26,30.09,10.31,7.44,101.21,101.26,207.77,32.18,21.29,17.62
0.2250,57.84,71.07,169.98,29.48,10.81,7.97,119.26,113.86,222.71,33.72,20.52,16.48
0.2260,104.80,99.22,202.94,33.03,8.26,4.10,108.68,109.19,212.75,32.65,20.14,16.24
0.2270,71.83,86.93,194.54,32.94,9.38,5.81,102.76,102.34,196.88,30.55,18.93,15.33
0.2280,58.00,74.03,177.13,31.63,9.91,6.83,84.71,87.72,168.87,26.91,17.75,15.08
0.2290,45.87,62.05,152.25,28.32,9.91,7.39,60.59,66.71,129.34,21.73,16.50,14.91
0.2300,47.89,59.57,142.61,26.83,9.35,7.18,59.66,56.44,100.40,17.29,13.48,12.21
0.2310,84.12,81.80,165.62,28.13,6.46,3.64,41.77,43.21,72.39,12.81,11.80,11.29
0.2320,44.31,64.23,151.01,27.48,8.64,6.04,35.70,34.50,54.03,9.59,9.72,9.50
0.2330,45.09,58.17,141.37,26.03,8.14,5.90,25.58,26.10,38.16,7.21,8.25,8.47
0.2340,49.76,59.72,138.57,25.24,7.33,5.27,41.30,34.81,48.43,7.86,6.54,6.37
0.2350,52.55,62.83,147.28,26.17,7.67,5.46,26.52,28.90,45.94,7.81,6.70,6.67
0.2360,53.49,63.76,149.45,26.27,7.33,5.15,34.30,34.81,62.43,9.82,7.32,6.95
0.2370,73.86,77.76,172.15,29.02,6.74,3.89,25.27,32.63,69.90,11.55,9.34,9.03
0.2380,70.12,79.16,180.24,30.32,7.11,4.17,54.53,50.84,99.15,15.24,9.78,8.73
0.2390,53.95,70.92,179.62,31.21,9.32,6.41,61.99,63.44,130.90,19.63,12.02,10.24
0.2400,54.11,67.50,169.67,30.32,9.63,6.99,59.04,66.87,148.02,23.08,15.44,13.26
0.2410,67.95,75.89,179.62,31.12,9.32,6.48,68.37,73.71,160.15,25.41,17.71,15.26
0.2420,46.02,64.08,169.67,30.56,11.31,8.70,100.59,95.50,195.32,29.48,18.21,14.94
0.2430,54.42,65.94,165.31,29.86,11.28,8.67,93.58,98.61,204.66,31.58,20.39,16.80
0.2440,97.96,93.31,196.10,32.56,8.76,5.18,97.47,99.54,206.53,32.42,21.32,17.62
0.2450,114.75,113.83,230.00,36.20,7.73,3.22,87.67,93.94,198.74,31.62,22.32,18.97
0.2460,63.59,85.84,204.50,34.80,10.16,6.46,94.67,93.63,186.30,29.34,21.11,17.88
0.2470,51.31,69.83,178.69,32.10,10.84,7.88,102.14,96.43,180.38,27.98,18.93,15.71
0.2480,55.04,67.19,165.00,30.14,10.31,7.69,76.62,80.09,152.37,24.62,17.43,14.75
0.2490,62.82,71.23,160.96,28.83,9.23,6.64,70.55,71.07,131.21,21.35,15.91,14.03
0.2500,43.38,59.41,145.10,26.87,9.54,7.30,71.80,66.24,111.29,17.66,12.80,11.36
0.2510,48.20,58.79,136.08,24.96,8.57,6.55,53.13,52.86,87.95,14.35,10.96,10.03
0.2520,37.32,51.17,127.06,23.89,8.67,6.74,35.85,38.08,64.92,11.13,9.59,9.26
0.2530,30.32,44.64,117.11,22.44,8.67,7.09,30.87,30.92,46.25,8.28,8.04,7.93
0.2540,35.92,45.88,117.42,22.21,8.26,6.53,30.72,29.83,45.62,7.81,7.07,7.14
0.2550,49.76,56.46,130.80,23.61,7.61,5.57,52.81,43.68,64.92,9.54,5.05,4.67
0.2560,44.16,56.15,134.84,24.31,8.11,5.99,31.96,38.54,73.95,11.50,7.26,6.74
0.2570,26.59,44.17,122.71,23.28,9.51,7.76,18.27,29.52,70.21,12.25,9.69,9.57
0.2580,50.53,56.30,136.70,24.73,8.54,6.43,51.26,47.88,94.49,14.96,10.12,9.26
0.2590,60.02,67.19,157.54,27.43,8.92,6.32,59.19,60.49,125.30,19.35,12.17,10.45
