Time,L_Fx,L_Fy,L_Fz,L_Mx,L_My,L_Mz,R_Fx,R_Fy,R_Fz,R_Mx,R_My,R_Mz
0.0170,-41.41,-42.35,116.20,-50.07,-29.46,-13.02,0.55,2.10,2.03,0.35,0.02,0.11
0.0180,-36.75,-38.77,124.90,-47.22,-27.53,-11.51,0.55,1.79,2.03,0.26,0.02,0.22
0.0190,-41.26,-40.64,123.04,-44.33,-25.76,-10.04,0.86,1.95,2.34,0.26,0.05,0.20
0.0200,10.05,-15.60,147.29,-49.41,-27.72,-12.88,1.01,2.10,2.03,0.35,0.02,0.29
0.0210,-1.61,-8.76,169.37,-47.18,-27.25,-11.90,1.01,1.95,1.72,0.26,0.05,0.25
0.0220,-8.29,-11.56,173.11,-45.78,-26.85,-11.37,0.86,1.95,2.03,0.35,0.02,0.25
0.0230,7.72,-3.63,182.12,-46.94,-27.19,-11.88,0.39,2.10,1.72,0.35,0.05,0.22
0.0240,-3.47,-6.74,180.88,-45.96,-27.10,-11.62,1.17,2.10,1.72,0.35,0.05,0.32
0.0250,-6.12,-11.40,174.66,-46.20,-27.35,-11.76,0.55,1.79,2.34,0.30,0.02,0.22
0.0260,0.41,-10.32,172.17,-48.06,-28.28,-12.67,1.01,1.64,2.03,0.30,0.02,0.25
0.0270,5.08,-7.21,172.79,-50.44,-29.90,-14.00,0.70,1.64,3.27,0.40,-0.05,0.13
0.0280,2.12,-8.14,174.35,-51.65,-30.95,-14.93,0.70,1.79,2.34,0.30,0.02,0.29
0.0290,-11.25,-14.05,171.55,-50.58,-30.70,-14.54,0.55,1.17,1.72,0.30,-0.05,0.18
0.0300,-24.00,-23.22,159.42,-49.13,-29.65,-13.61,0.86,1.48,2.34,0.30,0.02,0.20
0.0310,-18.09,-23.07,154.45,-49.27,-29.46,-13.42,0.70,1.95,2.03,0.35,0.02,0.20
0.0320,-5.65,-16.85,158.18,-51.42,-30.08,-14.30,0.70,1.79,2.34,0.40,-0.05,0.20
0.0330,-0.21,-9.85,171.55,-51.47,-30.45,-14.37,0.39,1.64,2.03,0.26,-0.02,0.25
0.0340,-5.03,-9.23,174.97,-49.65,-29.74,-13.82,0.70,1.95,1.72,0.35,0.05,0.29
0.0350,7.72,-0.36,193.32,-48.90,-28.90,-13.37,0.70,1.95,2.03,0.26,0.02,0.22
0.0360,5.23,1.66,200.78,-46.57,-27.63,-12.35,0.70,1.48,2.03,0.35,-0.02,0.20
0.0370,5.54,3.37,208.56,-43.82,-25.73,-10.97,0.55,1.79,2.96,0.40,0.02,0.20
0.0380,28.56,15.96,222.86,-44.66,-25.67,-11.11,0.70,1.64,2.96,0.30,0.02,0.18
0.0390,56.08,36.33,249.60,-45.78,-26.26,-12.67,0.24,1.48,2.65,0.26,0.05,0.15
0.0400,64.78,48.92,275.42,-46.38,-27.13,-13.56,0.08,1.79,2.03,0.30,-0.02,0.27
0.0410,51.26,46.75,282.57,-44.33,-26.47,-12.56,0.24,1.79,2.34,0.30,0.02,0.27
0.0420,30.42,35.86,278.53,-40.22,-24.30,-10.39,0.39,2.10,2.34,0.21,0.02,0.22
0.0430,16.74,22.03,257.38,-38.22,-22.74,-8.85,0.70,1.95,2.34,0.30,-0.02,0.27
0.0440,20.32,16.89,241.83,-38.45,-22.53,-8.52,0.24,1.79,2.34,0.30,-0.02,0.22
0.0450,19.23,13.47,229.39,-39.76,-23.12,-8.82,0.39,1.79,2.65,0.44,-0.05,0.27
0.0460,22.96,13.63,221.93,-41.53,-24.11,-9.64,0.39,1.79,1.72,0.35,0.05,0.22
0.0470,9.74,6.79,212.91,-41.62,-24.24,-9.71,0.70,1.64,2.03,0.26,0.02,0.20
0.0480,-3.01,-2.85,199.23,-40.92,-24.17,-9.43,0.70,1.95,2.65,0.30,0.02,0.20
0.0490,18.14,3.06,196.74,-45.03,-26.07,-11.32,0.39,1.79,2.03,0.30,0.02,0.22
0.0500,5.54,0.57,197.36,-44.61,-26.16,-11.11,0.55,2.10,2.03,0.30,0.02,0.20
0.0510,28.25,10.68,207.93,-48.25,-28.03,-13.21,0.70,1.95,2.34,0.30,0.02,0.20
0.0520,22.96,14.25,218.82,-47.92,-28.34,-13.09,0.70,1.95,1.72,0.16,-0.05,0.20
0.0530,42.86,25.91,231.88,-50.11,-29.55,-14.89,0.70,1.95,2.03,0.30,0.08,0.20
0.0540,26.53,23.74,243.07,-47.18,-28.34,-13.51,0.08,2.26,1.40,0.26,0.02,0.20
0.0550,14.56,17.98,242.14,-43.12,-25.85,-11.27,0.55,2.10,2.34,0.26,0.05,0.15
0.0560,18.45,16.58,239.03,-41.39,-24.58,-10.11,0.39,2.10,2.03,0.30,-0.02,0.15
0.0570,27.78,22.49,247.43,-40.08,-23.24,-9.22,0.08,2.10,2.34,0.26,0.02,0.22
0.0580,36.80,29.18,255.51,-38.45,-22.09,-8.40,0.55,1.48,2.34,0.35,-0.08,0.18
0.0590,40.37,33.53,262.98,-38.17,-21.78,-8.03,0.70,1.95,2.03,0.21,-0.02,0.15
0.0600,41.15,35.71,267.33,-37.10,-21.37,-7.61,0.86,1.95,2.34,0.35,0.02,0.15
0.0610,33.69,31.98,266.71,-34.95,-20.07,-6.61,0.86,1.79,2.03,0.26,-0.02,0.20
0.0620,27.47,26.85,260.18,-33.83,-19.20,-5.77,1.01,2.10,2.03,0.35,0.02,0.25
0.0630,20.63,20.63,247.43,-32.76,-18.48,-5.05,0.86,1.64,2.03,0.30,-0.05,0.25
0.0640,41.77,27.78,248.05,-36.07,-19.98,-6.47,0.70,2.26,2.34,0.26,0.05,0.20
0.0650,31.82,24.82,245.87,-36.59,-20.94,-6.89,1.17,1.48,2.03,0.35,0.05,0.22
0.0660,36.64,25.60,242.14,-38.27,-21.97,-8.01,0.39,1.32,2.34,0.30,0.02,0.18
0.0670,38.97,26.53,240.90,-41.58,-23.89,-9.66,0.70,1.48,2.03,0.30,-0.02,0.22
0.0680,7.41,12.39,229.70,-38.69,-22.71,-8.50,0.86,1.17,2.34,0.30,-0.02,0.18
0.0690,33.69,19.38,226.28,-43.54,-24.89,-10.81,0.55,1.64,2.65,0.35,0.02,0.22
0.0700,20.32,16.27,228.15,-42.65,-25.04,-10.18,0.55,1.95,1.72,0.35,0.05,0.22
0.0710,28.87,18.92,229.08,-44.14,-25.85,-11.20,0.55,1.79,2.34,0.30,-0.02,0.20
0.0720,-2.39,5.08,217.26,-40.27,-24.08,-9.34,0.70,1.79,2.34,0.30,0.14,0.20
0.0730,14.41,6.48,213.53,-41.58,-24.30,-9.78,0.39,2.10,2.34,0.35,-0.02,0.13
0.0740,18.14,11.92,222.55,-40.83,-23.21,-8.99,0.39,1.79,2.34,0.30,0.05,0.18
0.0750,12.07,11.14,226.28,-38.50,-22.18,-7.82,0.70,1.48,2.03,0.35,0.02,0.15
0.0760,33.53,22.18,236.23,-39.39,-22.09,-8.22,0.86,1.79,2.96,0.26,0.02,0.20
0.0770,51.10,36.95,259.56,-39.90,-22.37,-8.75,0.70,1.32,2.96,0.26,0.02,0.27
0.0780,28.09,31.04,263.29,-35.42,-20.35,-6.86,0.86,1.48,2.03,0.30,0.02,0.22
0.0790,15.18,22.03,257.07,-31.55,-17.77,-4.60,0.55,1.95,2.34,0.30,-0.08,0.20
0.0800,19.23,18.29,245.25,-30.80,-17.02,-3.79,1.01,1.79,1.72,0.16,-0.05,0.25
0.0810,16.74,16.12,239.65,-29.22,-15.84,-2.69,0.86,1.95,2.34,0.30,0.05,0.15
0.0820,18.45,14.87,234.37,-28.84,-15.28,-2.13,1.01,1.79,2.34,0.21,0.02,0.25
0.0830,53.12,31.51,245.56,-34.30,-18.05,-5.00,0.39,1.79,1.72,0.26,0.05,0.27
0.0840,47.21,36.02,258.00,-34.49,-19.10,-5.63,0.70,1.64,2.03,0.35,-0.02,0.20
0.0850,30.27,27.62,252.09,-34.25,-19.35,-5.70,0.55,2.26,2.34,0.16,0.02,0.20
0.0860,17.83,18.76,240.90,-33.37,-18.98,-5.21,0.70,2.10,2.34,0.35,0.02,0.18
0.0870,2.12,3.83,215.09,-33.60,-19.23,-5.19,0.70,2.10,2.03,0.30,0.02,0.20
0.0880,10.52,2.43,204.20,-36.31,-20.32,-6.24,0.39,2.10,2.34,0.26,-0.02,0.18
0.0890,3.68,-1.76,195.81,-36.96,-20.85,-6.42,0.70,1.64,1.72,0.30,0.05,0.20
0.0900,21.71,6.79,203.27,-39.53,-22.12,-7.77,-0.08,1.79,2.34,0.26,-0.05,0.22
0.0910,3.68,1.66,203.89,-38.69,-22.12,-7.54,0.55,1.79,2.34,0.26,0.02,0.20
0.0920,17.21,5.86,203.58,-40.64,-23.12,-8.52,0.55,1.79,1.72,0.30,0.05,0.22
0.0930,4.14,2.12,204.20,-39.06,-22.49,-7.89,0.24,1.64,2.03,0.30,-0.02,0.25
0.0940,10.68,5.54,211.35,-37.89,-21.37,-7.05,0.39,1.79,2.34,0.30,0.08,0.25
0.0950,10.99,6.63,215.71,-37.15,-20.91,-6.77,0.08,1.48,2.34,0.26,0.02,0.20
0.0960,8.19,7.10,220.37,-34.30,-19.23,-5.37,0.70,1.64,1.72,0.40,0.08,0.22
0.0970,27.47,16.89,230.01,-34.91,-18.95,-5.33,0.86,1.79,2.03,0.26,-0.02,0.20
0.0980,23.89,19.85,237.48,-32.57,-17.77,-4.37,0.70,1.79,2.34,0.30,-0.05,0.22
0.0990,9.59,14.41,236.85,-28.98,-15.75,-2.60,0.55,1.32,2.03,0.35,-0.05,0.22
0.1000,57.63,33.84,249.60,-34.25,-18.17,-5.40,0.70,1.48,2.34,0.30,-0.05,0.20
0.1010,49.86,40.06,266.71,-33.65,-18.20,-5.14,0.39,1.95,2.34,0.35,0.05,0.22
0.1020,37.57,35.71,270.13,-31.60,-17.52,-4.37,0.39,1.48,2.03,0.30,0.02,0.36
0.1030,45.04,37.57,269.51,-32.90,-18.05,-4.98,0.70,1.95,2.34,0.30,0.02,0.25
0.1040,36.49,33.07,265.46,-32.34,-17.98,-4.77,0.55,2.26,2.03,0.30,0.02,0.27
0.1050,30.27,26.07,253.03,-33.27,-18.70,-5.09,0.55,2.10,2.34,0.35,-0.02,0.20
0.1060,36.18,26.38,248.05,-35.37,-19.79,-6.21,0.55,2.10,2.34,0.26,0.02,0.20
0.1070,28.71,22.18,241.21,-36.68,-21.00,-6.91,0.55,2.10,2.34,0.30,-0.08,0.18
0.1080,40.06,25.76,238.10,-40.13,-23.12,-8.94,1.01,1.95,1.72,0.30,-0.02,0.11
0.1090,18.92,17.36,234.37,-38.97,-22.77,-8.43,0.86,2.41,2.03,0.35,0.02,0.18
0.1100,6.17,8.19,222.86,-37.47,-22.00,-7.52,1.01,1.95,2.65,0.26,0.02,0.29
0.1110,29.18,14.41,219.75,-41.53,-23.77,-9.36,1.17,1.79,2.34,0.35,0.02,0.20
0.1120,26.69,17.83,227.84,-41.72,-24.08,-9.62,0.70,1.79,2.03,0.21,-0.02,0.18
0.1130,20.63,17.36,232.19,-40.27,-23.46,-8.99,0.70,1.64,2.03,0.35,0.02,0.20
0.1140,24.51,18.45,236.23,-39.99,-23.08,-8.89,0.55,1.95,2.03,0.21,0.02,0.22
0.1150,30.42,23.58,245.25,-39.06,-22.40,-8.36,1.01,1.79,2.34,0.30,0.02,0.20
0.1160,51.41,37.42,262.35,-40.18,-22.74,-9.10,0.70,2.10,2.03,0.30,-0.02,0.22
0.1170,19.38,26.85,260.80,-33.83,-19.79,-6.19,0.70,1.48,2.03,0.30,0.08,0.27
0.1180,35.09,30.27,263.60,-33.83,-18.70,-5.58,0.24,1.64,2.03,0.21,0.02,0.22
0.1190,49.24,39.28,275.10,-34.16,-18.70,-5.70,0.08,1.32,2.03,0.35,-0.02,0.22
0.1200,43.79,38.20,275.10,-32.81,-18.42,-5.33,0.70,1.64,2.03,0.30,-0.02,0.18
0.1210,45.66,40.22,279.15,-31.97,-17.64,-4.72,0.39,1.79,2.03,0.30,-0.05,0.20
0.1220,51.72,43.33,281.95,-32.57,-17.92,-4.98,0.70,2.26,2.03,0.35,0.05,0.22
0.1230,42.24,38.82,277.28,-32.11,-17.95,-4.77,0.39,2.10,2.03,0.26,-0.05,0.18
0.1240,52.35,41.93,276.66,-34.07,-18.92,-5.84,0.24,1.95,2.96,0.30,-0.02,0.25
0.1250,48.61,40.06,274.48,-35.05,-19.82,-6.40,0.86,1.64,2.34,0.35,-0.08,0.20
0.1260,37.11,33.22,263.91,-34.72,-20.07,-6.38,0.70,1.64,2.65,0.26,-0.02,0.20
0.1270,18.76,20.00,244.63,-34.35,-20.13,-6.21,0.70,1.95,2.65,0.35,-0.08,0.20
0.1280,7.25,7.88,224.10,-34.53,-19.63,-5.86,0.55,2.10,2.65,0.26,-0.05,0.18
0.1290,33.84,16.43,222.55,-39.67,-22.31,-8.24,0.39,1.48,2.34,0.30,-0.02,0.25
0.1300,24.05,17.21,229.70,-38.78,-22.15,-8.03,0.55,1.79,2.03,0.30,0.02,0.20
0.1310,31.67,20.32,231.88,-41.62,-23.71,-9.59,0.55,1.48,2.34,0.21,-0.02,0.22
0.1320,18.29,16.89,231.88,-39.62,-23.21,-8.66,0.86,1.95,2.03,0.26,0.02,0.18
0.1330,46.13,28.87,242.45,-42.60,-24.45,-10.43,0.86,2.10,2.34,0.21,0.05,0.13
0.1340,23.58,23.58,244.63,-39.90,-23.46,-9.17,0.70,2.10,2.34,0.30,-0.05,0.20
0.1350,28.40,24.82,251.47,-38.45,-22.21,-8.24,0.55,1.79,2.03,0.26,-0.05,0.20
0.1360,32.44,27.78,258.62,-37.05,-21.22,-7.42,0.70,1.64,2.34,0.35,-0.05,0.18
0.1370,18.92,22.80,255.20,-32.76,-18.67,-5.26,0.70,2.10,2.03,0.30,-0.05,0.18
0.1380,18.29,19.54,249.92,-30.48,-16.83,-3.74,0.39,1.48,2.34,0.35,-0.02,0.25
0.1390,23.43,20.94,248.98,-29.31,-15.84,-2.74,0.70,1.79,2.34,0.30,-0.02,0.20
0.1400,57.32,38.04,261.73,-33.13,-17.55,-4.72,1.17,1.79,2.03,0.35,-0.02,0.18
0.1410,74.58,54.68,286.61,-35.28,-19.04,-6.28,1.01,1.48,2.03,0.30,0.02,0.18
0.1420,68.83,58.72,301.23,-35.56,-19.88,-6.89,1.01,1.64,2.03,0.26,0.05,0.25
0.1430,57.79,54.99,304.65,-34.49,-19.66,-6.52,0.70,1.79,2.34,0.21,-0.08,0.20
0.1440,69.76,59.03,307.13,-36.07,-20.60,-7.61,0.86,1.32,2.03,0.30,-0.05,0.25
0.1450,34.78,40.53,288.79,-33.04,-19.42,-6.28,0.55,1.64,2.34,0.26,0.05,0.20
0.1460,33.84,31.35,270.13,-34.21,-19.73,-6.42,0.24,1.95,2.34,0.30,0.02,0.29
0.1470,68.52,45.35,273.24,-39.01,-22.18,-10.18,0.24,1.95,2.03,0.30,0.02,0.25
0.1480,41.00,36.95,268.26,-39.43,-22.90,-9.48,0.39,1.79,2.34,0.26,-0.05,0.22
0.1490,32.91,30.11,259.87,-39.57,-23.21,-9.34,0.86,1.79,2.03,0.26,0.05,0.18
0.1500,16.12,18.61,245.25,-38.17,-22.46,-8.33,0.55,1.79,2.03,0.26,-0.02,0.22
0.1510,6.01,7.57,225.66,-37.05,-21.75,-7.52,0.70,1.95,2.65,0.40,0.02,0.20
0.1520,19.23,10.68,220.68,-38.92,-22.21,-7.96,0.86,2.10,1.72,0.30,0.05,0.15
0.1530,18.45,12.07,222.86,-38.73,-22.18,-7.94,0.86,1.79,2.03,0.40,0.02,0.18
0.1540,-0.05,4.14,218.51,-35.19,-20.10,-6.00,0.86,1.48,2.03,0.40,-0.05,0.15
0.1550,34.62,19.07,229.39,-37.99,-20.88,-7.21,0.08,1.95,1.72,0.26,0.02,0.22
0.1560,53.28,36.02,254.89,-39.43,-21.81,-8.38,0.86,1.64,2.03,0.30,0.02,0.20
0.1570,66.65,51.88,286.30,-39.25,-21.97,-8.66,0.86,1.95,2.03,0.30,0.02,0.20
0.1580,55.14,51.72,296.87,-36.49,-21.03,-7.73,1.01,2.10,1.72,0.35,-0.02,0.29
0.1590,42.86,45.66,296.25,-33.27,-19.17,-6.07,0.39,1.64,1.72,0.30,0.02,0.22
0.1600,57.79,49.24,296.25,-34.07,-19.17,-6.31,0.39,1.64,2.34,0.30,0.05,0.27
0.1610,30.27,36.95,284.43,-29.54,-16.77,-3.97,0.55,2.10,2.65,0.26,0.02,0.20
0.1620,47.99,40.53,282.57,-30.99,-17.08,-4.30,0.70,1.95,2.34,0.30,-0.02,0.20
0.1630,62.14,47.68,286.30,-33.46,-18.36,-5.40,1.01,1.95,1.72,0.30,-0.02,0.20
0.1640,45.66,42.08,281.95,-32.29,-18.26,-5.09,0.70,1.79,2.03,0.26,0.02,0.18
0.1650,32.44,31.98,269.82,-31.55,-18.11,-4.63,1.32,1.64,2.34,0.30,-0.05,0.18
0.1660,36.02,27.93,254.58,-34.16,-19.29,-5.84,1.17,1.95,2.03,0.26,-0.02,0.29
0.1670,45.97,32.13,254.27,-37.61,-21.41,-7.68,0.86,1.95,2.34,0.35,-0.02,0.22
0.1680,39.91,30.42,252.40,-39.01,-22.53,-8.54,0.70,1.79,2.03,0.30,-0.02,0.18
0.1690,30.42,25.29,248.98,-39.48,-23.08,-8.78,0.55,2.10,2.34,0.30,0.05,0.20
0.1700,46.28,32.29,255.51,-41.81,-24.20,-10.04,0.08,1.95,2.65,0.35,0.05,0.27
0.1710,26.38,24.05,249.92,-40.78,-24.11,-9.78,0.86,1.79,2.65,0.35,-0.02,0.20
0.1720,13.16,15.34,238.41,-38.41,-22.68,-8.43,0.70,1.17,2.03,0.35,0.02,0.22
0.1730,14.87,12.39,229.39,-38.03,-22.09,-7.84,0.70,1.95,2.65,0.26,0.02,0.27
0.1740,10.83,9.43,224.42,-36.54,-21.03,-6.93,0.70,1.95,2.34,0.30,-0.02,0.20
0.1750,21.09,15.34,232.19,-35.75,-20.10,-6.21,0.55,2.10,2.96,0.30,0.05,0.18
0.1760,44.88,29.64,247.74,-37.24,-20.66,-7.10,0.86,2.10,2.96,0.35,0.05,0.20
0.1770,70.07,49.55,275.42,-38.92,-21.69,-8.64,0.55,1.95,2.65,0.26,0.02,0.22
0.1780,51.88,50.17,295.94,-35.37,-19.85,-6.96,0.39,1.79,2.34,0.35,-0.02,0.15
0.1790,38.04,41.77,291.90,-32.53,-18.36,-5.49,0.70,1.64,2.03,0.21,0.02,0.22
0.1800,60.59,49.24,295.01,-33.74,-18.79,-5.89,0.86,1.79,1.40,0.30,0.05,0.15
0.1810,41.15,42.55,289.72,-30.52,-17.24,-4.42,0.86,1.48,2.34,0.35,0.02,0.18
0.1820,40.53,38.51,283.19,-30.01,-16.68,-3.81,0.70,1.32,2.65,0.16,0.02,0.18
0.1830,37.26,34.62,272.31,-29.82,-16.37,-3.48,0.86,1.64,2.65,0.30,0.02,0.27
0.1840,51.10,39.13,271.68,-32.48,-17.77,-4.65,0.55,1.64,2.03,0.35,-0.08,0.18
0.1850,45.82,37.57,267.64,-33.65,-18.82,-5.49,0.39,1.48,2.03,0.30,0.02,0.25
0.1860,29.02,28.25,258.62,-32.85,-18.67,-5.19,0.39,1.64,2.34,0.30,-0.05,0.20
0.1870,63.23,40.22,261.42,-38.87,-21.93,-8.92,0.39,1.95,1.72,0.21,-0.02,0.22
0.1880,37.11,33.07,259.56,-38.87,-22.62,-8.71,0.24,1.64,2.03,0.30,0.02,0.20
0.1890,34.93,29.49,256.76,-39.48,-22.87,-8.94,0.70,1.64,2.03,0.30,0.02,0.22
0.1900,26.85,22.80,247.12,-39.25,-23.05,-8.92,1.01,1.48,1.40,0.26,-0.02,0.18
0.1910,18.45,16.27,236.23,-39.11,-22.96,-8.68,0.70,2.10,2.03,0.35,0.02,0.25
0.1920,35.40,23.27,239.96,-40.60,-23.55,-9.36,0.86,1.48,2.34,0.21,-0.02,0.27
0.1930,37.42,26.69,244.94,-41.67,-24.24,-9.97,0.70,1.64,2.03,0.35,-0.02,0.15
0.1940,37.42,30.73,256.76,-40.55,-23.58,-9.45,0.70,2.10,2.03,0.35,0.02,0.20
0.1950,20.78,23.89,254.89,-36.73,-21.44,-7.63,0.70,1.79,2.03,0.35,0.02,0.20
0.1960,43.33,32.75,261.73,-37.80,-21.34,-7.89,0.39,2.26,1.72,0.35,0.05,0.27
0.1970,43.17,38.51,276.04,-35.70,-20.10,-6.84,0.55,1.95,1.72,0.35,-0.05,0.27
0.1980,42.86,39.13,278.84,-33.79,-19.14,-5.93,0.70,1.79,2.03,0.35,-0.02,0.15
0.1990,47.99,41.77,282.88,-33.27,-18.54,-5.54,0.86,1.64,2.03,0.35,0.05,0.18
0.2000,54.68,46.90,291.27,-32.62,-18.26,-5.26,-0.08,1.48,2.03,0.26,0.02,0.22
0.2010,66.96,54.37,298.43,-34.25,-18.95,-6.19,0.86,1.32,2.34,0.35,-0.02,0.22
0.2020,40.53,43.48,292.83,-30.71,-17.46,-4.60,0.55,1.79,2.34,0.26,0.02,0.20
0.2030,39.75,38.66,282.57,-29.82,-16.77,-3.83,0.70,1.79,2.03,0.35,0.02,0.20
0.2040,35.09,32.13,269.20,-30.24,-16.80,-3.76,0.70,1.64,2.03,0.30,0.02,0.18
0.2050,47.68,35.09,262.98,-33.46,-18.51,-5.28,1.01,2.10,2.03,0.35,0.02,0.18
0.2060,25.29,25.45,254.89,-32.29,-18.33,-4.84,0.70,1.79,2.96,0.30,-0.02,0.22
0.2070,45.82,29.49,248.05,-37.05,-20.66,-7.14,0.70,1.32,2.03,0.30,-0.02,0.22
0.2080,32.91,27.00,247.43,-37.52,-21.28,-7.35,0.39,1.95,2.65,0.35,-0.08,0.25
0.2090,28.40,22.96,244.94,-38.41,-22.28,-8.08,0.70,2.10,2.65,0.35,0.08,0.22
0.2100,23.11,18.29,237.17,-38.73,-22.40,-8.19,0.70,1.95,2.03,0.35,0.02,0.20
0.2110,20.63,15.18,230.01,-39.11,-22.65,-8.36,0.24,1.64,2.65,0.30,0.02,0.22
0.2120,11.45,10.36,225.66,-37.61,-21.69,-7.54,0.55,1.48,2.96,0.35,-0.05,0.15
0.2130,4.30,3.99,217.57,-36.68,-21.13,-6.93,0.55,1.79,2.65,0.21,-0.02,0.20
0.2140,-11.56,-5.65,205.76,-32.57,-18.51,-4.49,0.39,1.79,2.96,0.30,0.02,0.25
0.2150,21.56,8.03,211.04,-35.00,-19.01,-5.37,0.39,1.95,2.96,0.26,0.02,0.25
0.2160,21.71,14.72,223.79,-34.11,-18.54,-4.74,1.01,1.79,2.96,0.35,-0.05,0.22
0.2170,30.73,22.65,238.72,-33.88,-18.33,-4.79,0.39,1.95,3.27,0.30,-0.05,0.22
0.2180,29.96,26.22,253.03,-31.55,-16.93,-3.88,0.39,1.48,2.96,0.30,-0.05,0.20
0.2190,46.59,35.09,263.60,-31.97,-16.99,-4.11,0.70,1.48,2.65,0.26,-0.05,0.18
0.2200,24.05,26.38,257.38,-28.94,-15.78,-2.76,0.70,1.64,2.96,0.44,0.02,0.15
0.2210,41.77,31.98,261.11,-30.24,-16.18,-3.27,0.86,1.64,2.96,0.49,-0.05,0.20
0.2220,44.26,36.02,267.33,-30.57,-16.49,-3.46,1.01,1.64,2.65,0.30,-0.11,0.22
0.2230,53.43,42.08,273.55,-32.11,-17.39,-4.44,0.86,1.79,1.40,0.35,0.02,0.27
0.2240,46.90,40.84,275.10,-32.16,-17.58,-4.70,0.24,2.10,2.65,0.21,-0.02,0.27
0.2250,50.48,40.37,270.13,-34.53,-19.42,-5.93,0.86,2.10,2.03,0.35,0.02,0.13
0.2260,60.43,45.97,276.66,-37.33,-21.06,-7.70,1.32,1.95,2.03,0.35,-0.02,0.15
0.2270,42.39,36.95,267.64,-37.71,-22.06,-8.12,0.55,2.10,2.34,0.26,0.02,0.25
0.2280,34.31,30.42,258.93,-38.36,-22.56,-8.45,0.55,1.64,2.03,0.21,0.02,0.20
0.2290,45.04,32.75,256.14,-41.11,-23.99,-9.94,0.39,1.17,2.03,0.26,-0.02,0.22
0.2300,10.83,16.89,243.70,-37.61,-22.43,-8.15,0.39,1.79,1.72,0.21,-0.05,0.25
0.2310,18.92,14.72,234.06,-38.92,-22.40,-8.38,0.70,1.79,2.03,0.35,0.02,0.18
0.2320,46.75,27.93,243.07,-42.18,-24.27,-10.27,0.86,2.10,2.96,0.30,0.02,0.25
0.2330,45.19,33.84,253.96,-42.84,-24.89,-10.78,0.86,2.26,2.65,0.30,-0.02,0.15
0.2340,58.41,43.95,271.37,-44.05,-25.57,-11.88,0.55,2.26,2.65,0.26,0.08,0.25
0.2350,49.86,46.59,287.54,-40.83,-24.14,-10.36,0.24,1.79,2.34,0.35,-0.02,0.25
0.2360,36.02,38.66,284.12,-37.47,-22.15,-8.54,0.70,1.95,2.34,0.30,0.11,0.20
0.2370,42.71,39.75,287.23,-35.84,-20.69,-7.49,0.08,1.17,2.34,0.35,0.02,0.18
0.2380,55.77,46.13,291.59,-35.70,-20.29,-7.19,0.39,1.64,2.34,0.21,-0.02,0.27
0.2390,28.71,35.55,284.12,-30.48,-17.49,-4.44,0.24,1.95,2.34,0.16,0.02,0.25
0.2400,46.44,38.66,277.59,-31.74,-17.71,-4.65,0.86,1.79,2.65,0.26,0.05,0.13
0.2410,72.09,53.43,294.07,-34.11,-18.64,-6.07,0.70,1.95,2.34,0.35,-0.08,0.15
0.2420,80.33,64.63,310.87,-35.09,-19.57,-6.86,0.70,1.79,2.96,0.40,0.02,0.22
0.2430,43.02,49.86,304.34,-31.13,-17.86,-5.28,0.39,1.64,2.65,0.35,0.02,0.22
0.2440,37.57,38.51,284.74,-31.13,-17.67,-4.72,0.39,1.79,2.34,0.35,0.05,0.25
