Messart,Versuchsnummer,Dauer,Sampling-Frequenz,Trigger-Art,Auto-Zero vor Messung,Movement Time Links(s),Movement Time Rechts(s)
Athlet_3,5,6.0,1000,Visueller Reiz,Ja,1.554,1.065
Time,L_Fx,L_Fy,L_Fz,L_Mx,L_My,L_Mz,R_Fx,R_Fy,R_Fz,R_Mx,R_My,R_Mz
0.1460,0.29,0.06,-1.00,0.05,-0.02,0.00,-0.04,0.30,-0.21,-0.05,0.05,-0.04
0.1470,0.25,0.07,-0.94,0.02,-0.10,-0.04,-0.02,0.27,-0.12,-0.05,0.06,-0.06
0.1480,0.18,0.04,-0.85,0.00,-0.17,-0.08,0.01,0.08,-0.01,-0.05,0.06,-0.06
0.1490,0.12,-0.03,-0.77,0.01,-0.24,-0.11,0.01,-0.21,0.10,-0.05,0.06,-0.05
0.1500,0.09,-0.12,-0.73,0.04,-0.30,-0.14,-0.01,-0.47,0.22,-0.05,0.05,-0.04
0.1510,0.08,-0.19,-0.70,0.08,-0.34,-0.16,-0.02,-0.60,0.37,-0.04,0.03,-0.03
0.1520,0.11,-0.22,-0.66,0.12,-0.36,-0.17,-0.03,-0.55,0.56,-0.02,-0.00,-0.02
0.1530,0.16,-0.19,-0.58,0.15,-0.36,-0.18,-0.03,-0.34,0.75,0.00,-0.03,-0.02
0.1540,0.22,-0.11,-0.43,0.16,-0.34,-0.19,-0.02,-0.08,0.90,0.02,-0.05,-0.02
0.1550,0.26,-0.02,-0.22,0.14,-0.30,-0.20,-0.01,0.13,0.95,0.03,-0.07,-0.02
0.1560,0.29,0.06,-0.02,0.11,-0.25,-0.21,-0.01,0.19,0.90,0.02,-0.07,0.00
0.1570,0.30,0.07,0.14,0.08,-0.20,-0.21,-0.02,0.09,0.75,0.01,-0.06,0.03
0.1580,0.28,0.03,0.20,0.06,-0.14,-0.20,-0.02,-0.11,0.56,-0.00,-0.04,0.05
0.1590,0.25,-0.08,0.16,0.06,-0.10,-0.18,-0.01,-0.33,0.39,-0.02,-0.02,0.06
0.1600,0.23,-0.21,0.03,0.06,-0.06,-0.17,0.02,-0.47,0.29,-0.02,-0.01,0.06
0.1610,0.22,-0.33,-0.16,0.06,-0.05,-0.15,0.06,-0.47,0.25,-0.02,0.01,0.05
0.1620,0.24,-0.41,-0.38,0.05,-0.04,-0.14,0.09,-0.35,0.27,-0.02,0.01,0.03
0.1630,0.28,-0.43,-0.59,0.02,-0.05,-0.13,0.09,-0.18,0.31,-0.02,0.02,0.01
0.1640,0.33,-0.39,-0.76,-0.02,-0.08,-0.12,0.06,-0.03,0.34,-0.02,0.02,-0.00
0.1650,0.39,-0.32,-0.88,-0.07,-0.12,-0.13,-0.00,0.02,0.34,-0.02,0.02,-0.01
0.1660,0.43,-0.25,-0.93,-0.10,-0.16,-0.14,-0.06,-0.04,0.34,-0.02,0.01,-0.01
0.1670,0.44,-0.21,-0.92,-0.12,-0.21,-0.15,-0.10,-0.17,0.35,-0.03,0.01,0.00
0.1680,0.42,-0.22,-0.86,-0.11,-0.25,-0.16,-0.10,-0.30,0.37,-0.04,-0.00,0.01
0.1690,0.36,-0.27,-0.77,-0.07,-0.27,-0.18,-0.06,-0.35,0.41,-0.05,-0.02,0.02
0.1700,0.28,-0.34,-0.66,-0.03,-0.28,-0.18,-0.01,-0.30,0.44,-0.07,-0.04,0.02
0.1710,0.21,-0.39,-0.57,0.01,-0.27,-0.17,0.04,-0.16,0.41,-0.11,-0.06,0.02
0.1720,0.16,-0.39,-0.51,0.03,-0.24,-0.15,0.06,0.00,0.32,-0.15,-0.07,0.01
0.1730,0.15,-0.33,-0.50,0.02,-0.21,-0.12,0.05,0.11,0.17,-0.19,-0.08,0.00
0.1740,0.17,-0.23,-0.53,-0.00,-0.17,-0.08,0.03,0.11,-0.01,-0.22,-0.08,-0.01
0.1750,0.23,-0.11,-0.58,-0.04,-0.13,-0.05,-0.01,-0.02,-0.15,-0.22,-0.07,-0.03
0.1760,0.30,-0.03,-0.63,-0.08,-0.10,-0.01,-0.03,-0.21,-0.22,-0.20,-0.06,-0.05
0.1770,0.37,0.01,-0.65,-0.11,-0.08,0.01,-0.03,-0.40,-0.22,-0.16,-0.04,-0.05
0.1780,0.42,-0.02,-0.65,-0.11,-0.07,0.04,-0.02,-0.52,-0.14,-0.11,-0.02,-0.05
0.1790,0.44,-0.10,-0.61,-0.09,-0.07,0.05,0.01,-0.51,-0.03,-0.07,-0.01,-0.04
0.1800,0.45,-0.20,-0.56,-0.06,-0.07,0.05,0.03,-0.39,0.06,-0.06,0.00,-0.01
0.1810,0.44,-0.28,-0.50,-0.03,-0.07,0.05,0.05,-0.20,0.10,-0.07,0.01,0.01
0.1820,0.42,-0.31,-0.46,-0.00,-0.08,0.03,0.04,-0.03,0.10,-0.10,0.00,0.04
0.1830,0.39,-0.29,-0.43,0.01,-0.08,0.01,0.02,0.08,0.07,-0.14,-0.00,0.05
0.1840,0.36,-0.22,-0.43,-0.00,-0.08,-0.00,-0.01,0.07,0.04,-0.17,-0.01,0.04
0.1850,0.32,-0.13,-0.46,-0.03,-0.07,-0.01,-0.04,-0.02,0.03,-0.19,-0.01,0.03
0.1860,0.27,-0.05,-0.49,-0.05,-0.05,-0.00,-0.08,-0.17,0.06,-0.19,-0.01,0.01
0.1870,0.20,-0.01,-0.53,-0.08,-0.03,0.01,-0.11,-0.29,0.10,-0.17,-0.01,-0.01
0.1880,0.13,-0.01,-0.55,-0.09,0.00,0.04,-0.13,-0.34,0.12,-0.15,-0.00,-0.02
0.1890,0.06,-0.04,-0.55,-0.10,0.03,0.06,-0.15,-0.30,0.12,-0.12,0.01,-0.01
0.1900,0.00,-0.10,-0.53,-0.09,0.04,0.08,-0.17,-0.18,0.08,-0.10,0.01,-0.00
0.1910,-0.03,-0.16,-0.51,-0.09,0.03,0.08,-0.17,-0.03,0.02,-0.09,0.02,0.02
0.1920,-0.04,-0.20,-0.51,-0.09,0.01,0.06,-0.16,0.09,-0.05,-0.09,0.02,0.04
0.1930,-0.01,-0.23,-0.53,-0.10,-0.04,0.04,-0.14,0.14,-0.10,-0.10,0.02,0.05
0.1940,0.06,-0.23,-0.59,-0.12,-0.09,0.01,-0.12,0.10,-0.11,-0.11,0.01,0.07
0.1950,0.15,-0.24,-0.65,-0.14,-0.15,-0.01,-0.11,0.01,-0.10,-0.13,-0.01,0.07
0.1960,0.26,-0.24,-0.70,-0.15,-0.19,-0.03,-0.11,-0.10,-0.07,-0.15,-0.02,0.08
0.1970,0.35,-0.26,-0.70,-0.15,-0.21,-0.04,-0.13,-0.18,-0.05,-0.17,-0.03,0.08
0.1980,0.43,-0.27,-0.64,-0.14,-0.21,-0.03,-0.16,-0.20,-0.03,-0.19,-0.03,0.07
0.1990,0.48,-0.28,-0.51,-0.10,-0.18,-0.02,-0.20,-0.16,-0.03,-0.20,-0.03,0.06
0.2000,0.50,-0.26,-0.34,-0.07,-0.13,-0.00,-0.23,-0.08,-0.02,-0.21,-0.02,0.04
0.2010,0.49,-0.21,-0.17,-0.03,-0.08,0.02,-0.25,-0.01,-0.01,-0.19,-0.00,0.02
0.2020,0.47,-0.13,-0.05,-0.02,-0.02,0.04,-0.27,0.03,0.01,-0.16,0.01,-0.01
0.2030,0.43,-0.05,-0.00,-0.02,0.03,0.06,-0.26,0.01,0.04,-0.13,0.03,-0.03
0.2040,0.39,0.01,-0.05,-0.04,0.06,0.08,-0.25,-0.07,0.07,-0.09,0.04,-0.05
0.2050,0.34,0.05,-0.18,-0.08,0.07,0.09,-0.21,-0.17,0.10,-0.06,0.04,-0.06
0.2060,0.29,0.05,-0.36,-0.13,0.07,0.09,-0.17,-0.24,0.11,-0.04,0.04,-0.06
0.2070,0.24,0.02,-0.54,-0.17,0.04,0.08,-0.11,-0.27,0.10,-0.03,0.04,-0.05
0.2080,0.21,-0.04,-0.69,-0.20,0.01,0.06,-0.03,-0.24,0.08,-0.03,0.03,-0.03
0.2090,0.21,-0.09,-0.77,-0.21,-0.04,0.03,0.04,-0.16,0.06,-0.05,0.03,-0.00
0.2100,0.24,-0.13,-0.78,-0.20,-0.08,-0.01,0.10,-0.08,0.03,-0.06,0.02,0.02
0.2110,0.30,-0.14,-0.72,-0.17,-0.12,-0.05,0.14,-0.03,0.01,-0.07,0.01,0.03
0.2120,0.38,-0.14,-0.62,-0.11,-0.14,-0.09,0.14,-0.03,-0.01,-0.06,0.00,0.04
0.2130,0.47,-0.14,-0.52,-0.05,-0.14,-0.11,0.11,-0.07,0.00,-0.05,0.00,0.04
0.2140,0.54,-0.13,-0.43,0.01,-0.11,-0.11,0.04,-0.15,0.03,-0.03,-0.00,0.03
0.2150,0.58,-0.13,-0.36,0.07,-0.07,-0.09,-0.03,-0.21,0.08,-0.01,-0.00,0.02
0.2160,0.56,-0.13,-0.29,0.11,-0.02,-0.06,-0.09,-0.24,0.15,0.01,-0.00,0.00
0.2170,0.50,-0.13,-0.24,0.12,0.03,-0.02,-0.14,-0.21,0.21,0.02,-0.00,-0.01
0.2180,0.39,-0.11,-0.19,0.10,0.07,0.02,-0.15,-0.15,0.24,0.01,-0.00,-0.02
0.2190,0.27,-0.08,-0.17,0.07,0.11,0.06,-0.14,-0.08,0.23,-0.00,-0.00,-0.02
0.2200,0.15,-0.04,-0.19,0.02,0.12,0.09,-0.11,-0.03,0.16,-0.03,-0.00,-0.01
0.2210,0.05,0.01,-0.26,-0.02,0.11,0.11,-0.07,-0.04,0.04,-0.05,0.01,0.01
0.2220,0.00,0.04,-0.37,-0.06,0.09,0.12,-0.04,-0.10,-0.10,-0.08,0.02,0.02
0.2230,-0.00,0.06,-0.49,-0.08,0.07,0.13,-0.02,-0.18,-0.23,-0.10,0.04,0.04
0.2240,0.04,0.05,-0.60,-0.08,0.04,0.14,-0.03,-0.25,-0.31,-0.12,0.05,0.05
0.2250,0.12,0.01,-0.65,-0.07,0.01,0.14,-0.05,-0.28,-0.32,-0.12,0.07,0.05
0.2260,0.22,-0.05,-0.63,-0.04,-0.00,0.14,-0.09,-0.25,-0.28,-0.12,0.07,0.05
0.2270,0.33,-0.11,-0.54,-0.00,-0.02,0.13,-0.15,-0.17,-0.19,-0.11,0.07,0.05
0.2280,0.44,-0.15,-0.41,0.03,-0.02,0.11,-0.20,-0.09,-0.09,-0.10,0.06,0.05
0.2290,0.53,-0.17,-0.28,0.06,-0.02,0.08,-0.24,-0.02,-0.01,-0.09,0.04,0.05
