Time,L_Fx,L_Fy,L_Fz,L_Mx,L_My,L_Mz,R_Fx,R_Fy,R_Fz,R_Mx,R_My,R_Mz
0.0180,11.71,24.08,79.36,16.99,0.54,-0.21,7.97,2.51,4.76,1.24,1.48,2.57
0.0190,9.69,23.31,80.92,17.22,1.97,1.19,-4.95,4.22,24.37,4.46,5.05,5.87
0.0200,24.92,33.10,95.53,18.81,2.00,0.98,0.03,7.17,32.46,6.56,7.70,8.34
0.0210,27.26,37.92,103.93,19.97,3.06,1.73,5.17,12.31,41.49,8.05,9.75,10.21
0.0220,16.68,32.33,98.64,19.27,4.33,3.20,41.58,33.32,64.20,10.01,7.86,7.66
0.0230,23.99,34.66,102.68,20.30,4.83,3.45,23.68,30.05,64.52,10.76,10.06,9.86
0.0240,30.68,40.10,110.46,21.28,5.11,3.59,18.39,22.27,47.09,9.03,10.31,10.44
0.0250,23.37,37.61,104.86,20.25,6.10,4.66,11.39,14.18,29.66,6.56,9.63,10.14
0.0260,40.01,46.32,112.01,20.63,4.77,3.10,31.00,22.89,29.66,5.72,6.77,7.20
0.0270,37.05,47.41,116.99,21.75,5.14,3.27,27.11,21.80,20.95,3.76,4.28,4.89
0.0280,58.82,61.40,130.98,22.87,3.21,0.93,10.15,9.04,-0.84,0.86,2.60,3.62
0.0290,68.31,71.51,149.02,25.38,2.40,-0.35,0.34,-1.07,-18.27,-1.42,0.76,2.20
0.0300,31.92,51.61,127.25,23.52,3.99,1.89,-3.86,-6.05,-29.78,-3.10,-1.08,0.75
0.0310,35.96,47.41,116.99,22.54,3.37,1.61,-11.33,-12.12,-41.92,-5.21,-2.88,-0.60
0.0320,57.27,61.25,130.98,23.43,2.03,-0.09,-17.24,-15.23,-40.68,-5.11,-2.66,-0.39
0.0330,54.00,62.65,136.89,24.50,1.94,-0.35,-40.43,-30.80,-59.66,-7.03,-1.82,1.22
0.0340,20.57,41.81,112.63,21.93,3.65,2.03,-36.69,-30.95,-56.55,-6.37,-0.33,2.50
0.0350,7.51,26.88,91.18,19.60,4.80,3.80,-31.71,-27.22,-46.59,-4.97,0.98,3.46
0.0360,30.68,38.08,98.02,19.55,3.77,2.59,-11.17,-11.19,-18.89,-1.75,2.53,4.23
0.0370,28.03,39.17,102.06,20.16,4.15,2.87,-5.10,-1.07,4.76,1.98,4.93,6.08
0.0380,19.02,33.41,97.71,19.55,4.98,3.82,9.06,13.24,34.64,6.19,7.39,7.73
0.0390,50.89,53.01,123.52,22.21,3.96,2.10,25.71,27.09,64.83,10.67,9.32,9.02
0.0400,14.97,36.52,114.50,22.35,7.19,5.55,17.62,27.25,75.10,12.77,12.46,12.10
0.0410,39.54,46.47,122.90,22.96,6.38,4.57,32.40,35.65,84.43,14.35,13.99,13.29
0.0420,46.85,55.18,135.34,24.22,6.60,4.45,39.87,40.94,89.72,15.01,14.27,13.38
0.0430,47.16,56.89,139.07,25.10,6.88,4.52,38.47,41.41,87.23,15.01,14.76,13.83
0.0440,58.98,65.76,153.68,26.78,6.63,4.08,36.44,37.52,76.34,13.28,14.64,13.83
0.0450,56.80,67.47,159.90,28.00,7.13,4.36,50.29,43.74,74.47,12.44,12.18,11.37
0.0460,80.12,82.08,177.94,30.19,5.70,2.36,33.33,34.41,57.36,10.15,11.19,10.74
0.0470,45.92,65.29,160.84,28.56,7.88,5.06,16.99,19.16,28.41,6.28,9.32,9.76
0.0480,34.10,51.45,135.34,25.43,8.19,6.06,11.24,9.51,5.38,2.64,7.14,7.90
0.0490,50.11,57.51,136.58,25.20,6.91,4.78,-8.37,-5.90,-23.56,-1.47,5.15,6.80
0.0500,37.21,50.67,124.14,23.94,7.13,5.04,20.57,7.95,-15.47,-2.08,1.41,2.83
0.0510,51.82,57.98,126.94,23.57,5.61,3.45,-18.64,-12.59,-36.63,-4.32,1.13,3.23
0.0520,55.40,63.42,135.02,24.36,4.95,2.57,-10.55,-11.34,-35.70,-4.36,0.67,2.60
0.0530,32.54,49.12,120.72,22.82,5.73,3.89,-25.49,-19.59,-44.72,-5.07,1.07,3.37
0.0540,38.45,50.05,121.03,22.45,5.45,3.52,-15.37,-14.14,-29.47,-3.24,1.51,3.37
0.0550,29.28,43.52,111.39,21.79,5.95,4.24,-9.77,-6.83,-11.42,-0.35,3.03,4.61
0.0560,26.48,39.63,105.17,20.53,6.10,4.76,2.52,4.68,11.92,2.68,4.62,5.68
0.0570,44.05,50.36,121.03,22.35,5.26,3.48,28.35,25.38,48.95,7.68,5.83,5.91
0.0580,28.03,43.68,118.54,22.68,7.04,5.18,29.13,34.56,80.70,12.35,8.98,8.41
0.0590,39.38,48.50,123.52,23.29,6.76,4.87,40.96,44.05,98.44,15.66,11.03,9.93
0.0600,29.28,44.14,124.45,23.66,8.37,6.46,69.90,65.68,130.81,20.00,12.06,10.18
0.0610,41.72,50.52,129.74,23.75,7.97,6.09,63.21,68.33,148.86,22.99,14.67,12.49
0.0620,55.87,62.65,147.46,25.94,7.91,5.36,75.81,74.86,152.90,24.02,14.73,12.40
0.0630,89.14,86.75,182.29,29.68,6.26,2.82,82.19,81.55,162.24,25.23,15.04,12.47
0.0640,53.53,71.82,175.76,30.52,8.87,5.60,56.21,64.59,136.10,22.20,15.42,13.69
0.0650,50.58,64.67,163.94,29.54,9.34,6.44,59.01,58.99,114.00,19.26,13.92,12.42
0.0660,47.63,61.25,155.55,28.32,9.68,7.04,65.23,60.24,106.53,16.83,11.47,10.28
0.0670,56.49,65.29,154.62,27.90,9.21,6.53,46.56,47.48,82.57,13.33,9.85,9.16
0.0680,45.76,58.60,142.49,26.13,8.97,6.62,45.94,41.25,62.34,10.01,7.05,6.80
0.0690,49.34,59.54,141.55,25.80,8.44,6.09,14.19,19.78,28.41,6.19,6.17,6.80
0.0700,37.83,51.29,126.94,24.03,8.56,6.32,1.43,4.68,-0.53,2.40,4.09,5.24
0.0710,36.90,48.65,116.99,22.49,7.81,5.85,9.52,5.31,-6.13,0.44,1.48,2.95
0.0720,25.55,41.03,106.73,21.42,8.50,6.69,-7.90,-3.41,-13.60,-0.58,1.66,3.32
0.0730,30.52,40.57,99.57,20.30,7.60,5.85,6.72,2.35,-9.87,-0.26,0.85,2.32
0.0740,46.23,52.38,115.74,21.61,6.51,4.52,5.79,7.48,9.12,2.40,2.28,3.30
0.0750,40.78,51.14,117.61,21.84,6.29,4.27,-1.68,5.77,15.34,3.99,4.28,5.10
0.0760,32.39,45.54,116.06,22.21,6.63,4.73,14.19,15.73,37.75,7.03,5.71,6.40
0.0770,62.86,64.82,141.24,24.59,5.54,3.08,8.12,17.13,51.76,9.36,8.98,9.23
0.0780,62.71,69.64,156.17,26.92,5.58,2.87,28.66,31.92,76.65,12.72,11.15,10.74
0.0790,71.88,78.51,172.96,29.40,5.67,2.61,49.20,48.72,105.60,16.64,12.52,11.40
0.0800,77.32,84.57,188.82,31.78,5.89,2.50,54.18,57.59,125.20,19.96,14.80,13.05
0.0810,65.04,78.82,190.07,32.33,7.53,4.24,61.65,64.75,139.52,22.20,16.41,14.32
0.0820,56.80,71.66,178.87,31.50,8.47,5.48,68.34,69.73,142.63,22.66,16.88,14.74
0.0830,70.64,78.82,188.51,32.61,8.47,5.34,56.52,62.73,135.47,22.29,17.94,15.95
0.0840,68.93,79.59,185.09,32.15,8.50,5.46,60.25,60.55,121.16,20.10,16.97,15.30
0.0850,69.08,79.90,189.44,32.75,8.90,5.71,61.81,64.28,139.83,22.62,17.41,15.39
0.0860,46.07,64.82,166.12,30.05,10.36,7.60,59.94,63.19,135.78,22.24,17.81,15.93
0.0870,46.69,59.69,153.99,28.70,10.30,7.74,78.61,75.02,151.35,23.55,17.35,15.04
0.0880,74.21,76.33,164.88,28.65,8.09,5.25,74.57,73.62,142.94,22.57,16.94,14.60
0.0890,58.35,70.42,159.59,28.60,8.34,5.39,75.03,72.22,132.67,21.26,15.11,12.98
0.0900,50.42,64.20,151.20,27.81,8.53,5.81,39.24,48.41,96.57,16.83,14.89,13.99
0.0910,48.25,59.54,137.82,25.85,7.63,5.20,59.32,50.90,85.68,14.12,11.37,10.46
0.0920,50.27,60.31,137.82,25.34,7.13,4.76,15.90,24.14,40.55,8.66,10.38,10.86
0.0930,36.12,51.29,127.25,24.36,7.81,5.64,17.93,15.27,15.65,4.55,7.76,8.50
0.0940,56.02,61.09,134.71,24.36,6.01,3.71,12.95,10.60,5.07,2.22,5.96,6.92
0.0950,32.70,49.43,123.52,23.43,7.32,5.32,-7.90,-4.34,-19.82,-1.24,4.56,6.29
0.0960,58.04,62.49,140.62,24.87,6.04,3.75,-3.86,-4.50,-20.76,-1.80,3.87,5.52
0.0970,30.83,48.50,128.49,23.94,7.63,5.64,16.53,8.26,-2.09,0.26,2.19,3.30
0.0980,34.10,47.41,128.80,24.55,8.50,6.41,-5.10,1.42,1.65,1.38,3.28,4.28
0.0990,40.94,50.67,130.05,24.41,8.25,6.18,23.53,20.09,31.53,5.07,4.56,5.05
0.1000,69.24,71.20,157.10,27.25,7.16,4.45,6.72,16.35,44.91,7.63,7.64,8.04
0.1010,35.96,55.03,147.77,27.20,9.84,7.30,11.08,18.53,53.93,9.97,10.19,10.25
0.1020,41.72,54.56,145.60,27.20,10.30,7.81,31.00,34.09,80.70,13.47,12.46,11.89
0.1030,50.11,59.54,148.09,27.16,10.05,7.58,44.07,45.76,102.17,16.64,14.02,12.94
0.1040,65.82,71.35,163.32,28.18,9.56,6.79,63.52,61.79,128.94,20.33,15.42,13.50
0.1050,46.38,62.33,156.17,27.81,10.61,7.84,64.45,68.33,146.68,23.13,17.60,15.32
0.1060,56.95,66.07,158.66,28.14,10.18,7.30,90.44,84.04,165.35,25.61,16.76,13.85
0.1070,32.08,51.14,136.89,25.90,11.39,9.03,79.70,82.18,166.60,26.12,17.72,14.81
0.1080,45.45,54.40,134.40,25.29,10.46,8.00,87.33,83.58,158.50,24.77,15.32,12.52
0.1090,54.31,60.78,134.71,24.78,8.87,6.37,88.73,85.45,158.19,24.07,14.61,12.03
0.1100,79.97,79.90,160.84,27.48,7.01,3.71,96.82,89.02,156.01,23.46,12.03,9.51
0.1110,49.49,65.44,148.40,26.50,7.69,4.90,61.96,66.46,120.85,19.49,10.41,8.76
0.1120,47.16,59.38,141.24,26.32,7.81,5.13,18.55,30.98,64.20,12.67,10.44,10.46
0.1130,55.24,63.58,140.93,25.57,6.60,4.29,37.53,31.60,46.47,8.71,7.29,7.64
0.1140,51.36,62.18,141.87,25.76,6.51,4.01,27.26,25.07,31.53,6.47,4.62,5.05
0.1150,21.97,43.05,118.54,23.38,8.16,6.39,18.08,18.07,22.50,4.78,3.53,4.40
0.1160,42.81,50.67,125.38,23.47,7.35,5.50,38.16,29.58,35.88,5.63,1.41,2.08
0.1170,37.83,49.90,124.14,22.82,7.38,5.50,40.02,35.34,49.27,7.49,0.67,0.87
0.1180,42.81,53.47,134.09,24.27,7.88,5.71,10.61,21.80,48.64,8.52,3.72,4.12
0.1190,47.16,57.36,140.62,24.92,7.91,5.69,8.59,16.67,44.60,8.75,5.58,6.24
0.1200,34.25,49.74,136.89,25.38,9.53,7.28,17.46,22.58,56.42,10.67,7.67,7.85
0.1210,48.25,56.58,142.80,25.90,9.21,6.93,44.54,41.87,87.55,14.45,8.66,7.99
0.1220,55.71,64.20,154.30,27.34,9.18,6.51,29.13,40.63,100.62,16.92,12.43,11.65
0.1230,44.20,58.76,153.37,27.90,10.71,7.93,46.25,50.43,116.80,19.26,14.64,13.36
0.1240,57.73,65.76,158.35,27.95,10.24,7.42,50.14,55.88,128.00,20.89,16.63,15.09
0.1250,51.51,63.73,157.73,28.51,10.61,7.77,71.77,70.35,148.23,23.50,17.44,15.11
0.1260,57.27,67.15,159.90,28.51,11.05,8.09,97.29,89.65,172.51,26.40,16.57,13.59
0.1270,49.65,61.87,151.20,27.53,10.71,7.95,77.06,82.96,169.71,26.45,17.97,15.18
0.1280,54.16,62.80,145.91,26.74,9.59,6.83,54.18,63.50,137.96,23.13,18.50,16.65
0.1290,41.41,55.80,138.45,26.08,10.49,7.91,53.41,55.72,114.31,19.68,17.25,15.81
0.1300,53.84,61.71,139.69,25.85,9.46,6.72,47.34,47.48,87.55,15.80,15.08,13.97
0.1310,49.34,59.69,133.47,24.27,8.09,5.69,57.30,50.90,82.26,13.51,11.90,11.16
0.1320,83.08,81.15,162.08,27.16,6.07,2.89,34.89,35.34,54.25,10.06,10.16,9.86
0.1330,31.14,53.94,135.02,24.96,8.09,5.64,30.22,27.25,35.26,7.03,7.61,7.78
0.1340,22.90,39.94,114.19,22.82,8.31,6.58,11.39,13.71,14.41,3.94,6.27,6.99
0.1350,38.45,46.94,114.81,21.84,7.29,5.57,10.92,9.20,1.65,1.70,4.21,5.26
0.1360,56.49,60.31,134.09,24.03,6.10,3.96,15.75,12.15,6.94,2.12,3.16,4.12
0.1370,28.19,46.63,126.63,23.99,8.47,6.41,-1.21,4.06,1.34,1.33,3.56,4.79
0.1380,36.27,47.72,125.38,23.66,8.19,6.23,15.13,13.24,20.63,3.80,3.72,4.51
0.1390,48.56,56.27,134.09,24.41,7.81,5.67,5.94,12.78,32.15,5.86,5.93,6.57
0.1400,46.23,57.83,145.29,25.76,8.84,6.51,13.72,18.53,46.47,8.19,7.95,8.15
0.1410,42.49,55.34,142.80,26.04,9.65,7.21,26.48,29.11,65.14,11.18,9.85,9.53
0.1420,26.63,44.45,132.23,25.24,11.45,9.26,21.51,30.98,80.08,14.12,12.96,12.66
0.1430,55.71,60.31,145.91,25.85,10.12,7.72,51.85,49.97,108.71,17.62,14.24,12.91
0.1440,59.13,67.00,157.73,27.76,10.27,7.30,62.74,63.97,135.16,20.84,15.98,13.99
0.1450,38.61,55.65,145.91,26.64,11.61,8.98,64.92,68.95,147.61,23.18,17.75,15.51
0.1460,50.42,59.38,145.29,26.36,10.71,8.12,63.83,66.77,140.45,22.90,17.57,15.27
0.1470,62.55,68.09,153.06,27.20,9.62,6.76,54.65,62.73,139.83,22.90,19.62,17.79
0.1480,81.21,83.01,172.96,29.68,8.37,4.90,66.32,63.82,126.14,20.70,18.00,16.21
0.1490,47.94,65.60,157.10,28.46,9.77,6.69,63.05,61.33,115.24,18.88,16.57,14.85
0.1500,37.99,53.32,136.89,25.90,9.87,7.37,43.91,47.32,90.97,15.34,15.45,14.50
0.1510,45.76,55.03,130.67,24.64,8.75,6.41,45.00,41.72,70.12,12.30,12.80,12.07
0.1520,28.35,44.45,114.19,22.54,8.93,7.07,42.82,37.52,52.69,8.89,9.63,9.34
0.1530,47.00,53.32,121.96,22.82,7.53,5.43,26.02,25.69,32.15,6.09,7.73,8.04
0.1540,45.92,55.49,127.25,23.57,7.38,5.08,26.17,22.27,22.50,4.18,5.49,5.98
0.1550,34.41,48.19,118.54,22.68,7.57,5.55,9.37,10.44,6.63,2.50,4.28,5.21
0.1560,41.72,51.61,122.90,23.01,7.13,5.15,-2.93,1.42,-3.02,1.24,4.25,5.49
0.1570,33.01,47.25,125.38,23.47,8.22,6.23,0.65,0.48,-5.82,0.72,3.62,4.89
0.1580,65.20,67.15,147.46,25.48,6.57,4.06,20.73,16.20,21.57,3.99,3.50,4.16
0.1590,89.76,88.61,184.16,30.24,5.82,2.19,14.66,19.47,38.06,6.47,5.52,5.82
0.1600,62.71,78.51,184.16,31.08,7.57,4.31,19.95,24.60,56.11,9.41,7.45,7.43
0.1610,64.42,76.95,186.96,32.24,8.50,5.22,34.73,36.27,79.45,12.91,9.29,8.71
0.1620,70.02,79.90,190.07,32.71,8.75,5.53,9.99,26.94,81.94,14.68,13.08,12.82
0.1630,60.22,74.31,183.85,32.20,9.87,6.76,46.87,46.54,106.84,17.72,14.45,13.36
0.1640,85.10,89.23,199.08,33.59,8.90,5.34,66.48,64.90,135.47,21.17,15.67,13.73
0.1650,67.99,82.08,191.93,33.13,9.56,6.18,75.19,76.11,157.57,24.35,17.10,14.64
0.1660,54.93,71.20,174.83,31.59,10.27,7.23,77.06,78.91,162.86,25.28,17.81,15.13
0.1670,57.89,69.95,167.68,30.28,10.02,7.11,86.71,85.29,168.15,26.03,17.66,14.88
0.1680,72.81,79.13,176.07,30.42,8.75,5.62,96.98,91.05,170.02,26.03,15.88,12.96
0.1690,61.00,73.06,167.05,29.35,8.72,5.74,77.52,80.31,152.90,23.97,15.48,13.08
0.1700,57.58,69.49,161.15,29.07,8.69,5.71,51.23,57.90,118.05,19.86,14.67,13.15
0.1710,46.54,60.94,144.98,27.02,8.59,6.04,50.76,49.50,90.66,15.48,12.55,11.65
0.1720,53.84,62.96,142.49,25.99,7.19,4.90,58.70,49.81,75.41,12.53,8.79,8.15
0.1730,42.03,55.96,135.65,25.01,7.85,5.57,36.75,36.58,53.93,9.59,6.80,6.73
0.1740,60.69,65.76,142.18,25.34,6.20,3.73,3.77,12.31,18.46,5.39,6.61,7.59
0.1750,66.91,74.31,158.04,27.11,5.64,2.87,3.77,4.06,-2.71,1.94,4.77,6.15
0.1760,62.86,73.53,165.50,28.70,6.17,3.22,7.19,5.31,-1.46,1.38,3.62,4.93
0.1770,52.45,66.53,159.59,28.28,6.88,4.20,-14.28,-7.14,-14.53,0.16,4.46,6.10
0.1780,53.22,65.44,161.15,28.74,7.41,4.78,-23.47,-13.99,-19.82,-0.26,5.96,7.83
0.1790,49.34,62.80,157.41,28.23,7.97,5.53,2.37,1.26,3.83,1.94,6.33,7.62
0.1800,51.82,63.89,162.08,28.93,8.97,6.39,22.59,19.78,37.75,6.09,7.42,7.66
0.1810,64.42,71.97,169.23,29.54,8.41,5.69,15.28,22.27,55.18,9.17,10.25,10.16
0.1820,51.82,66.84,169.54,30.14,9.84,7.09,41.27,40.94,89.10,14.31,11.96,11.16
0.1830,60.84,70.11,171.10,30.28,9.77,6.86,55.89,56.19,118.36,18.46,13.86,12.19
0.1840,81.21,85.19,189.44,31.92,8.90,5.53,75.97,73.77,149.79,23.04,15.11,12.73
0.1850,78.57,87.99,197.84,33.08,9.15,5.60,80.79,82.02,169.40,26.17,16.72,13.90
0.1860,94.27,98.25,211.21,34.85,8.13,4.22,73.17,78.29,165.97,26.26,18.09,15.39
0.1870,51.36,73.69,184.78,32.71,10.61,7.25,69.74,74.40,159.44,25.79,18.90,16.42
0.1880,43.89,60.78,158.66,29.54,10.96,8.30,78.46,75.64,148.54,23.92,17.35,14.99
0.1890,75.77,77.57,167.68,29.72,8.37,5.34,76.90,73.93,136.72,21.82,15.73,13.64
0.1900,43.89,61.71,148.09,27.39,9.31,6.74,44.85,52.14,104.04,17.90,15.26,14.27
0.1910,34.10,49.90,128.18,24.92,9.40,7.23,61.03,53.86,90.35,14.96,11.78,10.79
0.1920,51.20,58.29,132.54,24.82,8.00,5.69,46.09,43.43,68.25,11.46,9.38,8.92
0.1930,40.32,52.85,124.76,23.71,8.00,5.83,23.22,26.00,37.13,7.35,7.79,8.08
0.1940,43.43,53.63,126.32,23.61,7.53,5.43,15.90,15.58,17.52,4.32,5.83,6.38
0.1950,45.14,55.34,128.80,23.71,7.19,5.04,2.37,4.84,-0.84,1.75,4.71,6.05
0.1960,36.90,50.98,127.25,23.57,8.44,6.30,1.90,2.51,-3.02,0.68,3.68,5.10
0.1970,65.20,66.69,146.22,25.62,6.32,3.78,-0.90,0.17,-8.62,0.49,3.50,4.72
0.1980,26.48,48.19,130.36,24.59,8.84,6.69,-0.59,3.13,4.14,2.12,4.90,6.08
0.1990,28.35,43.52,123.52,23.85,9.59,7.67,9.21,10.44,23.75,4.55,5.83,6.54
0.2000,40.32,49.58,130.98,24.59,9.37,7.30,6.41,13.40,34.33,6.61,8.26,8.81
0.2010,34.25,48.03,130.05,24.41,10.30,8.19,20.42,23.82,57.98,10.06,10.19,10.16
0.2020,61.77,65.29,152.44,27.16,9.43,6.65,23.84,30.98,77.59,13.23,13.21,12.75
0.2030,42.03,57.51,149.95,27.30,11.17,8.42,51.23,49.50,106.53,17.16,14.30,12.94
0.2040,41.25,54.56,142.49,26.32,11.39,8.93,67.72,66.15,136.10,21.03,15.70,13.55
0.2050,48.56,58.14,144.98,26.41,11.05,8.56,75.50,76.42,156.95,24.30,17.10,14.55
0.2060,62.55,68.71,157.73,27.67,10.27,7.32,69.74,74.09,156.01,24.72,18.19,15.81
0.2070,67.53,74.46,164.57,28.56,9.71,6.51,67.72,71.75,152.59,24.58,18.97,16.53
0.2080,77.48,82.08,175.45,29.86,8.50,5.11,51.85,58.52,125.51,21.03,18.81,17.14
0.2090,55.40,70.58,162.39,28.93,9.15,6.04,65.54,61.48,115.87,18.98,16.51,14.92
0.2100,39.54,56.27,144.04,27.02,9.84,7.23,54.34,52.46,92.84,16.04,13.89,12.45
0.2110,69.55,71.66,151.51,26.78,7.25,4.50,52.16,50.43,82.88,13.79,12.21,11.42
0.2120,62.55,72.29,157.73,27.62,7.38,4.55,44.22,40.47,61.71,10.67,9.50,9.06
0.2130,34.41,53.32,133.78,25.71,8.25,5.83,27.26,28.03,38.06,7.21,7.79,7.97
0.2140,48.56,57.83,134.40,24.92,7.19,4.99,3.61,8.42,9.12,3.48,6.61,7.71
0.2150,65.35,70.11,151.51,26.55,6.17,3.52,9.52,6.40,-3.33,1.24,4.43,5.61
0.2160,59.29,69.02,154.30,26.78,5.98,3.34,3.45,3.91,-4.26,0.77,3.96,5.21
0.2170,46.23,61.09,153.06,27.39,7.29,4.92,1.12,2.19,-5.20,0.58,3.78,5.00
0.2180,40.32,55.18,142.80,26.13,7.91,5.71,2.21,5.31,7.56,2.31,4.68,5.73
0.2190,57.11,64.82,156.17,27.39,7.69,5.25,19.48,17.91,33.39,5.39,5.24,5.68
0.2200,65.51,72.91,169.23,29.02,7.66,4.90,17.30,22.27,48.95,8.33,7.51,7.52
0.2210,92.25,92.81,196.60,32.43,6.66,3.08,25.55,30.05,70.43,11.46,9.75,9.44
0.2220,60.69,78.66,191.31,33.17,9.09,5.69,47.96,47.94,104.66,16.22,11.65,10.56
0.2230,58.51,72.75,182.29,32.20,9.77,6.72,44.38,51.83,119.60,19.02,14.45,13.08
0.2240,55.71,69.33,176.07,31.73,10.71,7.67,52.16,57.28,129.25,21.03,16.63,14.85
0.2250,53.07,66.69,167.05,30.10,10.86,8.09,67.41,68.64,144.81,23.13,17.66,15.51
0.2260,69.70,75.86,172.65,30.38,9.56,6.53,79.08,76.42,153.52,23.78,16.60,14.01
0.2270,73.59,81.77,178.56,30.61,8.97,5.78,64.14,71.44,150.41,24.07,18.97,16.70
0.2280,40.78,61.56,157.73,29.12,11.42,8.54,84.06,78.13,147.61,23.13,16.82,14.41
0.2290,61.31,67.62,153.99,27.81,9.12,6.41,81.73,78.13,143.88,22.43,15.20,12.89
0.2300,60.84,69.64,152.44,27.25,8.34,5.60,70.37,69.88,127.69,20.00,13.58,11.75
0.2310,54.31,66.22,149.95,27.25,8.41,5.57,63.83,61.33,107.15,17.20,11.43,9.97
0.2320,58.82,67.47,148.40,26.60,7.19,4.55,31.93,37.83,67.63,12.07,10.16,9.86
0.2330,40.78,56.12,136.89,25.52,7.85,5.39,35.20,31.45,46.15,8.66,7.29,7.41
0.2340,39.85,52.38,127.56,24.64,7.81,5.57,19.02,18.84,22.81,4.69,4.56,5.21
0.2350,52.76,60.16,135.34,24.78,6.85,4.57,33.02,25.38,26.24,4.36,2.81,3.48
0.2360,46.23,58.14,135.96,25.20,7.32,5.01,9.37,14.33,19.08,3.99,3.34,4.21
0.2370,56.80,64.36,148.09,26.36,6.66,4.29,8.28,10.13,13.16,3.29,3.09,4.14
0.2380,67.84,74.15,163.94,27.90,6.26,3.55,4.08,9.35,20.01,4.41,4.46,5.45
0.2390,67.99,77.73,175.76,30.00,6.79,3.75,-1.37,6.71,22.81,5.39,6.39,7.38
0.2400,76.86,84.72,193.49,32.43,7.29,3.85,19.95,20.24,45.84,8.05,7.54,7.78
0.2410,43.58,64.98,175.45,31.64,10.21,7.28,17.62,24.60,60.47,10.53,10.13,10.21
0.2420,42.65,57.83,159.28,29.72,10.68,8.19,55.74,49.03,98.75,15.52,9.57,8.32
0.2430,52.91,63.27,159.90,29.12,10.52,8.00,50.45,57.59,126.76,19.82,14.05,12.45
0.2440,48.25,61.09,157.41,28.79,11.42,8.75,78.46,75.95,154.46,23.69,14.76,12.45
0.2450,66.75,72.13,164.88,29.12,10.02,7.16,73.63,78.44,166.91,26.21,17.07,14.36
0.2460,79.50,84.26,183.85,30.89,9.31,5.81,73.17,77.04,163.79,26.45,17.94,15.34
0.2470,40.16,61.09,158.35,28.93,11.24,8.30,80.79,81.24,167.22,26.63,18.22,15.46
0.2480,80.90,81.15,172.65,29.68,8.50,5.27,82.97,81.09,156.01,24.81,16.88,14.39
0.2490,69.55,80.06,176.38,30.61,8.65,5.25,75.35,74.55,141.08,22.71,15.64,13.50
0.2500,68.31,77.73,170.79,30.24,8.03,4.73,66.79,66.31,123.96,20.28,13.99,12.24
0.2510,103.29,99.96,194.11,32.06,5.48,1.26,50.29,51.99,93.46,16.22,12.27,11.21
0.2520,67.84,84.41,185.09,31.78,6.76,3.31,40.18,39.38,62.65,11.51,9.82,9.46
0.2530,44.20,63.89,161.15,29.72,7.91,5.08,23.84,25.38,36.51,7.59,7.92,8.29
0.2540,44.98,58.60,145.60,27.72,7.53,5.18,6.72,9.97,10.05,3.71,6.49,7.64
0.2550,48.09,58.91,141.87,26.69,7.01,4.85,-1.21,-0.14,-9.87,0.91,5.09,6.45
0.2560,50.89,61.56,144.04,26.27,6.98,4.76,23.22,14.49,6.01,1.80,2.72,3.72
0.2570,26.01,45.23,128.18,24.87,8.65,6.76,11.39,11.84,8.50,2.12,2.75,3.76
