Messart,Versuchsnummer,Dauer,Sampling-Frequenz,Trigger-Art,Auto-Zero vor Messung,Movement Time Links(s),Movement Time Rechts(s)
Athlet_1,5,4.0,1000,Akustischer Reiz,Ja,1.070,1.053
Time,L_Fx,L_Fy,L_Fz,L_Mx,L_My,L_Mz,R_Fx,R_Fy,R_Fz,R_Mx,R_My,R_Mz
0.0890,-0.00,0.05,-0.03,-0.15,0.13,-0.04,-0.11,-0.02,0.04,-0.01,-0.03,0.06
0.0900,0.03,0.10,-0.02,-0.11,0.15,-0.00,-0.19,-0.04,0.03,-0.03,-0.02,0.06
0.0910,0.04,0.14,-0.01,-0.06,0.16,0.03,-0.25,-0.05,0.04,-0.05,-0.01,0.06
0.0920,0.04,0.16,0.02,0.00,0.14,0.07,-0.26,-0.06,0.06,-0.07,-0.00,0.05
0.0930,0.02,0.15,0.06,0.05,0.09,0.10,-0.24,-0.05,0.09,-0.09,-0.00,0.04
0.0940,-0.02,0.12,0.07,0.09,0.03,0.11,-0.18,-0.04,0.10,-0.10,-0.00,0.03
0.0950,-0.05,0.06,0.04,0.10,-0.06,0.09,-0.12,-0.02,0.09,-0.10,-0.01,0.02
0.0960,-0.08,-0.01,-0.04,0.09,-0.14,0.06,-0.07,0.01,0.06,-0.09,-0.02,0.01
0.0970,-0.08,-0.08,-0.18,0.06,-0.22,0.02,-0.04,0.05,0.01,-0.08,-0.03,0.01
0.0980,-0.05,-0.13,-0.35,0.02,-0.27,-0.02,-0.05,0.08,-0.06,-0.05,-0.03,0.01
0.0990,-0.01,-0.16,-0.53,-0.02,-0.29,-0.05,-0.08,0.10,-0.11,-0.03,-0.03,0.03
0.1000,0.06,-0.16,-0.65,-0.04,-0.27,-0.07,-0.13,0.10,-0.14,-0.01,-0.03,0.05
0.1010,0.13,-0.13,-0.71,-0.04,-0.21,-0.07,-0.17,0.10,-0.14,0.00,-0.02,0.07
0.1020,0.20,-0.10,-0.67,-0.02,-0.14,-0.06,-0.20,0.08,-0.12,0.00,-0.01,0.08
0.1030,0.26,-0.06,-0.55,0.01,-0.05,-0.04,-0.19,0.04,-0.08,0.00,0.01,0.09
0.1040,0.30,-0.03,-0.40,0.04,0.03,-0.01,-0.15,-0.00,-0.04,0.00,0.02,0.09
0.1050,0.32,-0.02,-0.25,0.07,0.10,0.01,-0.09,-0.05,-0.03,0.00,0.03,0.08
0.1060,0.33,-0.03,-0.12,0.08,0.14,0.04,-0.03,-0.09,-0.03,0.01,0.04,0.07
0.1070,0.32,-0.05,-0.04,0.08,0.16,0.05,0.03,-0.12,-0.05,0.01,0.04,0.05
0.1080,0.30,-0.07,-0.02,0.07,0.15,0.06,0.08,-0.13,-0.08,0.01,0.03,0.04
0.1090,0.27,-0.08,-0.04,0.05,0.12,0.06,0.10,-0.12,-0.12,0.02,0.03,0.03
0.1100,0.24,-0.09,-0.11,0.03,0.08,0.06,0.09,-0.10,-0.16,0.02,0.02,0.03
0.1110,0.20,-0.09,-0.21,0.00,0.04,0.04,0.06,-0.06,-0.20,0.03,0.01,0.02
0.1120,0.17,-0.08,-0.35,-0.02,-0.01,0.03,0.01,-0.03,-0.23,0.04,0.00,0.01
0.1130,0.14,-0.07,-0.51,-0.06,-0.05,0.02,-0.04,-0.01,-0.26,0.06,-0.00,0.01
0.1140,0.12,-0.07,-0.69,-0.11,-0.08,0.01,-0.09,-0.00,-0.27,0.08,-0.01,-0.00
0.1150,0.12,-0.08,-0.84,-0.15,-0.09,0.01,-0.13,-0.00,-0.27,0.10,-0.01,-0.02
0.1160,0.14,-0.09,-0.96,-0.20,-0.10,0.00,-0.16,-0.00,-0.25,0.11,-0.00,-0.02
0.1170,0.17,-0.11,-1.01,-0.23,-0.09,-0.01,-0.16,-0.00,-0.20,0.11,0.01,-0.03
0.1180,0.20,-0.13,-1.01,-0.23,-0.06,-0.01,-0.15,0.01,-0.13,0.11,0.02,-0.03
0.1190,0.24,-0.14,-0.94,-0.22,-0.04,-0.02,-0.13,0.02,-0.04,0.09,0.02,-0.04
0.1200,0.26,-0.15,-0.84,-0.17,-0.01,-0.03,-0.10,0.04,0.05,0.06,0.03,-0.04
0.1210,0.28,-0.15,-0.71,-0.12,0.01,-0.04,-0.07,0.06,0.13,0.04,0.02,-0.03
0.1220,0.28,-0.15,-0.59,-0.06,0.02,-0.04,-0.05,0.08,0.17,0.02,0.01,-0.03
0.1230,0.26,-0.16,-0.48,-0.02,0.02,-0.03,-0.04,0.09,0.17,0.00,-0.02,-0.02
0.1240,0.23,-0.16,-0.38,0.01,0.00,-0.02,-0.03,0.10,0.14,-0.01,-0.04,-0.01
0.1250,0.20,-0.16,-0.29,0.02,-0.02,-0.01,-0.02,0.09,0.09,-0.02,-0.06,0.00
0.1260,0.18,-0.16,-0.20,0.01,-0.05,0.00,-0.02,0.08,0.03,-0.02,-0.07,0.02
0.1270,0.16,-0.16,-0.12,-0.00,-0.06,0.01,-0.00,0.06,-0.01,-0.02,-0.08,0.03
0.1280,0.16,-0.15,-0.06,-0.02,-0.07,0.02,0.01,0.04,-0.02,-0.02,-0.08,0.05
0.1290,0.17,-0.14,-0.02,-0.04,-0.06,0.02,0.02,0.01,-0.00,-0.03,-0.08,0.05
0.1300,0.18,-0.12,-0.01,-0.05,-0.04,0.02,0.02,-0.02,0.04,-0.04,-0.08,0.05
0.1310,0.19,-0.10,-0.03,-0.05,-0.02,0.01,0.00,-0.03,0.09,-0.05,-0.09,0.05
0.1320,0.20,-0.08,-0.07,-0.05,0.02,-0.01,-0.03,-0.04,0.13,-0.06,-0.09,0.04
0.1330,0.19,-0.06,-0.11,-0.05,0.06,-0.03,-0.07,-0.02,0.14,-0.07,-0.09,0.04
0.1340,0.16,-0.04,-0.12,-0.05,0.09,-0.05,-0.10,0.00,0.11,-0.08,-0.08,0.04
0.1350,0.13,-0.03,-0.11,-0.06,0.12,-0.07,-0.11,0.04,0.04,-0.08,-0.07,0.04
0.1360,0.09,-0.03,-0.09,-0.08,0.13,-0.08,-0.10,0.07,-0.06,-0.08,-0.06,0.04
0.1370,0.07,-0.04,-0.06,-0.10,0.11,-0.09,-0.07,0.10,-0.17,-0.06,-0.04,0.05
0.1380,0.05,-0.05,-0.05,-0.13,0.07,-0.10,-0.03,0.11,-0.26,-0.05,-0.03,0.06
0.1390,0.05,-0.07,-0.07,-0.17,0.02,-0.11,0.01,0.10,-0.33,-0.04,-0.03,0.06
0.1400,0.06,-0.09,-0.12,-0.19,-0.04,-0.11,0.04,0.08,-0.36,-0.02,-0.04,0.07
0.1410,0.07,-0.10,-0.18,-0.21,-0.10,-0.11,0.04,0.04,-0.36,-0.01,-0.05,0.07
0.1420,0.09,-0.11,-0.24,-0.21,-0.13,-0.09,0.01,0.01,-0.32,-0.00,-0.06,0.07
0.1430,0.11,-0.10,-0.28,-0.19,-0.13,-0.06,-0.04,-0.02,-0.25,0.00,-0.08,0.07
0.1440,0.13,-0.08,-0.31,-0.17,-0.12,-0.03,-0.10,-0.04,-0.18,0.00,-0.09,0.06
0.1450,0.14,-0.05,-0.34,-0.15,-0.09,-0.00,-0.14,-0.04,-0.10,-0.00,-0.10,0.06
0.1460,0.15,-0.02,-0.38,-0.14,-0.07,0.01,-0.17,-0.03,-0.02,-0.00,-0.11,0.05
0.1470,0.15,-0.00,-0.46,-0.14,-0.07,0.01,-0.17,-0.01,0.05,-0.01,-0.10,0.05
0.1480,0.15,0.01,-0.55,-0.15,-0.07,0.00,-0.15,0.01,0.11,-0.02,-0.09,0.05
0.1490,0.14,0.01,-0.64,-0.17,-0.09,-0.01,-0.10,0.03,0.15,-0.02,-0.07,0.05
0.1500,0.14,0.01,-0.71,-0.17,-0.11,-0.03,-0.04,0.04,0.17,-0.03,-0.05,0.05
0.1510,0.13,0.01,-0.73,-0.17,-0.11,-0.04,0.01,0.04,0.17,-0.03,-0.03,0.05
0.1520,0.13,0.02,-0.71,-0.14,-0.09,-0.04,0.04,0.03,0.14,-0.03,-0.02,0.04
0.1530,0.14,0.03,-0.64,-0.10,-0.06,-0.03,0.04,0.02,0.08,-0.03,-0.01,0.04
0.1540,0.16,0.04,-0.55,-0.06,-0.02,-0.02,0.01,0.01,0.00,-0.03,-0.01,0.03
0.1550,0.19,0.07,-0.46,-0.03,0.02,-0.01,-0.03,-0.00,-0.09,-0.03,-0.01,0.03
0.1560,0.23,0.09,-0.38,-0.01,0.06,-0.01,-0.07,-0.00,-0.18,-0.03,-0.02,0.03
0.1570,0.27,0.11,-0.32,0.00,0.08,-0.01,-0.10,0.00,-0.26,-0.03,-0.02,0.04
0.1580,0.32,0.12,-0.26,0.01,0.09,-0.01,-0.12,0.02,-0.31,-0.03,-0.02,0.05
0.1590,0.37,0.12,-0.19,0.01,0.09,-0.02,-0.12,0.04,-0.34,-0.03,-0.02,0.06
0.1600,0.39,0.12,-0.11,0.01,0.08,-0.02,-0.11,0.07,-0.34,-0.03,-0.03,0.07
0.1610,0.39,0.11,-0.01,0.03,0.07,-0.01,-0.10,0.09,-0.31,-0.03,-0.03,0.08
0.1620,0.37,0.09,0.08,0.04,0.05,-0.00,-0.11,0.12,-0.26,-0.03,-0.04,0.09
0.1630,0.32,0.07,0.13,0.05,0.03,0.01,-0.14,0.15,-0.20,-0.02,-0.05,0.08
0.1640,0.26,0.04,0.12,0.05,0.01,0.03,-0.17,0.16,-0.13,-0.02,-0.06,0.07
0.1650,0.20,0.03,0.05,0.04,-0.02,0.04,-0.22,0.17,-0.07,0.00,-0.06,0.06
0.1660,0.15,0.02,-0.05,0.01,-0.04,0.04,-0.25,0.17,-0.01,0.02,-0.06,0.04
0.1670,0.13,0.02,-0.16,-0.02,-0.06,0.03,-0.26,0.15,0.03,0.04,-0.06,0.03
0.1680,0.13,0.03,-0.23,-0.06,-0.06,0.02,-0.25,0.13,0.06,0.06,-0.04,0.01
0.1690,0.14,0.04,-0.27,-0.09,-0.05,0.01,-0.21,0.11,0.08,0.07,-0.03,0.01
0.1700,0.17,0.05,-0.28,-0.12,-0.03,0.00,-0.16,0.08,0.08,0.07,-0.02,0.01
0.1710,0.20,0.05,-0.28,-0.14,-0.01,-0.01,-0.09,0.06,0.06,0.05,-0.01,0.01
0.1720,0.23,0.05,-0.29,-0.15,0.01,-0.02,-0.01,0.04,0.02,0.03,-0.01,0.01
0.1730,0.25,0.04,-0.32,-0.15,0.01,-0.04,0.05,0.04,-0.04,-0.01,-0.02,0.01
0.1740,0.26,0.03,-0.37,-0.15,-0.01,-0.06,0.10,0.05,-0.11,-0.03,-0.02,0.01
0.1750,0.27,0.03,-0.42,-0.14,-0.04,-0.07,0.13,0.07,-0.18,-0.06,-0.03,-0.01
0.1760,0.27,0.04,-0.45,-0.13,-0.07,-0.08,0.13,0.10,-0.24,-0.07,-0.04,-0.03
0.1770,0.27,0.06,-0.45,-0.12,-0.10,-0.09,0.10,0.12,-0.29,-0.07,-0.05,-0.05
0.1780,0.27,0.08,-0.42,-0.11,-0.11,-0.07,0.06,0.14,-0.29,-0.06,-0.05,-0.06
0.1790,0.26,0.11,-0.34,-0.09,-0.11,-0.04,0.00,0.15,-0.26,-0.05,-0.06,-0.07
0.1800,0.24,0.13,-0.23,-0.07,-0.08,-0.00,-0.06,0.15,-0.19,-0.04,-0.06,-0.06
0.1810,0.22,0.15,-0.09,-0.04,-0.04,0.05,-0.11,0.15,-0.10,-0.04,-0.07,-0.04
0.1820,0.19,0.16,0.06,-0.00,0.00,0.09,-0.14,0.13,0.01,-0.04,-0.08,-0.01
0.1830,0.17,0.16,0.21,0.04,0.05,0.12,-0.15,0.12,0.10,-0.05,-0.09,0.03
0.1840,0.15,0.14,0.33,0.08,0.08,0.12,-0.15,0.09,0.16,-0.06,-0.09,0.06
0.1850,0.14,0.10,0.41,0.12,0.09,0.10,-0.12,0.07,0.18,-0.07,-0.09,0.08
0.1860,0.14,0.06,0.42,0.14,0.09,0.05,-0.09,0.05,0.16,-0.07,-0.09,0.09
0.1870,0.15,0.01,0.36,0.15,0.07,-0.00,-0.05,0.02,0.11,-0.06,-0.08,0.08
0.1880,0.17,-0.03,0.23,0.13,0.05,-0.06,-0.03,-0.00,0.05,-0.04,-0.06,0.06
0.1890,0.20,-0.06,0.04,0.10,0.02,-0.11,-0.02,-0.02,-0.01,-0.02,-0.04,0.03
0.1900,0.24,-0.07,-0.16,0.05,0.00,-0.14,-0.03,-0.04,-0.05,0.00,-0.03,0.01
0.1910,0.27,-0.07,-0.34,0.00,-0.01,-0.17,-0.05,-0.05,-0.08,0.02,-0.02,-0.01
0.1920,0.31,-0.06,-0.46,-0.04,-0.03,-0.18,-0.09,-0.05,-0.08,0.03,-0.02,-0.03
0.1930,0.33,-0.06,-0.48,-0.06,-0.04,-0.18,-0.12,-0.05,-0.08,0.04,-0.02,-0.03
0.1940,0.34,-0.05,-0.39,-0.07,-0.06,-0.17,-0.15,-0.04,-0.07,0.03,-0.02,-0.03
0.1950,0.32,-0.06,-0.22,-0.07,-0.08,-0.17,-0.16,-0.03,-0.08,0.02,-0.03,-0.02
0.1960,0.28,-0.07,-0.00,-0.06,-0.11,-0.16,-0.15,-0.03,-0.08,0.00,-0.03,-0.00
0.1970,0.24,-0.08,0.20,-0.04,-0.13,-0.16,-0.12,-0.04,-0.09,-0.01,-0.02,0.01
0.1980,0.19,-0.09,0.32,-0.04,-0.15,-0.15,-0.09,-0.06,-0.09,-0.02,-0.01,0.02
0.1990,0.15,-0.10,0.33,-0.03,-0.16,-0.14,-0.06,-0.08,-0.07,-0.03,0.00,0.03
0.2000,0.12,-0.09,0.22,-0.04,-0.17,-0.13,-0.04,-0.09,-0.04,-0.03,0.02,0.03
0.2010,0.10,-0.07,0.03,-0.04,-0.17,-0.12,-0.03,-0.10,0.01,-0.02,0.03,0.03
0.2020,0.09,-0.04,-0.20,-0.04,-0.17,-0.10,-0.03,-0.09,0.06,-0.01,0.04,0.03
0.2030,0.08,-0.01,-0.41,-0.04,-0.16,-0.09,-0.04,-0.07,0.10,-0.00,0.03,0.03
0.2040,0.08,0.01,-0.56,-0.05,-0.15,-0.08,-0.07,-0.03,0.13,0.01,0.02,0.03
0.2050,0.07,0.02,-0.63,-0.06,-0.14,-0.08,-0.11,0.02,0.13,0.02,0.00,0.03
0.2060,0.07,0.03,-0.64,-0.09,-0.14,-0.08,-0.15,0.06,0.10,0.02,-0.01,0.03
0.2070,0.07,0.02,-0.62,-0.13,-0.14,-0.09,-0.18,0.08,0.06,0.02,-0.02,0.04
0.2080,0.07,-0.00,-0.61,-0.18,-0.16,-0.10,-0.21,0.07,0.02,0.02,-0.03,0.04
0.2090,0.09,-0.03,-0.63,-0.23,-0.18,-0.11,-0.21,0.04,-0.00,0.02,-0.03,0.04
0.2100,0.10,-0.06,-0.70,-0.26,-0.20,-0.11,-0.20,-0.01,-0.01,0.02,-0.02,0.05
0.2110,0.11,-0.10,-0.79,-0.29,-0.23,-0.10,-0.18,-0.07,0.01,0.02,-0.02,0.05
0.2120,0.11,-0.13,-0.87,-0.28,-0.25,-0.08,-0.14,-0.12,0.04,0.02,-0.02,0.06
0.2130,0.10,-0.15,-0.89,-0.25,-0.26,-0.06,-0.09,-0.15,0.07,0.02,-0.02,0.07
0.2140,0.09,-0.14,-0.83,-0.20,-0.24,-0.03,-0.04,-0.17,0.08,0.02,-0.02,0.08
0.2150,0.07,-0.11,-0.65,-0.12,-0.20,-0.01,0.00,-0.16,0.08,0.03,-0.02,0.09
0.2160,0.05,-0.06,-0.39,-0.04,-0.13,0.01,0.04,-0.15,0.05,0.03,-0.02,0.10
0.2170,0.05,0.01,-0.08,0.05,-0.04,0.03,0.07,-0.13,0.01,0.03,-0.02,0.10
0.2180,0.07,0.09,0.20,0.13,0.04,0.03,0.08,-0.10,-0.04,0.03,-0.01,0.09
0.2190,0.09,0.15,0.40,0.17,0.11,0.01,0.08,-0.09,-0.09,0.04,-0.01,0.09
0.2200,0.12,0.18,0.46,0.19,0.14,-0.01,0.05,-0.07,-0.13,0.04,-0.00,0.08
0.2210,0.15,0.18,0.36,0.16,0.12,-0.05,0.01,-0.07,-0.15,0.04,0.00,0.06
0.2220,0.17,0.13,0.12,0.09,0.06,-0.09,-0.04,-0.06,-0.15,0.04,0.00,0.05
0.2230,0.17,0.06,-0.22,-0.00,-0.05,-0.14,-0.09,-0.05,-0.14,0.04,0.00,0.04
0.2240,0.16,-0.03,-0.58,-0.11,-0.16,-0.17,-0.12,-0.04,-0.13,0.03,-0.00,0.04
0.2250,0.13,-0.13,-0.90,-0.22,-0.26,-0.19,-0.14,-0.02,-0.13,0.01,-0.01,0.03
0.2260,0.10,-0.20,-1.11,-0.29,-0.32,-0.18,-0.12,-0.00,-0.14,-0.01,-0.02,0.03
