Time,L_Fx,L_Fy,L_Fz,L_Mx,L_My,L_Mz,R_Fx,R_Fy,R_Fz,R_Mx,R_My,R_Mz
0.0330,-30.37,0.26,2.07,0.08,-0.07,0.04,0.39,0.24,2.34,0.16,0.14,-0.01
0.0340,-37.53,0.26,1.76,0.17,-0.01,0.13,0.39,0.24,1.40,0.26,0.08,0.04
0.0350,-21.51,0.72,2.38,0.31,0.05,0.20,0.70,0.24,2.03,0.07,0.14,0.04
0.0360,-0.05,0.88,1.45,0.31,0.05,0.18,0.39,0.39,1.72,0.21,0.14,0.13
0.0370,-53.39,0.72,1.45,0.40,0.02,0.27,0.86,0.24,1.72,0.26,0.26,-0.03
0.0380,-51.67,0.26,1.76,0.40,-0.10,0.02,0.70,-0.08,2.03,0.21,0.02,-0.03
0.0390,-26.49,0.57,2.69,0.50,0.27,0.39,0.86,0.86,1.40,0.12,0.20,0.04
0.0400,15.65,0.26,1.76,0.26,0.18,0.09,0.39,0.70,2.03,0.21,0.20,0.01
0.0410,-37.99,0.41,0.83,0.26,-0.26,-0.01,0.55,0.24,2.34,0.16,0.23,0.01
0.0420,-47.48,0.57,1.45,0.26,0.05,0.16,0.08,0.39,2.34,0.21,0.11,-0.03
0.0430,-25.71,0.72,2.38,0.40,0.14,0.16,-0.08,1.01,2.34,0.12,0.14,-0.01
0.0440,-23.22,0.72,2.07,0.36,0.08,0.11,0.24,0.55,2.34,0.21,0.11,0.08
0.0450,-40.17,0.57,2.38,0.31,0.08,0.16,0.39,0.39,2.34,0.30,0.17,-0.01
0.0460,-14.67,0.10,2.07,0.36,0.08,0.18,0.70,-0.08,1.40,0.07,0.17,-0.06
0.0470,-32.71,0.26,3.00,0.54,0.14,0.25,0.55,0.24,1.72,0.12,0.14,0.06
0.0480,-7.05,-0.36,0.83,0.22,-0.20,0.04,0.86,-0.08,2.34,0.16,0.14,0.04
0.0490,-40.79,0.57,1.76,0.08,-0.07,0.11,0.70,-0.23,2.03,0.16,0.17,-0.01
0.0500,-37.53,0.57,2.07,0.40,-0.10,0.16,0.86,0.24,2.34,0.16,0.11,0.01
0.0510,-38.92,0.10,2.07,0.40,0.02,0.25,0.39,0.24,2.34,0.21,0.17,-0.01
0.0520,-14.36,0.26,1.76,0.26,0.05,0.16,0.55,0.39,2.03,0.12,0.20,0.01
0.0530,-22.44,0.26,2.69,0.54,0.11,0.13,0.55,0.55,2.65,0.12,0.20,0.01
0.0540,-48.41,0.57,1.45,0.26,0.02,0.02,0.70,0.55,1.72,0.16,0.17,-0.03
0.0550,-14.20,0.26,1.45,0.22,-0.04,0.09,0.86,-0.08,2.03,0.26,0.20,-0.01
0.0560,-29.91,0.26,2.07,0.17,-0.14,0.11,0.55,0.08,2.34,0.26,0.17,-0.01
0.0570,-33.64,0.41,1.45,0.26,-0.07,0.06,1.01,0.55,2.03,0.21,0.17,-0.01
0.0580,-7.98,0.41,2.07,0.31,-0.01,0.18,1.01,0.39,2.03,0.21,0.23,-0.03
0.0590,-32.55,0.41,1.76,0.26,0.08,0.16,0.55,0.70,1.72,0.16,0.11,0.08
0.0600,-46.70,0.10,1.45,0.22,0.08,0.13,0.39,0.39,2.03,0.26,0.17,-0.01
0.0610,-46.23,0.72,2.07,0.45,0.33,0.23,0.55,0.55,2.03,0.21,0.17,0.04
0.0620,-44.52,0.41,0.52,0.17,-0.20,0.02,0.70,0.55,2.34,0.21,0.17,-0.03
0.0630,-4.87,0.26,1.45,0.17,-0.20,0.06,0.70,0.08,2.03,0.21,0.17,0.08
0.0640,-19.64,0.57,1.76,0.22,0.02,0.18,0.39,-0.08,2.34,0.21,0.17,0.06
0.0650,-35.50,0.72,2.07,0.26,0.05,0.16,0.86,0.39,2.03,0.21,0.20,0.08
0.0660,-16.85,0.72,1.45,0.45,-0.01,0.16,1.17,0.55,2.34,0.21,0.23,-0.03
0.0670,-7.05,0.88,1.45,0.31,0.08,0.18,0.86,0.55,1.09,0.21,0.17,-0.06
0.0680,-34.26,1.04,2.69,0.36,0.18,0.34,0.55,0.55,1.72,0.16,0.20,0.01
0.0690,-32.71,0.57,1.76,0.36,-0.07,0.02,0.55,0.08,2.03,0.26,0.14,0.06
0.0700,-39.24,0.10,2.07,0.17,-0.17,0.11,0.55,0.08,2.03,0.21,0.17,0.08
0.0710,-12.96,0.10,2.38,0.12,-0.07,0.09,-0.08,0.70,2.96,0.16,0.08,0.01
0.0720,11.61,0.41,2.07,0.40,-0.04,0.13,0.70,0.24,2.34,0.21,0.20,0.04
0.0730,-11.56,0.57,1.45,0.31,0.11,0.27,0.39,0.24,1.40,0.26,0.17,0.04
0.0740,-2.85,0.72,3.00,0.36,0.27,0.34,1.01,0.55,1.72,0.26,0.08,-0.03
0.0750,-15.45,0.57,2.38,0.54,0.24,0.20,0.70,0.24,2.65,0.02,0.11,-0.01
0.0760,-56.65,0.41,1.14,0.12,-0.23,0.02,0.55,0.08,1.72,0.12,0.17,-0.03
0.0770,-40.17,0.72,1.76,0.31,-0.04,0.13,0.55,0.39,2.03,0.16,0.17,0.01
0.0780,-46.85,0.57,3.31,0.54,0.33,0.32,1.01,0.55,2.34,0.21,0.20,0.06
0.0790,-28.51,0.10,2.07,0.36,-0.04,-0.08,0.39,0.39,2.03,0.12,0.14,-0.01
0.0800,-29.91,0.26,3.00,0.50,0.21,0.25,0.70,0.39,2.03,0.12,0.14,0.04
0.0810,-44.52,0.41,2.07,0.22,-0.10,0.13,0.55,0.39,2.03,0.26,0.14,-0.06
0.0820,-49.50,0.57,1.45,0.22,-0.26,0.06,0.24,0.08,2.03,0.21,0.11,0.08
0.0830,-37.37,1.04,3.94,0.54,0.27,0.37,0.86,0.24,2.34,0.26,0.17,-0.03
0.0840,-31.31,0.26,3.63,0.59,0.21,0.27,1.01,0.70,2.65,0.16,0.20,-0.01
0.0850,-45.30,0.41,3.00,0.54,0.27,0.32,0.86,0.24,1.40,0.07,0.20,0.01
0.0860,-10.32,0.26,2.38,0.31,-0.20,0.04,0.55,0.24,2.34,0.16,0.17,0.08
0.0870,-38.77,0.41,3.63,0.59,0.30,0.27,0.86,0.24,1.09,0.21,0.17,0.01
0.0880,-53.07,0.26,3.63,0.59,0.18,0.18,0.86,0.39,1.72,0.21,0.11,0.01
0.0890,-15.60,0.10,1.45,0.26,-0.23,0.04,0.70,0.39,1.72,0.26,0.20,0.06
0.0900,-43.43,0.26,1.14,0.22,-0.20,0.04,0.55,0.39,2.03,0.21,0.17,0.04
0.0910,-41.41,0.26,1.45,0.26,-0.10,0.04,1.48,0.24,1.72,0.21,0.17,0.06
0.0920,-46.54,0.57,1.45,0.40,0.02,0.18,0.55,0.24,1.40,0.26,0.11,-0.03
0.0930,-50.74,0.57,2.07,0.26,-0.01,0.18,0.70,0.24,2.65,0.12,0.14,0.01
0.0940,-57.12,1.04,2.38,0.31,0.05,0.23,0.86,0.55,2.34,0.21,0.20,-0.01
0.0950,-24.31,0.88,2.38,0.36,0.08,0.23,0.39,0.39,2.34,0.21,0.17,0.06
0.0960,-19.49,0.26,2.69,0.40,0.02,0.20,0.39,0.08,2.03,0.12,0.11,0.08
0.0970,-31.62,0.26,1.45,0.31,-0.04,0.11,0.55,0.08,2.34,0.21,0.14,0.06
0.0980,-36.28,0.26,1.14,0.17,-0.23,-0.01,1.01,0.24,1.72,0.16,0.14,0.04
0.0990,-41.10,0.57,2.38,0.22,0.05,0.23,0.55,-0.39,2.34,0.16,0.17,0.01
0.1000,-39.55,0.57,2.69,0.54,0.21,0.32,0.39,0.24,2.34,0.21,0.23,-0.01
0.1010,-18.87,0.57,2.69,0.50,0.24,0.37,0.86,0.24,2.03,0.16,0.20,0.01
0.1020,-26.33,0.88,3.31,0.45,0.30,0.37,0.55,0.24,2.03,0.21,0.14,0.01
0.1030,-15.29,0.72,2.69,0.59,0.27,0.30,0.86,0.39,2.34,0.21,0.23,0.01
0.1040,-16.85,0.72,2.38,0.45,0.24,0.32,0.70,0.08,1.72,0.07,0.17,-0.01
0.1050,-14.20,0.72,1.45,0.31,0.05,0.18,0.55,0.39,2.34,0.26,0.20,0.01
0.1060,15.96,0.41,1.45,0.40,0.02,0.20,0.55,0.70,2.03,0.26,0.20,0.04
0.1070,9.74,-0.05,2.07,0.40,0.02,0.20,0.70,0.55,1.72,0.21,0.20,0.01
0.1080,-21.51,-0.21,2.38,0.45,0.08,0.11,0.70,0.70,2.34,0.26,0.17,0.04
0.1090,-20.42,0.41,2.07,0.31,0.05,0.18,0.70,0.39,2.03,0.21,0.17,0.01
0.1100,-9.54,1.04,3.31,0.50,0.27,0.27,0.24,0.08,2.03,0.16,0.11,-0.01
0.1110,-5.34,0.26,1.45,0.22,-0.23,0.04,0.55,0.55,2.65,0.02,0.11,0.04
0.1120,-37.99,0.26,2.07,0.08,-0.07,0.11,0.39,0.39,1.72,0.07,0.17,0.01
0.1130,-33.48,0.41,2.38,0.31,0.02,0.20,0.70,0.24,2.34,0.12,0.14,0.06
0.1140,-45.30,0.41,2.38,0.50,-0.07,0.16,0.55,0.24,2.03,0.26,0.20,0.06
0.1150,-14.98,0.88,2.69,0.40,0.21,0.27,0.08,0.39,2.65,0.21,0.11,-0.06
0.1160,-32.86,0.57,3.63,0.45,0.18,0.27,0.70,0.55,2.65,0.16,0.17,0.01
0.1170,-32.39,0.10,2.07,0.54,0.02,-0.03,0.55,0.39,1.72,0.12,0.23,0.01
0.1180,-20.58,-0.05,2.07,0.08,-0.20,0.04,0.86,0.55,1.72,0.16,0.08,0.08
0.1190,-37.99,0.10,3.31,0.54,0.24,0.32,0.70,0.08,2.34,0.16,0.11,0.04
0.1200,-39.24,0.41,2.07,0.12,-0.01,0.04,1.01,-0.08,1.72,0.21,0.17,-0.03
0.1210,-30.06,0.41,2.38,0.50,0.08,0.30,0.39,0.55,2.34,0.16,0.17,-0.06
0.1220,-62.56,0.41,3.31,0.59,0.27,0.30,0.70,0.39,2.34,0.26,0.17,0.04
0.1230,-51.67,0.26,1.76,0.22,-0.07,0.13,0.39,0.55,2.03,0.07,0.14,0.01
0.1240,-4.41,0.26,2.07,0.31,-0.01,0.13,0.08,0.70,2.34,0.12,0.11,-0.03
0.1250,-59.14,0.57,2.07,0.31,0.08,0.13,0.86,0.55,1.40,0.07,0.14,-0.01
0.1260,-48.25,0.72,2.69,0.26,0.08,0.27,0.70,0.55,1.09,0.12,0.23,-0.03
0.1270,-52.92,0.88,1.76,0.26,0.05,0.13,0.55,0.39,2.65,0.21,0.17,0.11
0.1280,8.34,0.72,1.14,0.17,-0.23,0.04,0.86,0.24,2.03,0.07,0.11,0.01
0.1290,16.89,0.88,2.07,0.36,0.05,0.18,1.17,0.55,2.34,0.12,0.17,-0.06
0.1300,-25.55,0.72,3.00,0.45,0.27,0.34,0.70,0.55,2.34,0.12,0.14,-0.01
0.1310,-48.25,0.57,1.45,0.31,0.05,0.18,0.55,-0.08,2.03,0.21,0.17,0.01
0.1320,-17.93,0.10,1.76,0.17,-0.01,0.09,0.39,0.55,1.72,0.16,0.17,-0.01
0.1330,-33.33,0.26,1.45,0.31,-0.01,0.13,0.55,0.39,2.03,0.12,0.17,0.01
0.1340,-26.64,0.41,2.07,0.36,-0.04,0.13,0.86,0.39,2.34,0.16,0.23,-0.03
0.1350,-31.62,0.26,2.38,0.40,0.05,0.16,0.55,0.08,1.72,0.16,0.17,0.06
0.1360,-62.09,0.10,0.52,0.22,-0.17,0.02,0.55,0.55,2.03,0.16,0.11,0.01
0.1370,-46.39,0.26,1.76,0.22,-0.14,0.09,0.86,0.70,1.40,0.16,0.17,0.04
0.1380,-59.14,0.57,1.76,0.36,0.02,0.13,1.17,0.24,2.03,0.26,0.20,-0.01
0.1390,-17.62,0.41,1.45,0.31,-0.10,0.16,0.86,0.39,1.40,0.30,0.20,-0.01
0.1400,-20.27,0.72,1.76,0.36,-0.14,0.16,1.17,0.08,2.34,0.16,0.14,0.01
0.1410,-34.88,0.57,2.07,0.45,-0.07,0.16,1.17,0.55,2.34,0.12,0.20,0.01
0.1420,4.61,0.88,1.14,0.26,0.05,0.16,0.70,0.39,2.03,0.21,0.17,-0.03
0.1430,-37.37,0.57,2.07,0.12,-0.04,0.13,0.86,0.24,1.72,0.16,0.14,-0.01
0.1440,-7.36,0.41,1.76,0.40,-0.14,-0.03,0.70,0.70,2.34,0.07,0.11,-0.03
0.1450,-11.09,0.41,1.45,0.40,0.02,-0.05,0.86,0.86,2.03,0.21,0.20,-0.06
0.1460,-13.89,0.57,1.45,0.36,0.14,0.20,0.86,0.08,2.03,0.21,0.20,0.08
0.1470,-26.49,0.88,3.00,0.59,0.27,0.30,0.70,0.24,2.34,0.16,0.23,0.08
0.1480,8.50,0.72,3.94,0.59,0.30,0.27,0.86,0.55,2.34,0.26,0.20,-0.01
0.1490,-28.97,0.72,3.00,0.50,0.30,0.23,0.86,0.39,1.72,0.26,0.20,-0.01
0.1500,-28.35,0.88,2.38,0.45,0.24,0.34,0.08,0.55,2.34,0.26,0.14,0.01
0.1510,-44.83,0.41,3.63,0.50,0.27,0.27,0.55,0.39,2.03,0.21,0.17,0.04
0.1520,-40.17,0.72,2.07,0.40,0.05,0.20,0.70,0.70,2.03,0.21,0.20,0.04
0.1530,-33.64,0.41,2.38,0.40,-0.01,0.20,1.01,0.24,2.03,0.16,0.14,-0.03
0.1540,-11.87,0.41,2.69,0.36,0.05,0.23,0.55,0.24,2.03,0.21,0.17,-0.01
0.1550,-29.28,0.72,2.07,0.40,0.05,0.16,0.86,0.39,2.03,0.21,0.17,-0.06
0.1560,-51.05,0.41,2.07,0.36,0.02,0.20,0.55,0.08,2.34,0.26,0.17,-0.06
0.1570,-27.89,0.26,2.38,0.31,0.11,0.11,0.86,0.55,1.72,0.21,0.23,-0.08
0.1580,-23.22,0.57,1.76,0.31,0.02,0.18,0.24,1.01,2.34,0.16,0.17,0.01
0.1590,-31.77,0.72,1.76,0.36,-0.04,0.11,0.70,0.39,2.03,0.16,0.17,-0.10
0.1600,4.77,0.26,1.76,0.17,-0.23,0.09,0.70,0.39,1.09,0.16,0.14,0.01
0.1610,6.48,0.41,1.14,0.22,-0.26,0.09,0.39,0.55,2.03,0.21,0.14,-0.01
0.1620,-16.69,0.57,1.45,0.36,-0.10,0.09,0.24,-0.08,2.03,0.26,0.17,0.08
0.1630,-25.40,0.41,3.31,0.40,0.21,0.25,0.55,0.24,2.34,0.26,0.14,0.01
0.1640,4.46,0.72,3.94,0.50,0.30,0.25,1.17,0.08,2.34,0.21,0.20,-0.01
0.1650,-19.96,0.41,4.25,0.64,0.18,0.32,0.24,0.39,2.03,0.12,0.20,0.01
0.1660,-44.83,0.41,4.25,0.64,0.27,0.30,0.08,0.39,2.03,0.16,0.17,0.04
0.1670,-38.61,0.26,3.63,0.50,0.27,0.32,0.55,0.86,2.03,0.26,0.23,0.13
0.1680,-51.83,0.26,2.38,0.36,0.08,0.11,1.17,0.86,2.34,0.21,0.23,-0.01
0.1690,-2.85,0.57,2.38,0.36,0.21,0.30,1.01,0.24,1.72,0.16,0.17,0.01
0.1700,-9.38,0.10,2.69,0.50,0.18,0.23,0.86,0.08,2.65,0.16,0.23,0.06
0.1710,-32.55,0.26,0.83,0.26,-0.23,0.06,0.55,0.55,1.72,0.16,0.17,-0.01
0.1720,-54.16,0.41,1.45,0.26,-0.14,0.11,0.55,0.08,2.34,0.16,0.17,0.04
0.1730,-31.31,0.10,2.07,0.17,-0.04,0.13,1.01,0.55,1.72,0.12,0.17,-0.03
0.1740,-17.78,0.41,1.76,0.17,-0.26,-0.01,0.55,0.55,2.03,0.21,0.14,0.01
0.1750,-40.17,0.26,2.38,0.26,0.02,0.09,0.24,0.24,2.34,0.21,0.17,-0.01
0.1760,-28.04,0.10,1.14,0.26,0.02,0.06,0.55,0.39,2.65,0.16,0.14,0.01
0.1770,-44.68,0.41,2.38,0.31,0.05,0.16,0.55,0.08,1.09,0.21,0.17,0.04
0.1780,-17.16,0.72,2.38,0.31,0.08,0.27,0.55,0.24,1.72,0.12,0.14,0.04
0.1790,-2.70,0.57,3.63,0.54,0.24,0.34,0.55,0.08,2.34,0.12,0.14,0.08
0.1800,-33.02,0.26,1.14,0.22,-0.32,0.02,0.86,0.55,2.03,0.21,0.11,0.08
0.1810,-23.22,0.57,1.76,0.31,0.05,0.18,0.86,0.39,1.72,0.21,0.11,0.04
0.1820,-14.51,0.57,2.07,0.36,0.02,0.20,0.70,0.39,2.65,0.07,0.14,0.01
0.1830,-54.78,0.41,2.69,0.26,0.02,0.18,0.39,0.70,2.34,0.16,0.20,-0.01
0.1840,-35.19,0.26,2.38,0.36,0.05,0.13,0.08,0.55,2.34,0.12,0.14,0.04
0.1850,-59.76,0.57,2.07,0.22,0.08,0.20,1.01,0.39,2.03,0.07,0.11,0.01
0.1860,-45.61,0.41,3.31,0.50,0.30,0.44,1.17,0.39,2.03,0.12,0.20,-0.01
0.1870,-57.27,0.72,1.45,0.08,-0.01,-0.01,0.55,0.24,1.40,0.26,0.17,0.08
0.1880,-15.91,1.04,3.94,0.45,0.30,0.32,0.55,0.70,2.65,0.26,0.20,0.08
0.1890,14.87,0.72,3.00,0.31,0.18,0.27,0.39,0.55,2.34,0.12,0.20,0.08
0.1900,-39.70,0.26,3.00,0.45,0.21,0.32,0.70,0.39,2.34,0.26,0.11,-0.06
0.1910,-45.46,0.26,2.07,0.26,0.02,0.16,0.55,0.86,2.03,0.21,0.14,0.08
0.1920,-19.80,0.26,2.38,0.40,0.05,0.09,0.70,0.55,1.72,0.26,0.20,0.01
0.1930,-39.24,0.10,2.38,0.36,0.08,0.13,0.86,0.24,2.03,0.30,0.11,0.08
0.1940,-23.38,0.41,1.45,0.26,0.05,0.04,0.70,0.24,1.72,0.26,0.05,-0.01
0.1950,-38.61,0.57,1.76,0.12,-0.17,0.06,0.55,0.24,1.72,0.21,0.20,0.01
0.1960,-12.49,0.72,0.83,0.17,-0.20,-0.01,0.86,1.01,2.03,0.12,0.20,0.11
0.1970,15.65,0.57,0.83,0.31,-0.10,0.04,1.01,0.70,1.40,0.21,0.20,0.11
0.1980,-35.19,0.26,1.76,0.31,-0.01,0.09,0.39,0.24,1.09,0.35,0.17,0.01
0.1990,8.81,0.26,1.45,0.22,-0.23,-0.01,0.55,0.70,1.72,0.21,0.14,-0.01
0.2000,2.90,0.57,1.76,0.17,-0.23,0.06,0.86,0.55,2.65,0.21,0.20,0.04
0.2010,-27.42,0.57,1.45,0.08,-0.23,0.04,0.55,0.70,2.96,0.16,0.17,0.04
0.2020,-7.05,0.88,3.31,0.50,0.27,0.32,0.55,0.24,2.34,0.07,0.14,0.06
0.2030,-0.83,0.72,3.63,0.54,0.24,0.37,0.70,0.24,2.34,0.12,0.11,-0.06
0.2040,-21.35,0.72,2.38,0.31,0.08,0.25,0.39,0.39,2.03,0.26,0.20,0.04
0.2050,-31.77,0.88,3.31,0.54,0.30,0.37,0.55,0.55,2.34,0.26,0.14,0.04
0.2060,-22.29,0.41,3.00,0.54,0.21,0.37,0.24,0.86,2.34,0.16,0.11,0.13
0.2070,-40.95,0.57,2.38,0.45,0.08,0.30,0.55,0.24,1.40,0.16,0.17,0.04
0.2080,-39.70,0.26,3.00,0.31,0.02,0.20,0.39,0.39,2.03,0.26,0.23,-0.01
0.2090,-26.02,0.26,2.69,0.31,-0.01,0.27,0.39,0.55,2.65,0.16,0.20,0.04
0.2100,-3.16,0.10,2.38,0.17,-0.01,0.16,0.39,0.24,1.72,0.30,0.17,0.04
0.2110,-11.71,0.57,2.07,0.22,0.02,0.13,0.70,0.55,2.03,0.21,0.14,-0.01
0.2120,-3.94,0.41,2.07,0.45,0.30,0.32,0.08,0.55,2.34,0.16,0.17,-0.01
0.2130,-32.71,0.72,2.38,0.40,0.08,0.20,0.55,0.39,2.03,0.16,0.20,0.04
0.2140,-24.46,0.72,2.38,0.50,0.27,0.23,0.70,0.86,2.34,0.16,0.20,0.06
0.2150,-25.55,0.57,2.07,0.26,0.08,0.23,0.39,0.55,1.72,0.12,0.17,0.08
0.2160,-34.57,0.72,3.94,0.54,0.33,0.27,0.86,0.55,2.34,0.21,0.20,-0.03
0.2170,-19.02,0.41,1.76,0.31,-0.01,0.06,0.55,0.86,2.34,0.16,0.14,0.06
0.2180,-35.97,0.10,3.31,0.59,0.30,0.25,0.39,0.24,2.03,0.21,0.14,-0.06
0.2190,-40.79,0.41,3.63,0.50,0.27,0.27,0.24,0.55,2.34,0.12,0.23,-0.08
0.2200,-26.95,0.57,2.07,0.26,-0.01,0.18,1.17,0.55,2.03,0.16,0.23,0.01
0.2210,-42.35,0.57,2.07,0.50,-0.04,0.18,0.24,0.55,2.03,0.21,0.20,-0.03
0.2220,-57.43,0.26,2.69,0.40,0.05,0.20,0.55,0.70,1.40,0.35,0.20,0.04
0.2230,-66.45,0.41,2.07,0.36,0.05,0.16,0.70,0.55,2.03,0.26,0.17,-0.01
0.2240,-33.48,0.57,2.07,0.36,-0.04,0.16,1.17,0.39,2.34,0.26,0.17,0.01
0.2250,-17.00,0.57,2.07,0.40,0.14,0.37,0.86,0.55,2.34,0.16,0.23,-0.06
0.2260,-40.48,0.57,1.14,0.36,0.05,0.20,0.70,0.39,2.34,0.21,0.17,-0.10
0.2270,4.46,0.57,2.07,0.36,0.14,0.18,0.24,0.55,2.34,0.21,0.20,-0.13
0.2280,-5.03,0.72,2.69,0.45,0.27,0.30,0.39,0.55,2.34,0.16,0.17,-0.10
0.2290,20.47,0.10,1.76,0.36,0.05,0.23,0.39,0.08,2.03,0.21,0.14,0.04
0.2300,-0.99,0.26,2.38,0.36,0.02,0.16,0.39,0.55,2.96,0.07,0.11,0.06
0.2310,19.85,0.10,1.45,0.36,0.05,0.13,0.70,0.39,1.40,0.12,0.23,0.11
0.2320,-13.58,0.10,2.38,0.31,0.02,0.18,0.86,0.39,1.40,0.21,0.20,-0.01
0.2330,-33.95,0.57,2.69,0.31,-0.01,0.16,1.01,0.24,1.40,0.26,0.14,0.08
0.2340,-49.81,0.41,1.45,0.26,-0.04,0.16,0.86,0.24,2.03,0.21,0.20,0.01
0.2350,-23.69,0.10,2.38,0.26,0.02,0.11,0.55,0.55,2.03,0.16,0.17,0.01
0.2360,-27.26,0.10,2.07,0.40,-0.17,0.09,0.39,0.55,2.03,0.07,0.11,-0.01
0.2370,-45.46,0.26,3.00,0.40,-0.01,0.06,0.39,0.55,2.03,0.21,0.14,-0.03
0.2380,-21.82,-0.21,1.76,0.22,-0.14,0.04,0.86,0.86,2.65,0.07,0.14,0.01
0.2390,-26.33,0.10,3.00,0.54,0.33,0.41,0.86,0.55,2.03,0.07,0.14,-0.03
0.2400,-26.49,0.10,3.31,0.45,0.24,0.34,1.01,0.86,2.03,0.16,0.20,0.04
0.2410,-2.54,-0.05,2.07,0.50,0.27,0.30,1.01,0.08,2.03,0.21,0.17,0.04
0.2420,-34.42,0.26,1.76,0.45,-0.10,0.04,1.32,0.08,2.34,0.12,0.17,0.08
0.2430,-47.17,0.57,3.00,0.64,0.18,0.23,0.08,-0.08,2.34,0.26,0.14,-0.01
0.2440,-37.53,0.26,1.45,0.26,-0.14,-0.03,0.39,0.55,1.72,0.21,0.17,0.06
0.2450,-28.04,0.72,3.00,0.54,0.18,0.39,0.70,0.70,2.34,0.21,0.20,-0.01
0.2460,2.59,0.88,2.69,0.59,0.33,0.30,0.55,0.55,2.03,0.26,0.20,-0.03
0.2470,-49.81,0.88,3.63,0.50,0.33,0.25,0.24,0.39,2.34,0.21,0.14,0.01
0.2480,-48.25,0.88,3.00,0.45,0.21,0.39,0.24,0.39,2.96,0.16,0.08,-0.01
0.2490,-9.85,0.72,1.76,0.40,0.08,0.25,0.39,0.39,2.34,0.21,0.17,-0.01
0.2500,-32.24,1.04,2.07,0.36,0.02,0.23,0.55,0.24,2.03,0.21,0.17,-0.01
0.2510,-29.75,0.72,1.76,0.40,0.02,0.20,0.24,0.55,1.40,0.16,0.17,-0.06
0.2520,-19.49,1.04,1.76,0.31,0.02,0.20,0.86,0.39,2.03,0.16,0.14,-0.01
