time,CH0_hat1,CH1_hat1,CH2_hat1,CH0_hat2,CH1_hat2,CH2_hat2
0.417,31739.4838369647,31633.50826542546,31685.477055314892,32986.760175839314,32887.839279945496,33021.433479554675
0.418,31789.414635093766,31681.401071794153,31735.407853443958,33166.24551271882,33059.16619242139,33203.97822558554
0.419,31841.383424983203,31726.236890522294,31785.338651573027,33382.4437594146,33271.28522691535,33414.0576539786
0.42,31898.44719427356,31790.433630973952,31854.630371425606,33759.770888081744,33694.50349285283,33982.08795308023
0.421,32008.498749333547,31916.789120116893,32043.144609259838,34271.71201940853,34181.96935096877,34527.68258507192
0.422,32129.759259075567,32018.688708135396,32134.854238476488,34605.18761690625,34450.17755323758,34687.791663992844
0.423,32199.050978928142,32063.524526863537,32140.968213757602,34671.47481518562,34494.02908440701,34607.227223007154
0.424,32194.974995407407,32064.543522743723,32110.39833735205,34651.07875417658,34489.9498722052,34545.0192369296
0.425,32189.88001600648,32058.429547462612,32087.98042798798,34550.118252181855,34386.94976410957,34383.89035495822
0.426,32173.576081923522,32033.97364633817,32040.08762161928,34373.6923244537,34214.60304858323,34162.59309301019
0.427,32120.588296153895,31989.13782761003,31991.1758193704,34166.672305212,34018.80086289649,33946.39484631442
0.428,32076.771473305944,31947.358996522446,31935.131045960225,33981.06815002978,33846.45414737015,33777.107539939425
0.429,32034.992642218356,31904.561169554672,31899.466190153747,33782.20655519168,33648.6123555825,33574.166732899525
0.43,31979.966864688366,31845.459408503943,31819.984511499315,33403.85962347408,33224.374286594575,32996.958206343836
0.431,31869.915309628384,31721.14191112137,31639.62224070657,32884.77987079414,32733.84901932728,32454.4229835035
0.432,31747.63580400618,31617.204331342495,31550.96959913047,32546.20525804416,32460.541801806212,32296.353510683475
0.433,31688.53404295545,31576.444496135096,31546.89361560973,32462.581407907113,32405.472437081815,32385.07637607278
0.434,31666.11613359138,31562.178553812504,31565.23554145306,32512.551757379253,32431.987316393563,32458.502195705303
0.435,31674.268100632857,31570.330520853986,31587.65345081713,32623.710289878494,32542.12604584235,32622.69048682804
0.436,31701.780989397852,31593.767426098242,31632.489269545273,32797.07680845529,32710.39354916689,32836.84912742291
0.437,31745.59781224581,31637.584248946197,31690.572034715817,32982.68096363751,32884.77987079414,33019.39387345377
0.438,31795.528610374877,31676.306092393228,31733.36986168359,33171.34452797109,33060.185995471846,33198.87921033328
0.439,31843.42141674357,31725.217894642108,31777.186684531545,33361.02789535511,33261.08719641084,33419.15666923086
0.44,31889.276231351898,31780.2436721721,31849.53539202468,33745.49364537542,33677.16684099515,33963.7314981721
0.441,31995.25180289114,31904.561169554672,32028.878666937246,34253.355564500394,34166.672305212,34520.54396371875
0.442,32121.60729203408,32008.498749333547,32130.778254955752,34597.02919250264,34442.01912883397,34684.73225484149
0.443,32208.221941849813,32069.638502144648,32143.006205517966,34686.77186094239,34502.187508810624,34605.18761690625
0.444,32207.202945969628,32072.6954897852,32117.531308513346,34675.55402738742,34508.306327113336,34556.23707048457
0.445,32199.050978928142,32062.50553098335,32092.056411508718,34546.03903998005,34385.929961059126,34378.79133970596
0.446,32172.557086043336,32036.011638098542,32032.95465045799,34371.6527183528,34210.52383638142,34151.37525945522
0.447,32124.66427967464,31998.308790531697,31997.28979465151,34169.73171436335,34019.82066594694,33952.51366461713
0.448,32082.885448587054,31952.45397592337,31946.34000064226,33983.10775613068,33843.39473821879,33767.92931248536
0.449,32036.011638098542,31905.580165434858,31895.39020663301,33783.22635824214,33652.69156778431,33570.08752069772
0.45,31979.966864688366,31846.47840438413,31822.022503259686,33395.70119907047,33220.295074392765,33001.03741854564
0.451,31870.934305508566,31721.14191112137,31639.62224070657,32886.81947689504,32728.750004075024,32448.30416520079
0.452,31747.63580400618,31622.299310743423,31549.950603250283,32549.264667195515,32464.621014008015,32296.353510683475
0.453,31682.42006767434,31576.444496135096,31544.85562384936,32471.75963536118,32411.591255384526,32388.135785224134
0.454,31666.11613359138,31564.216545572875,31561.15955793232,32508.472545177443,32433.00711944401,32464.621014008015
0.455,31677.325088273414,31571.34951673417,31592.748430218056,32621.670683777586,32540.086439741448,32619.631077676684
0.456,31710.95195231952,31602.938389019906,31643.698224227308,32807.274838959805,32718.551973570502,32842.96794572562
0.457,31751.71178752692,31644.717220107494,31686.496051195078,32979.621554486155,32886.81947689504,33029.59190395829
0.458,31790.433630973952,31681.401071794153,31738.464841084515,33168.28511881973,33062.22560157275,33204.99802863599
0.459,31840.364429103018,31724.198898761922,31780.2436721721,33381.423956364146,33271.28522691535,33422.21607838222
0.46,31908.637153075415,31795.528610374877,31863.801334347274,33751.61246367813,33687.364871499674,33973.929528676614
0.461,31996.270798771326,31909.656148955597,32032.95465045799,34255.395170601296,34166.672305212,34515.444948466495
0.462,32125.683275554824,32015.631720494843,32129.759259075567,34591.930177250375,34437.93991663216,34673.51442128652
0.463,32203.126962448885,32063.524526863537,32126.70227143501,34684.73225484149,34502.187508810624,34608.24702605761
0.464,32201.088970688514,32069.638502144648,32116.51231263316,34675.55402738742,34507.28652406288,34553.17766133321
0.465,32195.993991287593,32063.524526863537,32091.037415628532,34543.999433879144,34383.89035495822,34378.79133970596
0.466,32169.50009840278,32030.916658697617,32039.068625739095,34368.593309201446,34207.464427230065,34153.41486555612
0.467,32126.70227143501,31991.1758193704,31989.13782761003,34172.791123514704,34023.89987814875,33956.59287681893
0.468,32082.885448587054,31951.434980043185,31940.22602536115,33974.94933172707,33841.35513211789,33770.98872163671
0.469,32037.030633978728,31910.675144835783,31903.54217367449,33787.30557044395,33654.731173885215,33577.22614205088
0.47,31980.98586056855,31847.497400264314,31821.0035073795,33404.87942652454,33223.35448354412,33007.15623684835
0.471,31870.934305508566,31721.14191112137,31643.698224227308,32892.93829519775,32736.908428478637,32459.521998755758
0.472,31752.730783407103,31622.299310743423,31553.00759089084,32547.225061094607,32461.56160485666,32298.393116784384
0.473,31691.591030596002,31577.463492015282,31556.064578531394,32467.68042315937,32409.551649283625,32383.036769971877
0.474,31675.287096513042,31569.3115249738,31569.3115249738,32525.809197035123,32447.284362150334,32481.957665865695
0.475,31692.610026476188,31583.57746729639,31600.900397259535,32617.591471575783,32537.027030590092,32618.61127462623
0.476,31703.818981158223,31601.91939313972,31642.679228347122,32797.07680845529,32710.39354916689,32834.80952132201
0.477,31750.692791646736,31640.64123658675,31683.439063554524,32986.760175839314,32885.799673844595,33024.49288870603
0.478,31794.50961449469,31686.496051195078,31740.502832844886,33171.34452797109,33063.245404623194,33208.05743778735
0.479,31845.459408503943,31725.217894642108,31780.2436721721,33372.24572891008,33262.10699946129,33410.99824482725
0.48,31899.466190153747,31786.35764745321,31855.649367305792,33756.71147893039,33691.44408370148,33976.98893782797
0.481,32000.346782292065,31905.580165434858,32031.935654577803,34259.474382803106,34173.81092656516,34522.58356981966
0.482,32118.55030439353,32006.460757573175,32119.569300273717,34611.306435208964,34450.17755323758,34684.73225484149
0.483,32209.24093773,32072.6954897852,32146.063193158523,34696.96989144691,34517.4845545674,34624.563874864834
0.484,32219.43089653185,32082.885448587054,32123.645283794453,34670.455012135164,34503.20731186108,34551.13805523231
0.485,32206.183950089442,32073.714485665387,32104.28436207094,34548.078646080954,34390.00917326093,34384.91015800867
0.486,32170.519094282965,32033.97364633817,32048.239588660763,34368.593309201446,34210.52383638142,34153.41486555612
0.487,32128.74026319538,31994.232807010954,31989.13782761003,34163.612896060644,34018.80086289649,33950.47405851622
0.488,32078.80946506631,31947.358996522446,31937.169037720596,33976.98893782797,33840.335329067435,33769.968918586266
0.489,32034.992642218356,31906.599161315044,31898.44719427356,33780.16694909078,33646.5727494816,33568.04791459681
0.49,31979.966864688366,31846.47840438413,31822.022503259686,33398.760608221826,33216.21586219096,32996.958206343836
0.491,31875.01028902931,31723.17990288174,31643.698224227308,32884.77987079414,32728.750004075024,32455.442786553955
0.492,31748.654799886364,31621.280314863237,31548.9316073701,32548.24486414506,32460.541801806212,32296.353510683475
0.493,31677.325088273414,31571.34951673417,31545.874619729544,32474.819044512536,32414.650664535882,32388.135785224134
0.494,31666.11613359138,31562.178553812504,31572.368512614354,32529.888409236926,32452.3833774026,32488.076484168407
0.495,31702.799985278038,31589.6914425775,31605.99537666046,32634.928123433463,32552.32407634687,32633.90832038301
0.496,31719.103919360998,31607.014372540645,31640.64123658675,32787.898581001224,32704.274730864177,32832.7699152211
0.497,31749.67379576655,31644.717220107494,31692.610026476188,33007.15623684835,32902.11652265182,33038.770131412355
0.498,31815.908527978576,31699.742997637484,31753.74977928729,33172.364331021534,33066.30481377455,33208.05743778735
0.499,31837.30744146246,31726.236890522294,31788.39563921358,33366.12691060737,33262.10699946129,33416.09726007951
0.5,31893.352214872637,31782.28166393247,31854.630371425606,33762.8302972331,33696.543098953734,33983.10775613068
0.501,31991.1758193704,31898.44719427356,32025.821679296692,34254.37536755085,34166.672305212,34520.54396371875
0.502,32115.493316752974,32004.422765812807,32128.74026319538,34592.94998030083,34434.88050748081,34671.47481518562
0.503,32190.899011886664,32052.315572181502,32128.74026319538,34681.67284569013,34502.187508810624,34609.266829108055
0.504,32213.316921250735,32072.6954897852,32116.51231263316,34655.157966378385,34490.969675255656,34543.999433879144
0.505,32197.01298716778,32064.543522743723,32086.961432107793,34546.03903998005,34384.91015800867,34379.811142756414
0.506,32170.519094282965,32036.011638098542,32045.182601020206,34366.55370310054,34209.50403333097,34155.45447165702
0.507,32127.721267315195,31993.213811130772,31985.06184408929,34170.7515174138,34023.89987814875,33953.53346766758
0.508,32076.771473305944,31948.37799240263,31940.22602536115,33974.94933172707,33839.31552601698,33770.98872163671
0.509,32032.95465045799,31905.580165434858,31899.466190153747,33780.16694909078,33644.5331433807,33563.96870239501
0.51,31984.042848209105,31844.440412623757,31816.92752385876,33390.60218381821,33209.077240837796,32987.77997888977
0.511,31876.02928490949,31724.198898761922,31639.62224070657,32882.74026469324,32728.750004075024,32450.34377130169
0.512,31753.74977928729,31623.318306623605,31549.950603250283,32542.12604584235,32455.442786553955,32296.353510683475
0.513,31679.36308003378,31574.406504374725,31556.064578531394,32465.64081705847,32409.551649283625,32388.135785224134
0.514,31669.173121231932,31563.19754969269,31570.330520853986,32513.5715604297,32437.08633164582,32467.68042315937
0.515,31685.477055314892,31577.463492015282,31596.824413738796,32626.769699029843,32544.16565194325,32622.69048682804
0.516,31712.989944079887,31605.99537666046,31641.660232466937,32797.07680845529,32712.43315526779,32836.84912742291
0.517,31754.768775167475,31648.793203628233,31696.686009996927,32990.839388041124,32890.89868909685,33028.57210090784
0.518,31801.642585655987,31688.53404295545,31738.464841084515,33180.52275542515,33072.42363207726,33210.09704388825
0.519,31847.497400264314,31732.350865803404,31784.31965569284,33370.20612280918,33264.14660556219,33418.13686618041
0.52,31894.371210752823,31788.39563921358,31854.630371425606,33752.632266728586,33687.364871499674,33984.127559181135
0.521,31999.327786411883,31910.675144835783,32036.011638098542,34265.59320110582,34176.870335716514,34528.70238812237
0.522,32124.66427967464,32013.59372873447,32128.74026319538,34600.088601653995,34442.01912883397,34678.61343653878
0.523,32198.031983047964,32061.486535103166,32136.89223023686,34700.02930059827,34517.4845545674,34622.52426876393
0.524,32226.56386769314,32086.961432107793,32128.74026319538,34674.534224336974,34509.32613016378,34558.27667658547
0.525,32216.37390889129,32080.847456826683,32111.41733323223,34564.39549488818,34401.2270068159,34393.068582412285
0.526,32194.974995407407,32052.315572181502,32061.486535103166,34381.850748857316,34221.74166993639,34165.652502161545
0.527,32138.93022199723,32005.44176169299,32000.346782292065,34184.00895706967,34038.17712085508,33968.83051342436
0.528,32090.018419748347,31960.60594296485,31952.45397592337,33991.266180534294,33857.671980925115,33787.30557044395
0.529,32046.20159690039,31919.84610775745,31913.73213247634,33794.444191797105,33659.83018913747,33578.245945101335
0.53,31996.270798771326,31857.687359066163,31834.250453821907,33412.0180478777,33231.512907947734,33010.215645999706
0.531,31885.20024783116,31731.33186992322,31652.869187148972,32867.44321893646,32720.59157967141,32448.30416520079
0.532,31744.578816365625,31617.204331342495,31549.950603250283,32536.007227539638,32453.403180453046,32293.29410153212
0.533,31681.401071794153,31573.38750849454,31548.9316073701,32464.621014008015,32407.512043182716,32390.175391325036
0.534,31668.154125351746,31563.19754969269,31569.3115249738,32512.551757379253,32433.00711944401,32465.64081705847
0.535,31678.3440841536,31570.330520853986,31590.710438457685,32618.61127462623,32537.027030590092,32624.73009292894
0.536,31704.83797703841,31598.862405499167,31634.52726130564,32821.55208166613,32727.73020102457,32849.08676402833
0.537,31747.63580400618,31641.660232466937,31694.64801823656,32988.79978194022,32893.95809824821,33033.6711161601
0.538,31811.832544457837,31695.667014116745,31747.63580400618,33199.899013383736,33088.74048088449,33230.49310489729
0.539,31838.326437342646,31728.274882282665,31780.2436721721,33367.14671365782,33265.16640861265,33427.315093634475
0.54,31903.54217367449,31799.604593895616,31864.820330227456,33763.850100283555,33698.58270505464,33990.24637748384
0.541,32004.422765812807,31914.751128356525,32037.030633978728,34264.57339805536,34177.89013876697,34525.64297897102
0.542,32117.531308513346,32007.47975345336,32128.74026319538,34603.14801080535,34440.999325783516,34673.51442128652
0.543,32205.164954209256,32066.581514504094,32140.968213757602,34693.910482295556,34508.306327113336,34607.227223007154
0.544,32206.183950089442,32070.657498024833,32120.588296153895,34679.63323958923,34513.40534236559,34563.375691837726
0.545,32198.031983047964,32067.600510384276,32093.075407388904,34546.03903998005,34390.00917326093,34388.98937021048
0.546,32168.481102522594,32037.030633978728,32040.08762161928,34370.63291530235,34210.52383638142,34154.43466860658
0.547,32138.93022199723,32004.422765812807,31997.28979465151,34185.02876012013,34035.11771170372,33962.711695121645
0.548,32078.80946506631,31951.434980043185,31947.358996522446,33972.90972562617,33841.35513211789,33775.06793383852
0.549,32050.27758042113,31917.80811599708,31913.73213247634,33783.22635824214,33648.6123555825,33571.10732374817
0.55,31983.02385232892,31849.53539202468,31825.079490900243,33393.66159296957,33211.116846938705,32992.878994142025
0.551,31877.048280789677,31727.25588640248,31645.736215987676,32881.720461642784,32724.670791873214,32448.30416520079
0.552,31750.692791646736,31624.33730250379,31554.026586771026,32545.185454993705,32461.56160485666,32303.49213203664
0.553,31681.401071794153,31574.406504374725,31549.950603250283,32471.75963536118,32414.650664535882,32395.2744065773
0.554,31669.173121231932,31564.216545572875,31576.444496135096,32516.630969581056,32438.106134696274,32466.660620108923
0.555,31686.496051195078,31576.444496135096,31597.84340961898,32628.80930513075,32545.185454993705,32627.789502080297
0.556,31712.989944079887,31604.976380780277,31642.679228347122,32803.195626758,32717.532170520055,32845.00755182652
0.557,31751.71178752692,31645.736215987676,31698.7240017573,32998.99781244474,32902.11652265182,33041.82954056371
0.558,31798.58559801543,31684.45805943471,31740.502832844886,33189.700982879214,33078.54245037997,33217.23566524141
0.559,31838.326437342646,31727.25588640248,31780.2436721721,33378.36454721279,33270.265423864905,33422.21607838222
0.56,31900.485186033933,31791.452626854134,31865.83932610764,33758.7510850313,33699.60250810509,33994.32558968565
0.561,32012.574732854286,31918.827111877265,32044.163605140024,34271.71201940853,34182.989154019226,34529.72219117282
0.562,32134.854238476488,32018.688708135396,32133.835242596302,34608.24702605761,34452.217159338485,34680.65304263968
0.563,32201.088970688514,32062.50553098335,32136.89223023686,34693.910482295556,34511.36573626469,34618.44505656212
0.564,32214.33591713092,32077.79046918613,32121.60729203408,34680.65304263968,34513.40534236559,34562.35588878728
0.565,32218.411900651663,32083.904444467236,32112.436329112417,34561.336085736824,34400.20720376545,34393.068582412285
0.566,32172.557086043336,32038.049629858913,32051.296576301316,34366.55370310054,34210.52383638142,34155.45447165702
0.567,32132.816246716116,31996.270798771326,31994.232807010954,34179.92974486787,34030.01869645146,33954.55327071803
0.568,32087.98042798798,31953.472971803556,31947.358996522446,33979.02854392887,33845.43434431969,33774.04813078807
0.569,32041.106617499467,31909.656148955597,31896.409202513194,33781.186752141235,33647.592552532056,33569.06771764727
0.57,31979.966864688366,31848.516396144496,31819.984511499315,33393.66159296957,33213.156453039606,32985.74037278887
0.571,31871.953301388752,31723.17990288174,31646.75521186786,32878.66105249143,32726.710397974115,32451.363574352144
0.572,31752.730783407103,31623.318306623605,31558.102570291765,32544.16565194325,32458.502195705303,32304.51193508709
0.573,31686.496051195078,31574.406504374725,31550.96959913047,32471.75963536118,32412.61105843498,32391.19519437549
0.574,31672.23010887249,31565.23554145306,31571.34951673417,32518.670575681957,32438.106134696274,32470.739832310726
0.575,31682.42006767434,31575.42550025491,31604.976380780277,32630.848911231653,32549.264667195515,32635.94792648391
0.576,31716.046931720444,31605.99537666046,31643.698224227308,32807.274838959805,32723.65098882276,32851.126370129234
0.577,31752.730783407103,31641.660232466937,31691.591030596002,32997.97800939428,32899.057113500465,33035.710722261
0.578,31797.566602135244,31685.477055314892,31741.52182872507,33184.60196762696,33076.50284427907,33208.05743778735
0.579,31844.440412623757,31729.29387816285,31790.433630973952,33374.28533501098,33268.225817764,33422.21607838222
0.58,31900.485186033933,31791.452626854134,31862.78233846709,33759.770888081744,33698.58270505464,33992.28598358475
0.581,32011.5557369741,31916.789120116893,32042.125613379652,34272.731822458976,34184.00895706967,34532.781600324175
0.582,32131.79725083593,32016.650716375025,32131.79725083593,34606.2074199567,34451.19735628804,34684.73225484149
0.583,32194.974995407407,32060.467539222984,32131.79725083593,34687.791663992844,34508.306327113336,34617.425253511676
0.584,32208.221941849813,32072.6954897852,32119.569300273717,34664.33619383245,34497.08849355837,34542.9796308287
0.585,32214.33591713092,32075.752477425758,32101.227374430382,34547.0588430305,34387.96956716003,34380.83094580686
0.586,32170.519094282965,32033.97364633817,32042.125613379652,34380.83094580686,34220.72186688594,34164.63269911109
0.587,32152.177168439637,32013.59372873447,32012.574732854286,34188.08816927148,34038.17712085508,33963.7314981721
0.588,32080.847456826683,31951.434980043185,31946.34000064226,33969.85031647481,33840.335329067435,33779.147146040326
0.589,32051.296576301316,31918.827111877265,31911.69414071597,33798.523403998915,33658.810386087025,33575.18653594998
0.59,31999.327786411883,31864.820330227456,31833.23145794172,33397.74080517137,33219.27527134232,33000.01761549519
0.591,31880.105268430234,31732.350865803404,31656.94517066971,32901.096719601366,32744.047049831795,32465.64081705847
0.592,31765.97772984951,31636.56525306601,31569.3115249738,32553.34387939732,32471.75963536118,32313.690162541156
0.593,31702.799985278038,31593.767426098242,31566.254537333247,32489.09628721886,32428.927907242207,32406.49224013227
0.594,31690.572034715817,31585.61545905676,31588.672446697317,32529.888409236926,32451.363574352144,32481.957665865695
0.595,31694.64801823656,31589.6914425775,31611.090356061388,32641.046941736167,32557.42309159913,32642.06674478662
0.596,31721.14191112137,31612.10935194157,31651.850191268786,32815.43326336342,32731.80941322638,32861.32440063375
0.597,31759.8637545684,31652.869187148972,31700.76199351767,33009.19584294925,32911.29475010589,33047.94835886642
0.598,31804.69957329654,31692.610026476188,31742.540824605254,33192.76039203057,33084.661268682685,33225.39408964503
0.599,31851.573383785053,31740.502832844886,31795.528610374877,33381.423956364146,33275.36443911716,33433.43391193719
0.6,31905.580165434858,31797.566602135244,31872.972297268938,33782.20655519168,33716.93915996277,34014.721650694686
0.601,32025.821679296692,31927.99807479893,32044.163605140024,34289.04867126621,34197.26639672555,34547.0588430305
0.602,32135.873234356673,32025.821679296692,32141.987209637788,34613.346041309866,34459.35578069165,34693.910482295556
0.603,32199.050978928142,32065.56251862391,32141.987209637788,34697.98969449736,34516.46475151695,34619.46485961258
0.604,32221.468888292213,32080.847456826683,32126.70227143501,34646.99954197477,34487.9102661043,34542.9796308287
0.605,32204.14595832907,32068.619506264462,32098.17038678983,34543.999433879144,34380.83094580686,34374.71212750416
0.606,32170.519094282965,32032.95465045799,32040.08762161928,34360.43488479783,34202.36541197781,34151.37525945522
0.607,32133.835242596302,31997.28979465151,31998.308790531697,34165.652502161545,34016.76125679559,33948.43445241532
0.608,32092.056411508718,31954.491967683738,31944.30200888189,33979.02854392887,33842.37493516834,33775.06793383852
0.609,32030.916658697617,31906.599161315044,31900.485186033933,33768.94911553581,33636.37471897708,33564.988505445464
0.61,31976.909877047812,31844.440412623757,31815.908527978576,33390.60218381821,33206.01783168644,32973.50273618344
0.611,31869.915309628384,31721.14191112137,31642.679228347122,32865.40361283556,32713.452958318245,32435.04672554492
0.612,31749.67379576655,31622.299310743423,31554.026586771026,32537.027030590092,32454.4229835035,32296.353510683475
0.613,31683.439063554524,31576.444496135096,31546.89361560973,32472.779438411628,32410.571452334072,32384.05657302233
0.614,31670.192117112118,31567.27353321343,31573.38750849454,32524.78939398467,32443.20514994853,32471.75963536118
0.615,31687.515047075263,31578.482487895464,31597.84340961898,32621.670683777586,32545.185454993705,32632.888517332554
0.616,31708.913960559148,31601.91939313972,31640.64123658675,32801.156020657094,32716.5123674696,32843.98774877607
0.617,31750.692791646736,31641.660232466937,31690.572034715817,32994.91860024293,32893.95809824821,33037.7503283619
0.618,31798.58559801543,31684.45805943471,31742.540824605254,33179.5029523747,33074.46323817816,33217.23566524141
0.619,31843.42141674357,31725.217894642108,31778.20568041173,33381.423956364146,33274.34463606671,33428.33489668492
0.62,31898.44719427356,31792.47162273432,31869.915309628384,33768.94911553581,33705.7213264078,34001.46421103881
0.621,32006.460757573175,31912.713136596154,32032.95465045799,34275.79123161033,34187.06836622103,34541.95982777824
0.622,32121.60729203408,32012.574732854286,32127.721267315195,34607.227223007154,34448.13794713668,34679.63323958923
0.623,32192.937003647035,32059.448543342798,32133.835242596302,34685.75205789194,34504.227114911526,34608.24702605761
0.624,32211.278929490363,32073.714485665387,32119.569300273717,34650.05895112613,34488.930069154754,34546.03903998005
0.625,32204.14595832907,32067.600510384276,32091.037415628532,34549.0984491314,34381.850748857316,34368.593309201446
0.626,32174.595077803708,32040.08762161928,32045.182601020206,34371.6527183528,34210.52383638142,34148.315850303865
0.627,32133.835242596302,31997.28979465151,31992.194815250587,34168.7119113129,34020.8404689974,33953.53346766758
0.628,32084.923440347422,31956.52995944411,31949.396988282813,33973.929528676614,33842.37493516834,33779.147146040326
0.629,32045.182601020206,31912.713136596154,31905.580165434858,33780.16694909078,33644.5331433807,33563.96870239501
0.63,31987.09983584966,31847.497400264314,31818.965515619133,33384.4833655155,33203.97822558554,32981.66116058706
0.631,31877.048280789677,31728.274882282665,31644.717220107494,32881.720461642784,32725.690594923668,32446.264559099887
0.632,31764.958733969324,31633.50826542546,31560.140562052136,32558.442894649575,32472.779438411628,32314.70996559161
0.633,31698.7240017573,31589.6914425775,31567.27353321343,32494.19530247112,32437.08633164582,32414.650664535882
0.634,31693.629022356374,31585.61545905676,31591.72943433787,32542.12604584235,32462.581407907113,32492.155696370217
0.635,31704.83797703841,31597.84340961898,31620.26131898305,32641.046941736167,32562.522106851386,32646.145956988432
0.636,31724.198898761922,31617.204331342495,31655.92617478953,32810.33424811116,32728.750004075024,32860.3045975833
0.637,31744.578816365625,31640.64123658675,31696.686009996927,32993.89879719248,32895.99770434911,33036.730525311454
0.638,31806.737565056912,31691.591030596002,31749.67379576655,33180.52275542515,33073.443435127716,33218.25546829186
0.639,31847.497400264314,31728.274882282665,31788.39563921358,33385.50316856595,33273.32483301626,33427.315093634475
0.64,31900.485186033933,31792.47162273432,31864.820330227456,33770.98872163671,33712.85994776097,34012.682044593785
0.641,32007.47975345336,31915.770124236707,32042.125613379652,34282.9298529635,34193.18718452374,34542.9796308287
0.642,32128.74026319538,32014.612724614657,32137.911226117045,34606.2074199567,34448.13794713668,34684.73225484149
0.643,32194.974995407407,32058.429547462612,32127.721267315195,34689.831270093746,34505.24691796198,34608.24702605761
0.644,32208.221941849813,32075.752477425758,32114.47432087279,34660.25698163065,34495.04888745746,34548.078646080954
0.645,32202.1079665687,32068.619506264462,32101.227374430382,34551.13805523231,34384.91015800867,34380.83094580686
0.646,32175.614073683893,32038.049629858913,32043.144609259838,34373.6923244537,34213.583245532776,34157.49407775793
0.647,32129.759259075567,31993.213811130772,31991.1758193704,34166.672305212,34020.8404689974,33950.47405851622
0.648,32081.86645270687,31953.472971803556,31951.434980043185,33971.88992257571,33837.27591991608,33766.90950943491
0.649,32040.08762161928,31908.637153075415,31904.561169554672,33775.06793383852,33640.45393117889,33564.988505445464
0.65,31980.98586056855,31844.440412623757,31815.908527978576,33387.54277466686,33200.91881643418,32973.50273618344
0.651,31877.048280789677,31725.217894642108,31646.75521186786,32869.48282503736,32719.571776620956,32444.22495299898
0.652,31750.692791646736,31625.356298383977,31556.064578531394,32546.20525804416,32461.56160485666,32301.45252593574
0.653,31687.515047075263,31581.53947553602,31559.12156617195,32477.878453663892,32419.74967978814,32401.393224880005
0.654,31674.268100632857,31568.292529093615,31574.406504374725,32518.670575681957,32440.145740797176,32472.779438411628
0.655,31683.439063554524,31575.42550025491,31592.748430218056,32635.94792648391,32553.34387939732,32631.868714282107
0.656,31721.14191112137,31613.128347821756,31645.736215987676,32826.65109691839,32737.928231529084,32863.36400673466
0.657,31750.692791646736,31644.717220107494,31694.64801823656,33000.01761549519,32902.11652265182,33040.80973751326
0.658,31816.92752385876,31701.780989397852,31755.78777104766,33193.780195081024,33089.76028393494,33230.49310489729
0.659,31847.497400264314,31733.36986168359,31796.547606255062,33385.50316856595,33281.48325741987,33439.55273023989
0.66,31906.599161315044,31794.50961449469,31865.83932610764,33777.107539939425,33713.879750811415,34017.78105984604
0.661,32009.517745213732,31916.789120116893,32046.20159690039,34287.0090651653,34196.246593675096,34540.94002472779
0.662,32129.759259075567,32016.650716375025,32130.778254955752,34609.266829108055,34449.157750187136,34679.63323958923
0.663,32198.031983047964,32066.581514504094,32132.816246716116,34686.77186094239,34506.266721012435,34609.266829108055
0.664,32220.449892412034,32083.904444467236,32128.74026319538,34664.33619383245,34496.06869050791,34541.95982777824
0.665,32206.183950089442,32070.657498024833,32098.17038678983,34556.23707048457,34392.04877936184,34379.811142756414
0.666,32174.595077803708,32039.068625739095,32042.125613379652,34368.593309201446,34208.48423028052,34148.315850303865
0.667,32127.721267315195,31996.270798771326,31992.194815250587,34162.59309301019,34019.82066594694,33953.53346766758
0.668,32086.961432107793,31954.491967683738,31950.415984163,33970.87011952526,33836.256116865625,33766.90950943491
0.669,32041.106617499467,31911.69414071597,31905.580165434858,33779.147146040326,33646.5727494816,33568.04791459681
0.67,31983.02385232892,31846.47840438413,31811.832544457837,33383.46356246505,33198.87921033328,32968.40372093119
0.671,31873.991293149124,31725.217894642108,31646.75521186786,32867.44321893646,32717.532170520055,32446.264559099887
0.672,31755.78777104766,31626.375294264162,31560.140562052136,32547.225061094607,32462.581407907113,32304.51193508709
0.673,31687.515047075263,31579.50148377565,31551.988595010655,32472.779438411628,32415.67046758633,32393.23480047639
0.674,31674.268100632857,31568.292529093615,31577.463492015282,32518.670575681957,32439.12593774672,32471.75963536118
0.675,31686.496051195078,31574.406504374725,31595.80541785861,32634.928123433463,32552.32407634687,32633.90832038301
0.676,31714.008939960073,31609.052364301016,31652.869187148972,32807.274838959805,32721.611382721858,32850.10656707878
0.677,31768.01572160988,31655.92617478953,31703.818981158223,33007.15623684835,32906.19573485362,33044.88894971507
0.678,31807.756560937098,31696.686009996927,31749.67379576655,33194.79999813147,33088.74048088449,33227.43369574593
0.679,31851.573383785053,31735.407853443958,31794.50961449469,33389.58238076776,33281.48325741987,33431.39430583628
0.68,31908.637153075415,31799.604593895616,31870.934305508566,33791.38478264575,33728.15699351774,34023.89987814875
0.681,32025.821679296692,31931.055062439485,32052.315572181502,34308.42492922479,34218.68226078503,34563.375691837726
0.682,32143.006205517966,32027.85967105706,32140.968213757602,34621.50446571348,34463.43499289346,34687.791663992844
0.683,32211.278929490363,32076.771473305944,32148.101184918894,34708.18772500188,34526.66278202146,34627.62328401619
0.684,32222.4878841724,32087.98042798798,32130.778254955752,34681.67284569013,34515.444948466495,34563.375691837726
