time,CH0_hat1,CH0_hat2
2.5410,37699,34343
2.5420,37683,34311
2.5430,37663,34281
2.5440,37650,34249
2.5450,37638,34220
2.5460,37622,34191
2.5470,37608,34157
2.5480,37593,34129
2.5490,37582,34101
2.5500,37565,34076
2.5510,37547,34047
2.5520,37532,34018
2.5530,37517,33994
2.5540,37505,33970
2.5550,37491,33942
2.5560,37478,33918
2.5570,37460,33896
2.5580,37445,33871
2.5590,37430,33844
2.5600,37413,33821
2.5610,37396,33795
2.5620,37383,33779
2.5630,37366,33758
2.5640,37347,33739
2.5650,37325,33722
2.5660,37311,33700
2.5670,37290,33685
2.5680,37273,33670
2.5690,37257,33655
2.5700,37236,33641
2.5710,37214,33628
2.5720,37192,33616
2.5730,37173,33603
2.5740,37155,33590
2.5750,37136,33577
2.5760,37117,33564
2.5770,37097,33554
2.5780,37080,33548
2.5790,37058,33534
2.5800,37042,33523
2.5810,37026,33513
2.5820,37009,33503
2.5830,36988,33491
2.5840,36974,33481
2.5850,36956,33471
2.5860,36941,33456
2.5870,36926,33445
2.5880,36912,33434
2.5890,36896,33423
2.5900,36879,33410
2.5910,36864,33402
2.5920,36850,33389
2.5930,36837,33374
2.5940,36823,33366
2.5950,36807,33352
2.5960,36792,33342
2.5970,36778,33332
2.5980,36766,33320
2.5990,36756,33309
2.6000,36740,33303
2.6010,36727,33289
2.6020,36715,33281
2.6030,36706,33270
2.6040,36692,33263
2.6050,36681,33252
2.6060,36673,33245
2.6070,36659,33235
2.6080,36647,33227
2.6090,36635,33218
2.6100,36624,33210
2.6110,36614,33200
2.6120,36603,33188
2.6130,36592,33181
2.6140,36582,33171
2.6150,36571,33163
2.6160,36562,33156
2.6170,36552,33144
2.6180,36543,33136
2.6190,36531,33127
2.6200,36524,33115
2.6210,36518,33105
2.6220,36507,33098
2.6230,36502,33089
2.6240,36495,33085
2.6250,36486,33077
2.6260,36481,33063
2.6270,36476,33057
2.6280,36467,33049
2.6290,36463,33041
2.6300,36458,33026
2.6310,36452,33018
2.6320,36446,33011
2.6330,36438,33001
2.6340,36431,32991
2.6350,36425,32984
2.6360,36419,32975
2.6370,36412,32965
2.6380,36405,32957
2.6390,36397,32950
2.6400,36390,32938
2.6410,36382,32929
2.6420,36371,32924
2.6430,36364,32917
2.6440,36352,32909
2.6450,36339,32901
2.6460,36329,32895
2.6470,36320,32885
2.6480,36309,32877
2.6490,36299,32873
2.6500,36287,32872
2.6510,36274,32861
2.6520,36260,32862
2.6530,36250,32852
2.6540,36238,32850
2.6550,36226,32845
2.6560,36214,32843
2.6570,36203,32836
2.6580,36192,32833
2.6590,36178,32827
2.6600,36166,32820
2.6610,36154,32817
2.6620,36144,32811
2.6630,36132,32806
2.6640,36121,32802
2.6650,36105,32796
2.6660,36095,32790
2.6670,36085,32783
2.6680,36075,32776
2.6690,36063,32771
2.6700,36054,32769
2.6710,36045,32762
2.6720,36038,32757
2.6730,36029,32754
2.6740,36021,32745
2.6750,36012,32744
2.6760,36007,32738
2.6770,35999,32732
2.6780,35990,32732
2.6790,35978,32728
2.6800,35972,32726
2.6810,35966,32723
2.6820,35962,32720
2.6830,35956,32714
2.6840,35949,32713
2.6850,35943,32715
2.6860,35938,32711
2.6870,35934,32707
2.6880,35931,32706
2.6890,35928,32702
2.6900,35924,32704
2.6910,35919,32704
2.6920,35917,32706
2.6930,35911,32705
2.6940,35911,32707
2.6950,35908,32704
2.6960,35905,32705
2.6970,35903,32705
2.6980,35899,32705
2.6990,35892,32704
2.7000,35890,32704
2.7010,35885,32703
2.7020,35882,32701
2.7030,35877,32704
2.7040,35870,32701
2.7050,35867,32703
2.7060,35865,32703
2.7070,35858,32701
2.7080,35854,32701
2.7090,35848,32702
2.7100,35838,32706
2.7110,35834,32704
2.7120,35830,32705
2.7130,35822,32708
2.7140,35818,32707
2.7150,35812,32710
2.7160,35807,32706
2.7170,35802,32710
2.7180,35796,32714
2.7190,35791,32715
2.7200,35784,32717
2.7210,35781,32720
2.7220,35775,32721
2.7230,35772,32722
2.7240,35767,32722
2.7250,35763,32726
2.7260,35761,32730
2.7270,35758,32732
2.7280,35755,32734
2.7290,35751,32738
2.7300,35747,32744
2.7310,35743,32744
2.7320,35740,32749
2.7330,35737,32754
2.7340,35734,32758
2.7350,35732,32762
2.7360,35731,32765
2.7370,35729,32771
2.7380,35730,32773
2.7390,35726,32777
2.7400,35722,32784
2.7410,35721,32785
2.7420,35718,32790
2.7430,35716,32800
2.7440,35715,32801
2.7450,35716,32809
2.7460,35713,32810
2.7470,35711,32816
2.7480,35708,32823
2.7490,35707,32831
2.7500,35707,32836
2.7510,35703,32838
2.7520,35702,32843
2.7530,35700,32849
2.7540,35700,32853
2.7550,35698,32862
2.7560,35696,32864
2.7570,35695,32871
2.7580,35692,32873
2.7590,35693,32880
2.7600,35692,32888
2.7610,35692,32894
2.7620,35692,32902
2.7630,35692,32910
2.7640,35690,32913
2.7650,35690,32925
2.7660,35687,32931
2.7670,35690,32938
2.7680,35688,32941
2.7690,35686,32943
2.7700,35686,32954
2.7710,35684,32962
2.7720,35681,32968
2.7730,35678,32972
2.7740,35675,32981
2.7750,35674,32985
2.7760,35669,32989
2.7770,35670,32992
2.7780,35667,32997
2.7790,35663,33000
2.7800,35661,33002
2.7810,35660,33004
2.7820,35656,33006
2.7830,35654,33011
2.7840,35650,33016
2.7850,35649,33014
2.7860,35644,33019
2.7870,35640,33018
2.7880,35638,33022
2.7890,35633,33026
2.7900,35631,33029
2.7910,35627,33031
2.7920,35622,33033
2.7930,35619,33036
2.7940,35614,33035
2.7950,35611,33037
2.7960,35608,33041
2.7970,35603,33040
2.7980,35602,33045
2.7990,35597,33045
2.8000,35592,33044
2.8010,35590,33046
2.8020,35584,33052
2.8030,35581,33052
2.8040,35577,33055
2.8050,35573,33053
2.8060,35566,33054
2.8070,35566,33060
2.8080,35563,33061
2.8090,35561,33060
2.8100,35559,33064
2.8110,35555,33066
2.8120,35553,33070
2.8130,35549,33072
2.8140,35547,33074
2.8150,35543,33072
2.8160,35542,33080
2.8170,35538,33084
2.8180,35534,33086
2.8190,35531,33087
2.8200,35527,33093
2.8210,35524,33097
2.8220,35523,33100
2.8230,35516,33107
2.8240,35514,33112
2.8250,35510,33115
2.8260,35506,33115
2.8270,35500,33123
2.8280,35496,33124
2.8290,35489,33128
2.8300,35485,33130
2.8310,35481,33134
2.8320,35476,33136
2.8330,35466,33136
2.8340,35459,33139
2.8350,35451,33142
2.8360,35444,33144
2.8370,35440,33142
2.8380,35432,33145
2.8390,35426,33142
2.8400,35418,33141
2.8410,35408,33136
2.8420,35401,33138
2.8430,35393,33138
2.8440,35383,33135
2.8450,35375,33135
2.8460,35369,33136
2.8470,35362,33133
2.8480,35353,33132
2.8490,35342,33134
2.8500,35334,33134
2.8510,35325,33132
2.8520,35315,33131
2.8530,35303,33133
2.8540,35295,33132
2.8550,35283,33133
2.8560,35274,33132
2.8570,35265,33131
2.8580,35254,33134
2.8590,35243,33135
2.8600,35230,33131
2.8610,35218,33132
2.8620,35207,33132
2.8630,35196,33138
2.8640,35184,33136
2.8650,35175,33132
2.8660,35164,33133
2.8670,35151,33134
2.8680,35139,33133
2.8690,35126,33130
2.8700,35117,33137
2.8710,35109,33134
2.8720,35099,33132
2.8730,35087,33130
2.8740,35077,33129
2.8750,35066,33128
2.8760,35058,33128
2.8770,35049,33127
2.8780,35041,33126
2.8790,35032,33123
2.8800,35023,33122
2.8810,35016,33122
2.8820,35006,33116
2.8830,34995,33117
2.8840,34986,33114
2.8850,34977,33113
2.8860,34967,33110
2.8870,34961,33112
2.8880,34955,33110
2.8890,34949,33109
2.8900,34940,33110
2.8910,34934,33111
2.8920,34927,33110
2.8930,34923,33111
2.8940,34918,33112
2.8950,34916,33114
2.8960,34912,33114
2.8970,34909,33116
2.8980,34906,33118
2.8990,34903,33118
2.9000,34902,33115
2.9010,34900,33119
2.9020,34900,33115
2.9030,34897,33117
2.9040,34892,33119
2.9050,34891,33119
2.9060,34890,33120
2.9070,34885,33122
2.9080,34886,33118
2.9090,34883,33115
2.9100,34881,33113
2.9110,34879,33113
2.9120,34879,33112
2.9130,34873,33116
2.9140,34872,33114
2.9150,34868,33112
2.9160,34863,33113
2.9170,34860,33109
2.9180,34855,33107
2.9190,34850,33108
2.9200,34846,33104
2.9210,34842,33101
2.9220,34836,33097
2.9230,34830,33098
2.9240,34825,33093
2.9250,34815,33090
2.9260,34807,33090
2.9270,34805,33085
2.9280,34798,33079
2.9290,34791,33079
2.9300,34780,33074
2.9310,34770,33076
2.9320,34764,33068
2.9330,34752,33066
2.9340,34746,33064
2.9350,34738,33059
2.9360,34730,33057
2.9370,34722,33056
2.9380,34713,33052
2.9390,34706,33052
2.9400,34700,33047
2.9410,34692,33048
2.9420,34684,33041
2.9430,34676,33042
2.9440,34671,33043
2.9450,34661,33043
2.9460,34655,33040
2.9470,34648,33039
2.9480,34642,33042
2.9490,34638,33039
2.9500,34628,33043
2.9510,34624,33040
2.9520,34617,33043
2.9530,34612,33042
2.9540,34606,33042
2.9550,34601,33043
2.9560,34596,33044
2.9570,34591,33048
2.9580,34583,33052
2.9590,34580,33052
2.9600,34574,33056
2.9610,34570,33058
2.9620,34562,33059
2.9630,34558,33063
2.9640,34553,33064
2.9650,34550,33067
2.9660,34547,33067
2.9670,34542,33067
2.9680,34537,33069
2.9690,34532,33071
2.9700,34528,33073
2.9710,34527,33073
2.9720,34523,33077
2.9730,34521,33076
2.9740,34516,33077
2.9750,34513,33079
2.9760,34510,33078
2.9770,34509,33080
2.9780,34507,33084
2.9790,34503,33082
2.9800,34500,33084
2.9810,34499,33085
2.9820,34497,33079
2.9830,34493,33082
2.9840,34493,33081
2.9850,34492,33081
2.9860,34490,33081
2.9870,34486,33080
2.9880,34486,33078
2.9890,34484,33076
2.9900,34483,33073
2.9910,34482,33072
2.9920,34480,33068
2.9930,34479,33067
2.9940,34473,33066
2.9950,34472,33065
2.9960,34471,33061
2.9970,34470,33058
2.9980,34465,33056
2.9990,34462,33052
3.0000,34460,33051
3.0010,34459,33051
3.0020,34459,33047
3.0030,34455,33043
3.0040,34453,33041
3.0050,34452,33039
3.0060,34451,33039
3.0070,34456,33032
3.0080,34458,33030
3.0090,34459,33026
3.0100,34461,33020
3.0110,34461,33016
3.0120,34464,33012
3.0130,34468,33010
3.0140,34477,33006
3.0150,34487,33002
3.0160,34493,33000
3.0170,34504,32998
3.0180,34507,32993
3.0190,34520,32983
3.0200,34536,32979
3.0210,34550,32973
3.0220,34570,32972
3.0230,34591,32968
3.0240,34609,32959
3.0250,34631,32946
3.0260,34654,32939
3.0270,34678,32933
3.0280,34704,32929
3.0290,34736,32929
3.0300,34764,32923
3.0310,34796,32912
3.0320,34825,32905
3.0330,34857,32899
3.0340,34888,32891
3.0350,34915,32891
3.0360,34951,32883
3.0370,34982,32879
3.0380,35011,32874
3.0390,35037,32868
3.0400,35064,32861
3.0410,35091,32860
3.0420,35116,32859
3.0430,35138,32856
3.0440,35161,32850
3.0450,35182,32850
3.0460,35197,32850
3.0470,35215,32851
3.0480,35228,32850
3.0490,35238,32850
3.0500,35250,32848
3.0510,35259,32850
3.0520,35266,32855
3.0530,35272,32857
3.0540,35276,32859
3.0550,35278,32864
3.0560,35281,32866
3.0570,35282,32873
3.0580,35284,32875
3.0590,35284,32880
3.0600,35284,32883
3.0610,35283,32886
3.0620,35280,32890
3.0630,35280,32894
3.0640,35277,32903
3.0650,35273,32904
3.0660,35271,32913
3.0670,35267,32916
3.0680,35267,32921
3.0690,35264,32922
3.0700,35260,32927
3.0710,35259,32931
3.0720,35256,32932
3.0730,35254,32937
3.0740,35251,32940
3.0750,35250,32946
3.0760,35249,32951
3.0770,35247,32955
3.0780,35248,32963
3.0790,35247,32967
3.0800,35246,32969
3.0810,35247,32971
3.0820,35247,32980
3.0830,35249,32982
3.0840,35251,32987
3.0850,35252,32993
3.0860,35256,32997
3.0870,35257,33003
3.0880,35260,33006
3.0890,35264,33010
3.0900,35269,33017
3.0910,35272,33023
3.0920,35273,33024
3.0930,35279,33030
3.0940,35284,33035
3.0950,35288,33035
3.0960,35292,33043
3.0970,35298,33045
3.0980,35302,33046
3.0990,35305,33052
3.1000,35314,33055
3.1010,35316,33059
3.1020,35321,33061
3.1030,35327,33062
3.1040,35333,33065
3.1050,35337,33068
3.1060,35346,33069
3.1070,35352,33069
3.1080,35357,33068
3.1090,35364,33071
3.1100,35369,33074
3.1110,35372,33073
3.1120,35377,33077
3.1130,35384,33078
3.1140,35388,33076
3.1150,35396,33078
3.1160,35400,33076
3.1170,35407,33078
3.1180,35408,33079
3.1190,35417,33076
3.1200,35422,33077
3.1210,35425,33075
3.1220,35430,33074
3.1230,35434,33075
3.1240,35439,33074
3.1250,35442,33071
3.1260,35444,33068
3.1270,35445,33067
3.1280,35449,33069
3.1290,35451,33069
3.1300,35455,33068
3.1310,35456,33068
3.1320,35456,33066
3.1330,35458,33066
3.1340,35456,33066
3.1350,35459,33067
3.1360,35457,33063
3.1370,35459,33062
3.1380,35458,33062
3.1390,35460,33064
3.1400,35459,33062
3.1410,35457,33061
3.1420,35456,33059
3.1430,35457,33060
3.1440,35457,33063
3.1450,35455,33060
3.1460,35453,33060
3.1470,35454,33057
3.1480,35451,33057
3.1490,35449,33055
3.1500,35446,33056
3.1510,35448,33054
3.1520,35445,33056
3.1530,35443,33053
3.1540,35441,33052
3.1550,35438,33049
3.1560,35439,33048
3.1570,35435,33048
3.1580,35433,33047
3.1590,35430,33046
3.1600,35427,33045
3.1610,35427,33046
3.1620,35422,33044
3.1630,35420,33040
3.1640,35418,33036
3.1650,35411,33034
3.1660,35407,33031
3.1670,35403,33031
3.1680,35403,33030
3.1690,35398,33027
3.1700,35395,33023
3.1710,35391,33019
3.1720,35386,33018
3.1730,35384,33015
3.1740,35380,33013
3.1750,35376,33010
3.1760,35370,33008
3.1770,35366,33006
3.1780,35364,33002
3.1790,35356,32996
3.1800,35354,32994
3.1810,35349,32996
3.1820,35344,32991
3.1830,35339,32988
3.1840,35337,32987
3.1850,35330,32986
3.1860,35327,32985
3.1870,35321,32982
3.1880,35316,32981
3.1890,35312,32979
3.1900,35306,32974
3.1910,35302,32976
3.1920,35297,32973
3.1930,35292,32971
3.1940,35287,32967
3.1950,35283,32966
3.1960,35280,32962
3.1970,35275,32962
3.1980,35271,32958
3.1990,35268,32956
3.2000,35261,32955
3.2010,35257,32952
3.2020,35251,32952
3.2030,35246,32949
3.2040,35241,32944
3.2050,35239,32943
3.2060,35235,32940
3.2070,35228,32937
3.2080,35223,32934
3.2090,35222,32933
3.2100,35215,32934
3.2110,35210,32931
3.2120,35203,32926
3.2130,35197,32927
3.2140,35195,32923
3.2150,35188,32920
3.2160,35186,32924
3.2170,35179,32921
3.2180,35172,32920
3.2190,35166,32917
3.2200,35159,32916
3.2210,35156,32917
3.2220,35148,32916
3.2230,35142,32915
3.2240,35136,32910
3.2250,35128,32911
3.2260,35121,32909
3.2270,35113,32908
3.2280,35109,32905
3.2290,35102,32904
3.2300,35094,32900
3.2310,35086,32901
3.2320,35081,32902
3.2330,35074,32902
3.2340,35065,32898
3.2350,35058,32894
3.2360,35049,32891
3.2370,35040,32892
3.2380,35032,32890
3.2390,35023,32888
3.2400,35015,32886
3.2410,35007,32884
3.2420,34996,32886
3.2430,34988,32882
3.2440,34974,32879
3.2450,34965,32878
3.2460,34956,32875
3.2470,34946,32872
3.2480,34934,32870
3.2490,34921,32867
3.2500,34908,32866
3.2510,34898,32866
3.2520,34885,32857
3.2530,34870,32856
3.2540,34861,32854
3.2550,34846,32852
3.2560,34832,32849
3.2570,34817,32847
3.2580,34805,32845
3.2590,34790,32838
3.2600,34779,32835
3.2610,34761,32830
3.2620,34746,32826
3.2630,34730,32821
3.2640,34715,32822
3.2650,34699,32818
3.2660,34681,32816
3.2670,34666,32812
3.2680,34650,32806
3.2690,34632,32806
3.2700,34616,32804
3.2710,34600,32798
3.2720,34579,32796
3.2730,34562,32796
3.2740,34542,32795
3.2750,34524,32791
3.2760,34508,32791
3.2770,34488,32786
3.2780,34470,32783
3.2790,34451,32781
3.2800,34432,32781
3.2810,34415,32779
3.2820,34398,32779
3.2830,34377,32776
3.2840,34362,32775
3.2850,34341,32774
3.2860,34323,32775
3.2870,34305,32774
3.2880,34287,32771
3.2890,34271,32767
3.2900,34253,32768
3.2910,34238,32772
3.2920,34219,32771
3.2930,34201,32770
3.2940,34189,32771
3.2950,34173,32775
3.2960,34156,32772
3.2970,34142,32773
3.2980,34129,32777
3.2990,34113,32775
3.3000,34101,32773
3.3010,34088,32778
3.3020,34074,32779
3.3030,34062,32783
3.3040,34052,32783
3.3050,34039,32785
3.3060,34031,32789
3.3070,34019,32789
3.3080,34010,32791
3.3090,34002,32795
3.3100,33994,32798
3.3110,33987,32802
3.3120,33982,32806
3.3130,33973,32805
3.3140,33969,32810
3.3150,33964,32812
3.3160,33958,32814
3.3170,33954,32816
3.3180,33947,32818
3.3190,33947,32822
3.3200,33946,32822
3.3210,33941,32827
3.3220,33936,32829
3.3230,33933,32830
3.3240,33930,32837
3.3250,33931,32834
3.3260,33927,32838
3.3270,33925,32842
3.3280,33924,32841
3.3290,33923,32839
3.3300,33922,32845
3.3310,33919,32846
3.3320,33921,32846
3.3330,33922,32849
3.3340,33924,32850
3.3350,33925,32852
3.3360,33929,32851
3.3370,33931,32851
3.3380,33933,32852
3.3390,33938,32853
3.3400,33940,32853
3.3410,33946,32854
3.3420,33947,32854
3.3430,33952,32854
3.3440,33959,32854
3.3450,33967,32851
3.3460,33972,32851
3.3470,33980,32849
3.3480,33984,32853
3.3490,33991,32851
3.3500,34001,32851
3.3510,34007,32851
3.3520,34016,32848
3.3530,34027,32849
3.3540,34039,32850
3.3550,34047,32849
3.3560,34060,32846
3.3570,34071,32847
3.3580,34084,32850
3.3590,34095,32847
3.3600,34106,32849
3.3610,34120,32853
3.3620,34134,32851
3.3630,34147,32856
3.3640,34160,32859
3.3650,34171,32858
3.3660,34186,32855
3.3670,34199,32858
3.3680,34211,32860
3.3690,34219,32865
3.3700,34233,32864
3.3710,34243,32865
3.3720,34255,32861
3.3730,34262,32865
3.3740,34269,32865
3.3750,34277,32868
3.3760,34284,32867
3.3770,34295,32865
3.3780,34301,32860
3.3790,34306,32857
3.3800,34313,32860
3.3810,34319,32859
3.3820,34326,32855
3.3830,34331,32854
3.3840,34341,32852
3.3850,34349,32851
3.3860,34353,32850
3.3870,34362,32845
3.3880,34370,32845
3.3890,34377,32843
3.3900,34386,32841
3.3910,34394,32842
3.3920,34404,32836
3.3930,34413,32836
3.3940,34420,32836
3.3950,34430,32835
3.3960,34439,32832
3.3970,34447,32830
3.3980,34460,32828
3.3990,34470,32825
3.4000,34480,32825
3.4010,34493,32824
3.4020,34504,32822
3.4030,34517,32825
3.4040,34530,32825
3.4050,34545,32826
3.4060,34560,32825
3.4070,34577,32820
3.4080,34595,32823
3.4090,34614,32825
3.4100,34631,32824
3.4110,34651,32824
3.4120,34671,32819
3.4130,34693,32823
3.4140,34711,32820
3.4150,34731,32818
3.4160,34753,32820
3.4170,34775,32817
3.4180,34794,32815
3.4190,34815,32813
3.4200,34837,32809
3.4210,34858,32805
3.4220,34882,32803
3.4230,34900,32802
3.4240,34923,32796
3.4250,34946,32797
3.4260,34969,32792
3.4270,34993,32789
3.4280,35020,32791
3.4290,35044,32787
3.4300,35067,32787
3.4310,35095,32787
3.4320,35119,32784
3.4330,35142,32783
3.4340,35170,32787
3.4350,35192,32788
3.4360,35214,32786
3.4370,35235,32792
3.4380,35259,32796
3.4390,35279,32792
3.4400,35301,32795
3.4410,35322,32795
3.4420,35341,32798
3.4430,35363,32803
3.4440,35379,32805
3.4450,35398,32809
3.4460,35418,32815
3.4470,35433,32818
3.4480,35452,32821
3.4490,35471,32828
3.4500,35490,32838
3.4510,35508,32840
3.4520,35529,32847
3.4530,35549,32855
3.4540,35571,32859
3.4550,35593,32866
3.4560,35616,32865
3.4570,35638,32868
3.4580,35659,32873
3.4590,35680,32875
3.4600,35705,32879
3.4610,35726,32876
3.4620,35749,32877
3.4630,35770,32878
3.4640,35792,32876
3.4650,35814,32874
3.4660,35832,32872
3.4670,35851,32866
3.4680,35869,32865
3.4690,35888,32858
3.4700,35904,32856
3.4710,35923,32850
3.4720,35938,32842
3.4730,35952,32836
3.4740,35967,32833
3.4750,35984,32822
3.4760,35996,32817
3.4770,36014,32809
3.4780,36027,32807
3.4790,36044,32806
3.4800,36059,32801
3.4810,36073,32796
3.4820,36093,32792
3.4830,36108,32787
3.4840,36124,32782
3.4850,36142,32781
3.4860,36157,32779
3.4870,36171,32774
3.4880,36183,32768
3.4890,36200,32764
3.4900,36212,32762
3.4910,36224,32757
3.4920,36233,32750
3.4930,36244,32750
3.4940,36252,32744
3.4950,36261,32739
3.4960,36267,32737
3.4970,36272,32730
3.4980,36279,32728
3.4990,36281,32724
3.5000,36283,32719
3.5010,36285,32720
3.5020,36291,32716
3.5030,36292,32713
3.5040,36299,32711
3.5050,36301,32712
3.5060,36302,32709
3.5070,36303,32708
3.5080,36306,32707
3.5090,36307,32706
3.5100,36310,32708
3.5110,36311,32704
3.5120,36311,32704
3.5130,36313,32703
3.5140,36311,32702
3.5150,36313,32697
3.5160,36310,32698
3.5170,36311,32693
3.5180,36310,32692
3.5190,36310,32686
3.5200,36310,32686
3.5210,36307,32682
3.5220,36306,32676
3.5230,36306,32674
3.5240,36306,32668
3.5250,36305,32665
3.5260,36305,32658
3.5270,36308,32653
3.5280,36307,32648
3.5290,36311,32642
3.5300,36315,32640
3.5310,36321,32631
3.5320,36328,32623
3.5330,36331,32622
3.5340,36337,32618
3.5350,36342,32611
3.5360,36348,32607
3.5370,36360,32602
3.5380,36365,32593
3.5390,36367,32592
3.5400,36374,32588
3.5410,36378,32581
3.5420,36385,32576
3.5430,36391,32573
3.5440,36394,32567
3.5450,36396,32564
3.5460,36398,32564
3.5470,36398,32558
3.5480,36400,32553
3.5490,36401,32550
3.5500,36399,32552
3.5510,36398,32545
3.5520,36394,32541
3.5530,36392,32534
3.5540,36389,32534
3.5550,36384,32532
3.5560,36383,32526
3.5570,36376,32524
3.5580,36373,32519
3.5590,36372,32520
3.5600,36373,32514
3.5610,36371,32513
3.5620,36370,32508
3.5630,36372,32507
3.5640,36372,32504
3.5650,36368,32503
3.5660,36368,32497
3.5670,36368,32495
3.5680,36367,32494
3.5690,36363,32489
3.5700,36362,32485
3.5710,36362,32486
3.5720,36358,32479
3.5730,36356,32475
3.5740,36355,32472
3.5750,36352,32468
3.5760,36352,32462
3.5770,36348,32460
3.5780,36346,32456
3.5790,36344,32450
3.5800,36344,32450
3.5810,36342,32445
3.5820,36344,32446
3.5830,36344,32441
3.5840,36345,32437
3.5850,36348,32435
3.5860,36350,32427
3.5870,36352,32426
3.5880,36356,32423
3.5890,36358,32420
3.5900,36363,32419
3.5910,36365,32413
3.5920,36368,32414
3.5930,36369,32410
3.5940,36370,32406
3.5950,36373,32401
3.5960,36374,32402
3.5970,36375,32401
3.5980,36376,32398
3.5990,36377,32393
3.6000,36376,32392
3.6010,36377,32392
3.6020,36382,32392
3.6030,36383,32393
3.6040,36382,32389
3.6050,36381,32391
3.6060,36381,32390
3.6070,36383,32391
3.6080,36386,32391
3.6090,36387,32391
3.6100,36390,32394
3.6110,36390,32394
3.6120,36392,32399
3.6130,36391,32398
3.6140,36393,32405
3.6150,36392,32406
3.6160,36395,32403
3.6170,36395,32405
3.6180,36396,32406
3.6190,36397,32407
3.6200,36396,32405
3.6210,36394,32407
3.6220,36393,32411
3.6230,36392,32412
3.6240,36392,32411
3.6250,36392,32416
3.6260,36389,32419
3.6270,36387,32420
3.6280,36387,32419
3.6290,36386,32422
3.6300,36382,32423
3.6310,36377,32424
3.6320,36376,32425
3.6330,36372,32428
3.6340,36369,32429
3.6350,36369,32429
3.6360,36365,32430
3.6370,36362,32434
3.6380,36360,32434
3.6390,36357,32434
3.6400,36355,32434
3.6410,36351,32436
3.6420,36352,32435
3.6430,36348,32436
3.6440,36346,32433
3.6450,36342,32437
3.6460,36340,32437
3.6470,36339,32433
3.6480,36337,32430
3.6490,36334,32427
3.6500,36334,32431
3.6510,36328,32426
3.6520,36324,32424
3.6530,36322,32419
3.6540,36318,32416
3.6550,36312,32416
3.6560,36305,32411
3.6570,36304,32408
3.6580,36298,32405
3.6590,36292,32401
3.6600,36285,32402
3.6610,36280,32400
3.6620,36272,32400
3.6630,36265,32398
3.6640,36256,32397
3.6650,36252,32399
3.6660,36248,32397
3.6670,36241,32398
3.6680,36238,32399
3.6690,36229,32396
3.6700,36228,32396
3.6710,36222,32394
3.6720,36218,32391
3.6730,36217,32392
3.6740,36212,32391
3.6750,36210,32390
3.6760,36208,32386
3.6770,36205,32382
3.6780,36203,32380
3.6790,36205,32376
3.6800,36202,32369
3.6810,36201,32366
3.6820,36201,32362
3.6830,36202,32358
3.6840,36200,32350
3.6850,36202,32347
3.6860,36201,32337
3.6870,36203,32331
3.6880,36202,32320
3.6890,36205,32312
3.6900,36207,32303
3.6910,36210,32297
3.6920,36212,32291
3.6930,36221,32287
3.6940,36225,32281
3.6950,36235,32282
3.6960,36244,32277
3.6970,36252,32281
3.6980,36263,32285
3.6990,36272,32285
3.7000,36285,32291
3.7010,36293,32293
3.7020,36303,32297
3.7030,36311,32302
3.7040,36321,32310
3.7050,36327,32318
3.7060,36339,32320
3.7070,36349,32331
3.7080,36356,32335
3.7090,36363,32340
3.7100,36374,32343
3.7110,36381,32346
3.7120,36388,32349
3.7130,36397,32349
3.7140,36406,32350
3.7150,36417,32354
3.7160,36426,32354
3.7170,36438,32355
3.7180,36449,32355
3.7190,36458,32355
3.7200,36470,32354
3.7210,36480,32354
3.7220,36490,32352
3.7230,36502,32357
3.7240,36514,32355
3.7250,36524,32359
3.7260,36533,32355
3.7270,36544,32361
3.7280,36555,32362
3.7290,36564,32369
3.7300,36574,32372
3.7310,36582,32374
3.7320,36592,32377
3.7330,36596,32384
3.7340,36609,32389
3.7350,36619,32396
3.7360,36625,32400
3.7370,36637,32402
3.7380,36642,32409
3.7390,36653,32413
3.7400,36662,32416
3.7410,36674,32420
3.7420,36684,32424
3.7430,36694,32427
3.7440,36706,32428
3.7450,36718,32429
3.7460,36729,32430
3.7470,36742,32431
3.7480,36752,32435
3.7490,36764,32437
3.7500,36776,32437
3.7510,36785,32437
3.7520,36795,32438
3.7530,36806,32440
3.7540,36818,32440
3.7550,36828,32442
3.7560,36838,32440
3.7570,36849,32444
3.7580,36861,32443
3.7590,36869,32443
3.7600,36878,32440
3.7610,36891,32439
3.7620,36903,32437
3.7630,36917,32431
3.7640,36930,32434
3.7650,36944,32425
3.7660,36959,32425
3.7670,36976,32424
3.7680,36990,32415
3.7690,37006,32409
3.7700,37016,32403
3.7710,37034,32395
3.7720,37047,32386
3.7730,37063,32377
3.7740,37075,32373
3.7750,37087,32365
3.7760,37100,32357
3.7770,37116,32350
3.7780,37127,32342
3.7790,37135,32338
3.7800,37145,32334
3.7810,37154,32331
3.7820,37160,32327
3.7830,37167,32327
3.7840,37171,32331
3.7850,37174,32328
3.7860,37177,32331
3.7870,37181,32325
3.7880,37183,32327
3.7890,37189,32327
3.7900,37190,32330
3.7910,37192,32330
3.7920,37194,32331
3.7930,37193,32331
3.7940,37196,32333
3.7950,37197,32335
3.7960,37199,32339
3.7970,37199,32346
3.7980,37200,32349
3.7990,37202,32350
3.8000,37201,32357
3.8010,37203,32362
3.8020,37200,32366
3.8030,37201,32375
3.8040,37204,32379
3.8050,37202,32390
3.8060,37203,32398
3.8070,37199,32406
3.8080,37201,32413
3.8090,37198,32422
3.8100,37197,32427
3.8110,37194,32440
