time,CH0_hat1,CH0_hat2
1.2680,32480,34164
1.2690,32472,34112
1.2700,32459,34058
1.2710,32444,33857
1.2720,32385,33620
1.2730,32337,33480
1.2740,32317,33448
1.2750,32316,33474
1.2760,32321,33516
1.2770,32330,33569
1.2780,32338,33612
1.2790,32345,33660
1.2800,32358,33714
1.2810,32376,33917
1.2820,32429,34149
1.2830,32477,34288
1.2840,32498,34323
1.2850,32502,34309
1.2860,32500,34266
1.2870,32492,34213
1.2880,32481,34165
1.2890,32473,34113
1.2900,32460,34055
1.2910,32444,33852
1.2920,32391,33616
1.2930,32342,33479
1.2940,32320,33452
1.2950,32323,33473
1.2960,32321,33513
1.2970,32329,33563
1.2980,32342,33610
1.2990,32360,33655
1.3000,32361,33716
1.3010,32379,33922
1.3020,32435,34157
1.3030,32482,34289
1.3040,32506,34318
1.3050,32508,34304
1.3060,32502,34264
1.3070,32491,34211
1.3080,32481,34165
1.3090,32474,34108
1.3100,32462,34054
1.3110,32443,33847
1.3120,32390,33606
1.3130,32343,33476
1.3140,32320,33447
1.3150,32318,33472
1.3160,32325,33518
1.3170,32336,33567
1.3180,32341,33610
1.3190,32355,33662
1.3200,32364,33719
1.3210,32381,33931
1.3220,32435,34163
1.3230,32481,34295
1.3240,32505,34319
1.3250,32505,34308
1.3260,32505,34261
1.3270,32494,34212
1.3280,32483,34162
1.3290,32480,34101
1.3300,32482,34050
1.3310,32455,33838
1.3320,32386,33601
1.3330,32340,33471
1.3340,32317,33448
1.3350,32317,33473
1.3360,32321,33522
1.3370,32335,33566
1.3380,32339,33610
1.3390,32348,33664
1.3400,32360,33721
1.3410,32380,33930
1.3420,32436,34167
1.3430,32483,34293
1.3440,32502,34323
1.3450,32504,34304
1.3460,32502,34261
1.3470,32491,34208
1.3480,32481,34160
1.3490,32476,34108
1.3500,32463,34049
1.3510,32437,33836
1.3520,32388,33599
1.3530,32341,33474
1.3540,32319,33452
1.3550,32322,33469
1.3560,32327,33518
1.3570,32333,33569
1.3580,32345,33615
1.3590,32352,33662
1.3600,32362,33724
1.3610,32384,33941
1.3620,32436,34173
1.3630,32482,34298
1.3640,32501,34323
1.3650,32505,34310
1.3660,32502,34262
1.3670,32490,34212
1.3680,32481,34161
1.3690,32476,34109
1.3700,32462,34051
1.3710,32442,33832
1.3720,32385,33597
1.3730,32342,33474
1.3740,32321,33452
1.3750,32321,33476
1.3760,32332,33524
1.3770,32340,33571
1.3780,32346,33621
1.3790,32355,33671
1.3800,32371,33725
1.3810,32397,33942
1.3820,32447,34179
1.3830,32490,34301
1.3840,32508,34321
1.3850,32510,34309
1.3860,32511,34263
1.3870,32499,34214
1.3880,32489,34164
1.3890,32479,34107
1.3900,32469,34054
1.3910,32443,33828
1.3920,32394,33594
1.3930,32347,33475
1.3940,32329,33455
1.3950,32325,33477
1.3960,32331,33524
1.3970,32339,33572
1.3980,32346,33621
1.3990,32355,33667
1.4000,32367,33726
1.4010,32386,33954
1.4020,32447,34186
1.4030,32490,34299
1.4040,32510,34320
1.4050,32508,34306
1.4060,32512,34256
1.4070,32497,34214
1.4080,32487,34158
1.4090,32479,34105
1.4100,32466,34046
1.4110,32445,33820
1.4120,32387,33587
1.4130,32349,33473
1.4140,32324,33452
1.4150,32325,33479
1.4160,32326,33524
1.4170,32339,33572
1.4180,32350,33618
1.4190,32360,33671
1.4200,32370,33731
1.4210,32397,33956
1.4220,32445,34187
1.4230,32489,34299
1.4240,32508,34316
1.4250,32505,34310
1.4260,32506,34260
1.4270,32496,34207
1.4280,32485,34155
1.4290,32479,34104
1.4300,32463,34046
1.4310,32441,33809
1.4320,32386,33583
1.4330,32344,33469
1.4340,32323,33449
1.4350,32327,33479
1.4360,32322,33525
1.4370,32332,33568
1.4380,32343,33619
1.4390,32354,33670
1.4400,32364,33729
1.4410,32389,33960
1.4420,32441,34191
1.4430,32489,34300
1.4440,32504,34318
1.4450,32506,34304
1.4460,32507,34256
1.4470,32492,34206
1.4480,32483,34159
1.4490,32473,34102
1.4500,32462,34040
1.4510,32439,33806
1.4520,32382,33575
1.4530,32342,33467
1.4540,32323,33452
1.4550,32321,33474
1.4560,32323,33527
1.4570,32334,33575
1.4580,32344,33616
1.4590,32356,33671
1.4600,32366,33734
1.4610,32389,33967
1.4620,32443,34200
1.4630,32486,34303
1.4640,32504,34317
1.4650,32504,34305
1.4660,32502,34258
1.4670,32492,34204
1.4680,32478,34158
1.4690,32468,34105
1.4700,32456,34042
1.4710,32430,33806
1.4720,32379,33572
1.4730,32334,33463
1.4740,32316,33450
1.4750,32319,33475
1.4760,32320,33529
1.4770,32330,33575
1.4780,32340,33622
1.4790,32350,33670
1.4800,32361,33733
1.4810,32389,33969
1.4820,32441,34200
1.4830,32488,34306
1.4840,32503,34317
1.4850,32506,34307
1.4860,32498,34254
1.4870,32491,34203
1.4880,32476,34156
1.4890,32472,34103
1.4900,32459,34040
1.4910,32429,33797
1.4920,32379,33569
1.4930,32339,33466
1.4940,32319,33454
1.4950,32319,33478
1.4960,32324,33529
1.4970,32331,33576
1.4980,32342,33623
1.4990,32356,33674
1.5000,32364,33737
1.5010,32387,33975
1.5020,32441,34204
1.5030,32484,34307
1.5040,32497,34315
1.5050,32502,34304
1.5060,32498,34252
1.5070,32483,34201
1.5080,32477,34151
1.5090,32472,34099
1.5100,32453,34037
1.5110,32429,33789
1.5120,32375,33564
1.5130,32332,33460
1.5140,32316,33454
1.5150,32315,33478
1.5160,32324,33529
1.5170,32333,33575
1.5180,32339,33623
1.5190,32350,33674
1.5200,32365,33737
1.5210,32390,33983
1.5220,32444,34211
1.5230,32483,34307
1.5240,32509,34320
1.5250,32505,34309
1.5260,32505,34254
1.5270,32498,34203
1.5280,32485,34153
1.5290,32476,34101
1.5300,32465,34039
1.5310,32434,33787
1.5320,32380,33561
1.5330,32341,33465
1.5340,32320,33456
1.5350,32321,33478
1.5360,32327,33532
1.5370,32336,33578
1.5380,32353,33629
1.5390,32360,33678
1.5400,32370,33739
1.5410,32396,33986
1.5420,32442,34213
1.5430,32485,34312
1.5440,32504,34320
1.5450,32505,34306
1.5460,32500,34250
1.5470,32493,34203
1.5480,32482,34156
1.5490,32474,34098
1.5500,32460,34036
1.5510,32432,33784
1.5520,32379,33558
1.5530,32341,33459
1.5540,32324,33458
1.5550,32327,33481
1.5560,32330,33532
1.5570,32342,33582
1.5580,32350,33628
1.5590,32361,33683
1.5600,32371,33743
1.5610,32398,33995
1.5620,32452,34217
1.5630,32497,34312
1.5640,32505,34319
1.5650,32508,34305
1.5660,32503,34248
1.5670,32494,34201
1.5680,32482,34151
1.5690,32475,34096
1.5700,32458,34032
1.5710,32431,33779
1.5720,32381,33553
1.5730,32338,33456
1.5740,32324,33457
1.5750,32322,33480
1.5760,32330,33531
1.5770,32340,33578
1.5780,32347,33626
1.5790,32356,33676
1.5800,32369,33744
1.5810,32398,33999
1.5820,32452,34217
1.5830,32490,34311
1.5840,32508,34315
1.5850,32510,34306
1.5860,32504,34251
1.5870,32493,34200
1.5880,32481,34152
1.5890,32476,34099
1.5900,32465,34027
1.5910,32431,33775
1.5920,32380,33551
1.5930,32339,33458
1.5940,32322,33459
1.5950,32322,33480
1.5960,32329,33537
1.5970,32338,33581
1.5980,32345,33629
1.5990,32359,33679
1.6000,32369,33749
1.6010,32395,34006
1.6020,32446,34224
1.6030,32491,34315
1.6040,32503,34320
1.6050,32506,34304
1.6060,32503,34248
1.6070,32491,34197
1.6080,32482,34150
1.6090,32470,34098
1.6100,32457,34023
1.6110,32427,33768
1.6120,32374,33552
1.6130,32337,33453
1.6140,32319,33458
1.6150,32330,33481
1.6160,32326,33533
1.6170,32333,33580
1.6180,32347,33629
1.6190,32355,33677
1.6200,32368,33749
1.6210,32399,34008
1.6220,32451,34220
1.6230,32490,34315
1.6240,32509,34314
1.6250,32509,34301
1.6260,32506,34244
1.6270,32498,34197
1.6280,32483,34150
1.6290,32476,34099
1.6300,32462,34018
1.6310,32427,33762
1.6320,32377,33547
1.6330,32343,33440
1.6340,32337,33454
1.6350,32339,33478
1.6360,32340,33535
1.6370,32348,33583
1.6380,32360,33627
1.6390,32366,33680
1.6400,32381,33758
1.6410,32421,33964
1.6420,32474,34211
1.6430,32507,34321
1.6440,32510,34323
1.6450,32510,34306
1.6460,32508,34251
1.6470,32494,34198
1.6480,32487,34151
1.6490,32475,34095
1.6500,32462,34015
1.6510,32425,33756
1.6520,32376,33547
1.6530,32345,33451
1.6540,32322,33464
1.6550,32325,33484
1.6560,32333,33541
1.6570,32337,33592
1.6580,32347,33636
1.6590,32362,33689
1.6600,32369,33774
1.6610,32406,34023
1.6620,32457,34230
1.6630,32494,34320
1.6640,32508,34318
1.6650,32509,34305
1.6660,32504,34250
1.6670,32501,34197
1.6680,32483,34149
1.6690,32473,34096
1.6700,32459,34010
1.6710,32424,33756
1.6720,32372,33548
1.6730,32335,33453
1.6740,32319,33466
1.6750,32325,33489
1.6760,32329,33542
1.6770,32338,33588
1.6780,32348,33640
1.6790,32359,33689
1.6800,32368,33780
1.6810,32404,34032
1.6820,32453,34228
1.6830,32491,34328
1.6840,32490,34319
1.6850,32493,34303
1.6860,32496,34240
1.6870,32478,34197
1.6880,32470,34153
1.6890,32490,34060
1.6900,32471,33999
1.6910,32424,33750
1.6920,32378,33550
1.6930,32358,33458
1.6940,32325,33448
1.6950,32332,33493
1.6960,32329,33550
1.6970,32339,33587
1.6980,32345,33644
1.6990,32359,33693
1.7000,32371,33786
1.7010,32412,34038
1.7020,32452,34243
1.7030,32478,34317
1.7040,32505,34322
1.7050,32494,34297
1.7060,32486,34242
1.7070,32478,34192
1.7080,32467,34147
1.7090,32457,34092
1.7100,32447,33995
1.7110,32413,33746
1.7120,32364,33546
1.7130,32323,33449
1.7140,32312,33467
1.7150,32318,33488
1.7160,32323,33547
1.7170,32331,33590
1.7180,32344,33635
1.7190,32362,33687
1.7200,32363,33790
1.7210,32404,34035
1.7220,32455,34236
1.7230,32489,34321
1.7240,32504,34322
1.7250,32499,34301
1.7260,32495,34245
1.7270,32490,34191
1.7280,32476,34148
1.7290,32466,34091
1.7300,32454,33991
1.7310,32414,33739
1.7320,32368,33540
1.7330,32328,33454
1.7340,32316,33464
1.7350,32330,33485
1.7360,32327,33544
1.7370,32337,33589
1.7380,32346,33612
1.7390,32376,33635
1.7400,32376,33773
1.7410,32401,34038
1.7420,32454,34236
1.7430,32488,34322
1.7440,32497,34313
1.7450,32510,34297
1.7460,32506,34240
1.7470,32484,34187
1.7480,32474,34142
1.7490,32461,34089
1.7500,32454,33982
1.7510,32420,33727
1.7520,32358,33542
1.7530,32325,33445
1.7540,32311,33459
1.7550,32313,33481
1.7560,32324,33541
1.7570,32338,33588
1.7580,32343,33636
1.7590,32351,33689
1.7600,32366,33798
1.7610,32407,34043
1.7620,32454,34237
1.7630,32489,34321
1.7640,32501,34317
1.7650,32504,34295
1.7660,32499,34241
1.7670,32489,34189
1.7680,32476,34139
1.7690,32467,34090
1.7700,32457,33972
1.7710,32427,33723
1.7720,32362,33533
1.7730,32328,33448
1.7740,32316,33463
1.7750,32322,33485
1.7760,32327,33546
1.7770,32336,33544
1.7780,32370,33637
1.7790,32371,33685
1.7800,32380,33803
1.7810,32422,34050
1.7820,32462,34229
1.7830,32489,34321
1.7840,32499,34315
1.7850,32503,34296
1.7860,32491,34233
1.7870,32486,34186
1.7880,32477,34137
1.7890,32468,34084
1.7900,32452,33967
1.7910,32414,33726
1.7920,32363,33530
1.7930,32329,33446
1.7940,32321,33461
1.7950,32325,33486
1.7960,32331,33550
1.7970,32351,33588
1.7980,32347,33640
1.7990,32360,33694
1.8000,32369,33805
1.8010,32415,34050
1.8020,32466,34243
1.8030,32501,34321
1.8040,32509,34322
1.8050,32509,34297
1.8060,32500,34238
1.8070,32490,34187
1.8080,32481,34138
1.8090,32470,34083
1.8100,32456,33962
1.8110,32416,33721
1.8120,32362,33534
1.8130,32329,33446
1.8140,32321,33461
1.8150,32324,33492
1.8160,32332,33548
1.8170,32343,33592
1.8180,32352,33642
1.8190,32362,33694
1.8200,32379,33798
1.8210,32433,34066
1.8220,32472,34244
1.8230,32502,34323
1.8240,32508,34317
1.8250,32515,34219
1.8260,32524,34238
1.8270,32502,34187
1.8280,32491,34142
1.8290,32480,34087
1.8300,32463,33960
1.8310,32423,33712
1.8320,32365,33528
1.8330,32333,33448
1.8340,32325,33467
1.8350,32340,33495
1.8360,32319,33543
1.8370,32329,33588
1.8380,32341,33638
1.8390,32355,33694
1.8400,32367,33817
1.8410,32415,34061
1.8420,32462,34250
1.8430,32499,34328
1.8440,32507,34316
1.8450,32506,34298
1.8460,32497,34236
1.8470,32492,34185
1.8480,32482,34136
1.8490,32479,34084
1.8500,32472,33962
1.8510,32426,33699
1.8520,32358,33523
1.8530,32324,33445
1.8540,32320,33465
1.8550,32322,33489
1.8560,32331,33552
1.8570,32340,33593
1.8580,32350,33642
1.8590,32362,33697
1.8600,32372,33830
1.8610,32414,34074
1.8620,32470,34257
1.8630,32498,34329
1.8640,32507,34319
1.8650,32506,34295
1.8660,32501,34236
1.8670,32492,34187
1.8680,32479,34139
1.8690,32468,34085
1.8700,32454,33944
1.8710,32413,33709
1.8720,32359,33515
1.8730,32339,33446
1.8740,32327,33454
1.8750,32331,33489
1.8760,32348,33538
1.8770,32373,33595
1.8780,32378,33642
1.8790,32361,33696
1.8800,32370,33841
1.8810,32416,34074
1.8820,32466,34258
1.8830,32500,34329
1.8840,32508,34320
1.8850,32507,34298
1.8860,32505,34240
1.8870,32493,34190
1.8880,32484,34138
1.8890,32472,34086
1.8900,32463,33946
1.8910,32418,33699
1.8920,32363,33519
1.8930,32335,33447
1.8940,32329,33470
1.8950,32330,33498
1.8960,32339,33553
1.8970,32342,33601
1.8980,32353,33649
1.8990,32363,33701
1.9000,32380,33842
1.9010,32422,34083
1.9020,32474,34259
1.9030,32501,34331
1.9040,32510,34316
1.9050,32512,34293
1.9060,32503,34238
1.9070,32489,34180
1.9080,32481,34135
1.9090,32473,34082
1.9100,32460,33937
1.9110,32412,33698
1.9120,32364,33519
1.9130,32333,33448
1.9140,32323,33469
1.9150,32328,33501
1.9160,32343,33557
1.9170,32344,33605
1.9180,32355,33652
1.9190,32374,33697
1.9200,32378,33847
1.9210,32426,34084
1.9220,32476,34263
1.9230,32506,34331
1.9240,32514,34317
1.9250,32514,34292
1.9260,32506,34237
1.9270,32491,34187
1.9280,32484,34134
1.9290,32475,34079
1.9300,32461,33934
1.9310,32412,33694
1.9320,32360,33512
1.9330,32338,33449
1.9340,32327,33472
1.9350,32327,33499
1.9360,32339,33554
1.9370,32350,33602
1.9380,32360,33648
1.9390,32365,33701
1.9400,32379,33851
1.9410,32427,34089
1.9420,32478,34264
1.9430,32506,34329
1.9440,32514,34317
1.9450,32515,34288
1.9460,32506,34232
1.9470,32492,34185
1.9480,32486,34137
1.9490,32477,34079
1.9500,32461,33927
1.9510,32414,33688
1.9520,32361,33505
1.9530,32346,33451
1.9540,32338,33463
1.9550,32327,33500
1.9560,32335,33559
1.9570,32348,33605
1.9580,32355,33653
1.9590,32368,33705
1.9600,32379,33856
1.9610,32431,34095
1.9620,32483,34271
1.9630,32506,34327
1.9640,32516,34322
1.9650,32512,34288
1.9660,32504,34236
1.9670,32499,34182
1.9680,32485,34131
1.9690,32474,34077
1.9700,32459,33921
1.9710,32406,33683
1.9720,32354,33509
1.9730,32329,33446
1.9740,32327,33474
1.9750,32330,33506
1.9760,32335,33559
1.9770,32345,33605
1.9780,32358,33656
1.9790,32366,33708
1.9800,32378,33866
1.9810,32433,34103
1.9820,32481,34270
1.9830,32509,34328
1.9840,32512,34317
1.9850,32512,34288
1.9860,32506,34230
1.9870,32494,34180
1.9880,32487,34131
1.9890,32475,34076
1.9900,32462,33918
1.9910,32408,33679
1.9920,32362,33506
1.9930,32334,33447
1.9940,32328,33473
1.9950,32328,33507
1.9960,32342,33559
1.9970,32350,33606
1.9980,32362,33656
1.9990,32366,33708
2.0000,32382,33869
